;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
lsc0m409-kb29-20220424-0172-e91.fits.fz  59694.108338901  59694.108457905  7670  2.5262e-14  4.0051e-16
lsc0m409-kb29-20220424-0316-e91.fits.fz  59694.409717119  59694.409836228  7670  2.3731e-14  3.6047e-16
coj0m405-kb88-20220426-0085-e91.fits.fz  59695.529603137  59695.529722188  7670  2.2827e-14  2.7535e-16
lsc0m412-kb26-20220426-0081-e91.fits.fz  59696.264376922  59696.264495938  7670  2.0555e-14  4.5365e-16
cpt0m407-kb87-20220427-0188-e91.fits.fz  59697.091648369  59697.091767396  7670  2.3168e-14  3.1625e-16
cpt0m407-kb87-20220427-0190-e91.fits.fz  59697.101895105  59697.102014132  7670  2.2892e-14  3.3152e-16
cpt0m407-kb87-20220427-0195-e91.fits.fz  59697.112406436  59697.112525452  7670  2.2839e-14  3.2531e-16
cpt0m407-kb87-20220427-0197-e91.fits.fz  59697.122715776  59697.122834804  7670  2.3165e-14  3.1024e-16
cpt0m407-kb87-20220427-0200-e91.fits.fz  59697.133531031  59697.133650047  7670  2.3776e-14  3.2892e-16
cpt0m407-kb87-20220427-0203-e91.fits.fz  59697.143734816  59697.143853843  7670  2.4161e-14  3.3675e-16
cpt0m407-kb87-20220427-0205-e91.fits.fz  59697.155741968  59697.155860996  7670  2.3994e-14  3.3293e-16
cpt0m407-kb87-20220427-0208-e91.fits.fz  59697.168651933  59697.168770926  7670  2.3303e-14  3.4349e-16
cpt0m407-kb87-20220427-0210-e91.fits.fz  59697.172976563  59697.173095568  7670  2.3400e-14  3.4777e-16
lsc0m409-kb29-20220427-0160-e91.fits.fz  59697.181011308  59697.181130348  7670  2.2773e-14  3.4657e-16
lsc0m409-kb29-20220427-0166-e91.fits.fz  59697.187644873  59697.187763855  7670  2.2681e-14  3.5181e-16
lsc0m409-kb29-20220427-0177-e91.fits.fz  59697.195806540  59697.195925614  7670  2.2841e-14  3.4769e-16
lsc0m409-kb29-20220427-0194-e91.fits.fz  59697.209270544  59697.209389618  7670  2.4673e-14  3.7975e-16
lsc0m409-kb29-20220427-0205-e91.fits.fz  59697.220683403  59697.220802408  7670  2.4818e-14  3.4560e-16
lsc0m409-kb29-20220427-0211-e91.fits.fz  59697.229474179  59697.229593207  7670  2.3905e-14  3.6047e-16
lsc0m409-kb29-20220427-0231-e91.fits.fz  59697.266000545  59697.266119572  7670  2.4304e-14  3.4370e-16
lsc0m409-kb29-20220427-0233-e91.fits.fz  59697.272090475  59697.272209572  7670  2.4445e-14  3.6172e-16
lsc0m409-kb29-20220427-0249-e91.fits.fz  59697.287084144  59697.287203218  7670  2.4818e-14  3.4145e-16
lsc0m409-kb29-20220427-0257-e91.fits.fz  59697.297309040  59697.297428079  7670  2.3944e-14  3.3567e-16
lsc0m409-kb29-20220427-0265-e91.fits.fz  59697.303419190  59697.303538218  7670  2.3702e-14  3.3774e-16
ogg0m406-kb27-20220427-0195-e91.fits.fz  59697.528435012  59697.528550059  7670  2.4655e-14  2.8291e-16
ogg0m406-kb27-20220427-0197-e91.fits.fz  59697.534582188  59697.534697257  7670  2.3306e-14  2.9339e-16
cpt0m407-kb87-20220428-0169-e91.fits.fz  59698.122139144  59698.122258172  7670  2.5930e-14  3.6056e-16
lsc0m409-kb29-20220429-0165-e91.fits.fz  59699.129014052  59699.129133056  7670  2.5783e-14  4.5332e-16
cpt0m407-kb87-20220430-0261-e91.fits.fz  59699.936396297  59699.936515290  7670  2.5938e-14  3.6921e-16
cpt0m407-kb87-20220501-0248-e91.fits.fz  59700.880142350  59700.880261343  7670  2.4203e-14  3.2883e-16
lsc0m409-kb29-20220501-0188-e91.fits.fz  59701.428981968  59701.429100938  7670  2.5711e-14  4.8061e-16
lsc0m409-kb29-20220502-0311-e91.fits.fz  59702.342481644  59702.342600683  7670  2.4977e-14  3.4349e-16
lsc0m409-kb29-20220503-0194-e91.fits.fz  59703.343628994  59703.343748033  7670  2.4178e-14  3.5189e-16
lsc0m409-kb29-20220504-0286-e91.fits.fz  59704.342082408  59704.342201424  7670  2.2923e-14  3.4350e-16
lsc0m409-kb29-20220505-0301-e91.fits.fz  59705.369486980  59705.369605984  7670  2.2610e-14  3.9339e-16
lsc0m412-kb26-20220506-0285-e91.fits.fz  59706.340303936  59706.340422917  7670  2.2441e-14  4.1782e-16
lsc0m409-kb29-20220507-0104-e91.fits.fz  59707.339442674  59707.339561690  7670  2.5444e-14  8.3869e-16
cpt0m407-kb87-20220509-0122-e91.fits.fz  59708.809578056  59708.809697095  7670  2.5141e-14  3.6403e-16
lsc0m409-kb29-20220509-0188-e91.fits.fz  59709.338813913  59709.338932882  7670  2.4189e-14  3.3112e-16
cpt1m012-fa06-20220722-0082-e91.fits.fz  59782.741537929  59782.741572373  7670  2.4217e-14  2.4299e-16
coj1m003-fa19-20220723-0097-e91.fits.fz  59783.473088519  59783.473124028  7670  2.4801e-14  1.2525e-16
coj1m011-fa12-20220724-0137-e91.fits.fz  59784.584990371  59784.585024815  7670  2.4337e-14  1.3751e-16
coj1m011-fa12-20220725-0153-e91.fits.fz  59785.529864445  59785.529898936  7670  1.0019e-14  2.8119e-16
coj1m003-fa19-20220726-0114-e91.fits.fz  59786.415529480  59786.415564989  7670  2.4402e-14  1.1601e-16
lsc1m005-fa15-20220727-0114-e91.fits.fz  59788.090514375  59788.090548774  7670  2.3160e-14  1.0687e-16
coj1m003-fa19-20220728-0188-e91.fits.fz  59788.580717489  59788.580752998  7670  2.2400e-14  1.1722e-16
lsc1m005-fa15-20220729-0098-e91.fits.fz  59790.029622466  59790.029656864  7670  2.4106e-14  1.3027e-16
cpt1m012-fa06-20220730-0151-e91.fits.fz  59790.799262119  59790.799296563  7670  2.3540e-14  1.5704e-16
lsc1m005-fa15-20220731-0063-e91.fits.fz  59791.969478288  59791.969512686  7670  2.5064e-14  1.5131e-16
