;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
lsc0m412-kb26-20220508-0069-e91.fits.fz  59707.974683079  59707.975033589  5450  8.9110e-15  2.5913e-16
lsc0m409-kb29-20220509-0094-e91.fits.fz  59709.089161251  59709.089511714  5450  8.2689e-15  2.4545e-16
lsc0m409-kb29-20210924-0211-e91.fits.fz  59482.361324885  59482.361443913  7670  2.1724e-14  4.0635e-16
lsc0m412-kb26-20210925-0177-e91.fits.fz  59483.364810163  59483.364929167  7670  2.2304e-14  5.0451e-16
lsc0m409-kb29-20210926-0237-e91.fits.fz  59484.355852663  59484.355971632  7670  2.1117e-14  3.7031e-16
lsc0m409-kb29-20210927-0199-e91.fits.fz  59485.353037964  59485.353157072  7670  1.9418e-14  5.4148e-16
lsc0m409-kb29-20210928-0248-e91.fits.fz  59486.350347096  59486.350466135  7670  2.1843e-14  5.5681e-16
lsc0m409-kb29-20210929-0033-e91.fits.fz  59487.374090845  59487.374209861  7670  2.4852e-14  7.0009e-16
lsc0m409-kb29-20210930-0148-e91.fits.fz  59488.344854873  59488.344973866  7670  2.0972e-14  3.8186e-16
lsc0m409-kb29-20211001-0261-e91.fits.fz  59489.342109237  59489.342228218  7670  2.1168e-14  4.1669e-16
lsc0m412-kb26-20211002-0191-e91.fits.fz  59490.339956910  59490.340075915  7670  2.2875e-14  5.2525e-16
lsc0m409-kb29-20211003-0303-e91.fits.fz  59491.338084816  59491.338203924  7670  2.0194e-14  4.2460e-16
coj0m405-kb88-20220115-0037-e91.fits.fz  59594.505065452  59594.505184491  7670  2.1814e-14  2.9116e-16
coj0m403-kb24-20220117-0049-e91.fits.fz  59596.683330232  59596.683448635  7670  1.9503e-14  8.0867e-16
lsc0m412-kb26-20220117-0115-e91.fits.fz  59597.271562894  59597.271681910  7670  2.0947e-14  6.1029e-16
lsc0m409-kb29-20220118-0199-e91.fits.fz  59598.271616123  59598.271735116  7670  2.1227e-14  5.2714e-16
lsc0m409-kb29-20220119-0129-e91.fits.fz  59599.271631621  59599.271750649  7670  2.1497e-14  4.5010e-16
lsc0m409-kb29-20220120-0126-e91.fits.fz  59600.271628982  59600.271747987  7670  2.0688e-14  4.3329e-16
lsc0m409-kb29-20220121-0127-e91.fits.fz  59601.271620545  59601.271739572  7670  2.0747e-14  4.2511e-16
coj0m403-kb24-20220124-0100-e91.fits.fz  59603.542552941  59603.542671424  7670  2.5373e-14  3.4368e-15
lsc0m412-kb26-20220124-0176-e91.fits.fz  59604.271556552  59604.271675556  7670  1.7720e-14  1.7530e-15
cpt0m407-kb87-20220125-0070-e91.fits.fz  59604.833046112  59604.833165163  7670  2.1749e-14  5.2720e-16
cpt0m407-kb87-20220125-0110-e91.fits.fz  59604.915722223  59604.915841297  7670  2.2883e-14  3.5765e-16
cpt0m407-kb87-20220125-0112-e91.fits.fz  59604.920057883  59604.920176910  7670  2.2604e-14  3.5214e-16
cpt0m407-kb87-20220125-0115-e91.fits.fz  59604.927444225  59604.927563253  7670  2.3594e-14  3.5713e-16
cpt0m407-kb87-20220125-0117-e91.fits.fz  59604.930472234  59604.930591262  7670  2.3354e-14  3.7367e-16
cpt0m407-kb87-20220125-0132-e91.fits.fz  59604.941138485  59604.941257478  7670  2.2472e-14  3.0838e-16
cpt0m407-kb87-20220125-0135-e91.fits.fz  59604.951412975  59604.951532014  7670  2.1940e-14  3.0110e-16
cpt0m407-kb87-20220125-0137-e91.fits.fz  59604.961732096  59604.961851147  7670  2.2540e-14  3.0629e-16
cpt0m407-kb87-20220125-0148-e91.fits.fz  59604.972629896  59604.972748913  7670  2.1272e-14  5.2037e-16
lsc0m412-kb26-20220125-0085-e91.fits.fz  59605.111073253  59605.111192269  7670  2.0854e-14  6.7391e-16
lsc0m412-kb26-20220125-0087-e91.fits.fz  59605.112949225  59605.113068195  7670  2.0154e-14  6.7260e-16
lsc0m412-kb26-20220125-0089-e91.fits.fz  59605.117982512  59605.118101540  7670  2.0705e-14  6.5775e-16
lsc0m412-kb26-20220125-0091-e91.fits.fz  59605.128393901  59605.128512894  7670  2.1522e-14  6.4282e-16
lsc0m412-kb26-20220125-0177-e91.fits.fz  59605.271515776  59605.271634792  7670  2.1021e-14  5.7018e-16
lsc0m412-kb26-20220125-0179-e91.fits.fz  59605.274996100  59605.275115128  7670  2.0794e-14  5.9160e-16
cpt0m407-kb87-20220126-0075-e91.fits.fz  59605.840577431  59605.840696424  7670  2.2002e-14  2.9158e-16
cpt0m407-kb87-20220126-0077-e91.fits.fz  59605.842551019  59605.842670047  7670  2.1776e-14  2.8421e-16
lsc0m412-kb26-20220126-0036-e91.fits.fz  59606.279599630  59606.279718658  7670  2.3028e-14  9.1452e-16
coj0m405-kb88-20220127-0039-e91.fits.fz  59606.709604792  59606.709723774  7670  2.2790e-14  3.9270e-16
cpt0m407-kb87-20220127-0062-e91.fits.fz  59606.811187720  59606.811306748  7670  2.0719e-14  2.8937e-16
cpt0m407-kb87-20220127-0068-e91.fits.fz  59606.819449410  59606.819568438  7670  2.1125e-14  3.0102e-16
cpt0m407-kb87-20220127-0079-e91.fits.fz  59606.834102802  59606.834221806  7670  2.0574e-14  2.7646e-16
cpt0m407-kb87-20220127-0084-e91.fits.fz  59606.841062061  59606.841181065  7670  2.0913e-14  2.7175e-16
cpt0m407-kb87-20220127-0086-e91.fits.fz  59606.842955452  59606.843074468  7670  2.1092e-14  2.8728e-16
cpt0m407-kb87-20220127-0088-e91.fits.fz  59606.845021192  59606.845140220  7670  2.0672e-14  2.7704e-16
cpt0m407-kb87-20220127-0090-e91.fits.fz  59606.848529399  59606.848648438  7670  2.1297e-14  2.7399e-16
cpt0m407-kb87-20220127-0101-e91.fits.fz  59606.864517385  59606.864636401  7670  2.0560e-14  2.6582e-16
cpt0m407-kb87-20220127-0103-e91.fits.fz  59606.869371783  59606.869490799  7670  2.1399e-14  2.7866e-16
cpt0m407-kb87-20220127-0109-e91.fits.fz  59606.879910197  59606.880029236  7670  2.0609e-14  2.7115e-16
cpt0m407-kb87-20220127-0111-e91.fits.fz  59606.890211505  59606.890330510  7670  2.0354e-14  2.6607e-16
cpt0m407-kb87-20220127-0113-e91.fits.fz  59606.900618774  59606.900737802  7670  2.0912e-14  2.6890e-16
cpt0m407-kb87-20220127-0123-e91.fits.fz  59606.945830695  59606.945949711  7670  2.1405e-14  2.7256e-16
cpt0m407-kb87-20220127-0125-e91.fits.fz  59606.952006181  59606.952125174  7670  2.0618e-14  2.6857e-16
cpt0m407-kb87-20220127-0127-e91.fits.fz  59606.962421575  59606.962540568  7670  2.0853e-14  2.7323e-16
cpt0m407-kb87-20220127-0129-e91.fits.fz  59606.972833114  59606.972952142  7670  2.1013e-14  2.7730e-16
cpt0m407-kb87-20220127-0131-e91.fits.fz  59606.983248149  59606.983367176  7670  2.0628e-14  2.7088e-16
cpt0m407-kb87-20220127-0133-e91.fits.fz  59606.993676852  59606.993795880  7670  2.0804e-14  2.5492e-16
cpt0m407-kb87-20220127-0136-e91.fits.fz  59607.004300695  59607.004419711  7670  2.0563e-14  2.5619e-16
cpt0m407-kb87-20220127-0138-e91.fits.fz  59607.014510857  59607.014629885  7670  2.0987e-14  2.6554e-16
cpt0m407-kb87-20220127-0140-e91.fits.fz  59607.024918716  59607.025037744  7670  2.0155e-14  2.6088e-16
cpt0m407-kb87-20220127-0142-e91.fits.fz  59607.035335139  59607.035454167  7670  2.1037e-14  2.5818e-16
cpt0m407-kb87-20220127-0144-e91.fits.fz  59607.045762327  59607.045881366  7670  2.2035e-14  2.8301e-16
lsc0m412-kb26-20220127-0214-e91.fits.fz  59607.236288762  59607.236407767  7670  2.1553e-14  5.4107e-16
coj0m403-kb24-20220128-0089-e91.fits.fz  59607.502266146  59607.502384584  7670  1.9108e-14  3.6231e-15
cpt0m407-kb87-20220128-0077-e91.fits.fz  59607.833258276  59607.833377304  7670  2.0546e-14  2.9817e-16
lsc0m412-kb26-20220128-0092-e91.fits.fz  59608.149031332  59608.149150348  7670  2.0613e-14  5.0213e-16
coj0m405-kb88-20220129-0057-e91.fits.fz  59608.581889306  59608.582008403  7670  2.1086e-14  2.7138e-16
coj0m405-kb88-20220130-0042-e91.fits.fz  59609.639337628  59609.639456644  7670  2.2172e-14  3.7082e-16
coj0m403-kb24-20220131-0082-e91.fits.fz  59610.617032616  59610.617151123  7670  2.3323e-14  2.8228e-16
cpt0m407-kb87-20220201-0033-e91.fits.fz  59611.956770498  59611.956889526  7670  2.2964e-14  3.7030e-16
coj0m405-kb88-20220203-0077-e91.fits.fz  59613.453211042  59613.453330024  7670  2.2673e-14  3.8147e-15
cpt0m407-kb87-20220204-0089-e91.fits.fz  59614.817963172  59614.818082165  7670  2.1971e-14  3.4229e-16
coj0m403-kb24-20220205-0095-e91.fits.fz  59615.501337188  59615.501455660  7670  2.1667e-14  5.2057e-16
coj0m405-kb88-20220206-0090-e91.fits.fz  59616.476386644  59616.476505741  7670  2.2488e-14  2.8253e-16
coj0m405-kb88-20220207-0083-e91.fits.fz  59617.473633241  59617.473752292  7670  2.0577e-14  2.7147e-16
lsc0m412-kb26-20220219-0115-e91.fits.fz  59630.082520440  59630.082639468  7670  2.1478e-14  8.9020e-16
lsc0m412-kb26-20220220-0098-e91.fits.fz  59631.080521771  59631.080640776  7670  2.2151e-14  8.6328e-16
lsc0m409-kb29-20220221-0081-e91.fits.fz  59632.080564271  59632.080683311  7670  1.9071e-14  5.1926e-16
lsc0m409-kb29-20220222-0103-e91.fits.fz  59633.080567327  59633.080686343  7670  2.0668e-14  4.8659e-16
lsc0m409-kb29-20220223-0090-e91.fits.fz  59634.080576216  59634.080695209  7670  2.0325e-14  4.6219e-16
lsc0m409-kb29-20220224-0109-e91.fits.fz  59635.080540533  59635.080659584  7670  1.9384e-14  4.3855e-16
lsc0m409-kb29-20220225-0093-e91.fits.fz  59636.080551297  59636.080670313  7670  2.0533e-14  4.7874e-16
coj0m405-kb88-20220227-0056-e91.fits.fz  59637.410725035  59637.410844098  7670  2.2679e-14  2.9708e-16
lsc0m412-kb26-20220227-0092-e91.fits.fz  59638.080453936  59638.080572963  7670  2.1660e-14  6.2201e-16
lsc0m409-kb29-20220228-0086-e91.fits.fz  59639.080585498  59639.080704515  7670  2.0868e-14  4.9914e-16
cpt0m407-kb87-20220301-0080-e91.fits.fz  59639.799060220  59639.799179237  7670  2.1389e-14  2.7806e-16
lsc0m409-kb29-20220301-0073-e91.fits.fz  59640.053467605  59640.053586621  7670  2.0730e-14  4.6967e-16
lsc0m409-kb29-20220301-0128-e91.fits.fz  59640.111298021  59640.111417049  7670  2.0016e-14  4.6531e-16
lsc0m409-kb29-20220301-0151-e91.fits.fz  59640.139009954  59640.139129028  7670  2.1650e-14  4.7596e-16
lsc0m409-kb29-20220301-0157-e91.fits.fz  59640.148997963  59640.149116945  7670  1.9798e-14  4.7015e-16
lsc0m409-kb29-20220301-0159-e91.fits.fz  59640.154777084  59640.154896147  7670  2.0888e-14  4.6823e-16
lsc0m409-kb29-20220301-0174-e91.fits.fz  59640.169801193  59640.169920290  7670  2.0727e-14  5.1949e-16
lsc0m409-kb29-20220301-0176-e91.fits.fz  59640.175566632  59640.175685683  7670  2.0316e-14  5.0354e-16
lsc0m409-kb29-20220301-0185-e91.fits.fz  59640.186118056  59640.186237061  7670  2.0307e-14  5.1026e-16
lsc0m409-kb29-20220301-0196-e91.fits.fz  59640.196509642  59640.196628658  7670  1.9637e-14  4.8720e-16
lsc0m409-kb29-20220301-0205-e91.fits.fz  59640.212261401  59640.212380371  7670  1.9698e-14  5.1362e-16
lsc0m409-kb29-20220301-0207-e91.fits.fz  59640.217234491  59640.217353554  7670  1.9922e-14  4.9819e-16
lsc0m409-kb29-20220301-0213-e91.fits.fz  59640.227772165  59640.227891251  7670  1.9767e-14  4.7046e-16
lsc0m409-kb29-20220301-0215-e91.fits.fz  59640.238075996  59640.238195058  7670  1.8879e-14  4.8583e-16
lsc0m409-kb29-20220301-0217-e91.fits.fz  59640.248487593  59640.248606551  7670  1.9451e-14  4.7382e-16
lsc0m409-kb29-20220301-0222-e91.fits.fz  59640.259289098  59640.259408149  7670  2.0555e-14  4.8151e-16
lsc0m409-kb29-20220301-0233-e91.fits.fz  59640.269469283  59640.269588346  7670  1.9387e-14  4.8447e-16
lsc0m409-kb29-20220301-0243-e91.fits.fz  59640.281464040  59640.281583125  7670  2.0176e-14  4.9584e-16
lsc0m409-kb29-20220301-0245-e91.fits.fz  59640.290149943  59640.290268959  7670  2.0316e-14  4.8790e-16
coj0m405-kb88-20220302-0044-e91.fits.fz  59640.483279260  59640.483398334  7670  3.8037e-14  7.4662e-15
