;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
ogg0m406-kb27-20201203-0188-e91.fits.fz  59187.583499584  59187.583846123  5450  2.2205e-14  2.4233e-16
ogg0m406-kb27-20201204-0177-e91.fits.fz  59188.481981401  59188.482327917  5450  2.5115e-14  1.4559e-16
ogg0m406-kb27-20201204-0215-e91.fits.fz  59188.583560116  59188.583906690  5450  2.5328e-14  1.6576e-16
tfn0m410-kb98-20201205-0098-e91.fits.fz  59189.038350845  59189.038701354  5450  1.7627e-14  2.7345e-16
ogg0m406-kb27-20201205-0256-e91.fits.fz  59189.583524630  59189.583871251  5450  1.8449e-14  1.3120e-16
tfn0m410-kb98-20201206-0114-e91.fits.fz  59190.038351748  59190.038702315  5450  1.9014e-14  3.2280e-16
ogg0m406-kb27-20201206-0236-e91.fits.fz  59190.583476991  59190.583823508  5450  1.6690e-14  1.2428e-16
tfn0m410-kb98-20201207-0185-e91.fits.fz  59191.038362292  59191.038712917  5450  1.9810e-14  2.8139e-16
coj0m403-kb24-20201208-0144-e91.fits.fz  59191.583452107  59191.583801980  5450  2.6501e-14  1.3342e-16
cpt0m407-kb84-20201208-0212-e91.fits.fz  59192.041815047  59192.042165568  5450  2.6943e-14  1.6215e-16
coj0m403-kb24-20201209-0167-e91.fits.fz  59192.587043867  59192.587393867  5450  1.6136e-14  3.7204e-16
lsc0m409-kb29-20201209-0102-e91.fits.fz  59193.084972142  59193.085322616  5450  2.0888e-14  1.7655e-16
cpt0m407-kb84-20201210-0139-e91.fits.fz  59193.892292767  59193.892643276  5450  1.8578e-14  2.2875e-16
tfn0m410-kb98-20201210-0178-e91.fits.fz  59194.038432883  59194.038783438  5450  1.8698e-14  2.7453e-16
lsc0m412-kb26-20201211-0099-e91.fits.fz  59195.094775463  59195.095125973  5450  1.9559e-14  2.4794e-16
tfn0m410-kb98-20201211-0049-e91.fits.fz  59195.163385174  59195.163735660  5450  1.8218e-14  2.6494e-16
tfn0m414-kb81-20201212-0094-e91.fits.fz  59196.073170903  59196.073521470  5450  1.9618e-14  2.2727e-16
lsc0m412-kb26-20201212-0090-e91.fits.fz  59196.077481702  59196.077832200  5450  2.1137e-14  2.4101e-16
cpt0m407-kb84-20201213-0169-e91.fits.fz  59197.038546030  59197.038896493  5450  1.4933e-14  1.3806e-16
lsc0m412-kb26-20201213-0156-e91.fits.fz  59197.178523739  59197.178874248  5450  1.4199e-14  2.1814e-16
ogg0m404-kb82-20201214-0138-e91.fits.fz  59198.327468565  59198.327815093  5450  1.6703e-14  5.3103e-16
lsc0m412-kb26-20210222-0059-e91.fits.fz  59268.017519260  59268.017869815  5450  4.7743e-14  3.7366e-16
lsc0m409-kb29-20210223-0061-e91.fits.fz  59269.016467882  59269.016818322  5450  4.3061e-14  2.5765e-16
lsc0m412-kb26-20210224-0061-e91.fits.fz  59270.015074943  59270.015425452  5450  4.4133e-14  3.4834e-16
lsc0m409-kb29-20210225-0062-e91.fits.fz  59271.109230660  59271.109581170  5450  4.9625e-14  4.0415e-16
lsc0m412-kb26-20210226-0062-e91.fits.fz  59272.016847952  59272.017198449  5450  4.5709e-14  3.8280e-16
lsc0m412-kb26-20210227-0066-e91.fits.fz  59273.010566656  59273.010917153  5450  3.2395e-14  3.2048e-16
lsc0m412-kb26-20210228-0062-e91.fits.fz  59274.013517026  59274.013867500  5450  4.2097e-14  3.5832e-16
lsc0m412-kb26-20210301-0068-e91.fits.fz  59275.014045070  59275.014395579  5450  4.3083e-14  3.8151e-16
lsc0m412-kb26-20210302-0068-e91.fits.fz  59276.011088866  59276.011439352  5450  3.9433e-14  3.6492e-16
lsc0m412-kb26-20210303-0066-e91.fits.fz  59277.014382420  59277.014734364  5450  4.2896e-14  3.5748e-16
lsc0m412-kb26-20210809-0187-e91.fits.fz  59436.389121320  59436.389471876  5450  4.4138e-14  3.8848e-16
lsc0m409-kb29-20210810-0249-e91.fits.fz  59437.386366216  59437.386716772  5450  3.0537e-14  2.6807e-16
lsc0m412-kb26-20210811-0217-e91.fits.fz  59438.383729399  59438.384079896  5450  3.0292e-14  3.7302e-16
lsc0m409-kb29-20210812-0213-e91.fits.fz  59439.380928183  59439.381278751  5450  3.6905e-14  2.8972e-16
lsc0m409-kb29-20210813-0256-e91.fits.fz  59440.378190498  59440.378541100  5450  4.1547e-14  2.8162e-16
ogg0m406-kb27-20210814-0195-e91.fits.fz  59441.612491320  59441.612837882  5450  4.3662e-14  1.8332e-16
tfn0m410-kb98-20210815-0266-e91.fits.fz  59442.233180012  59442.233530591  5450  4.6677e-14  3.4178e-16
tfn0m410-kb98-20210816-0246-e91.fits.fz  59443.228596355  59443.228946934  5450  4.3076e-14  3.1425e-16
tfn0m410-kb98-20210817-0579-e91.fits.fz  59444.225278218  59444.225628820  5450  4.6093e-14  2.9207e-16
tfn0m410-kb98-20210818-0230-e91.fits.fz  59445.222530035  59445.222880568  5450  3.0845e-14  2.3849e-16
ogg0m406-kb27-20211122-0188-e91.fits.fz  59541.582002281  59541.582348751  5450  2.6158e-14  1.5835e-16
lsc0m412-kb26-20211124-0153-e91.fits.fz  59543.131251598  59543.131602107  5450  1.2508e-14  3.2485e-16
lsc0m409-kb29-20211125-0177-e91.fits.fz  59544.151185221  59544.151535684  5450  1.5521e-14  2.2345e-16
ogg0m404-kb82-20211126-0165-e91.fits.fz  59545.355702802  59545.356049306  5450  2.7139e-14  1.2930e-16
lsc0m409-kb29-20211127-0134-e91.fits.fz  59546.121688114  59546.122038542  5450  3.6731e-14  2.9359e-16
lsc0m409-kb29-20211128-0135-e91.fits.fz  59547.115600926  59547.115951482  5450  2.7702e-14  2.5604e-16
cpt0m407-kb87-20211129-0195-e91.fits.fz  59548.006014688  59548.006365186  5450  3.1737e-14  1.7327e-16
cpt0m407-kb87-20211130-0186-e91.fits.fz  59549.010380070  59549.010730545  5450  3.8514e-14  1.6803e-16
lsc0m409-kb29-20211201-0125-e91.fits.fz  59550.107415614  59550.107766112  5450  4.4088e-14  3.0806e-16
lsc0m409-kb29-20211228-0069-e91.fits.fz  59577.080756690  59577.081107188  5450  2.2291e-14  2.4890e-16
cpt0m407-kb87-20211229-0127-e91.fits.fz  59577.955356123  59577.955706621  5450  2.3273e-14  1.9450e-16
cpt0m407-kb87-20211230-0138-e91.fits.fz  59578.960795325  59578.961145822  5450  2.2348e-14  1.4166e-16
cpt0m407-kb87-20211231-0134-e91.fits.fz  59579.955037651  59579.955388160  5450  2.8010e-14  1.3421e-16
lsc0m409-kb29-20220101-0057-e91.fits.fz  59581.034377651  59581.034728206  5450  1.8798e-14  2.8873e-16
cpt0m407-kb87-20220102-0120-e91.fits.fz  59581.959031320  59581.959381806  5450  1.9171e-14  1.2823e-16
cpt0m407-kb87-20220103-0056-e91.fits.fz  59582.961671725  59582.962022269  5450  1.9892e-14  1.3013e-16
cpt0m407-kb87-20220104-0187-e91.fits.fz  59583.955071158  59583.955421667  5450  2.1875e-14  1.3683e-16
cpt0m407-kb87-20220105-0189-e91.fits.fz  59584.955048751  59584.955399271  5450  2.2439e-14  1.6458e-16
cpt0m407-kb87-20220106-0136-e91.fits.fz  59585.959938056  59585.960288566  5450  2.3450e-14  1.5646e-16
tfn0m414-kb95-20220107-0142-e91.fits.fz  59586.970024074  59586.970374480  5450  2.7588e-14  1.3189e-16
tfn0m414-kb95-20220108-0080-e91.fits.fz  59587.861844873  59587.862195267  5450  2.5096e-14  1.6727e-16
lsc0m409-kb29-20220108-0111-e91.fits.fz  59588.180063126  59588.180413670  5450  2.0977e-14  2.7143e-16
lsc0m409-kb29-20220108-0140-e91.fits.fz  59588.255142963  59588.255493484  5450  2.0821e-14  7.2560e-16
ogg0m404-kb82-20220108-0084-e91.fits.fz  59588.267285776  59588.267632315  5450  2.0514e-14  1.2757e-16
ogg0m404-kb82-20220108-0086-e91.fits.fz  59588.271642987  59588.271989561  5450  2.0200e-14  1.3961e-16
elp0m411-kb92-20220108-0132-e91.fits.fz  59588.305098855  59588.305449364  5450  1.9711e-14  4.8301e-16
elp0m411-kb92-20220108-0138-e91.fits.fz  59588.313389456  59588.313739989  5450  1.8615e-14  6.4270e-16
elp0m411-kb92-20220108-0140-e91.fits.fz  59588.323727952  59588.324078461  5450  1.8785e-14  9.1245e-16
ogg0m404-kb82-20220108-0108-e91.fits.fz  59588.334275070  59588.334621552  5450  2.2775e-14  1.1623e-16
ogg0m404-kb82-20220108-0119-e91.fits.fz  59588.344709677  59588.345056193  5450  2.3173e-14  1.1492e-16
ogg0m404-kb82-20220108-0121-e91.fits.fz  59588.354969873  59588.355316355  5450  2.3340e-14  1.1989e-16
ogg0m404-kb82-20220108-0123-e91.fits.fz  59588.365396551  59588.365743125  5450  2.2649e-14  1.1327e-16
ogg0m404-kb82-20220108-0134-e91.fits.fz  59588.377780475  59588.378126922  5450  2.3067e-14  1.1420e-16
ogg0m404-kb82-20220108-0136-e91.fits.fz  59588.386227396  59588.386573994  5450  2.2560e-14  1.1770e-16
ogg0m404-kb82-20220108-0138-e91.fits.fz  59588.396682651  59588.397029190  5450  2.2233e-14  1.1469e-16
ogg0m404-kb82-20220108-0140-e91.fits.fz  59588.407060649  59588.407407246  5450  2.2501e-14  1.2219e-16
ogg0m404-kb82-20220108-0151-e91.fits.fz  59588.419494283  59588.419840811  5450  2.2618e-14  1.1388e-16
lsc0m409-kb29-20220109-0098-e91.fits.fz  59589.093575405  59589.093926019  5450  1.4980e-14  2.2957e-16
coj0m405-kb88-20220111-0126-e91.fits.fz  59590.546637547  59590.546988044  5450  2.4280e-14  1.4700e-16
elp0m411-kb92-20220111-0121-e91.fits.fz  59591.291299317  59591.291649827  5450  2.3123e-14  2.9992e-16
lsc0m409-kb29-20220112-0060-e91.fits.fz  59592.069092697  59592.069443276  5450  1.9171e-14  2.9132e-16
cpt0m407-kb87-20220113-0094-e91.fits.fz  59592.945865892  59592.946216436  5450  1.4301e-14  1.4567e-16
coj0m405-kb88-20220114-0110-e91.fits.fz  59593.624696748  59593.625047350  5450  1.6027e-14  2.1071e-16
ogg0m404-kb82-20220114-0147-e91.fits.fz  59594.381862385  59594.382208947  5450  1.2160e-14  3.6173e-16
lsc0m409-kb29-20220115-0104-e91.fits.fz  59595.107081644  59595.107432142  5450  1.4764e-14  6.0468e-16
lsc0m409-kb29-20220116-0076-e91.fits.fz  59596.083533125  59596.083883612  5450  2.3467e-14  5.0101e-16
lsc0m409-kb29-20220117-0069-e91.fits.fz  59597.091785799  59597.092136366  5450  1.9723e-14  3.3494e-16
elp0m411-kb92-20220118-0070-e91.fits.fz  59598.090479630  59598.090830139  5450  3.1451e-14  2.9956e-16
lsc0m412-kb26-20220119-0069-e91.fits.fz  59599.083628809  59599.083979318  5450  2.6577e-14  4.4349e-16
lsc0m409-kb29-20220120-0086-e91.fits.fz  59600.089537316  59600.089887848  5450  1.6923e-14  2.3585e-16
lsc0m409-kb29-20220121-0078-e91.fits.fz  59601.087466459  59601.087817026  5450  1.7648e-14  2.3804e-16
lsc0m412-kb26-20220123-0085-e91.fits.fz  59603.090281552  59603.090632061  5450  3.5595e-14  9.4065e-16
lsc0m409-kb29-20220403-0068-e91.fits.fz  59672.983515197  59672.983865730  5450  2.3576e-14  1.8425e-16
lsc0m409-kb29-20220404-0068-e91.fits.fz  59673.982729630  59673.983080197  5450  2.8353e-14  1.9855e-16
lsc0m409-kb29-20220405-0064-e91.fits.fz  59674.977041297  59674.977391817  5450  3.4035e-14  2.2533e-16
lsc0m409-kb29-20220406-0064-e91.fits.fz  59675.976198612  59675.976549098  5450  3.5284e-14  2.2242e-16
lsc0m409-kb29-20220407-0064-e91.fits.fz  59676.975407651  59676.975758195  5450  4.5122e-14  2.2691e-16
lsc0m409-kb29-20220408-0073-e91.fits.fz  59677.982899167  59677.983249688  5450  5.0477e-14  2.4506e-16
lsc0m409-kb29-20220409-0068-e91.fits.fz  59678.978799491  59678.979150012  5450  3.2946e-14  2.0576e-16
lsc0m409-kb29-20220410-0068-e91.fits.fz  59679.979339422  59679.979689954  5450  3.9130e-14  2.2361e-16
lsc0m409-kb29-20220411-0068-e91.fits.fz  59680.977134642  59680.977485244  5450  5.4239e-14  2.5456e-16
lsc0m409-kb29-20220412-0064-e91.fits.fz  59681.971586852  59681.971937338  5450  5.9024e-14  2.7907e-16
ogg0m404-kb82-20200828-0207-e91.fits.fz  59090.615217338  59090.615390267  7670  2.0850e-14  1.5718e-16
coj0m403-kb28-20200829-0169-e91.fits.fz  59090.756807119  59090.756983924  7670  2.1409e-14  2.1828e-16
ogg0m406-kb27-20200829-0185-e91.fits.fz  59091.599740116  59091.599913056  7670  2.0294e-14  2.4285e-16
coj0m403-kb28-20200830-0192-e91.fits.fz  59091.753962686  59091.754139503  7670  2.1654e-14  2.2407e-16
coj0m405-kb56-20200831-0166-e91.fits.fz  59092.751129468  59092.751306355  7670  2.4982e-14  2.9948e-16
coj0m405-kb56-20200831-0184-e91.fits.fz  59092.792798137  59092.792975012  7670  2.6628e-14  3.3536e-16
ogg0m404-kb82-20200831-0176-e91.fits.fz  59093.597185128  59093.597358056  7670  2.6279e-14  1.7459e-16
coj0m403-kb28-20200901-0148-e91.fits.fz  59093.748620058  59093.748796864  7670  2.6377e-14  2.9455e-16
ogg0m406-kb27-20200901-0404-e91.fits.fz  59094.599306227  59094.599479132  7670  2.2306e-14  1.9427e-16
coj0m403-kb28-20200902-0147-e91.fits.fz  59094.748797963  59094.748974757  7670  2.2366e-14  2.8268e-16
ogg0m404-kb82-20200916-0356-e91.fits.fz  59109.615666702  59109.615839642  7670  1.7999e-14  1.5065e-16
coj0m405-kb56-20200917-0120-e91.fits.fz  59109.704079480  59109.704256401  7670  1.8136e-14  2.3449e-16
coj0m405-kb56-20200918-0084-e91.fits.fz  59110.755909677  59110.756086552  7670  1.8953e-14  9.2379e-16
ogg0m404-kb82-20200919-0066-e91.fits.fz  59112.541339595  59112.541512547  7670  1.8877e-14  2.0786e-16
ogg0m404-kb82-20200920-0208-e91.fits.fz  59113.566058878  59113.566231748  7670  2.1007e-14  2.7605e-16
cpt0m407-kb84-20200924-0108-e91.fits.fz  59117.047146806  59117.047323704  7670  2.2909e-14  2.2341e-16
cpt0m407-kb84-20200928-0227-e91.fits.fz  59121.043374156  59121.043551008  7670  1.9799e-14  1.5915e-15
cpt0m407-kb84-20200929-0195-e91.fits.fz  59122.028764318  59122.028941216  7670  2.2538e-14  2.1752e-16
tfn0m414-kb81-20200930-0175-e91.fits.fz  59123.135301332  59123.135478299  7670  2.0600e-14  3.5791e-16
coj0m405-kb56-20201001-0191-e91.fits.fz  59123.667973241  59123.668150220  7670  1.9369e-14  2.4173e-16
lsc0m409-kb29-20201115-0124-e91.fits.fz  59169.153987350  59169.154164283  7670  5.4939e-14  2.9539e-16
lsc0m409-kb29-20201116-0186-e91.fits.fz  59170.150515602  59170.150692454  7670  4.4732e-14  3.8755e-16
ogg0m406-kb27-20201116-0094-e91.fits.fz  59170.438945012  59170.439117883  7670  4.1751e-14  2.3190e-16
cpt0m407-kb84-20201117-0235-e91.fits.fz  59170.984141899  59170.984318797  7670  3.7683e-14  9.6503e-16
elp0m411-kb92-20201117-0322-e91.fits.fz  59171.439043207  59171.439220105  7670  4.4302e-14  3.0537e-16
lsc0m412-kb26-20201118-0166-e91.fits.fz  59172.149268681  59172.149445579  7670  4.7841e-14  3.5584e-16
ogg0m406-kb27-20201118-0124-e91.fits.fz  59172.439234711  59172.439407663  7670  4.5325e-14  2.4110e-16
cpt0m407-kb84-20201119-0282-e91.fits.fz  59172.984036447  59172.984213346  7670  4.3977e-14  3.5681e-16
ogg0m406-kb27-20201119-0121-e91.fits.fz  59173.438957211  59173.439130209  7670  3.8980e-14  2.5197e-16
cpt0m407-kb84-20201120-0202-e91.fits.fz  59173.983995255  59173.984172142  7670  3.6441e-14  4.9454e-16
