;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
coj0m403-kb24-20210510-0067-e91.fits.fz  59344.407299676  59344.407533855  5450  9.5154e-15  2.8856e-16
cpt0m407-kb84-20210511-0072-e91.fits.fz  59345.715016760  59345.715251482  5450  7.7757e-15  2.5044e-16
cpt0m407-kb84-20210513-0068-e91.fits.fz  59347.703890660  59347.704125429  5450  5.1117e-15  2.5437e-16
coj0m403-kb24-20210516-0100-e91.fits.fz  59350.392552084  59350.392786285  5450  3.7985e-15  1.9077e-16
cpt0m407-kb84-20210516-0070-e91.fits.fz  59350.705041621  59350.705276424  5450  4.0998e-15  2.9771e-16
cpt0m407-kb84-20210517-0057-e91.fits.fz  59351.695741667  59351.695976436  5450  3.7500e-15  2.5506e-16
cpt0m407-kb84-20210518-0066-e91.fits.fz  59352.697283172  59352.697517917  5450  3.8781e-15  2.7313e-16
coj0m403-kb24-20210520-0077-e91.fits.fz  59354.361303183  59354.361537350  5450  3.7804e-15  3.6645e-16
coj0m403-kb24-20210521-0078-e91.fits.fz  59355.361297037  59355.361531227  5450  3.8796e-15  1.2398e-16
coj0m403-kb24-20210522-0087-e91.fits.fz  59356.371705383  59356.371939549  5450  3.2504e-15  1.3694e-16
cpt0m407-kb84-20210522-0106-e91.fits.fz  59356.748202778  59356.748437547  5450  4.0822e-15  2.5180e-16
cpt0m407-kb84-20210523-0087-e91.fits.fz  59357.724496610  59357.724731355  5450  4.6496e-15  2.5455e-16
coj0m403-kb24-20210524-0151-e91.fits.fz  59358.492977003  59358.493211192  5450  4.7176e-15  2.5623e-16
cpt0m407-kb84-20210525-0130-e91.fits.fz  59359.814009329  59359.814244063  5450  9.4810e-15  2.9037e-16
coj0m403-kb24-20210527-0195-e91.fits.fz  59361.514023670  59361.514257929  5450  1.0113e-14  2.1124e-16
lsc0m409-kb29-20210528-0064-e91.fits.fz  59362.949545961  59362.949780695  5450  8.4491e-15  2.8947e-16
lsc0m409-kb29-20210528-0096-e91.fits.fz  59363.035669028  59363.035903762  5450  7.8121e-15  2.9419e-16
lsc0m409-kb29-20210528-0102-e91.fits.fz  59363.041914804  59363.042149561  5450  7.2214e-15  2.9031e-16
lsc0m409-kb29-20210528-0109-e91.fits.fz  59363.054763646  59363.054998496  5450  7.8216e-15  2.8844e-16
lsc0m409-kb29-20210528-0116-e91.fits.fz  59363.062745128  59363.062979931  5450  7.8423e-15  2.9303e-16
lsc0m409-kb29-20210528-0127-e91.fits.fz  59363.073119375  59363.073354167  5450  8.0830e-15  2.8529e-16
lsc0m409-kb29-20210528-0138-e91.fits.fz  59363.100772790  59363.101007570  5450  8.4622e-15  3.5919e-16
lsc0m409-kb29-20210528-0144-e91.fits.fz  59363.107463658  59363.107698380  5450  8.3718e-15  3.0477e-16
lsc0m409-kb29-20210528-0150-e91.fits.fz  59363.119599375  59363.119834225  5450  8.2995e-15  3.5275e-16
lsc0m409-kb29-20210528-0162-e91.fits.fz  59363.127531922  59363.127766667  5450  8.0179e-15  3.3549e-16
lsc0m409-kb29-20210528-0175-e91.fits.fz  59363.142464943  59363.142699677  5450  7.3079e-15  2.7714e-16
lsc0m409-kb29-20210528-0192-e91.fits.fz  59363.148289410  59363.148524179  5450  7.6677e-15  2.8972e-16
lsc0m409-kb29-20210528-0198-e91.fits.fz  59363.159526193  59363.159760938  5450  7.6127e-15  2.9965e-16
coj0m403-kb24-20210529-0064-e91.fits.fz  59363.337569017  59363.337803184  5450  7.9796e-15  1.7704e-16
coj0m403-kb24-20210529-0072-e91.fits.fz  59363.347171898  59363.347406135  5450  7.3485e-15  1.6456e-16
coj0m403-kb24-20210529-0084-e91.fits.fz  59363.362153762  59363.362387929  5450  7.3300e-15  1.5416e-16
coj0m405-kb88-20210529-0062-e91.fits.fz  59363.368113646  59363.368348380  5450  7.3109e-15  1.6118e-16
coj0m405-kb88-20210529-0064-e91.fits.fz  59363.377195521  59363.377430290  5450  7.6388e-15  1.4297e-16
coj0m403-kb24-20210529-0097-e91.fits.fz  59363.392289746  59363.392523947  5450  8.2663e-15  1.3918e-16
coj0m405-kb88-20210529-0079-e91.fits.fz  59363.398141031  59363.398375845  5450  7.5731e-15  1.4368e-16
coj0m403-kb24-20210529-0105-e91.fits.fz  59363.413372813  59363.413606957  5450  7.7389e-15  1.5601e-16
coj0m403-kb24-20210529-0110-e91.fits.fz  59363.418949272  59363.419183438  5450  7.8691e-15  1.4444e-16
coj0m403-kb24-20210529-0116-e91.fits.fz  59363.430486737  59363.430720950  5450  7.8762e-15  1.5831e-16
coj0m405-kb88-20210529-0102-e91.fits.fz  59363.444690915  59363.444925649  5450  7.4680e-15  1.4365e-16
coj0m405-kb88-20210529-0109-e91.fits.fz  59363.455039538  59363.455274294  5450  7.6323e-15  1.4157e-16
coj0m405-kb88-20210529-0111-e91.fits.fz  59363.460527720  59363.460762431  5450  7.7797e-15  1.4910e-16
lsc0m409-kb29-20210529-0095-e91.fits.fz  59364.025962662  59364.026197466  5450  7.8604e-15  3.8796e-16
lsc0m409-kb29-20210529-0101-e91.fits.fz  59364.032216366  59364.032451100  5450  8.3923e-15  4.7494e-16
lsc0m409-kb29-20210529-0117-e91.fits.fz  59364.057040000  59364.057274723  5450  7.8895e-15  9.5613e-16
lsc0m409-kb29-20210529-0127-e91.fits.fz  59364.073805521  59364.074040313  5450  6.8511e-15  2.6934e-16
lsc0m409-kb29-20210529-0150-e91.fits.fz  59364.096974538  59364.097209283  5450  7.2257e-15  3.6742e-16
lsc0m409-kb29-20210529-0157-e91.fits.fz  59364.105108068  59364.105342929  5450  7.7929e-15  3.0395e-16
lsc0m409-kb29-20210529-0171-e91.fits.fz  59364.136233646  59364.136468450  5450  7.7806e-15  4.9135e-16
lsc0m409-kb29-20210529-0182-e91.fits.fz  59364.146916436  59364.147151239  5450  7.5049e-15  2.7759e-16
lsc0m409-kb29-20210529-0188-e91.fits.fz  59364.157168843  59364.157403635  5450  7.8396e-15  2.7380e-16
coj0m405-kb88-20210531-0084-e91.fits.fz  59365.364742558  59365.364977373  5450  6.2387e-15  1.5382e-16
lsc0m409-kb29-20210601-0044-e91.fits.fz  59366.949072466  59366.949422952  5450  5.0263e-15  2.0250e-16
lsc0m409-kb29-20210601-0054-e91.fits.fz  59366.965446366  59366.965681123  5450  4.9600e-15  2.6723e-16
lsc0m409-kb29-20210602-0065-e91.fits.fz  59367.958485811  59367.958720591  5450  4.2529e-15  2.6410e-16
lsc0m409-kb29-20210603-0070-e91.fits.fz  59368.958547304  59368.958897813  5450  3.6708e-15  1.7994e-16
lsc0m409-kb29-20210604-0072-e91.fits.fz  59369.958223750  59369.958574317  5450  3.4746e-15  2.1804e-16
lsc0m409-kb29-20210604-0124-e91.fits.fz  59370.041915868  59370.042266355  5450  4.3322e-15  6.2054e-16
lsc0m409-kb29-20210604-0130-e91.fits.fz  59370.048866852  59370.049217373  5450  3.4688e-15  5.3267e-16
lsc0m409-kb29-20210604-0140-e91.fits.fz  59370.062412813  59370.062763264  5450  3.5669e-15  2.8300e-16
lsc0m409-kb29-20210604-0146-e91.fits.fz  59370.069681100  59370.070031679  5450  3.5476e-15  2.6482e-16
coj0m405-kb88-20210605-0079-e91.fits.fz  59370.354300626  59370.354535417  5450  3.4470e-15  1.6152e-16
lsc0m409-kb29-20210605-0070-e91.fits.fz  59370.955034781  59370.955385348  5450  3.5325e-15  5.7363e-16
coj0m405-kb88-20210606-0064-e91.fits.fz  59371.336768970  59371.337003866  5450  3.7772e-15  1.6101e-16
lsc0m409-kb29-20210606-0079-e91.fits.fz  59371.961201505  59371.961551991  5450  6.1360e-15  2.0019e-16
lsc0m409-kb29-20210606-0081-e91.fits.fz  59371.963209005  59371.963443762  5450  5.4459e-15  2.5253e-16
lsc0m409-kb29-20210607-0057-e91.fits.fz  59372.948751482  59372.948986239  5450  5.6344e-15  2.6408e-16
lsc0m409-kb29-20210607-0059-e91.fits.fz  59372.950620116  59372.950970649  5450  6.1893e-15  1.9111e-16
lsc0m409-kb29-20210608-0057-e91.fits.fz  59373.948771528  59373.949122049  5450  4.2593e-15  2.2932e-16
lsc0m412-kb26-20210608-0032-e91.fits.fz  59373.948798739  59373.949033461  5450  4.6592e-15  5.0810e-16
coj0m405-kb88-20210613-0044-e91.fits.fz  59378.409695151  59378.409929861  5450  7.2263e-15  1.5866e-16
lsc0m412-kb26-20210613-0090-e91.fits.fz  59379.043407732  59379.043642501  5450  6.9370e-15  3.9668e-16
coj0m403-kb24-20210614-0097-e91.fits.fz  59379.412402593  59379.412752512  5450  7.6662e-15  3.1268e-16
lsc0m409-kb29-20210614-0057-e91.fits.fz  59379.949028438  59379.949378994  5450  6.5506e-15  2.3253e-16
lsc0m412-kb26-20210723-0057-e91.fits.fz  59418.958689480  59418.959039989  5450  3.9037e-15  3.0251e-16
lsc0m409-kb29-20210723-0057-e91.fits.fz  59418.958725475  59418.958960244  5450  3.8428e-15  3.0339e-16
lsc0m412-kb26-20210724-0073-e91.fits.fz  59419.982903415  59419.983138160  5450  4.2635e-15  4.4119e-16
lsc0m409-kb29-20210726-0059-e91.fits.fz  59421.961811308  59421.962046019  5450  6.1380e-15  3.0832e-16
coj0m403-kb24-20210727-0038-e91.fits.fz  59422.355550787  59422.355785000  5450  6.9277e-15  1.9034e-16
lsc0m409-kb29-20210728-0057-e91.fits.fz  59423.960445128  59423.960795556  5450  6.8198e-15  2.3667e-16
lsc0m409-kb29-20210728-0069-e91.fits.fz  59423.972852755  59423.973087535  5450  5.2298e-15  3.0828e-16
coj0m403-kb24-20210729-0057-e91.fits.fz  59424.348859596  59424.349093762  5450  6.7687e-15  2.1245e-16
coj0m403-kb24-20210729-0059-e91.fits.fz  59424.350852836  59424.351202755  5450  6.7407e-15  1.2631e-16
coj0m403-kb24-20210730-0066-e91.fits.fz  59425.351803299  59425.352037581  5450  7.4480e-15  1.4104e-16
coj0m403-kb24-20210730-0068-e91.fits.fz  59425.354317431  59425.354667327  5450  8.2800e-15  1.0081e-16
coj0m403-kb24-20210731-0077-e91.fits.fz  59426.362048172  59426.362282327  5450  7.4269e-15  2.5395e-16
coj0m405-kb88-20210731-0085-e91.fits.fz  59426.369102605  59426.369337292  5450  8.0029e-15  3.2935e-16
cpt0m407-kb87-20211110-0102-e91.fits.fz  59529.090546655  59529.090897118  5450  4.0627e-15  1.0049e-16
lsc0m409-kb29-20211111-0230-e91.fits.fz  59530.333041679  59530.333392188  5450  3.5900e-15  2.0963e-16
lsc0m409-kb29-20211112-0177-e91.fits.fz  59531.330253646  59531.330604144  5450  4.0009e-15  2.2338e-16
lsc0m409-kb29-20211113-0168-e91.fits.fz  59532.327565429  59532.327916019  5450  4.3695e-15  2.0240e-16
lsc0m409-kb29-20211114-0180-e91.fits.fz  59533.324771216  59533.325121748  5450  4.4266e-15  1.9908e-16
cpt0m407-kb87-20211116-0126-e91.fits.fz  59535.071657361  59535.072007905  5450  8.1030e-15  1.1322e-16
lsc0m412-kb26-20211117-0207-e91.fits.fz  59536.329481470  59536.329831968  5450  7.3683e-15  3.5958e-16
cpt0m407-kb87-20211118-0179-e91.fits.fz  59537.066768924  59537.067119399  5450  5.0215e-15  1.3581e-16
cpt0m407-kb87-20211119-0209-e91.fits.fz  59538.069793704  59538.070144248  5450  6.0022e-15  1.7969e-16
coj0m405-kb88-20220420-0227-e91.fits.fz  59689.523780359  59689.524130822  5450  5.4930e-15  2.3219e-16
coj0m403-kb24-20220421-0176-e91.fits.fz  59690.502818079  59690.503168044  5450  4.7305e-15  1.2881e-16
lsc0m412-kb26-20220422-0061-e91.fits.fz  59691.969799410  59691.970149908  5450  4.1991e-15  2.4447e-16
coj0m405-kb88-20220423-0080-e91.fits.fz  59692.503724133  59692.504074619  5450  3.9846e-15  1.1774e-16
cpt0m407-kb87-20220427-0076-e91.fits.fz  59696.893314329  59696.893664827  5450  4.4558e-15  1.3792e-16
cpt0m407-kb87-20220428-0039-e91.fits.fz  59697.705403577  59697.705754086  5450  4.4474e-15  1.3933e-16
coj0m403-kb24-20220429-0091-e91.fits.fz  59698.535939769  59698.536289723  5450  4.1589e-15  2.2389e-16
cpt0m407-kb87-20220430-0082-e91.fits.fz  59699.722411494  59699.722646239  5450  4.1565e-15  1.8333e-16
lsc0m409-kb29-20220430-0123-e91.fits.fz  59700.064828577  59700.065179098  5450  3.8982e-15  1.6078e-16
cpt0m407-kb87-20220501-0260-e91.fits.fz  59700.903577246  59700.903812014  5450  4.0287e-15  1.9680e-16
cpt0m407-kb87-20220502-0064-e91.fits.fz  59701.702951355  59701.703301876  5450  4.3328e-15  1.3248e-16
cpt0m407-kb87-20220503-0059-e91.fits.fz  59702.702377223  59702.702611945  5450  4.2801e-15  1.9054e-16
cpt0m407-kb87-20220503-0065-e91.fits.fz  59702.708369190  59702.708719700  5450  4.1455e-15  1.4033e-16
lsc0m412-kb26-20220503-0151-e91.fits.fz  59703.101036077  59703.101386586  5450  4.6379e-15  2.3490e-16
cpt0m407-kb87-20220504-0115-e91.fits.fz  59703.757151945  59703.757502443  5450  5.4204e-15  1.3061e-16
cpt0m407-kb87-20220504-0132-e91.fits.fz  59703.773816795  59703.774167269  5450  5.4078e-15  1.2922e-16
cpt0m407-kb87-20220504-0138-e91.fits.fz  59703.784694526  59703.785045047  5450  5.4203e-15  1.3248e-16
cpt0m407-kb87-20220504-0154-e91.fits.fz  59703.796232385  59703.796582894  5450  5.2560e-15  1.3538e-16
cpt0m407-kb87-20220504-0162-e91.fits.fz  59703.805814445  59703.806164954  5450  5.3713e-15  1.3457e-16
cpt0m407-kb87-20220504-0173-e91.fits.fz  59703.816123369  59703.816473866  5450  5.7598e-15  1.3142e-16
cpt0m407-kb87-20220504-0179-e91.fits.fz  59703.824076621  59703.824311366  5450  6.2658e-15  2.1199e-16
cpt0m407-kb87-20220504-0183-e91.fits.fz  59703.829339017  59703.829689526  5450  6.1137e-15  1.4101e-16
cpt0m407-kb87-20220504-0187-e91.fits.fz  59703.836323808  59703.836674329  5450  5.9928e-15  1.3575e-16
cpt0m407-kb87-20220504-0195-e91.fits.fz  59703.847391181  59703.847741690  5450  5.8285e-15  1.3835e-16
cpt0m407-kb87-20220504-0206-e91.fits.fz  59703.857850325  59703.858200834  5450  5.4702e-15  1.4516e-16
cpt0m407-kb87-20220504-0213-e91.fits.fz  59703.869185984  59703.869536482  5450  5.1383e-15  1.3402e-16
cpt0m407-kb87-20220504-0230-e91.fits.fz  59703.879678461  59703.880028994  5450  5.5904e-15  1.3986e-16
cpt0m407-kb87-20220504-0244-e91.fits.fz  59703.892382628  59703.892733126  5450  5.4887e-15  1.3331e-16
cpt0m407-kb87-20220504-0250-e91.fits.fz  59703.898841552  59703.899192072  5450  4.9439e-15  1.3542e-16
cpt0m407-kb87-20220504-0261-e91.fits.fz  59703.910640290  59703.910990753  5450  5.6025e-15  1.2990e-16
cpt0m407-kb87-20220504-0266-e91.fits.fz  59703.916860950  59703.917211505  5450  5.5554e-15  1.3646e-16
cpt0m407-kb87-20220504-0280-e91.fits.fz  59703.929512466  59703.929862964  5450  5.4740e-15  1.3462e-16
cpt0m407-kb87-20220504-0284-e91.fits.fz  59703.937726806  59703.938077315  5450  5.3894e-15  1.3315e-16
cpt0m407-kb87-20220504-0293-e91.fits.fz  59703.950818843  59703.951169318  5450  5.3243e-15  1.3985e-16
lsc0m409-kb29-20220504-0057-e91.fits.fz  59703.959952894  59703.960303357  5450  5.9834e-15  1.5894e-16
lsc0m412-kb26-20220504-0070-e91.fits.fz  59703.970611991  59703.970962501  5450  6.6091e-15  2.4889e-16
lsc0m412-kb26-20220504-0074-e91.fits.fz  59703.975295209  59703.975645730  5450  6.5824e-15  2.2740e-16
lsc0m409-kb29-20220504-0075-e91.fits.fz  59703.979089410  59703.979439931  5450  6.6636e-15  1.5557e-16
lsc0m409-kb29-20220504-0080-e91.fits.fz  59703.986967304  59703.987317778  5450  6.1367e-15  1.4267e-16
lsc0m409-kb29-20220504-0086-e91.fits.fz  59703.997491482  59703.997842049  5450  6.6336e-15  1.5265e-16
lsc0m409-kb29-20220504-0097-e91.fits.fz  59704.010040498  59704.010390984  5450  6.4971e-15  1.4307e-16
lsc0m409-kb29-20220504-0102-e91.fits.fz  59704.018273346  59704.018623890  5450  7.0449e-15  1.5319e-16
lsc0m409-kb29-20220504-0113-e91.fits.fz  59704.029289422  59704.029639908  5450  6.7983e-15  1.4856e-16
lsc0m409-kb29-20220504-0119-e91.fits.fz  59704.040841829  59704.041192338  5450  6.6629e-15  1.4949e-16
lsc0m409-kb29-20220504-0123-e91.fits.fz  59704.049516169  59704.049866725  5450  6.7315e-15  1.4154e-16
lsc0m409-kb29-20220504-0134-e91.fits.fz  59704.060307640  59704.060658137  5450  6.7783e-15  1.5330e-16
lsc0m409-kb29-20220504-0136-e91.fits.fz  59704.070257883  59704.070608380  5450  7.2059e-15  1.4980e-16
lsc0m409-kb29-20220504-0138-e91.fits.fz  59704.080688566  59704.081039110  5450  6.9080e-15  1.4628e-16
lsc0m409-kb29-20220504-0151-e91.fits.fz  59704.094378079  59704.094728577  5450  6.5882e-15  1.6457e-16
lsc0m409-kb29-20220504-0153-e91.fits.fz  59704.111282431  59704.111517165  5450  6.8314e-15  2.1511e-16
lsc0m409-kb29-20220504-0155-e91.fits.fz  59704.117479179  59704.117714051  5450  6.4819e-15  2.0490e-16
lsc0m409-kb29-20220504-0162-e91.fits.fz  59704.129724931  59704.129959734  5450  6.3039e-15  1.9715e-16
lsc0m409-kb29-20220504-0170-e91.fits.fz  59704.138419063  59704.138653924  5450  5.9655e-15  2.2399e-16
cpt0m407-kb87-20220505-0159-e91.fits.fz  59704.813459815  59704.813694607  5450  5.7954e-15  2.0474e-16
cpt0m407-kb87-20220505-0163-e91.fits.fz  59704.819711783  59704.819946540  5450  4.9354e-15  1.9428e-16
cpt0m407-kb87-20220505-0169-e91.fits.fz  59704.830119052  59704.830353820  5450  5.5093e-15  2.0368e-16
cpt0m407-kb87-20220505-0175-e91.fits.fz  59704.840515383  59704.840750116  5450  5.6786e-15  2.0910e-16
cpt0m407-kb87-20220505-0177-e91.fits.fz  59704.843913380  59704.844263889  5450  4.7018e-15  1.3781e-16
cpt0m407-kb87-20220505-0179-e91.fits.fz  59704.850844445  59704.851079191  5450  5.2822e-15  1.9969e-16
cpt0m407-kb87-20220505-0184-e91.fits.fz  59704.861230730  59704.861465533  5450  5.4332e-15  1.9002e-16
cpt0m407-kb87-20220505-0189-e91.fits.fz  59704.871791239  59704.872026019  5450  5.2912e-15  1.9888e-16
cpt0m407-kb87-20220505-0193-e91.fits.fz  59704.882139873  59704.882374619  5450  5.6106e-15  2.0338e-16
cpt0m407-kb87-20220505-0204-e91.fits.fz  59704.892630591  59704.892865348  5450  5.2300e-15  2.0169e-16
cpt0m407-kb87-20220505-0210-e91.fits.fz  59704.903099677  59704.903334434  5450  5.4803e-15  1.9940e-16
cpt0m407-kb87-20220505-0212-e91.fits.fz  59704.913303241  59704.913538021  5450  5.9025e-15  2.2849e-16
cpt0m407-kb87-20220505-0219-e91.fits.fz  59704.923802882  59704.924037651  5450  5.6127e-15  2.0427e-16
cpt0m407-kb87-20220505-0225-e91.fits.fz  59704.934281007  59704.934515764  5450  5.1260e-15  2.0476e-16
cpt0m407-kb87-20220505-0241-e91.fits.fz  59704.944721424  59704.944956193  5450  5.4594e-15  2.1269e-16
cpt0m407-kb87-20220505-0243-e91.fits.fz  59704.954973346  59704.955208114  5450  5.3235e-15  2.1755e-16
lsc0m409-kb29-20220505-0076-e91.fits.fz  59704.967746540  59704.967981343  5450  5.9771e-15  4.0623e-16
lsc0m409-kb29-20220505-0080-e91.fits.fz  59704.975912616  59704.976147466  5450  4.0935e-15  4.0359e-16
lsc0m409-kb29-20220505-0096-e91.fits.fz  59705.011380776  59705.011615498  5450  5.6194e-15  2.2246e-16
lsc0m409-kb29-20220505-0101-e91.fits.fz  59705.017607385  59705.017842246  5450  5.3442e-15  2.0740e-16
lsc0m409-kb29-20220505-0109-e91.fits.fz  59705.027985591  59705.028220325  5450  5.3605e-15  2.4169e-16
lsc0m409-kb29-20220505-0114-e91.fits.fz  59705.038307119  59705.038541852  5450  5.5010e-15  2.3000e-16
lsc0m409-kb29-20220505-0124-e91.fits.fz  59705.048840383  59705.049075151  5450  5.1694e-15  2.3801e-16
lsc0m409-kb29-20220505-0135-e91.fits.fz  59705.060543485  59705.060778253  5450  5.2504e-15  1.9678e-16
lsc0m409-kb29-20220505-0141-e91.fits.fz  59705.069670568  59705.069905313  5450  5.4864e-15  2.3739e-16
lsc0m409-kb29-20220505-0151-e91.fits.fz  59705.080117778  59705.080352628  5450  4.9719e-15  2.1955e-16
lsc0m409-kb29-20220505-0155-e91.fits.fz  59705.090492292  59705.090727130  5450  5.6812e-15  2.2161e-16
lsc0m409-kb29-20220505-0158-e91.fits.fz  59705.100994017  59705.101228820  5450  4.8909e-15  2.4085e-16
lsc0m409-kb29-20220505-0160-e91.fits.fz  59705.111239954  59705.111474781  5450  5.0153e-15  3.7238e-16
lsc0m409-kb29-20220505-0171-e91.fits.fz  59705.121998253  59705.122233033  5450  5.3501e-15  3.4079e-16
lsc0m409-kb29-20220505-0181-e91.fits.fz  59705.132178103  59705.132412860  5450  5.4246e-15  3.7769e-16
lsc0m409-kb29-20220505-0192-e91.fits.fz  59705.142589908  59705.142824677  5450  4.7696e-15  3.6056e-16
lsc0m409-kb29-20220505-0202-e91.fits.fz  59705.163317084  59705.163551933  5450  5.2689e-15  2.2630e-16
lsc0m409-kb29-20220505-0206-e91.fits.fz  59705.173858218  59705.174092975  5450  5.2900e-15  3.0604e-16
cpt0m407-kb87-20220506-0061-e91.fits.fz  59705.787494653  59705.787729433  5450  4.4412e-15  3.1179e-16
cpt0m407-kb87-20220506-0074-e91.fits.fz  59705.797418774  59705.797653542  5450  4.6388e-15  3.1990e-16
cpt0m407-kb87-20220506-0091-e91.fits.fz  59705.807995243  59705.808230047  5450  4.7458e-15  2.1676e-16
cpt0m407-kb87-20220506-0101-e91.fits.fz  59705.820735244  59705.820970001  5450  4.6848e-15  2.4259e-16
lsc0m412-kb26-20220506-0066-e91.fits.fz  59705.964925892  59705.965160660  5450  4.0616e-15  4.0248e-16
lsc0m412-kb26-20220506-0087-e91.fits.fz  59705.988339734  59705.988574480  5450  4.9348e-15  6.2402e-16
lsc0m412-kb26-20220506-0089-e91.fits.fz  59705.990385197  59705.990735741  5450  5.8050e-15  9.4852e-16
lsc0m412-kb26-20220506-0121-e91.fits.fz  59706.030679260  59706.030914017  5450  4.2051e-15  3.7346e-16
lsc0m412-kb26-20220506-0131-e91.fits.fz  59706.044464572  59706.044699387  5450  4.0558e-15  7.9279e-16
lsc0m412-kb26-20220506-0133-e91.fits.fz  59706.051501633  59706.051736401  5450  4.9710e-15  3.5622e-16
