;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
ogg0m404-kb82-20220117-0068-e91.fits.fz  59597.211610498  59597.211841401  5450  1.6534e-13  3.3046e-16
ogg0m404-kb82-20220117-0074-e91.fits.fz  59597.217719144  59597.217949931  5450  1.6540e-13  3.4387e-16
ogg0m404-kb82-20220117-0088-e91.fits.fz  59597.291558149  59597.291788913  5450  1.8475e-13  6.3586e-16
ogg0m404-kb82-20220117-0098-e91.fits.fz  59597.314986991  59597.315217778  5450  1.4098e-13  3.8168e-16
ogg0m404-kb82-20220117-0116-e91.fits.fz  59597.343659329  59597.343890082  5450  1.7933e-13  3.5572e-16
ogg0m404-kb82-20220117-0122-e91.fits.fz  59597.385617327  59597.385848091  5450  1.7910e-13  3.4401e-16
ogg0m404-kb82-20220117-0124-e91.fits.fz  59597.391776146  59597.392006922  5450  1.7753e-13  3.8495e-16
ogg0m404-kb82-20220117-0126-e91.fits.fz  59597.399495174  59597.399725961  5450  1.7743e-13  3.7894e-16
ogg0m404-kb82-20220117-0128-e91.fits.fz  59597.402259086  59597.402490012  5450  1.8292e-13  3.8044e-16
ogg0m404-kb82-20220117-0130-e91.fits.fz  59597.412609260  59597.412840105  5450  1.7423e-13  3.6106e-16
ogg0m404-kb82-20220117-0140-e91.fits.fz  59597.426564769  59597.426795521  5450  1.7694e-13  3.5692e-16
ogg0m404-kb82-20220117-0146-e91.fits.fz  59597.436579225  59597.436810035  5450  1.8240e-13  3.8552e-16
ogg0m404-kb82-20220117-0156-e91.fits.fz  59597.447164758  59597.447395487  5450  1.8619e-13  4.1330e-16
cpt0m407-kb87-20220118-0072-e91.fits.fz  59597.833345139  59597.833579896  5450  1.6014e-13  4.5000e-16
lsc0m409-kb29-20220118-0090-e91.fits.fz  59598.091037153  59598.091271910  5450  1.7271e-13  7.1521e-16
ogg0m404-kb82-20220118-0117-e91.fits.fz  59598.398473855  59598.398704665  5450  1.7126e-13  3.1890e-16
cpt0m407-kb87-20220119-0075-e91.fits.fz  59598.836938785  59598.837173531  5450  1.7027e-13  4.3926e-16
lsc0m409-kb29-20220119-0082-e91.fits.fz  59599.090285626  59599.090520383  5450  1.7846e-13  7.3690e-16
ogg0m404-kb82-20220119-0195-e91.fits.fz  59599.397339885  59599.397570753  5450  1.6908e-13  3.2287e-16
cpt0m407-kb87-20220120-0079-e91.fits.fz  59599.836975822  59599.837210602  5450  1.6701e-13  4.1075e-16
elp0m411-kb92-20220120-0078-e91.fits.fz  59600.125205765  59600.125440545  5450  1.6844e-13  6.0577e-16
elp0m411-kb92-20220121-0101-e91.fits.fz  59601.125175359  59601.125410128  5450  1.7191e-13  5.6054e-16
elp0m411-kb92-20220122-0154-e91.fits.fz  59602.137521980  59602.137756760  5450  1.7496e-13  5.7234e-16
elp0m411-kb92-20220125-0089-e91.fits.fz  59605.125196621  59605.125431378  5450  1.7411e-13  5.6622e-16
elp0m411-kb92-20220126-0121-e91.fits.fz  59606.153361852  59606.153596632  5450  1.6753e-13  5.7207e-16
elp0m411-kb92-20220128-0123-e91.fits.fz  59608.136057292  59608.136292072  5450  1.7629e-13  5.9567e-16
elp0m411-kb92-20220129-0110-e91.fits.fz  59609.128353797  59609.128588565  5450  1.7294e-13  5.7423e-16
elp0m411-kb55-20220325-0067-e91.fits.fz  59664.090466158  59664.090701609  5450  1.6984e-13  5.8184e-16
elp0m411-kb55-20220326-0070-e91.fits.fz  59665.090477929  59665.090713392  5450  1.6738e-13  4.3216e-16
elp0m411-kb55-20220327-0057-e91.fits.fz  59666.086639283  59666.086874711  5450  1.6622e-13  4.2348e-16
tfn0m414-kb95-20220330-0065-e91.fits.fz  59668.846833739  59668.847068415  5450  1.7287e-13  4.1857e-16
elp0m411-kb55-20220330-0064-e91.fits.fz  59669.088075637  59669.088311077  5450  1.6909e-13  4.1703e-16
elp0m411-kb55-20220331-0073-e91.fits.fz  59670.096824040  59670.097059503  5450  1.7334e-13  4.5299e-16
elp0m411-kb55-20220401-0068-e91.fits.fz  59671.093882396  59671.094117859  5450  1.6296e-13  4.0677e-16
elp0m411-kb55-20220402-0066-e91.fits.fz  59672.098856366  59672.099091794  5450  1.7507e-13  4.2078e-16
elp0m411-kb55-20220403-0060-e91.fits.fz  59673.092721285  59673.092956748  5450  1.6893e-13  4.0919e-16
tfn0m410-kb98-20210806-0244-e91.fits.fz  59433.185407593  59433.185526598  7670  1.6770e-13  5.2257e-16
tfn0m410-kb98-20210807-0200-e91.fits.fz  59434.182635220  59434.182754248  7670  1.6912e-13  5.3535e-16
tfn0m410-kb98-20210808-0143-e91.fits.fz  59435.179920637  59435.180039676  7670  1.7039e-13  5.2522e-16
tfn0m410-kb98-20210809-0387-e91.fits.fz  59436.177159966  59436.177278982  7670  1.6796e-13  6.2003e-16
tfn0m410-kb98-20210810-0229-e91.fits.fz  59437.180268264  59437.180387292  7670  1.6396e-13  5.0123e-16
tfn0m410-kb98-20210811-0228-e91.fits.fz  59438.171758461  59438.171877524  7670  1.6522e-13  5.1284e-16
tfn0m410-kb98-20210812-0212-e91.fits.fz  59439.169516991  59439.169635973  7670  1.7723e-13  6.1427e-16
tfn0m410-kb98-20210813-0201-e91.fits.fz  59440.166261725  59440.166380753  7670  1.7309e-13  6.5300e-16
tfn0m410-kb98-20210814-0185-e91.fits.fz  59441.181053322  59441.181172362  7670  1.7913e-13  8.2440e-16
tfn0m410-kb98-20210815-0256-e91.fits.fz  59442.223960070  59442.224079121  7670  1.6299e-13  6.5855e-16
ogg0m406-kb27-20211124-0133-e91.fits.fz  59543.299734549  59543.299849584  7670  1.6625e-13  4.6937e-16
ogg0m406-kb27-20211125-0120-e91.fits.fz  59544.297051794  59544.297166794  7670  1.6577e-13  4.6663e-16
ogg0m406-kb27-20211126-0137-e91.fits.fz  59545.294269190  59545.294384306  7670  1.6487e-13  4.8487e-16
ogg0m406-kb27-20211127-0130-e91.fits.fz  59546.292358299  59546.292473392  7670  1.6802e-13  4.6926e-16
elp0m411-kb92-20211128-0220-e91.fits.fz  59547.293712755  59547.293831760  7670  1.7367e-13  6.1526e-16
cpt0m407-kb87-20211130-0143-e91.fits.fz  59548.890886274  59548.891005301  7670  1.7369e-13  5.2587e-16
cpt0m407-kb87-20211201-0173-e91.fits.fz  59549.888192466  59549.888311494  7670  1.7601e-13  5.2816e-16
elp0m411-kb92-20211201-0241-e91.fits.fz  59550.293865405  59550.293984375  7670  1.6983e-13  5.9612e-16
coj0m403-kb24-20211203-0125-e91.fits.fz  59551.535866424  59551.535984815  7670  1.6219e-13  4.3463e-16
elp0m411-kb92-20211203-0267-e91.fits.fz  59552.298633380  59552.298752420  7670  1.6928e-13  5.9122e-16
elp0m411-kb92-20211206-0128-e91.fits.fz  59555.166576297  59555.166695313  7670  1.8499e-13  8.1326e-16
tfn0m414-kb95-20211207-0080-e91.fits.fz  59556.035757015  59556.035875961  7670  1.9459e-13  6.6953e-16
elp0m411-kb92-20211207-0506-e91.fits.fz  59556.355504896  59556.355623878  7670  1.7336e-13  9.0106e-16
elp0m411-kb92-20211207-0513-e91.fits.fz  59556.367579202  59556.367698242  7670  1.6465e-13  3.7353e-15
elp0m411-kb92-20211207-0525-e91.fits.fz  59556.381710429  59556.381829457  7670  1.8194e-13  1.3667e-15
elp0m411-kb92-20211207-0532-e91.fits.fz  59556.397252836  59556.397371852  7670  1.6441e-13  2.8644e-15
elp0m411-kb92-20211207-0582-e91.fits.fz  59556.434174202  59556.434293183  7670  1.8521e-13  1.6682e-15
elp0m411-kb92-20211207-0584-e91.fits.fz  59556.438699132  59556.438818137  7670  1.7180e-13  3.2703e-15
tfn0m414-kb95-20211208-0118-e91.fits.fz  59556.879173322  59556.879292304  7670  1.6758e-13  4.4488e-16
tfn0m414-kb95-20211208-0245-e91.fits.fz  59557.019419283  59557.019538218  7670  1.6091e-13  4.1161e-16
tfn0m414-kb95-20211208-0247-e91.fits.fz  59557.022947593  59557.023066505  7670  1.6251e-13  4.1883e-16
tfn0m414-kb95-20211208-0249-e91.fits.fz  59557.029739236  59557.029858218  7670  1.6246e-13  4.1415e-16
lsc0m409-kb29-20211208-0070-e91.fits.fz  59557.041014491  59557.041133600  7670  1.7037e-13  7.5400e-16
lsc0m409-kb29-20211208-0072-e91.fits.fz  59557.050603461  59557.050722466  7670  1.6286e-13  7.7895e-16
cpt0m407-kb87-20211209-0071-e91.fits.fz  59557.951430591  59557.951549619  7670  1.8366e-13  5.6014e-16
tfn0m414-kb95-20211209-0053-e91.fits.fz  59558.021746077  59558.021865035  7670  1.7587e-13  5.6658e-16
coj0m403-kb24-20211210-0099-e91.fits.fz  59558.500937061  59558.501055591  7670  1.7835e-13  4.7630e-16
elp0m411-kb92-20211210-0216-e91.fits.fz  59559.253678392  59559.253797396  7670  1.7821e-13  7.8452e-16
elp0m411-kb92-20211211-0137-e91.fits.fz  59560.258219839  59560.258338832  7670  1.8054e-13  1.0524e-15
elp0m411-kb92-20211212-0115-e91.fits.fz  59561.253585105  59561.253704098  7670  1.7695e-13  7.4132e-16
elp0m411-kb92-20211213-0090-e91.fits.fz  59562.253334526  59562.253453554  7670  1.4887e-13  8.6391e-16
tfn0m414-kb95-20211218-0095-e91.fits.fz  59566.846211471  59566.846330313  7670  1.6289e-13  4.9669e-16
tfn0m414-kb95-20220107-0092-e91.fits.fz  59586.875681517  59586.875800394  7670  1.6596e-13  4.3394e-16
tfn0m414-kb95-20220108-0083-e91.fits.fz  59587.875653334  59587.875772223  7670  1.6674e-13  4.3442e-16
lsc0m412-kb26-20220109-0085-e91.fits.fz  59589.095075625  59589.095194700  7670  1.6152e-13  8.5124e-16
coj0m405-kb88-20220111-0112-e91.fits.fz  59590.529096204  59590.529215232  7670  1.6974e-13  6.3650e-16
tfn0m414-kb95-20220111-0099-e91.fits.fz  59590.876519572  59590.876638519  7670  1.2405e-13  4.7708e-16
tfn0m414-kb95-20220112-0056-e91.fits.fz  59591.960938311  59591.961057257  7670  1.6938e-13  4.6659e-16
coj0m405-kb88-20220114-0091-e91.fits.fz  59593.509576598  59593.509695591  7670  1.5935e-13  5.6620e-16
ogg0m404-kb82-20220114-0106-e91.fits.fz  59594.295291644  59594.295406713  7670  1.5802e-13  9.4397e-16
tfn0m414-kb95-20220115-0087-e91.fits.fz  59594.875696008  59594.875814873  7670  1.6641e-13  5.0079e-16
lsc0m412-kb26-20220116-0074-e91.fits.fz  59596.090575163  59596.090694191  7670  1.9022e-13  5.3036e-15
ogg0m404-kb82-20220117-0069-e91.fits.fz  59597.212070035  59597.212185151  7670  1.5816e-13  3.8161e-16
ogg0m404-kb82-20220117-0075-e91.fits.fz  59597.218165868  59597.218280926  7670  1.5986e-13  3.8977e-16
elp0m411-kb92-20220117-0177-e91.fits.fz  59597.281075718  59597.281194700  7670  3.2479e-13  1.0943e-14
ogg0m404-kb82-20220117-0089-e91.fits.fz  59597.291998739  59597.292113820  7670  1.4509e-13  6.3495e-16
ogg0m404-kb82-20220117-0099-e91.fits.fz  59597.315429190  59597.315544260  7670  1.3672e-13  4.3247e-16
ogg0m404-kb82-20220117-0117-e91.fits.fz  59597.344108392  59597.344223438  7670  1.6518e-13  4.1056e-16
ogg0m404-kb82-20220117-0123-e91.fits.fz  59597.386066748  59597.386181771  7670  1.6670e-13  4.0242e-16
ogg0m404-kb82-20220117-0125-e91.fits.fz  59597.392221007  59597.392336135  7670  1.6522e-13  4.3945e-16
ogg0m404-kb82-20220117-0127-e91.fits.fz  59597.399939746  59597.400054804  7670  1.6613e-13  4.3441e-16
ogg0m404-kb82-20220117-0129-e91.fits.fz  59597.402704769  59597.402819792  7670  1.7600e-13  4.3468e-16
ogg0m404-kb82-20220117-0131-e91.fits.fz  59597.413056089  59597.413171239  7670  1.6685e-13  4.0585e-16
ogg0m404-kb82-20220117-0141-e91.fits.fz  59597.426998739  59597.427113797  7670  1.6967e-13  4.0895e-16
ogg0m404-kb82-20220117-0147-e91.fits.fz  59597.437021714  59597.437136795  7670  1.7272e-13  4.2383e-16
ogg0m404-kb82-20220117-0157-e91.fits.fz  59597.447611922  59597.447726934  7670  1.7314e-13  4.4144e-16
cpt0m407-kb87-20220118-0073-e91.fits.fz  59597.833729619  59597.833848646  7670  1.5320e-13  4.9924e-16
lsc0m409-kb29-20220118-0091-e91.fits.fz  59598.091510718  59598.091629734  7670  1.6508e-13  8.0159e-16
ogg0m404-kb82-20220118-0118-e91.fits.fz  59598.398910128  59598.399025174  7670  1.6259e-13  3.7692e-16
cpt0m407-kb87-20220119-0076-e91.fits.fz  59598.837324225  59598.837443206  7670  1.4420e-13  5.1380e-16
lsc0m409-kb29-20220119-0083-e91.fits.fz  59599.090735139  59599.090854132  7670  1.6725e-13  7.7783e-16
ogg0m404-kb82-20220119-0196-e91.fits.fz  59599.397798114  59599.397913149  7670  1.6052e-13  3.8052e-16
cpt0m407-kb87-20220120-0080-e91.fits.fz  59599.837353033  59599.837472038  7670  1.6189e-13  4.9991e-16
elp0m411-kb92-20220120-0079-e91.fits.fz  59600.125601829  59600.125720868  7670  1.6253e-13  6.8024e-16
elp0m411-kb92-20220121-0102-e91.fits.fz  59601.125566795  59601.125685822  7670  1.6584e-13  6.2799e-16
elp0m411-kb92-20220122-0155-e91.fits.fz  59602.137914584  59602.138033612  7670  1.6903e-13  6.2885e-16
elp0m411-kb92-20220123-0085-e91.fits.fz  59603.137234966  59603.137353947  7670  1.5349e-13  2.3400e-15
elp0m411-kb92-20220125-0090-e91.fits.fz  59605.125580371  59605.125699468  7670  1.6686e-13  6.1377e-16
elp0m411-kb92-20220126-0122-e91.fits.fz  59606.153744271  59606.153863299  7670  1.6136e-13  6.1514e-16
elp0m411-kb92-20220128-0124-e91.fits.fz  59608.136441690  59608.136560707  7670  1.6873e-13  6.4272e-16
elp0m411-kb92-20220129-0111-e91.fits.fz  59609.128739214  59609.128858241  7670  1.6604e-13  6.4167e-16
elp0m411-kb55-20220325-0068-e91.fits.fz  59664.090856193  59664.090975915  7670  1.6623e-13  6.4156e-16
elp0m411-kb55-20220326-0071-e91.fits.fz  59665.090865904  59665.090985614  7670  1.6344e-13  4.8277e-16
elp0m411-kb55-20220327-0058-e91.fits.fz  59666.087022489  59666.087142188  7670  1.6186e-13  4.5624e-16
elp0m411-kb55-20220328-0033-e91.fits.fz  59667.125870649  59667.125990359  7670  1.6804e-13  1.0905e-15
tfn0m414-kb95-20220330-0066-e91.fits.fz  59668.847314688  59668.847433588  7670  1.5765e-13  4.5271e-16
elp0m411-kb55-20220330-0065-e91.fits.fz  59669.088473681  59669.088593368  7670  1.6624e-13  4.6969e-16
elp0m411-kb55-20220331-0074-e91.fits.fz  59670.097208299  59670.097328033  7670  1.6588e-13  4.6993e-16
elp0m411-kb55-20220401-0069-e91.fits.fz  59671.094262477  59671.094382211  7670  1.6233e-13  4.5190e-16
elp0m411-kb55-20220402-0067-e91.fits.fz  59672.099240938  59672.099360672  7670  1.6744e-13  4.7103e-16
elp0m411-kb55-20220403-0061-e91.fits.fz  59673.093104051  59673.093223762  7670  1.6412e-13  4.5731e-16
