;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
cpt0m407-kb87-20220428-0201-e91.fits.fz  59698.172120325  59698.172645961  5450  5.9672e-16  8.8776e-17
coj0m403-kb24-20220429-0093-e91.fits.fz  59698.538443843  59698.539314596  5450  5.6365e-16  7.1155e-17
coj0m405-kb88-20220429-0104-e91.fits.fz  59698.551372223  59698.552243530  5450  7.5887e-16  4.1229e-17
coj0m403-kb24-20220429-0113-e91.fits.fz  59698.559299607  59698.560170417  5450  6.1002e-16  5.8987e-17
coj0m405-kb88-20220429-0115-e91.fits.fz  59698.568259815  59698.569131111  5450  6.0148e-16  6.0600e-17
coj0m403-kb24-20220429-0133-e91.fits.fz  59698.578693346  59698.579564075  5450  5.2001e-16  3.9564e-17
coj0m403-kb24-20220429-0135-e91.fits.fz  59698.589011389  59698.589882223  5450  5.2602e-16  4.0689e-17
coj0m405-kb88-20220429-0127-e91.fits.fz  59698.599519746  59698.600391065  5450  4.9942e-16  3.5142e-17
coj0m405-kb88-20220429-0138-e91.fits.fz  59698.610446772  59698.611318161  5450  5.8269e-16  3.3412e-17
coj0m403-kb24-20220429-0150-e91.fits.fz  59698.620386459  59698.621257339  5450  6.6670e-16  3.7549e-17
coj0m403-kb24-20220429-0152-e91.fits.fz  59698.630664734  59698.631535533  5450  5.2688e-16  4.2977e-17
coj0m403-kb24-20220429-0163-e91.fits.fz  59698.651556690  59698.652427443  5450  5.4256e-16  4.1408e-17
lsc0m409-kb29-20220429-0170-e91.fits.fz  59699.135698577  59699.136569943  5450  6.2453e-16  9.4196e-17
lsc0m409-kb29-20220429-0172-e91.fits.fz  59699.142636945  59699.143508230  5450  5.1796e-16  6.7456e-17
lsc0m409-kb29-20220429-0183-e91.fits.fz  59699.153695811  59699.154567130  5450  5.1740e-16  8.2830e-17
lsc0m412-kb26-20220429-0147-e91.fits.fz  59699.208428924  59699.209300301  5450  6.3167e-16  9.0462e-17
coj0m403-kb24-20220430-0045-e91.fits.fz  59699.624520880  59699.625391609  5450  6.7311e-16  5.6442e-17
coj0m405-kb88-20220430-0115-e91.fits.fz  59699.809885359  59699.810756644  5450  6.2847e-16  6.7501e-17
cpt0m407-kb87-20220430-0410-e91.fits.fz  59700.170860232  59700.171384329  5450  5.3550e-16  7.5609e-17
coj0m403-kb24-20220501-0173-e91.fits.fz  59700.643773218  59700.644007420  5450  6.8869e-16  1.1299e-16
cpt0m407-kb87-20220501-0280-e91.fits.fz  59700.920319491  59700.921190810  5450  6.8774e-16  4.5977e-17
cpt0m407-kb87-20220501-0402-e91.fits.fz  59701.175063473  59701.175587605  5450  5.8651e-16  8.2199e-17
cpt0m407-kb87-20220502-0371-e91.fits.fz  59702.014597825  59702.015469167  5450  6.9546e-16  4.9871e-17
coj0m405-kb88-20220503-0222-e91.fits.fz  59702.562526320  59702.562761100  5450  8.0726e-16  1.2434e-16
coj0m405-kb88-20220503-0247-e91.fits.fz  59702.592987639  59702.593222443  5450  6.1305e-16  1.1763e-16
coj0m405-kb88-20220503-0274-e91.fits.fz  59702.618926598  59702.619161447  5450  6.9740e-16  1.2330e-16
cpt0m407-kb87-20220503-0320-e91.fits.fz  59703.113135649  59703.114006968  5450  5.2891e-16  4.7255e-17
lsc0m412-kb26-20220503-0206-e91.fits.fz  59703.203583739  59703.203818473  5450  1.5409e-15  2.7586e-16
cpt0m407-kb87-20220504-0181-e91.fits.fz  59703.826639445  59703.827510788  5450  7.7888e-16  5.9475e-17
lsc0m409-kb29-20220504-0191-e91.fits.fz  59704.173263994  59704.173788091  5450  6.1672e-16  8.0041e-17
cpt0m407-kb87-20220505-0161-e91.fits.fz  59704.816322292  59704.817193681  5450  5.5540e-16  5.6023e-17
cpt0m407-kb87-20220506-0099-e91.fits.fz  59705.817942651  59705.818814028  5450  5.0484e-16  6.9989e-17
lsc0m409-kb29-20220506-0127-e91.fits.fz  59706.178223600  59706.178747755  5450  6.4285e-16  8.2051e-17
lsc0m409-kb29-20220508-0104-e91.fits.fz  59708.104952801  59708.105824167  5450  5.0547e-16  5.2696e-17
cpt0m407-kb87-20220509-0146-e91.fits.fz  59708.837017362  59708.837888727  5450  6.5497e-16  5.1980e-17
cpt0m407-kb87-20220509-0158-e91.fits.fz  59708.871992165  59708.872516274  5450  7.3535e-16  7.9070e-17
cpt0m407-kb87-20220510-0253-e91.fits.fz  59709.973122373  59709.973646494  5450  6.4985e-16  8.7240e-17
cpt0m407-kb87-20220511-0137-e91.fits.fz  59710.800237211  59710.800587721  5450  6.1566e-16  1.2255e-16
cpt0m407-kb87-20220511-0139-e91.fits.fz  59710.802177385  59710.803048739  5450  7.8538e-16  5.4429e-17
lsc0m409-kb29-20220511-0086-e91.fits.fz  59711.074213265  59711.074737489  5450  5.8064e-16  8.9681e-17
cpt0m407-kb87-20220512-0121-e91.fits.fz  59711.809219133  59711.810090464  5450  6.4646e-16  5.6972e-17
cpt0m407-kb87-20220512-0135-e91.fits.fz  59711.830152605  59711.830676725  5450  5.9757e-16  9.3462e-17
cpt0m407-kb87-20220512-0143-e91.fits.fz  59711.854347061  59711.854871193  5450  5.3316e-16  9.0936e-17
cpt0m407-kb87-20220512-0162-e91.fits.fz  59711.891892628  59711.892416737  5450  5.5337e-16  9.4185e-17
cpt0m407-kb87-20220512-0167-e91.fits.fz  59711.900901146  59711.901425290  5450  7.1423e-16  9.3832e-17
lsc0m409-kb29-20220519-0170-e91.fits.fz  59719.137689665  59719.138213843  5450  5.8827e-16  8.0922e-17
lsc0m409-kb29-20220519-0188-e91.fits.fz  59719.208532142  59719.209577130  5450  8.0489e-16  4.7372e-17
lsc0m409-kb29-20220520-0071-e91.fits.fz  59720.060887408  59720.061411494  5450  6.5150e-16  9.3304e-17
lsc0m409-kb29-20220520-0133-e91.fits.fz  59720.291297327  59720.292342234  5450  6.9302e-16  5.8038e-17
lsc0m409-kb29-20220521-0124-e91.fits.fz  59721.045390371  59721.045914514  5450  5.1551e-16  9.7003e-17
lsc0m409-kb29-20220521-0159-e91.fits.fz  59721.137729329  59721.138253461  5450  5.1137e-16  8.2435e-17
lsc0m409-kb29-20220521-0183-e91.fits.fz  59721.209311262  59721.210356262  5450  5.3380e-16  4.5984e-17
lsc0m409-kb29-20220522-0149-e91.fits.fz  59722.137679653  59722.138203739  5450  6.3988e-16  7.9318e-17
lsc0m409-kb29-20220522-0172-e91.fits.fz  59722.208530903  59722.209575834  5450  6.4820e-16  4.5502e-17
lsc0m409-kb29-20220524-0109-e91.fits.fz  59724.027684133  59724.028208218  5450  6.9628e-16  1.0458e-16
lsc0m409-kb29-20220524-0173-e91.fits.fz  59724.137731077  59724.138255151  5450  5.7026e-16  8.1609e-17
lsc0m409-kb29-20220524-0204-e91.fits.fz  59724.208595139  59724.209640151  5450  6.6195e-16  6.8513e-17
lsc0m409-kb29-20220525-0214-e91.fits.fz  59725.208587188  59725.209632130  5450  4.7760e-16  4.1635e-17
lsc0m409-kb29-20220526-0099-e91.fits.fz  59726.017430498  59726.017954677  5450  6.1647e-16  8.6596e-17
lsc0m409-kb29-20220526-0105-e91.fits.fz  59726.029190105  59726.029540649  5450  6.1199e-16  1.1766e-16
lsc0m409-kb29-20220526-0149-e91.fits.fz  59726.137704989  59726.138229121  5450  6.4982e-16  7.6534e-17
lsc0m412-kb26-20220526-0174-e91.fits.fz  59726.208616899  59726.209663299  5450  5.4028e-16  6.6389e-17
lsc0m409-kb29-20220527-0112-e91.fits.fz  59727.014754700  59727.015105267  5450  8.0409e-16  1.2626e-16
ogg0m406-kb27-20220602-0117-e91.fits.fz  59733.406370544  59733.407411563  5450  7.6451e-16  3.8276e-17
ogg0m406-kb27-20220603-0219-e91.fits.fz  59734.396853970  59734.397374156  5450  9.1582e-16  6.1198e-17
ogg0m406-kb27-20220603-0221-e91.fits.fz  59734.404977778  59734.405497929  5450  7.0552e-16  6.2207e-17
lsc0m412-kb26-20220605-0079-e91.fits.fz  59735.988885267  59735.989756656  5450  8.5340e-16  1.6930e-16
lsc0m412-kb26-20220606-0019-e91.fits.fz  59737.063132998  59737.064177940  5450  7.1568e-16  7.0744e-17
lsc0m409-kb29-20220606-0059-e91.fits.fz  59737.073126262  59737.073476760  5450  7.8299e-16  1.2029e-16
lsc0m409-kb29-20220606-0102-e91.fits.fz  59737.187667859  59737.188539144  5450  6.9602e-16  5.1760e-17
lsc0m409-kb29-20220607-0081-e91.fits.fz  59737.983420267  59737.984465209  5450  5.9640e-16  5.4121e-17
lsc0m409-kb29-20220607-0119-e91.fits.fz  59738.073177165  59738.073527720  5450  9.4822e-16  1.3731e-16
lsc0m409-kb29-20220607-0146-e91.fits.fz  59738.104394920  59738.104919110  5450  6.0502e-16  7.8120e-17
lsc0m409-kb29-20220607-0173-e91.fits.fz  59738.187706065  59738.188577385  5450  5.7583e-16  4.9393e-17
lsc0m409-kb29-20220608-0098-e91.fits.fz  59739.073226227  59739.073576748  5450  6.8086e-16  1.2827e-16
lsc0m409-kb29-20220609-0070-e91.fits.fz  59739.978618936  59739.979663866  5450  6.4957e-16  5.9484e-17
lsc0m409-kb29-20220609-0113-e91.fits.fz  59740.187659063  59740.188530429  5450  5.3709e-16  7.6011e-17
lsc0m409-kb29-20220611-0082-e91.fits.fz  59741.972501216  59741.973546112  5450  6.1147e-16  8.5921e-17
lsc0m409-kb29-20220611-0094-e91.fits.fz  59742.073181019  59742.073531482  5450  8.2040e-16  1.5939e-16
lsc0m409-kb29-20220611-0096-e91.fits.fz  59742.125159630  59742.125683693  5450  6.1729e-16  1.1432e-16
lsc1m005-fa15-20220612-0249-e91.fits.fz  59743.283723033  59743.283942616  5450  8.1700e-16  1.0673e-16
lsc1m005-fa15-20220614-0063-e91.fits.fz  59744.964695348  59744.964787663  5450  8.2274e-16  1.0794e-16
lsc1m005-fa15-20220614-0109-e91.fits.fz  59745.018181853  59745.018401482  5450  9.3021e-16  1.0836e-16
coj0m405-kb88-20220615-0411-e91.fits.fz  59745.635381262  59745.636426181  5450  7.0271e-16  5.0855e-17
lsc1m004-fa03-20220615-0083-e91.fits.fz  59746.012842408  59746.012934723  5450  6.4679e-16  4.5069e-17
lsc1m005-fa15-20220615-0139-e91.fits.fz  59746.119103832  59746.119323427  5450  6.8736e-16  2.1293e-17
cpt1m010-fa16-20220616-0151-e91.fits.fz  59746.991127165  59746.991220498  5450  8.6194e-16  1.0769e-16
coj0m405-kb88-20220617-0032-e91.fits.fz  59747.689548172  59747.690593114  5450  6.6009e-16  3.6219e-17
lsc1m004-fa03-20220617-0076-e91.fits.fz  59748.002484202  59748.002703843  5450  5.7061e-16  3.0089e-17
lsc1m004-fa03-20220617-0088-e91.fits.fz  59748.014458797  59748.014678380  5450  5.8777e-16  1.5998e-17
lsc1m005-fa15-20220617-0099-e91.fits.fz  59748.019356505  59748.019576088  5450  6.4683e-16  1.5430e-17
cpt1m010-fa16-20220617-0244-e91.fits.fz  59748.030072697  59748.030293299  5450  6.3358e-16  3.5559e-17
lsc1m009-fa04-20220617-0110-e91.fits.fz  59748.031542246  59748.031634561  5450  6.2598e-16  2.5763e-17
cpt1m010-fa16-20220617-0246-e91.fits.fz  59748.039884792  59748.040105394  5450  6.8467e-16  1.1725e-16
lsc1m005-fa15-20220617-0125-e91.fits.fz  59748.051955753  59748.052175336  5450  7.1981e-16  2.2307e-17
lsc1m005-fa15-20220617-0133-e91.fits.fz  59748.065520301  59748.065739885  5450  6.6382e-16  2.4110e-17
lsc1m005-fa15-20220617-0135-e91.fits.fz  59748.071142026  59748.071361610  5450  7.4154e-16  3.9920e-17
lsc1m005-fa15-20220617-0164-e91.fits.fz  59748.133853623  59748.134073253  5450  6.3988e-16  5.1894e-17
lsc1m005-fa15-20220617-0176-e91.fits.fz  59748.144179989  59748.144399619  5450  7.6310e-16  1.7612e-17
lsc1m005-fa15-20220617-0178-e91.fits.fz  59748.154480000  59748.154699399  5450  7.6474e-16  1.6038e-17
lsc1m005-fa15-20220617-0180-e91.fits.fz  59748.164896355  59748.165115857  5450  7.6985e-16  3.6813e-17
lsc1m005-fa15-20220617-0207-e91.fits.fz  59748.205974515  59748.206194098  5450  7.1225e-16  2.1785e-17
lsc1m005-fa15-20220617-0209-e91.fits.fz  59748.212120973  59748.212340510  5450  6.3250e-16  3.9985e-17
lsc1m005-fa15-20220617-0211-e91.fits.fz  59748.222528994  59748.222748438  5450  6.3146e-16  1.0196e-16
lsc1m005-fa15-20220617-0225-e91.fits.fz  59748.290234121  59748.290453716  5450  5.8873e-16  6.4127e-17
lsc1m005-fa15-20220617-0227-e91.fits.fz  59748.295445614  59748.295665197  5450  7.3961e-16  1.3072e-16
coj1m011-fa12-20220618-0077-e91.fits.fz  59748.402582339  59748.402801968  5450  7.3585e-16  1.1837e-17
coj1m011-fa12-20220618-0084-e91.fits.fz  59748.409499133  59748.409718762  5450  7.4164e-16  1.1357e-17
coj1m011-fa12-20220618-0096-e91.fits.fz  59748.419374075  59748.419593751  5450  7.1137e-16  1.1660e-17
coj1m011-fa12-20220618-0098-e91.fits.fz  59748.421338369  59748.421558045  5450  7.0094e-16  1.1276e-17
coj1m011-fa12-20220618-0110-e91.fits.fz  59748.430319098  59748.430538774  5450  7.0679e-16  1.1471e-17
coj1m011-fa12-20220618-0138-e91.fits.fz  59748.601072373  59748.601164688  5450  6.3868e-16  2.7227e-17
coj1m011-fa12-20220618-0140-e91.fits.fz  59748.607256748  59748.607349109  5450  6.6657e-16  2.3842e-17
coj1m011-fa12-20220618-0161-e91.fits.fz  59748.621078230  59748.621170591  5450  6.3260e-16  2.5278e-17
coj1m011-fa12-20220618-0166-e91.fits.fz  59748.628220903  59748.628313218  5450  6.1906e-16  2.6074e-17
lsc1m005-fa15-20220618-0072-e91.fits.fz  59748.961725255  59748.961817570  5450  6.1414e-16  3.1269e-17
lsc1m005-fa15-20220618-0077-e91.fits.fz  59748.970071609  59748.970163924  5450  6.5290e-16  3.9178e-17
lsc1m009-fa04-20220618-0070-e91.fits.fz  59748.980408102  59748.980500371  5450  6.0247e-16  4.5640e-17
lsc1m005-fa15-20220618-0093-e91.fits.fz  59748.990879665  59748.990971992  5450  6.1759e-16  2.7079e-17
lsc1m005-fa15-20220618-0105-e91.fits.fz  59749.001299329  59749.001391644  5450  6.7155e-16  2.6694e-17
lsc1m009-fa04-20220618-0106-e91.fits.fz  59749.013515244  59749.013607512  5450  6.1157e-16  2.1344e-17
lsc1m009-fa04-20220618-0111-e91.fits.fz  59749.022076841  59749.022169109  5450  5.9258e-16  2.8048e-17
lsc1m009-fa04-20220618-0116-e91.fits.fz  59749.032497234  59749.032589549  5450  4.9054e-16  4.4231e-17
lsc1m005-fa15-20220618-0121-e91.fits.fz  59749.042911933  59749.043004248  5450  6.0236e-16  2.2233e-17
lsc1m005-fa15-20220618-0130-e91.fits.fz  59749.053146818  59749.053239086  5450  6.1427e-16  2.3060e-17
lsc1m005-fa15-20220618-0132-e91.fits.fz  59749.063506054  59749.063598369  5450  5.7968e-16  2.2106e-17
lsc1m005-fa15-20220618-0144-e91.fits.fz  59749.074139688  59749.074232003  5450  6.3661e-16  2.3783e-17
lsc1m005-fa15-20220618-0156-e91.fits.fz  59749.084642350  59749.084734665  5450  6.1306e-16  2.2628e-17
lsc1m009-fa04-20220618-0171-e91.fits.fz  59749.125316389  59749.125408704  5450  5.9049e-16  1.9883e-17
lsc1m005-fa15-20220618-0184-e91.fits.fz  59749.133921910  59749.134014225  5450  6.2445e-16  2.3365e-17
lsc1m005-fa15-20220618-0186-e91.fits.fz  59749.139884294  59749.139976609  5450  6.1549e-16  2.2911e-17
lsc1m005-fa15-20220618-0192-e91.fits.fz  59749.150460568  59749.150552883  5450  5.7342e-16  2.4074e-17
lsc1m005-fa15-20220618-0197-e91.fits.fz  59749.160945024  59749.161037292  5450  5.6592e-16  2.2057e-17
lsc1m005-fa15-20220618-0200-e91.fits.fz  59749.171276343  59749.171368612  5450  5.4783e-16  2.3367e-17
lsc1m005-fa15-20220618-0206-e91.fits.fz  59749.181714642  59749.181806957  5450  5.6856e-16  2.3199e-17
lsc1m005-fa15-20220618-0218-e91.fits.fz  59749.192067767  59749.192160035  5450  5.2922e-16  2.3935e-17
lsc1m005-fa15-20220618-0221-e91.fits.fz  59749.202649630  59749.202741945  5450  5.2227e-16  2.4366e-17
lsc1m005-fa15-20220618-0224-e91.fits.fz  59749.212914561  59749.213006829  5450  5.7952e-16  5.5561e-17
lsc1m005-fa15-20220618-0236-e91.fits.fz  59749.223300406  59749.223392674  5450  5.9045e-16  2.9483e-17
lsc1m005-fa15-20220618-0256-e91.fits.fz  59749.258961470  59749.259053739  5450  5.0332e-16  2.6205e-17
lsc1m005-fa15-20220618-0258-e91.fits.fz  59749.264893577  59749.264985845  5450  5.8015e-16  2.8862e-17
lsc1m005-fa15-20220618-0260-e91.fits.fz  59749.275313079  59749.275405348  5450  5.3456e-16  2.8875e-17
lsc1m005-fa15-20220618-0262-e91.fits.fz  59749.285722952  59749.285815220  5450  5.9851e-16  2.9527e-17
coj1m011-fa12-20220619-0033-e91.fits.fz  59749.392179850  59749.392272165  5450  5.7897e-16  3.4685e-17
cpt1m012-fa06-20220619-0129-e91.fits.fz  59749.748623762  59749.748843392  5450  6.6864e-16  3.1644e-17
coj1m011-fa12-20220620-0070-e91.fits.fz  59750.443552153  59750.443644468  5450  5.2718e-16  2.2191e-17
coj1m011-fa12-20220620-0129-e91.fits.fz  59750.524703971  59750.524923647  5450  5.0067e-16  1.0262e-17
coj1m011-fa12-20220621-0103-e91.fits.fz  59751.470573415  59751.470665776  5450  8.7534e-16  1.4926e-16
coj1m011-fa12-20220621-0195-e91.fits.fz  59751.624847454  59751.625067130  5450  6.7708e-16  1.3471e-17
coj1m011-fa12-20220622-0118-e91.fits.fz  59752.421461852  59752.421554213  5450  5.5885e-16  2.4362e-17
coj1m011-fa12-20220624-0079-e91.fits.fz  59754.381138044  59754.381357720  5450  6.2672e-16  1.0749e-17
cpt1m010-fa16-20220624-0040-e91.fits.fz  59754.945065776  59754.945159109  5450  5.7705e-16  4.4660e-17
lsc1m009-fa04-20220624-0067-e91.fits.fz  59754.979696910  59754.979916552  5450  6.8703e-16  5.0694e-17
lsc1m004-fa03-20220624-0089-e91.fits.fz  59755.104545706  59755.104638021  5450  5.4081e-16  5.2934e-17
coj1m011-fa12-20220625-0128-e91.fits.fz  59755.458953831  59755.459173507  5450  5.9481e-16  1.2089e-17
lsc1m009-fa04-20220625-0033-e91.fits.fz  59756.104742408  59756.104834723  5450  5.1938e-16  3.0231e-17
coj1m003-fa19-20220626-0078-e91.fits.fz  59756.458906343  59756.459126991  5450  7.0108e-16  2.2005e-17
coj1m011-fa12-20220627-0140-e91.fits.fz  59757.473797501  59757.474017165  5450  6.4593e-16  1.7664e-17
lsc1m004-fa03-20220627-0033-e91.fits.fz  59758.111464862  59758.111557177  5450  5.5826e-16  3.5365e-17
cpt1m012-fa06-20220628-0195-e91.fits.fz  59758.844513311  59758.844732940  5450  5.8071e-16  2.4048e-17
lsc1m004-fa03-20220628-0319-e91.fits.fz  59759.241230221  59759.241322489  5450  6.4797e-16  2.8540e-17
lsc1m009-fa04-20220629-0250-e91.fits.fz  59760.241985301  59760.242077616  5450  6.5928e-16  3.5918e-17
lsc1m009-fa04-20220629-0252-e91.fits.fz  59760.243982975  59760.244202558  5450  5.1671e-16  1.8641e-17
cpt1m010-fa16-20220630-0237-e91.fits.fz  59760.959391945  59760.959612593  5450  4.5751e-16  2.1830e-17
cpt1m010-fa16-20220701-0169-e91.fits.fz  59761.894009318  59761.894102651  5450  5.0600e-16  6.2408e-17
cpt1m010-fa16-20220701-0211-e91.fits.fz  59761.971929873  59761.972150533  5450  7.0262e-16  5.9380e-17
lsc1m005-fa15-20220701-0113-e91.fits.fz  59762.082096494  59762.082188762  5450  6.3691e-16  3.5543e-17
lsc1m005-fa15-20220702-0353-e91.fits.fz  59763.148628392  59763.148847929  5450  6.7314e-16  1.2593e-17
lsc1m005-fa15-20220702-0360-e91.fits.fz  59763.157817327  59763.157909595  5450  6.0476e-16  2.3091e-17
lsc0m409-kb98-20220704-0073-e91.fits.fz  59764.972829815  59764.973180325  5450  9.3904e-16  1.6649e-16
cpt1m012-fa06-20220709-0068-e91.fits.fz  59769.712813438  59769.712905753  5450  6.4025e-16  1.1488e-16
coj0m405-kb88-20220711-0043-e91.fits.fz  59771.392564584  59771.392915105  5450  1.0570e-15  2.0928e-16
coj0m405-kb88-20220711-0045-e91.fits.fz  59771.394658392  59771.395529804  5450  8.5635e-16  1.1661e-16
cpt1m010-fa16-20220722-0104-e91.fits.fz  59782.774297998  59782.774518646  5450  6.8731e-16  8.7007e-17
coj1m003-fa19-20220724-0238-e91.fits.fz  59784.542240209  59784.542460903  5450  6.4184e-16  1.2705e-17
coj1m003-fa19-20220724-0246-e91.fits.fz  59784.549006725  59784.549100105  5450  6.3710e-16  2.4345e-17
coj1m003-fa19-20220724-0248-e91.fits.fz  59784.551027894  59784.551248600  5450  6.6008e-16  1.2866e-17
coj1m003-fa19-20220725-0057-e91.fits.fz  59785.358145660  59785.358366320  5450  6.3776e-16  1.1902e-17
coj1m011-fa12-20220725-0144-e91.fits.fz  59785.516709341  59785.516801656  5450  8.4478e-16  3.7197e-17
coj1m011-fa12-20220725-0164-e91.fits.fz  59785.543226551  59785.543446505  5450  7.0087e-16  1.5046e-17
cpt1m010-fa16-20220725-0232-e91.fits.fz  59785.890356968  59785.890577570  5450  7.3368e-16  2.2239e-17
cpt1m012-fa06-20220725-0189-e91.fits.fz  59785.923180371  59785.923272640  5450  6.3461e-16  5.6040e-17
lsc1m009-fa04-20220725-0002-e91.fits.fz  59785.979551308  59785.979770938  5450  6.7127e-16  1.1917e-17
lsc1m009-fa04-20220726-0119-e91.fits.fz  59787.098511922  59787.098731563  5450  5.9244e-16  1.1251e-17
lsc1m009-fa04-20220726-0128-e91.fits.fz  59787.106142072  59787.106361702  5450  6.7418e-16  1.7903e-17
lsc1m009-fa04-20220726-0137-e91.fits.fz  59787.116893288  59787.117112917  5450  5.5532e-16  1.8897e-17
lsc1m009-fa04-20220726-0145-e91.fits.fz  59787.125373033  59787.125593588  5450  6.8004e-16  1.6075e-17
lsc1m005-fa15-20220726-0125-e91.fits.fz  59787.135990059  59787.136209642  5450  6.8296e-16  1.3106e-17
lsc1m009-fa04-20220726-0151-e91.fits.fz  59787.146459491  59787.146679075  5450  6.6178e-16  1.5699e-17
lsc1m009-fa04-20220726-0165-e91.fits.fz  59787.156622871  59787.156842500  5450  6.0355e-16  1.5118e-17
lsc1m009-fa04-20220726-0177-e91.fits.fz  59787.167097234  59787.167316818  5450  6.2427e-16  1.1944e-17
lsc1m009-fa04-20220726-0181-e91.fits.fz  59787.180968739  59787.181188369  5450  6.3482e-16  1.4566e-17
lsc1m009-fa04-20220726-0184-e91.fits.fz  59787.185646320  59787.185738635  5450  5.5996e-16  2.8812e-17
lsc1m009-fa04-20220726-0186-e91.fits.fz  59787.187851089  59787.188070718  5450  6.3988e-16  1.5048e-17
cpt1m012-fa06-20220727-0078-e91.fits.fz  59787.871507350  59787.871726980  5450  6.7469e-16  3.1880e-17
lsc1m005-fa15-20220727-0087-e91.fits.fz  59788.021257744  59788.021477373  5450  7.3105e-16  1.5526e-17
lsc1m009-fa04-20220727-0061-e91.fits.fz  59788.028335718  59788.028555348  5450  6.8134e-16  1.3101e-17
lsc1m005-fa15-20220727-0091-e91.fits.fz  59788.038657883  59788.038877478  5450  7.0655e-16  1.3051e-17
lsc1m005-fa15-20220727-0093-e91.fits.fz  59788.049117674  59788.049337304  5450  7.0938e-16  1.4982e-17
lsc1m005-fa15-20220727-0103-e91.fits.fz  59788.059150845  59788.059370429  5450  7.3450e-16  1.5223e-17
lsc1m009-fa04-20220727-0081-e91.fits.fz  59788.073397686  59788.073617315  5450  7.1648e-16  1.3611e-17
lsc1m005-fa15-20220727-0105-e91.fits.fz  59788.083369063  59788.083588693  5450  7.2552e-16  1.3802e-17
lsc1m005-fa15-20220727-0115-e91.fits.fz  59788.093113843  59788.093333438  5450  7.0342e-16  1.3331e-17
lsc1m005-fa15-20220727-0117-e91.fits.fz  59788.095322709  59788.095415024  5450  6.7457e-16  2.8910e-17
lsc1m005-fa15-20220727-0122-e91.fits.fz  59788.100991667  59788.101211297  5450  7.4499e-16  1.4854e-17
lsc1m005-fa15-20220727-0133-e91.fits.fz  59788.111500151  59788.111719734  5450  7.0837e-16  1.3566e-17
