;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
coj0m403-kb24-20201130-0112-e91.fits.fz  59183.521078068  59183.521427998  5450  3.3130e-15  1.9670e-16
coj0m405-kb56-20201130-0128-e91.fits.fz  59183.526604769  59183.526955336  5450  3.9970e-15  2.3355e-16
coj0m403-kb24-20201130-0123-e91.fits.fz  59183.537029017  59183.537379005  5450  3.8204e-15  1.5054e-16
coj0m403-kb24-20201130-0135-e91.fits.fz  59183.557756366  59183.558106274  5450  3.7496e-15  1.6667e-16
coj0m403-kb24-20201130-0144-e91.fits.fz  59183.568201806  59183.568551806  5450  3.7780e-15  1.5951e-16
coj0m403-kb24-20201130-0146-e91.fits.fz  59183.578599248  59183.578949202  5450  3.7331e-15  1.6726e-16
coj0m403-kb24-20201130-0160-e91.fits.fz  59183.599421621  59183.599771493  5450  3.6281e-15  2.5672e-16
coj0m403-kb24-20201130-0164-e91.fits.fz  59183.609858936  59183.610208889  5450  3.2733e-15  1.5262e-16
coj0m403-kb24-20201130-0166-e91.fits.fz  59183.620258855  59183.620608866  5450  3.4788e-15  1.3268e-16
coj0m403-kb24-20201130-0168-e91.fits.fz  59183.630678045  59183.631028021  5450  3.5698e-15  1.4576e-16
coj0m403-kb24-20201130-0172-e91.fits.fz  59183.642479075  59183.642829063  5450  3.2153e-15  1.3615e-16
coj0m403-kb24-20201130-0183-e91.fits.fz  59183.653776783  59183.654126702  5450  2.8349e-15  1.0368e-16
coj0m403-kb24-20201130-0185-e91.fits.fz  59183.661923079  59183.662272998  5450  2.9646e-15  1.1837e-16
cpt0m407-kb84-20201130-0109-e91.fits.fz  59183.841248658  59183.841599167  5450  2.5888e-15  1.9200e-16
cpt0m407-kb84-20201130-0115-e91.fits.fz  59183.847383866  59183.847734398  5450  2.6545e-15  1.8602e-16
cpt0m407-kb84-20201130-0119-e91.fits.fz  59183.857771147  59183.858121656  5450  3.1393e-15  1.9194e-16
cpt0m407-kb84-20201130-0125-e91.fits.fz  59183.868241772  59183.868592269  5450  2.7855e-15  1.9720e-16
cpt0m407-kb84-20201130-0136-e91.fits.fz  59183.879462639  59183.879813125  5450  2.5443e-15  1.7781e-16
cpt0m407-kb84-20201130-0142-e91.fits.fz  59183.889140070  59183.889490579  5450  2.5010e-15  1.8227e-16
cpt0m407-kb84-20201130-0144-e91.fits.fz  59183.899428322  59183.899778785  5450  2.3301e-15  1.7843e-16
cpt0m407-kb84-20201130-0146-e91.fits.fz  59183.909844433  59183.910194896  5450  2.3150e-15  1.7218e-16
cpt0m407-kb84-20201130-0152-e91.fits.fz  59183.920321482  59183.920671992  5450  2.5154e-15  1.8289e-16
cpt0m407-kb84-20201130-0154-e91.fits.fz  59183.930682964  59183.931033508  5450  1.9953e-15  1.6955e-16
cpt0m407-kb84-20201130-0165-e91.fits.fz  59183.951589827  59183.951940336  5450  2.2219e-15  1.8776e-16
cpt0m407-kb84-20201130-0171-e91.fits.fz  59183.963039144  59183.963389653  5450  2.2149e-15  1.7795e-16
cpt0m407-kb84-20201130-0192-e91.fits.fz  59184.042576528  59184.042927037  5450  1.7873e-15  1.6232e-16
cpt0m407-kb84-20201130-0194-e91.fits.fz  59184.062004017  59184.062354491  5450  2.2056e-15  1.7736e-16
cpt0m407-kb84-20201130-0196-e91.fits.fz  59184.069566621  59184.069917119  5450  2.1183e-15  1.7441e-16
cpt0m407-kb84-20201130-0198-e91.fits.fz  59184.075954699  59184.076305243  5450  1.9539e-15  1.9146e-16
cpt0m407-kb84-20201130-0200-e91.fits.fz  59184.079985487  59184.080335996  5450  2.2296e-15  1.9410e-16
lsc0m412-kb26-20201130-0118-e91.fits.fz  59184.109495463  59184.109845984  5450  1.6999e-15  2.9180e-16
lsc0m409-kb29-20201130-0137-e91.fits.fz  59184.114974202  59184.115324735  5450  1.8758e-15  1.9692e-16
lsc0m409-kb29-20201130-0144-e91.fits.fz  59184.125345533  59184.125696030  5450  2.2605e-15  2.0234e-16
lsc0m409-kb29-20201130-0150-e91.fits.fz  59184.135658797  59184.136009295  5450  1.8999e-15  2.1153e-16
lsc0m409-kb29-20201130-0156-e91.fits.fz  59184.146192003  59184.146542547  5450  2.1452e-15  2.0575e-16
lsc0m409-kb29-20201201-0127-e91.fits.fz  59185.114725961  59185.115076436  5450  1.5125e-15  1.9218e-16
coj0m403-kb24-20201202-0199-e91.fits.fz  59185.684262929  59185.684612894  5450  1.7078e-15  1.0295e-16
lsc0m412-kb26-20201202-0165-e91.fits.fz  59186.278439908  59186.278790417  5450  2.3162e-15  2.3920e-16
ogg0m404-kb82-20201202-0138-e91.fits.fz  59186.402549827  59186.402896297  5450  2.5076e-15  8.5852e-17
lsc0m412-kb26-20201203-0129-e91.fits.fz  59187.162800857  59187.163151378  5450  3.4724e-15  1.9764e-16
ogg0m406-kb27-20201203-0150-e91.fits.fz  59187.379473727  59187.379820382  5450  4.0114e-15  9.8819e-17
ogg0m406-kb27-20201203-0188-e91.fits.fz  59187.583499584  59187.583846123  5450  4.8095e-15  1.9867e-16
ogg0m406-kb27-20201204-0177-e91.fits.fz  59188.481981401  59188.482327917  5450  4.3065e-15  9.5447e-17
ogg0m406-kb27-20201204-0215-e91.fits.fz  59188.583560116  59188.583906690  5450  4.4867e-15  1.1504e-16
tfn0m410-kb98-20201205-0098-e91.fits.fz  59189.038350845  59189.038701354  5450  4.4891e-15  2.4595e-16
ogg0m406-kb27-20201205-0256-e91.fits.fz  59189.583524630  59189.583871251  5450  6.0903e-15  9.9809e-17
tfn0m410-kb98-20201206-0114-e91.fits.fz  59190.038351748  59190.038702315  5450  5.0184e-15  3.1454e-16
ogg0m406-kb27-20201206-0236-e91.fits.fz  59190.583476991  59190.583823508  5450  3.2683e-15  8.9614e-17
tfn0m410-kb98-20201207-0185-e91.fits.fz  59191.038362292  59191.038712917  5450  2.1951e-15  2.7136e-16
coj0m403-kb24-20201208-0144-e91.fits.fz  59191.583452107  59191.583801980  5450  1.1781e-15  9.0966e-17
cpt0m407-kb84-20201208-0212-e91.fits.fz  59192.041815047  59192.042165568  5450  9.2721e-16  1.1907e-16
coj0m403-kb24-20201209-0167-e91.fits.fz  59192.587043867  59192.587393867  5450  1.9946e-15  3.4780e-16
lsc0m409-kb29-20201209-0102-e91.fits.fz  59193.084972142  59193.085322616  5450  1.8316e-15  1.2593e-16
cpt0m407-kb84-20201210-0139-e91.fits.fz  59193.892292767  59193.892643276  5450  4.0385e-15  2.1383e-16
tfn0m410-kb98-20201210-0178-e91.fits.fz  59194.038432883  59194.038783438  5450  4.5571e-15  2.5360e-16
lsc0m412-kb26-20201211-0099-e91.fits.fz  59195.094775463  59195.095125973  5450  7.3648e-15  2.1690e-16
tfn0m410-kb98-20201211-0049-e91.fits.fz  59195.163385174  59195.163735660  5450  7.1587e-15  2.5574e-16
tfn0m414-kb81-20201212-0094-e91.fits.fz  59196.073170903  59196.073521470  5450  6.0941e-15  2.0848e-16
lsc0m412-kb26-20201212-0090-e91.fits.fz  59196.077481702  59196.077832200  5450  5.8770e-15  2.1596e-16
cpt0m407-kb84-20201213-0169-e91.fits.fz  59197.038546030  59197.038896493  5450  3.3479e-15  1.1671e-16
lsc0m412-kb26-20201213-0156-e91.fits.fz  59197.178523739  59197.178874248  5450  3.3786e-15  2.0671e-16
lsc0m412-kb26-20210222-0059-e91.fits.fz  59268.017519260  59268.017869815  5450  3.9843e-15  2.9954e-16
lsc0m409-kb29-20210223-0061-e91.fits.fz  59269.016467882  59269.016818322  5450  1.9168e-15  1.7135e-16
lsc0m412-kb26-20210224-0061-e91.fits.fz  59270.015074943  59270.015425452  5450  1.7053e-15  2.6857e-16
lsc0m409-kb29-20210225-0062-e91.fits.fz  59271.109230660  59271.109581170  5450  1.9249e-15  3.4226e-16
lsc0m412-kb26-20210226-0062-e91.fits.fz  59272.016847952  59272.017198449  5450  5.8128e-15  3.0925e-16
lsc0m412-kb26-20210227-0066-e91.fits.fz  59273.010566656  59273.010917153  5450  5.5594e-15  2.5877e-16
lsc0m412-kb26-20210228-0062-e91.fits.fz  59274.013517026  59274.013867500  5450  6.0409e-15  2.7183e-16
lsc0m412-kb26-20210301-0068-e91.fits.fz  59275.014045070  59275.014395579  5450  2.5293e-15  3.2652e-16
lsc0m412-kb26-20210303-0066-e91.fits.fz  59277.014382420  59277.014734364  5450  2.4923e-15  2.8908e-16
lsc0m412-kb26-20210809-0187-e91.fits.fz  59436.389121320  59436.389471876  5450  6.1287e-15  3.2359e-16
lsc0m409-kb29-20210810-0249-e91.fits.fz  59437.386366216  59437.386716772  5450  2.4172e-15  1.9009e-16
lsc0m409-kb29-20210812-0213-e91.fits.fz  59439.380928183  59439.381278751  5450  1.2002e-15  1.9674e-16
lsc0m409-kb29-20210813-0256-e91.fits.fz  59440.378190498  59440.378541100  5450  1.2681e-15  1.7767e-16
ogg0m406-kb27-20210814-0195-e91.fits.fz  59441.612491320  59441.612837882  5450  6.3101e-15  1.0154e-16
tfn0m410-kb98-20210815-0266-e91.fits.fz  59442.233180012  59442.233530591  5450  6.2423e-15  2.6251e-16
tfn0m410-kb98-20210816-0246-e91.fits.fz  59443.228596355  59443.228946934  5450  5.5269e-15  2.6082e-16
tfn0m410-kb98-20210817-0579-e91.fits.fz  59444.225278218  59444.225628820  5450  3.7389e-15  2.2466e-16
tfn0m410-kb98-20210818-0230-e91.fits.fz  59445.222530035  59445.222880568  5450  2.8434e-15  2.1153e-16
ogg0m406-kb27-20211122-0188-e91.fits.fz  59541.582002281  59541.582348751  5450  3.3359e-15  1.0051e-16
lsc0m412-kb26-20211124-0153-e91.fits.fz  59543.131251598  59543.131602107  5450  4.9289e-15  3.0914e-16
lsc0m409-kb29-20211125-0177-e91.fits.fz  59544.151185221  59544.151535684  5450  2.3679e-15  1.8886e-16
ogg0m404-kb82-20211126-0165-e91.fits.fz  59545.355702802  59545.356049306  5450  6.3662e-16  9.8005e-17
lsc0m409-kb29-20211128-0135-e91.fits.fz  59547.115600926  59547.115951482  5450  1.8093e-15  1.9969e-16
cpt0m407-kb87-20211129-0195-e91.fits.fz  59548.006014688  59548.006365186  5450  4.1271e-15  1.2107e-16
cpt0m407-kb87-20211130-0186-e91.fits.fz  59549.010380070  59549.010730545  5450  4.8114e-15  1.1638e-16
lsc0m409-kb29-20211201-0125-e91.fits.fz  59550.107415614  59550.107766112  5450  5.4045e-15  2.0431e-16
lsc0m409-kb29-20211228-0069-e91.fits.fz  59577.080756690  59577.081107188  5450  5.1865e-15  1.9936e-16
cpt0m407-kb87-20211229-0127-e91.fits.fz  59577.955356123  59577.955706621  5450  5.0816e-15  1.6299e-16
cpt0m407-kb87-20211230-0138-e91.fits.fz  59578.960795325  59578.961145822  5450  3.2812e-15  1.1272e-16
cpt0m407-kb87-20211231-0134-e91.fits.fz  59579.955037651  59579.955388160  5450  2.3980e-15  9.2883e-17
cpt0m407-kb87-20220102-0120-e91.fits.fz  59581.959031320  59581.959381806  5450  2.4942e-15  1.0594e-16
cpt0m407-kb87-20220103-0056-e91.fits.fz  59582.961671725  59582.962022269  5450  5.9042e-15  1.0463e-16
cpt0m407-kb87-20220104-0187-e91.fits.fz  59583.955071158  59583.955421667  5450  5.8908e-15  1.0713e-16
cpt0m407-kb87-20220105-0189-e91.fits.fz  59584.955048751  59584.955399271  5450  4.7693e-15  1.3240e-16
cpt0m407-kb87-20220106-0136-e91.fits.fz  59585.959938056  59585.960288566  5450  3.7933e-15  1.2088e-16
tfn0m414-kb95-20220107-0142-e91.fits.fz  59586.970024074  59586.970374480  5450  1.2738e-15  9.0991e-17
tfn0m414-kb95-20220108-0080-e91.fits.fz  59587.861844873  59587.862195267  5450  1.1175e-15  1.2406e-16
ogg0m404-kb82-20220108-0084-e91.fits.fz  59588.267285776  59588.267632315  5450  8.2465e-16  1.0497e-16
ogg0m404-kb82-20220108-0086-e91.fits.fz  59588.271642987  59588.271989561  5450  8.9405e-16  1.1687e-16
ogg0m404-kb82-20220108-0108-e91.fits.fz  59588.334275070  59588.334621552  5450  9.4911e-16  8.1769e-17
ogg0m404-kb82-20220108-0119-e91.fits.fz  59588.344709677  59588.345056193  5450  7.8925e-16  8.2989e-17
ogg0m404-kb82-20220108-0121-e91.fits.fz  59588.354969873  59588.355316355  5450  7.1123e-16  8.7539e-17
ogg0m404-kb82-20220108-0123-e91.fits.fz  59588.365396551  59588.365743125  5450  9.8752e-16  8.4358e-17
ogg0m404-kb82-20220108-0134-e91.fits.fz  59588.377780475  59588.378126922  5450  1.0028e-15  8.4439e-17
ogg0m404-kb82-20220108-0136-e91.fits.fz  59588.386227396  59588.386573994  5450  1.0164e-15  8.6068e-17
ogg0m404-kb82-20220108-0138-e91.fits.fz  59588.396682651  59588.397029190  5450  9.3840e-16  8.8898e-17
ogg0m404-kb82-20220108-0140-e91.fits.fz  59588.407060649  59588.407407246  5450  1.0123e-15  8.5777e-17
ogg0m404-kb82-20220108-0151-e91.fits.fz  59588.419494283  59588.419840811  5450  9.0585e-16  8.3223e-17
coj0m405-kb88-20220111-0126-e91.fits.fz  59590.546637547  59590.546988044  5450  2.4992e-15  1.0645e-16
elp0m411-kb92-20220111-0121-e91.fits.fz  59591.291299317  59591.291649827  5450  2.2062e-15  2.7530e-16
lsc0m409-kb29-20220112-0060-e91.fits.fz  59592.069092697  59592.069443276  5450  3.9060e-15  2.5547e-16
cpt0m407-kb87-20220113-0094-e91.fits.fz  59592.945865892  59592.946216436  5450  4.0765e-15  1.3284e-16
coj0m405-kb88-20220114-0110-e91.fits.fz  59593.624696748  59593.625047350  5450  3.3793e-15  1.7310e-16
lsc0m409-kb29-20220116-0076-e91.fits.fz  59596.083533125  59596.083883612  5450  2.3991e-15  4.0915e-16
lsc0m409-kb29-20220117-0069-e91.fits.fz  59597.091785799  59597.092136366  5450  4.5142e-15  2.9032e-16
elp0m411-kb92-20220118-0070-e91.fits.fz  59598.090479630  59598.090830139  5450  5.3238e-15  2.6027e-16
lsc0m409-kb29-20220120-0086-e91.fits.fz  59600.089537316  59600.089887848  5450  4.5804e-15  2.0003e-16
lsc0m409-kb29-20220121-0078-e91.fits.fz  59601.087466459  59601.087817026  5450  3.8551e-15  1.9373e-16
lsc0m409-kb29-20220403-0068-e91.fits.fz  59672.983515197  59672.983865730  5450  2.3015e-15  1.2753e-16
lsc0m409-kb29-20220404-0068-e91.fits.fz  59673.982729630  59673.983080197  5450  1.7598e-15  1.3126e-16
lsc0m409-kb29-20220405-0064-e91.fits.fz  59674.977041297  59674.977391817  5450  4.2867e-15  1.5615e-16
lsc0m409-kb29-20220406-0064-e91.fits.fz  59675.976198612  59675.976549098  5450  5.5709e-15  1.5494e-16
lsc0m409-kb29-20220407-0064-e91.fits.fz  59676.975407651  59676.975758195  5450  7.8247e-15  1.4923e-16
lsc0m409-kb29-20220408-0073-e91.fits.fz  59677.982899167  59677.983249688  5450  5.9405e-15  1.4326e-16
lsc0m409-kb29-20220409-0068-e91.fits.fz  59678.978799491  59678.979150012  5450  5.2999e-15  1.3371e-16
lsc0m409-kb29-20220410-0068-e91.fits.fz  59679.979339422  59679.979689954  5450  2.5127e-15  1.3711e-16
lsc0m409-kb29-20220412-0064-e91.fits.fz  59681.971586852  59681.971937338  5450  5.7631e-15  1.7964e-16
ogg0m404-kb82-20200828-0207-e91.fits.fz  59090.615217338  59090.615390267  7670  8.6383e-15  1.3243e-16
coj0m403-kb28-20200829-0169-e91.fits.fz  59090.756807119  59090.756983924  7670  8.6122e-15  1.9448e-16
ogg0m406-kb27-20200829-0185-e91.fits.fz  59091.599740116  59091.599913056  7670  6.5996e-15  2.0780e-16
coj0m403-kb28-20200830-0192-e91.fits.fz  59091.753962686  59091.754139503  7670  6.5162e-15  1.9538e-16
coj0m405-kb56-20200831-0166-e91.fits.fz  59092.751129468  59092.751306355  7670  3.2587e-15  2.4966e-16
coj0m405-kb56-20200831-0184-e91.fits.fz  59092.792798137  59092.792975012  7670  3.4211e-15  2.7740e-16
ogg0m404-kb82-20200831-0176-e91.fits.fz  59093.597185128  59093.597358056  7670  2.9256e-15  1.4251e-16
coj0m403-kb28-20200901-0148-e91.fits.fz  59093.748620058  59093.748796864  7670  2.8023e-15  2.3920e-16
ogg0m406-kb27-20200901-0404-e91.fits.fz  59094.599306227  59094.599479132  7670  5.9661e-15  1.5223e-16
ogg0m404-kb82-20200916-0356-e91.fits.fz  59109.615666702  59109.615839642  7670  8.0367e-15  1.3038e-16
coj0m405-kb56-20200917-0120-e91.fits.fz  59109.704079480  59109.704256401  7670  7.7578e-15  2.1101e-16
coj0m405-kb56-20200918-0084-e91.fits.fz  59110.755909677  59110.756086552  7670  8.9938e-15  9.4228e-16
ogg0m404-kb82-20200919-0066-e91.fits.fz  59112.541339595  59112.541512547  7670  7.4957e-15  1.9494e-16
ogg0m404-kb82-20200920-0208-e91.fits.fz  59113.566058878  59113.566231748  7670  3.9725e-15  2.6931e-16
cpt0m407-kb84-20200924-0108-e91.fits.fz  59117.047146806  59117.047323704  7670  8.7397e-15  1.9389e-16
cpt0m407-kb84-20200929-0195-e91.fits.fz  59122.028764318  59122.028941216  7670  3.8830e-15  1.9002e-16
tfn0m414-kb81-20200930-0175-e91.fits.fz  59123.135301332  59123.135478299  7670  7.5892e-15  3.6687e-16
coj0m405-kb56-20201001-0191-e91.fits.fz  59123.667973241  59123.668150220  7670  9.3296e-15  2.2467e-16
lsc0m409-kb29-20201115-0124-e91.fits.fz  59169.153987350  59169.154164283  7670  3.4320e-15  1.8325e-16
lsc0m409-kb29-20201116-0186-e91.fits.fz  59170.150515602  59170.150692454  7670  3.5560e-15  2.9034e-16
ogg0m406-kb27-20201116-0094-e91.fits.fz  59170.438945012  59170.439117883  7670  3.5358e-15  1.4005e-16
elp0m411-kb92-20201117-0322-e91.fits.fz  59171.439043207  59171.439220105  7670  4.7009e-15  2.7454e-16
lsc0m412-kb26-20201118-0166-e91.fits.fz  59172.149268681  59172.149445579  7670  6.4032e-15  3.0057e-16
ogg0m406-kb27-20201118-0124-e91.fits.fz  59172.439234711  59172.439407663  7670  7.6019e-15  1.4899e-16
cpt0m407-kb84-20201119-0282-e91.fits.fz  59172.984036447  59172.984213346  7670  8.8282e-15  2.9716e-16
ogg0m406-kb27-20201119-0121-e91.fits.fz  59173.438957211  59173.439130209  7670  9.1343e-15  1.7498e-16
cpt0m407-kb84-20201120-0202-e91.fits.fz  59173.983995255  59173.984172142  7670  6.1746e-15  4.8775e-16
elp0m411-kb92-20201120-0328-e91.fits.fz  59174.438884572  59174.439061447  7670  7.2121e-15  1.9821e-16
elp0m411-kb92-20201121-0273-e91.fits.fz  59175.438920683  59175.439097581  7670  6.0258e-15  2.6919e-16
tfn0m410-kb98-20201122-0053-e91.fits.fz  59176.204592397  59176.204769283  7670  5.9935e-15  5.6231e-16
coj0m405-kb56-20201123-0095-e91.fits.fz  59176.649192478  59176.649369376  7670  6.5327e-15  2.0706e-16
tfn0m414-kb81-20201123-0166-e91.fits.fz  59176.987260059  59176.987436968  7670  5.4690e-15  9.1618e-16
elp0m411-kb92-20201123-0754-e91.fits.fz  59177.438893843  59177.439070741  7670  4.6055e-15  2.3573e-16
ogg0m406-kb27-20201124-0038-e91.fits.fz  59178.438972744  59178.439145672  7670  3.8152e-15  1.5150e-16
cpt0m407-kb84-20201125-0168-e91.fits.fz  59179.038879514  59179.039056424  7670  6.1722e-15  1.7654e-16
ogg0m406-kb27-20201125-0048-e91.fits.fz  59179.438899700  59179.439072628  7670  6.2944e-15  1.7699e-16
coj0m403-kb24-20201126-0143-e91.fits.fz  59179.672092813  59179.672269063  7670  6.9071e-15  2.2787e-16
ogg0m404-kb82-20201126-0108-e91.fits.fz  59180.493856181  59180.494029144  7670  7.7070e-15  1.7784e-16
cpt0m407-kb84-20201127-0117-e91.fits.fz  59180.867177743  59180.867354630  7670  1.0088e-14  3.7078e-16
cpt0m407-kb84-20201127-0163-e91.fits.fz  59180.941138230  59180.941315116  7670  1.0441e-14  3.3838e-16
coj0m405-kb56-20201128-0195-e91.fits.fz  59181.718810186  59181.718987130  7670  1.0732e-14  6.9685e-16
cpt0m407-kb84-20201128-0129-e91.fits.fz  59181.878017489  59181.878194387  7670  1.1937e-14  1.0790e-15
ogg0m406-kb27-20201128-0094-e91.fits.fz  59182.496626598  59182.496799549  7670  8.0550e-15  1.6124e-16
lsc0m412-kb26-20201129-0160-e91.fits.fz  59183.274347743  59183.274524642  7670  5.3281e-15  3.0754e-16
coj0m403-kb24-20201130-0107-e91.fits.fz  59183.511254827  59183.511431123  7670  5.8766e-15  1.9111e-16
coj0m403-kb24-20201130-0113-e91.fits.fz  59183.521665221  59183.521841540  7670  5.9475e-15  2.3374e-16
coj0m405-kb56-20201130-0129-e91.fits.fz  59183.527196968  59183.527373912  7670  6.5645e-15  3.5557e-16
coj0m403-kb24-20201130-0124-e91.fits.fz  59183.537617616  59183.537793959  7670  5.8463e-15  1.8376e-16
coj0m403-kb24-20201130-0134-e91.fits.fz  59183.552910371  59183.553086771  7670  6.3438e-15  2.2482e-16
coj0m403-kb24-20201130-0136-e91.fits.fz  59183.558342987  59183.558519399  7670  5.8308e-15  1.9934e-16
coj0m403-kb24-20201130-0145-e91.fits.fz  59183.568798739  59183.568975024  7670  6.4164e-15  2.6113e-16
coj0m403-kb24-20201130-0147-e91.fits.fz  59183.579189445  59183.579365753  7670  6.3539e-15  1.8914e-16
coj0m403-kb24-20201130-0159-e91.fits.fz  59183.594774306  59183.594950707  7670  5.8705e-15  3.2457e-16
coj0m403-kb24-20201130-0161-e91.fits.fz  59183.600018172  59183.600194526  7670  5.8640e-15  2.1365e-16
coj0m403-kb24-20201130-0165-e91.fits.fz  59183.610447176  59183.610623438  7670  5.9438e-15  2.1353e-16
coj0m403-kb24-20201130-0167-e91.fits.fz  59183.620850336  59183.621026656  7670  6.2038e-15  2.4427e-16
coj0m403-kb24-20201130-0169-e91.fits.fz  59183.631263241  59183.631439584  7670  5.4115e-15  1.6171e-16
coj0m403-kb24-20201130-0173-e91.fits.fz  59183.643061100  59183.643237396  7670  5.3859e-15  1.5585e-16
coj0m403-kb24-20201130-0184-e91.fits.fz  59183.654357211  59183.654533519  7670  4.9818e-15  1.4188e-16
coj0m403-kb24-20201130-0186-e91.fits.fz  59183.662507987  59183.662684364  7670  4.9010e-15  1.4816e-16
coj0m403-kb24-20201130-0192-e91.fits.fz  59183.673163218  59183.673339549  7670  4.7824e-15  1.5543e-16
cpt0m407-kb84-20201130-0110-e91.fits.fz  59183.841767871  59183.841944769  7670  4.6910e-15  2.0934e-16
