;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
lsc0m409-kb29-20210826-0085-e91.fits.fz  59452.999466447  59453.005256713  3560  3.1285e-13  2.7570e-15
lsc0m412-kb26-20210827-0084-e91.fits.fz  59453.999738855  59454.005529190  3560  2.5116e-13  4.5156e-15
lsc0m412-kb26-20210828-0080-e91.fits.fz  59454.990580660  59454.996370985  3560  1.3111e-13  1.6262e-15
lsc0m412-kb26-20210829-0080-e91.fits.fz  59455.988458912  59455.994249248  3560  2.5937e-13  1.9379e-15
lsc0m412-kb26-20210830-0069-e91.fits.fz  59456.989957964  59456.995748265  3560  3.8138e-13  2.6746e-15
lsc0m409-kb29-20210926-0086-e91.fits.fz  59484.013042246  59484.018832558  3560  3.4058e-13  2.6148e-15
lsc0m409-kb29-20210927-0064-e91.fits.fz  59484.982506575  59484.988296933  3560  2.7737e-13  2.6789e-15
lsc0m412-kb26-20210928-0057-e91.fits.fz  59485.982969399  59485.988759769  3560  1.9471e-13  2.1789e-15
lsc0m412-kb26-20210930-0088-e91.fits.fz  59488.007312697  59488.013103056  3560  3.0570e-13  2.9442e-15
lsc0m412-kb26-20211001-0067-e91.fits.fz  59489.000256193  59489.006046517  3560  2.7056e-13  2.6715e-15
lsc0m412-kb26-20211003-0077-e91.fits.fz  59490.995068982  59491.000859307  3560  1.9076e-13  2.3557e-15
lsc0m412-kb26-20220518-0102-e91.fits.fz  59718.364768577  59718.370558924  3560  3.4770e-13  2.7022e-15
lsc0m409-kb29-20220519-0126-e91.fits.fz  59719.030977709  59719.036768044  3560  3.3002e-13  2.2658e-15
lsc0m409-kb29-20220520-0103-e91.fits.fz  59720.109851412  59720.115641714  3560  1.5349e-13  2.4007e-15
lsc0m409-kb29-20220521-0128-e91.fits.fz  59721.049814792  59721.055605047  3560  1.7897e-13  1.8018e-15
lsc0m409-kb29-20220522-0109-e91.fits.fz  59722.020626100  59722.026416390  3560  1.4003e-13  1.8239e-15
lsc0m412-kb26-20220523-0086-e91.fits.fz  59723.018013427  59723.023803728  3560  1.4654e-13  1.9016e-15
lsc0m409-kb29-20220524-0134-e91.fits.fz  59724.080235220  59724.086025522  3560  2.1498e-13  1.5551e-15
lsc0m412-kb26-20220525-0133-e91.fits.fz  59725.041745105  59725.047535440  3560  1.4901e-13  1.5764e-15
lsc0m412-kb26-20220526-0109-e91.fits.fz  59726.009790637  59726.015580927  3560  2.1744e-13  2.0773e-15
lsc0m412-kb26-20220527-0109-e91.fits.fz  59727.007075568  59727.012865892  3560  1.3861e-13  1.6485e-15
lsc0m409-kb98-20220731-0070-e91.fits.fz  59792.052074086  59792.057864434  3560  2.0300e-13  1.5417e-15
lsc0m409-kb98-20220801-0079-e91.fits.fz  59792.980356748  59792.986147061  3560  1.5571e-13  1.0484e-15
lsc0m412-kb26-20220802-0064-e91.fits.fz  59793.962099711  59793.967890070  3560  2.4674e-13  1.7489e-15
lsc0m409-kb98-20220803-0089-e91.fits.fz  59795.015931621  59795.021721945  3560  2.1491e-13  1.4688e-15
lsc0m409-kb98-20220804-0066-e91.fits.fz  59795.965041042  59795.970831424  3560  1.8935e-13  1.2339e-15
lsc0m412-kb26-20220805-0064-e91.fits.fz  59796.963143126  59796.968933484  3560  1.6624e-13  1.5800e-15
cpt0m407-kb92-20220806-0102-e91.fits.fz  59797.848027616  59797.853818033  3560  1.5107e-13  2.1607e-15
lsc0m409-kb98-20220807-0053-e91.fits.fz  59798.966100059  59798.971890383  3560  2.2735e-13  1.6894e-15
lsc0m409-kb98-20220808-0081-e91.fits.fz  59799.986329376  59799.992119734  3560  2.1143e-13  1.6876e-15
lsc0m409-kb98-20220809-0073-e91.fits.fz  59800.979356285  59800.985146679  3560  1.7529e-13  1.4692e-15
lsc0m409-kb98-20220809-0118-e91.fits.fz  59801.070960139  59801.076750556  3560  2.3702e-13  2.2009e-15
coj0m403-kb23-20220810-0102-e91.fits.fz  59801.427469399  59801.433259156  3560  3.3567e-13  1.0055e-15
lsc0m412-kb26-20220810-0092-e91.fits.fz  59802.014778137  59802.020568473  3560  2.0174e-13  2.3863e-15
lsc0m409-kb98-20220811-0083-e91.fits.fz  59802.991933264  59802.997723577  3560  1.3705e-13  1.5217e-15
lsc0m412-kb26-20220812-0070-e91.fits.fz  59803.984734816  59803.990525140  3560  1.1943e-13  1.4465e-15
lsc0m412-kb26-20220812-0083-e91.fits.fz  59804.026567014  59804.032357384  3560  1.6341e-13  1.6045e-15
lsc0m409-kb98-20220812-0098-e91.fits.fz  59804.037011644  59804.042802049  3560  1.4861e-13  1.1161e-15
lsc0m412-kb26-20220812-0087-e91.fits.fz  59804.047392732  59804.053183090  3560  1.4898e-13  1.6362e-15
lsc0m409-kb98-20220812-0102-e91.fits.fz  59804.057823854  59804.063614179  3560  1.5001e-13  1.1261e-15
lsc0m409-kb98-20220812-0126-e91.fits.fz  59804.085794966  59804.091585360  3560  1.5974e-13  1.1540e-15
lsc0m412-kb26-20220813-0077-e91.fits.fz  59804.982138623  59804.987928924  3560  1.2897e-13  1.6294e-15
lsc0m409-kb98-20220813-0123-e91.fits.fz  59805.085754931  59805.091545243  3560  1.3253e-13  1.0958e-15
lsc0m412-kb26-20220813-0101-e91.fits.fz  59805.096032037  59805.101822407  3560  1.5227e-13  2.3788e-15
lsc0m409-kb98-20220813-0136-e91.fits.fz  59805.106503322  59805.112293750  3560  1.9221e-13  1.1903e-15
lsc0m409-kb98-20220813-0140-e91.fits.fz  59805.116878218  59805.122668565  3560  1.9536e-13  1.2363e-15
lsc0m412-kb26-20220813-0114-e91.fits.fz  59805.127293531  59805.133083889  3560  2.0328e-13  2.1321e-15
lsc0m409-kb98-20220814-0044-e91.fits.fz  59805.984402813  59805.990193091  3560  1.0662e-13  1.2191e-15
lsc0m409-kb98-20220815-0177-e91.fits.fz  59807.107859110  59807.113649515  3560  8.6060e-14  1.1061e-15
lsc0m412-kb26-20220816-0074-e91.fits.fz  59807.979404051  59807.985194399  3560  5.6165e-14  1.3124e-15
lsc0m409-kb98-20220816-0233-e91.fits.fz  59808.113676818  59808.119467142  3560  8.1991e-14  1.2963e-15
lsc0m412-kb26-20220817-0074-e91.fits.fz  59808.986342755  59808.992133102  3560  7.2082e-14  1.4588e-15
coj0m403-kb23-20220818-0074-e91.fits.fz  59809.365528554  59809.371318230  3560  1.4063e-13  2.6238e-15
coj0m403-kb23-20220818-0154-e91.fits.fz  59809.493781019  59809.499570660  3560  7.9341e-14  6.2291e-16
lsc0m409-kb98-20220818-0098-e91.fits.fz  59810.017571679  59810.023362130  3560  7.7520e-14  9.7306e-16
coj0m403-kb23-20220819-0067-e91.fits.fz  59810.360252570  59810.366042269  3560  9.8415e-14  6.5425e-16
coj0m403-kb23-20220819-0080-e91.fits.fz  59810.382123438  59810.387913172  3560  9.8443e-14  5.8723e-16
coj0m403-kb23-20220819-0084-e91.fits.fz  59810.392578137  59810.398367836  3560  9.3903e-14  6.3934e-16
coj0m403-kb23-20220819-0088-e91.fits.fz  59810.402959144  59810.408748878  3560  9.5791e-14  6.5195e-16
coj0m403-kb23-20220819-0092-e91.fits.fz  59810.413383994  59810.419173704  3560  1.0264e-13  6.7314e-16
lsc0m409-kb98-20220819-0071-e91.fits.fz  59810.982726633  59810.988516980  3560  1.8257e-13  1.0182e-15
coj0m403-kb23-20220820-0040-e91.fits.fz  59811.365200475  59811.370991655  3560  2.1044e-13  6.8831e-16
coj0m405-kb83-20220820-0041-e91.fits.fz  59811.375154885  59811.380945140  3560  2.0261e-13  8.6572e-16
coj0m405-kb83-20220820-0045-e91.fits.fz  59811.385586366  59811.391376702  3560  2.0963e-13  9.7391e-16
coj0m403-kb23-20220820-0075-e91.fits.fz  59811.396014295  59811.401804040  3560  2.0559e-13  1.6245e-15
coj0m403-kb23-20220820-0079-e91.fits.fz  59811.406423033  59811.412212801  3560  2.2138e-13  2.1105e-15
lsc0m409-kb98-20220820-0095-e91.fits.fz  59812.018191366  59812.023981714  3560  2.3144e-13  1.2080e-15
coj0m405-kb83-20220821-0051-e91.fits.fz  59812.458502964  59812.464293265  3560  2.0912e-13  8.9978e-16
coj0m405-kb83-20220822-0045-e91.fits.fz  59813.494593820  59813.500384121  3560  1.1863e-13  1.0340e-15
lsc0m409-kb98-20220822-0155-e91.fits.fz  59814.062763704  59814.068554075  3560  9.6891e-14  1.1236e-15
lsc0m409-kb98-20220823-0103-e91.fits.fz  59815.034997825  59815.040788160  3560  1.4549e-13  1.2052e-15
lsc0m409-kb98-20220823-0107-e91.fits.fz  59815.044899804  59815.050690139  3560  2.6577e-13  1.1424e-15
lsc0m409-kb98-20220824-0095-e91.fits.fz  59816.022462871  59816.028253253  3560  2.1397e-13  1.1767e-15
coj0m403-kb23-20220826-0121-e91.fits.fz  59817.430749283  59817.436538993  3560  2.3656e-13  9.8597e-16
coj0m403-kb23-20220827-0081-e91.fits.fz  59818.432975429  59818.438765163  3560  1.7786e-13  8.4432e-16
coj0m405-kb83-20220828-0088-e91.fits.fz  59819.372760151  59819.378550521  3560  1.4997e-13  7.7428e-16
lsc0m409-kb98-20220829-0081-e91.fits.fz  59820.993373392  59820.999163762  3560  1.2221e-13  1.1370e-15
lsc0m409-kb98-20220830-0097-e91.fits.fz  59822.014016922  59822.019807234  3560  1.0358e-13  1.0808e-15
lsc0m409-kb98-20220831-0088-e91.fits.fz  59823.022087292  59823.027877593  3560  1.1408e-13  1.3350e-15
lsc0m409-kb98-20220901-0068-e91.fits.fz  59823.976853739  59823.982644075  3560  1.2222e-13  1.0821e-15
lsc0m409-kb98-20220902-0073-e91.fits.fz  59824.980215568  59824.986005869  3560  1.3554e-13  1.0632e-15
lsc0m409-kb98-20220924-0067-e91.fits.fz  59847.018840093  59847.024630498  3560  1.5829e-13  1.6856e-15
coj0m405-kb83-20220925-0073-e91.fits.fz  59847.379320290  59847.385110648  3560  1.5106e-13  9.4361e-16
lsc0m409-kb98-20220926-0091-e91.fits.fz  59849.014139688  59849.019930035  3560  1.0973e-13  1.7284e-15
lsc0m409-kb98-20220928-0069-e91.fits.fz  59850.988033739  59850.993824109  3560  1.7150e-13  1.5148e-15
lsc0m409-kb98-20220929-0081-e91.fits.fz  59852.002729028  59852.008519330  3560  9.3935e-14  1.4858e-15
coj0m403-kb23-20220930-0074-e91.fits.fz  59852.379930533  59852.385720209  3560  1.1230e-13  7.4728e-16
coj0m405-kb83-20221001-0081-e91.fits.fz  59853.380367952  59853.386158310  3560  1.6329e-13  1.1630e-15
coj0m405-kb83-20221002-0064-e91.fits.fz  59854.378694897  59854.384485151  3560  1.9087e-13  1.1028e-15
coj0m405-kb83-20221003-0069-e91.fits.fz  59855.381591876  59855.387382200  3560  2.5903e-13  1.3978e-15
lsc0m409-kb29-20210514-0216-e91.fits.fz  59349.234298971  59349.234533762  5450  1.6474e-13  6.6810e-16
cpt0m407-kb84-20210516-0131-e91.fits.fz  59350.815219688  59350.815454457  5450  1.6322e-13  5.2377e-16
lsc0m409-kb29-20210516-0224-e91.fits.fz  59351.226340649  59351.226575371  5450  2.3994e-13  6.4992e-16
lsc0m409-kb29-20210517-0170-e91.fits.fz  59352.168785047  59352.169019931  5450  2.8216e-13  8.5629e-16
lsc0m409-kb29-20210518-0202-e91.fits.fz  59353.202045741  59353.202280487  5450  3.3921e-13  1.0243e-15
lsc0m409-kb29-20210521-0267-e91.fits.fz  59356.275937987  59356.276172755  5450  1.5335e-13  7.0965e-16
lsc0m409-kb29-20210522-0173-e91.fits.fz  59357.155522605  59357.155757350  5450  1.3543e-13  7.2348e-16
lsc0m409-kb29-20210523-0154-e91.fits.fz  59358.178500336  59358.178735058  5450  2.4728e-13  7.4385e-16
coj0m403-kb24-20210527-0228-e91.fits.fz  59361.640628102  59361.640862257  5450  2.1022e-13  9.5289e-16
lsc0m412-kb26-20210731-0090-e91.fits.fz  59427.063103160  59427.063337940  5450  1.8721e-13  6.4855e-16
lsc0m409-kb29-20210802-0079-e91.fits.fz  59428.989654723  59428.989889445  5450  2.7050e-13  7.0572e-16
lsc0m412-kb26-20210803-0154-e91.fits.fz  59430.155332304  59430.155567072  5450  1.5536e-13  7.9789e-16
lsc0m409-kb29-20210804-0083-e91.fits.fz  59430.984558554  59430.984793427  5450  2.2608e-13  8.0932e-16
lsc0m412-kb26-20210805-0081-e91.fits.fz  59431.990171424  59431.990406158  5450  1.5772e-13  7.8015e-16
lsc0m412-kb26-20210806-0078-e91.fits.fz  59432.981805024  59432.982039792  5450  2.2670e-13  7.5510e-16
lsc0m412-kb26-20210807-0092-e91.fits.fz  59433.994472362  59433.994707130  5450  2.1513e-13  7.2825e-16
lsc0m412-kb26-20210808-0074-e91.fits.fz  59434.977972860  59434.978207628  5450  1.7617e-13  7.2515e-16
lsc0m412-kb26-20210809-0076-e91.fits.fz  59435.980257906  59435.980492628  5450  1.5962e-13  7.8114e-16
lsc0m409-kb29-20210810-0073-e91.fits.fz  59436.977705371  59436.977940151  5450  2.1262e-13  7.5233e-16
lsc0m409-kb29-20210810-0107-e91.fits.fz  59437.077050846  59437.077285579  5450  2.0146e-13  6.5191e-16
lsc0m412-kb26-20210811-0074-e91.fits.fz  59437.979025475  59437.979260197  5450  2.1411e-13  7.8308e-16
lsc0m409-kb29-20210812-0058-e91.fits.fz  59438.984278565  59438.984513311  5450  1.7162e-13  6.3547e-16
lsc0m409-kb29-20210813-0072-e91.fits.fz  59439.979747883  59439.979982616  5450  1.7147e-13  5.8152e-16
lsc0m409-kb29-20210814-0071-e91.fits.fz  59440.977357084  59440.977591957  5450  2.0804e-13  6.8532e-16
lsc0m409-kb29-20210815-0070-e91.fits.fz  59441.993631771  59441.993866621  5450  1.9032e-13  9.9714e-16
coj0m403-kb24-20210816-0048-e91.fits.fz  59442.423565707  59442.423799862  5450  1.8734e-13  4.8066e-16
coj0m403-kb24-20210816-0051-e91.fits.fz  59442.433952292  59442.434186436  5450  1.9941e-13  5.3187e-16
coj0m403-kb24-20210816-0054-e91.fits.fz  59442.444364723  59442.444598994  5450  1.9523e-13  5.0222e-16
coj0m403-kb24-20210816-0057-e91.fits.fz  59442.454786007  59442.455020267  5450  2.0418e-13  5.3715e-16
coj0m403-kb24-20210816-0062-e91.fits.fz  59442.488388403  59442.488622593  5450  2.1513e-13  6.2542e-16
lsc0m412-kb26-20210816-0068-e91.fits.fz  59442.978962362  59442.979197107  5450  2.1175e-13  8.6489e-16
coj0m403-kb24-20210817-0065-e91.fits.fz  59443.361913774  59443.362148010  5450  2.4681e-13  7.4478e-16
coj0m403-kb24-20210817-0078-e91.fits.fz  59443.415924075  59443.416158299  5450  2.1753e-13  4.6196e-16
coj0m403-kb24-20210817-0083-e91.fits.fz  59443.426334897  59443.426569179  5450  2.1840e-13  4.7894e-16
coj0m403-kb24-20210817-0086-e91.fits.fz  59443.436730857  59443.436965151  5450  2.0636e-13  4.7165e-16
coj0m403-kb24-20210817-0089-e91.fits.fz  59443.447143125  59443.447377257  5450  2.3108e-13  6.5992e-16
lsc0m409-kb29-20210817-0065-e91.fits.fz  59443.979600209  59443.979834943  5450  2.1124e-13  7.5404e-16
coj0m405-kb88-20210818-0065-e91.fits.fz  59444.362297130  59444.362531876  5450  2.1029e-13  3.9607e-16
coj0m403-kb24-20210819-0073-e91.fits.fz  59445.376400984  59445.376635267  5450  1.7962e-13  3.6867e-16
coj0m403-kb24-20210820-0157-e91.fits.fz  59446.459569156  59446.459803357  5450  2.7295e-13  4.3225e-16
lsc0m409-kb29-20210820-0089-e91.fits.fz  59446.995938102  59446.996172859  5450  3.2500e-13  8.3950e-16
lsc0m412-kb26-20210821-0076-e91.fits.fz  59447.985345568  59447.985580359  5450  1.8277e-13  7.7215e-16
lsc0m412-kb26-20210822-0072-e91.fits.fz  59448.987166667  59448.987401436  5450  1.8406e-13  8.0117e-16
lsc0m409-kb29-20210823-0097-e91.fits.fz  59450.005298531  59450.005533241  5450  1.9606e-13  7.7418e-16
lsc0m409-kb29-20210826-0086-e91.fits.fz  59453.005483195  59453.005717941  5450  2.6646e-13  7.3725e-16
lsc0m412-kb26-20210827-0085-e91.fits.fz  59454.005694549  59454.005929271  5450  1.6804e-13  1.1655e-15
lsc0m412-kb26-20210828-0081-e91.fits.fz  59454.996531239  59454.996765973  5450  1.0144e-13  5.6620e-16
lsc0m412-kb26-20210829-0081-e91.fits.fz  59455.994405220  59455.994639989  5450  2.0358e-13  7.1855e-16
lsc0m412-kb26-20210830-0070-e91.fits.fz  59456.995915718  59456.996150463  5450  2.3012e-13  7.6847e-16
lsc0m409-kb29-20210926-0087-e91.fits.fz  59484.019057639  59484.019292396  5450  2.3359e-13  7.6117e-16
lsc0m409-kb29-20210927-0065-e91.fits.fz  59484.988519503  59484.988754271  5450  1.7835e-13  6.1331e-16
lsc0m412-kb26-20210928-0058-e91.fits.fz  59485.988916285  59485.989151089  5450  1.5943e-13  6.8983e-16
lsc0m412-kb26-20210930-0089-e91.fits.fz  59488.013263728  59488.013498496  5450  2.4803e-13  8.6570e-16
lsc0m412-kb26-20211001-0068-e91.fits.fz  59489.006204352  59489.006439109  5450  2.1440e-13  8.4214e-16
lsc0m412-kb26-20211002-0080-e91.fits.fz  59490.008703079  59490.008937848  5450  1.6871e-13  7.1548e-16
lsc0m412-kb26-20211003-0078-e91.fits.fz  59491.001018218  59491.001252940  5450  1.9669e-13  8.1467e-16
lsc0m409-kb29-20220131-0073-e91.fits.fz  59611.374677466  59611.374913727  5450  1.8136e-13  7.5054e-16
lsc0m409-kb29-20220201-0178-e91.fits.fz  59612.310274214  59612.310508982  5450  1.4457e-13  7.7202e-16
lsc0m409-kb29-20220204-0226-e91.fits.fz  59615.299629561  59615.299864445  5450  1.2018e-13  7.0518e-16
cpt0m407-kb87-20220205-0173-e91.fits.fz  59616.048643322  59616.048878125  5450  2.2149e-13  4.5800e-16
cpt0m407-kb87-20220206-0149-e91.fits.fz  59617.049983010  59617.050217790  5450  2.7256e-13  5.0813e-16
lsc0m409-kb29-20220207-0160-e91.fits.fz  59618.291451737  59618.291686471  5450  3.4494e-13  1.1578e-15
cpt0m407-kb87-20220208-0157-e91.fits.fz  59619.047312674  59619.047547454  5450  2.6396e-13  4.8490e-16
cpt0m407-kb87-20220209-0146-e91.fits.fz  59620.037799781  59620.038034549  5450  2.7135e-13  4.6870e-16
lsc0m412-kb26-20220518-0103-e91.fits.fz  59718.370720429  59718.370955186  5450  2.0402e-13  1.1015e-15
lsc0m409-kb29-20220519-0127-e91.fits.fz  59719.036993102  59719.037227824  5450  2.1482e-13  6.6631e-16
lsc0m409-kb29-20220520-0104-e91.fits.fz  59720.115862559  59720.116097350  5450  1.6096e-13  7.6954e-16
lsc0m409-kb29-20220521-0129-e91.fits.fz  59721.055828970  59721.056063727  5450  1.2201e-13  4.7556e-16
lsc0m409-kb29-20220522-0110-e91.fits.fz  59722.026659538  59722.026894237  5450  1.0716e-13  4.7518e-16
lsc0m412-kb26-20220523-0087-e91.fits.fz  59723.023969329  59723.024204086  5450  1.5236e-13  5.7770e-16
lsc0m409-kb29-20220524-0135-e91.fits.fz  59724.086248218  59724.086482940  5450  1.4023e-13  4.4938e-16
lsc0m412-kb26-20220525-0134-e91.fits.fz  59725.047691413  59725.047926181  5450  1.3382e-13  5.3582e-16
lsc0m412-kb26-20220526-0110-e91.fits.fz  59726.015738403  59726.015973172  5450  1.8388e-13  5.7949e-16
lsc0m412-kb26-20220527-0110-e91.fits.fz  59727.013077998  59727.013312767  5450  1.3774e-13  5.0459e-16
lsc0m412-kb26-20220605-0077-e91.fits.fz  59735.981144653  59735.981379410  5450  1.6098e-13  9.3867e-16
lsc0m409-kb29-20220606-0031-e91.fits.fz  59737.010450197  59737.010684896  5450  1.6825e-13  5.3985e-16
lsc0m412-kb26-20220607-0086-e91.fits.fz  59737.975794758  59737.976029503  5450  1.9571e-13  6.0692e-16
lsc0m409-kb29-20220608-0075-e91.fits.fz  59738.975520116  59738.975754850  5450  3.1962e-13  7.1158e-16
lsc0m409-kb29-20220609-0066-e91.fits.fz  59739.970229873  59739.970464619  5450  2.0414e-13  6.0670e-16
lsc0m412-kb26-20220610-0074-e91.fits.fz  59740.969845093  59740.970079862  5450  3.1507e-13  8.4187e-16
lsc0m409-kb29-20220611-0078-e91.fits.fz  59741.967185787  59741.967420591  5450  2.1495e-13  6.6974e-16
cpt1m012-fa06-20220612-0065-e91.fits.fz  59742.712039398  59742.712096945  5450  1.7329e-13  2.4269e-15
lsc1m005-fa15-20220612-0229-e91.fits.fz  59743.135888970  59743.135946517  5450  1.8633e-13  2.9918e-16
lsc1m009-fa04-20220613-0071-e91.fits.fz  59743.961492084  59743.961549827  5450  1.5455e-13  4.1216e-16
lsc1m004-fa03-20220614-0084-e91.fits.fz  59744.987398959  59744.987456505  5450  1.4484e-13  4.5164e-16
coj1m011-fa12-20220615-0170-e91.fits.fz  59745.519214596  59745.519272235  5450  1.8221e-13  2.5264e-16
lsc1m009-fa04-20220615-0110-e91.fits.fz  59746.083774862  59746.083832501  5450  2.2743e-13  3.1250e-16
lsc1m005-fa15-20220615-0133-e91.fits.fz  59746.092543982  59746.092601528  5450  2.3373e-13  3.2836e-16
lsc1m005-fa15-20220615-0135-e91.fits.fz  59746.100308890  59746.100366482  5450  2.3305e-13  3.4811e-16
lsc1m005-fa15-20220615-0137-e91.fits.fz  59746.110894294  59746.110951887  5450  2.3078e-13  3.2822e-16
lsc1m005-fa15-20220615-0141-e91.fits.fz  59746.121309885  59746.121367431  5450  2.3266e-13  3.3457e-16
lsc1m005-fa15-20220615-0157-e91.fits.fz  59746.150562593  59746.150620140  5450  2.2327e-13  3.2352e-16
lsc1m005-fa15-20220615-0159-e91.fits.fz  59746.156557640  59746.156615186  5450  2.2653e-13  3.4112e-16
lsc1m005-fa15-20220615-0161-e91.fits.fz  59746.166981945  59746.167039537  5450  2.2521e-13  3.3090e-16
lsc1m005-fa15-20220615-0165-e91.fits.fz  59746.177469792  59746.177527339  5450  2.2236e-13  3.3452e-16
lsc1m005-fa15-20220615-0170-e91.fits.fz  59746.188056505  59746.188114052  5450  2.1740e-13  3.2217e-16
lsc1m005-fa15-20220615-0178-e91.fits.fz  59746.198321598  59746.198379190  5450  2.2154e-13  3.2723e-16
lsc1m005-fa15-20220615-0180-e91.fits.fz  59746.208646956  59746.208704503  5450  2.2434e-13  3.2534e-16
