;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
coj0m405-kb88-20210425-0096-e91.fits.fz  59329.384271702  59329.384506482  5450  4.0935e-14  2.3523e-16
coj0m405-kb88-20210426-0071-e91.fits.fz  59330.361324225  59330.361559040  5450  2.9773e-14  1.9994e-16
coj0m403-kb24-20210427-0065-e91.fits.fz  59331.354351401  59331.354585591  5450  2.4104e-14  1.8494e-16
lsc0m409-kb29-20210427-0165-e91.fits.fz  59332.156998010  59332.157232825  5450  2.4690e-14  3.6841e-16
coj0m403-kb24-20210429-0072-e91.fits.fz  59333.399498797  59333.399732941  5450  1.6436e-14  1.9512e-16
cpt0m407-kb84-20210429-0040-e91.fits.fz  59333.743163658  59333.743398392  5450  1.1550e-14  6.5034e-16
cpt0m407-kb84-20210429-0046-e91.fits.fz  59333.753700325  59333.753935093  5450  1.2495e-14  6.2565e-16
cpt0m407-kb84-20210429-0049-e91.fits.fz  59333.764056019  59333.764290788  5450  1.2141e-14  7.4135e-16
cpt0m407-kb84-20210429-0051-e91.fits.fz  59333.774423866  59333.774658623  5450  1.0874e-14  4.2890e-16
cpt0m407-kb84-20210501-0096-e91.fits.fz  59335.747612385  59335.747847142  5450  8.8365e-15  3.3229e-16
lsc0m409-kb29-20210501-0075-e91.fits.fz  59335.973803172  59335.974037952  5450  8.5113e-15  5.9419e-16
coj0m403-kb24-20210502-0095-e91.fits.fz  59336.355841910  59336.356076147  5450  1.4843e-14  1.6894e-16
coj0m405-kb88-20210503-0094-e91.fits.fz  59337.372414317  59337.372649098  5450  2.8951e-14  3.3164e-16
cpt0m407-kb84-20210505-0070-e91.fits.fz  59339.711949167  59339.712183936  5450  2.4287e-14  3.1096e-16
cpt0m407-kb84-20210506-0082-e91.fits.fz  59340.756517454  59340.756752199  5450  1.5319e-14  2.9107e-16
coj0m405-kb88-20210507-0036-e91.fits.fz  59341.397507848  59341.397742616  5450  1.2268e-14  2.3864e-16
cpt0m407-kb84-20210508-0068-e91.fits.fz  59342.705014051  59342.705248820  5450  1.3548e-14  2.7141e-16
coj0m405-kb88-20210509-0058-e91.fits.fz  59343.507432836  59343.507667605  5450  1.9666e-14  2.8574e-16
coj0m403-kb24-20210510-0067-e91.fits.fz  59344.407299676  59344.407533855  5450  2.0867e-14  3.0269e-16
cpt0m407-kb84-20210511-0072-e91.fits.fz  59345.715016760  59345.715251482  5450  1.1472e-14  2.6066e-16
cpt0m407-kb84-20210513-0068-e91.fits.fz  59347.703890660  59347.704125429  5450  1.4685e-14  2.6667e-16
cpt0m407-kb84-20210514-0053-e91.fits.fz  59348.704630070  59348.704864815  5450  3.7532e-14  3.9751e-16
coj0m403-kb24-20210516-0100-e91.fits.fz  59350.392552084  59350.392786285  5450  2.5543e-14  2.1262e-16
cpt0m407-kb84-20210516-0070-e91.fits.fz  59350.705041621  59350.705276424  5450  2.3644e-14  3.0239e-16
cpt0m407-kb84-20210517-0057-e91.fits.fz  59351.695741667  59351.695976436  5450  1.3260e-14  2.6198e-16
cpt0m407-kb84-20210518-0066-e91.fits.fz  59352.697283172  59352.697517917  5450  1.6793e-14  2.8827e-16
coj0m403-kb24-20210520-0077-e91.fits.fz  59354.361303183  59354.361537350  5450  2.0336e-14  3.8019e-16
coj0m403-kb24-20210521-0078-e91.fits.fz  59355.361297037  59355.361531227  5450  1.9316e-14  1.6310e-16
coj0m403-kb24-20210521-0080-e91.fits.fz  59355.363270058  59355.363504190  5450  1.9148e-14  1.6876e-16
coj0m403-kb24-20210522-0067-e91.fits.fz  59356.343918102  59356.344152292  5450  1.1566e-14  1.6059e-16
coj0m403-kb24-20210522-0087-e91.fits.fz  59356.371705383  59356.371939549  5450  1.3145e-14  1.5564e-16
cpt0m407-kb84-20210522-0106-e91.fits.fz  59356.748202778  59356.748437547  5450  1.2221e-14  2.5413e-16
lsc0m409-kb29-20210522-0072-e91.fits.fz  59356.970366320  59356.970601100  5450  1.2998e-14  3.7881e-16
cpt0m407-kb84-20210523-0087-e91.fits.fz  59357.724496610  59357.724731355  5450  1.2597e-14  2.6547e-16
lsc0m409-kb29-20210523-0057-e91.fits.fz  59357.950530058  59357.950764827  5450  1.4732e-14  3.5394e-16
coj0m403-kb24-20210524-0151-e91.fits.fz  59358.492977003  59358.493211192  5450  1.6092e-14  2.7337e-16
lsc0m409-kb29-20210524-0075-e91.fits.fz  59358.968926632  59358.969161436  5450  2.3041e-14  3.5520e-16
cpt0m407-kb84-20210525-0130-e91.fits.fz  59359.814009329  59359.814244063  5450  1.9506e-14  3.0535e-16
lsc0m409-kb29-20210525-0062-e91.fits.fz  59359.958084700  59359.958319468  5450  2.5115e-14  3.9575e-16
lsc0m409-kb29-20210526-0060-e91.fits.fz  59360.952525510  59360.952760290  5450  2.1588e-14  3.6297e-16
coj0m403-kb24-20210528-0122-e91.fits.fz  59362.376628507  59362.376862697  5450  1.4929e-14  1.8462e-16
lsc0m409-kb29-20210528-0064-e91.fits.fz  59362.949545961  59362.949780695  5450  1.3270e-14  2.9806e-16
lsc0m409-kb29-20210528-0067-e91.fits.fz  59362.955045926  59362.955280695  5450  1.4015e-14  3.0338e-16
lsc0m409-kb29-20210528-0096-e91.fits.fz  59363.035669028  59363.035903762  5450  1.4320e-14  3.1324e-16
lsc0m409-kb29-20210528-0102-e91.fits.fz  59363.041914804  59363.042149561  5450  1.4055e-14  3.2774e-16
lsc0m409-kb29-20210528-0109-e91.fits.fz  59363.054763646  59363.054998496  5450  1.3517e-14  3.1051e-16
lsc0m409-kb29-20210528-0116-e91.fits.fz  59363.062745128  59363.062979931  5450  1.3610e-14  3.0522e-16
lsc0m409-kb29-20210528-0127-e91.fits.fz  59363.073119375  59363.073354167  5450  1.4321e-14  3.0319e-16
lsc0m409-kb29-20210528-0138-e91.fits.fz  59363.100772790  59363.101007570  5450  1.4741e-14  3.8763e-16
lsc0m409-kb29-20210528-0144-e91.fits.fz  59363.107463658  59363.107698380  5450  1.3976e-14  3.3889e-16
lsc0m409-kb29-20210528-0150-e91.fits.fz  59363.119599375  59363.119834225  5450  1.4831e-14  3.6262e-16
lsc0m409-kb29-20210528-0162-e91.fits.fz  59363.127531922  59363.127766667  5450  1.5045e-14  3.6925e-16
lsc0m409-kb29-20210528-0175-e91.fits.fz  59363.142464943  59363.142699677  5450  1.3914e-14  3.0130e-16
lsc0m409-kb29-20210528-0192-e91.fits.fz  59363.148289410  59363.148524179  5450  1.4770e-14  3.0337e-16
lsc0m409-kb29-20210528-0198-e91.fits.fz  59363.159526193  59363.159760938  5450  1.4781e-14  3.2202e-16
coj0m403-kb24-20210529-0064-e91.fits.fz  59363.337569017  59363.337803184  5450  1.2687e-14  1.7793e-16
coj0m405-kb88-20210529-0048-e91.fits.fz  59363.345363322  59363.345713797  5450  1.2867e-14  1.4290e-16
coj0m403-kb24-20210529-0072-e91.fits.fz  59363.347171898  59363.347406135  5450  1.2543e-14  1.6887e-16
coj0m403-kb24-20210529-0084-e91.fits.fz  59363.362153762  59363.362387929  5450  1.2621e-14  1.6600e-16
coj0m405-kb88-20210529-0062-e91.fits.fz  59363.368113646  59363.368348380  5450  1.2835e-14  1.6831e-16
coj0m405-kb88-20210529-0064-e91.fits.fz  59363.377195521  59363.377430290  5450  1.2825e-14  1.5039e-16
coj0m403-kb24-20210529-0097-e91.fits.fz  59363.392289746  59363.392523947  5450  1.2807e-14  1.4255e-16
coj0m405-kb88-20210529-0079-e91.fits.fz  59363.398141031  59363.398375845  5450  1.2477e-14  1.5749e-16
coj0m403-kb24-20210529-0105-e91.fits.fz  59363.413372813  59363.413606957  5450  1.3004e-14  1.7101e-16
coj0m403-kb24-20210529-0110-e91.fits.fz  59363.418949272  59363.419183438  5450  1.2182e-14  1.5733e-16
coj0m403-kb24-20210529-0116-e91.fits.fz  59363.430486737  59363.430720950  5450  1.2231e-14  1.6080e-16
coj0m405-kb88-20210529-0102-e91.fits.fz  59363.444690915  59363.444925649  5450  1.1814e-14  1.5128e-16
coj0m405-kb88-20210529-0109-e91.fits.fz  59363.455039538  59363.455274294  5450  1.2142e-14  1.5422e-16
coj0m405-kb88-20210529-0111-e91.fits.fz  59363.460527720  59363.460762431  5450  1.2237e-14  1.5694e-16
lsc0m409-kb29-20210529-0068-e91.fits.fz  59363.961858531  59363.962093276  5450  1.2989e-14  1.6231e-15
lsc0m409-kb29-20210529-0095-e91.fits.fz  59364.025962662  59364.026197466  5450  1.1462e-14  3.9184e-16
lsc0m409-kb29-20210529-0101-e91.fits.fz  59364.032216366  59364.032451100  5450  1.1190e-14  5.1232e-16
lsc0m409-kb29-20210529-0117-e91.fits.fz  59364.057040000  59364.057274723  5450  9.6671e-15  1.0577e-15
lsc0m409-kb29-20210529-0122-e91.fits.fz  59364.063379989  59364.063614746  5450  1.4997e-14  2.9959e-15
lsc0m409-kb29-20210529-0125-e91.fits.fz  59364.068330313  59364.068565116  5450  1.1353e-14  3.2793e-16
lsc0m409-kb29-20210529-0127-e91.fits.fz  59364.073805521  59364.074040313  5450  1.1114e-14  2.8557e-16
lsc0m409-kb29-20210529-0150-e91.fits.fz  59364.096974538  59364.097209283  5450  1.0553e-14  3.7804e-16
lsc0m409-kb29-20210529-0157-e91.fits.fz  59364.105108068  59364.105342929  5450  1.1349e-14  3.1136e-16
lsc0m409-kb29-20210529-0163-e91.fits.fz  59364.119617061  59364.119851818  5450  1.3649e-14  2.5795e-15
lsc0m409-kb29-20210529-0171-e91.fits.fz  59364.136233646  59364.136468450  5450  1.0247e-14  5.2446e-16
lsc0m409-kb29-20210529-0182-e91.fits.fz  59364.146916436  59364.147151239  5450  1.0863e-14  2.9470e-16
lsc0m409-kb29-20210529-0188-e91.fits.fz  59364.157168843  59364.157403635  5450  1.0661e-14  2.9075e-16
coj0m405-kb88-20210530-0089-e91.fits.fz  59364.362307929  59364.362658415  5450  1.1809e-14  1.5725e-16
lsc0m409-kb29-20210530-0065-e91.fits.fz  59364.957749711  59364.957984468  5450  1.9402e-14  3.4049e-16
lsc0m409-kb29-20210530-0117-e91.fits.fz  59365.089831575  59365.090066309  5450  2.2760e-14  3.7723e-16
lsc0m409-kb29-20210530-0129-e91.fits.fz  59365.100933959  59365.101168693  5450  2.1067e-14  3.4650e-16
lsc0m409-kb29-20210530-0135-e91.fits.fz  59365.111105348  59365.111340047  5450  2.1161e-14  3.4432e-16
lsc0m409-kb29-20210530-0141-e91.fits.fz  59365.118303924  59365.118538670  5450  2.0301e-14  3.3851e-16
lsc0m409-kb29-20210530-0147-e91.fits.fz  59365.131143149  59365.131377940  5450  2.0312e-14  3.2813e-16
lsc0m409-kb29-20210530-0153-e91.fits.fz  59365.137957130  59365.138191922  5450  2.0863e-14  3.4450e-16
lsc0m409-kb29-20210530-0159-e91.fits.fz  59365.148165255  59365.148399978  5450  2.2079e-14  3.3901e-16
coj0m405-kb88-20210531-0064-e91.fits.fz  59365.337281019  59365.337631563  5450  2.5034e-14  1.4796e-16
coj0m405-kb88-20210531-0084-e91.fits.fz  59365.364742558  59365.364977373  5450  2.4236e-14  1.8105e-16
lsc0m409-kb29-20210531-0059-e91.fits.fz  59365.951539977  59365.951774700  5450  2.2868e-14  3.4711e-16
lsc0m409-kb29-20210531-0094-e91.fits.fz  59366.038379746  59366.038614515  5450  2.4565e-14  3.8476e-16
lsc0m409-kb29-20210601-0046-e91.fits.fz  59366.951048566  59366.951283369  5450  1.4733e-14  3.2227e-16
lsc0m409-kb29-20210601-0054-e91.fits.fz  59366.965446366  59366.965681123  5450  1.3698e-14  3.0873e-16
coj0m405-kb88-20210602-0066-e91.fits.fz  59367.344824318  59367.345174908  5450  1.5100e-14  5.8360e-16
lsc0m409-kb29-20210602-0057-e91.fits.fz  59367.948967431  59367.949202304  5450  2.3203e-14  3.3575e-16
lsc0m409-kb29-20210602-0065-e91.fits.fz  59367.958485811  59367.958720591  5450  2.0981e-14  3.2261e-16
lsc0m409-kb29-20210603-0076-e91.fits.fz  59368.963298855  59368.963533647  5450  2.0814e-14  3.3293e-16
lsc0m409-kb29-20210604-0152-e91.fits.fz  59370.081402107  59370.081636910  5450  1.2194e-14  7.3623e-16
lsc0m409-kb29-20210604-0154-e91.fits.fz  59370.083487154  59370.083837605  5450  1.2825e-14  8.7127e-16
coj0m405-kb88-20210605-0066-e91.fits.fz  59370.340410255  59370.340760869  5450  1.2804e-14  1.4452e-16
coj0m405-kb88-20210605-0077-e91.fits.fz  59370.351730440  59370.352080938  5450  1.2533e-14  1.3738e-16
coj0m405-kb88-20210605-0079-e91.fits.fz  59370.354300626  59370.354535417  5450  1.2449e-14  1.7632e-16
coj0m405-kb88-20210605-0081-e91.fits.fz  59370.358475533  59370.358825984  5450  1.2709e-14  1.2636e-16
coj0m405-kb88-20210605-0087-e91.fits.fz  59370.368978253  59370.369328797  5450  1.3301e-14  1.4868e-16
coj0m405-kb88-20210605-0093-e91.fits.fz  59370.384284607  59370.384635093  5450  1.4076e-14  2.0485e-16
coj0m405-kb88-20210605-0095-e91.fits.fz  59370.389704688  59370.390055174  5450  1.5110e-14  2.4314e-16
coj0m405-kb88-20210605-0109-e91.fits.fz  59370.403012558  59370.403363044  5450  1.5449e-14  4.4278e-16
coj0m405-kb88-20210606-0064-e91.fits.fz  59371.336768970  59371.337003866  5450  1.2151e-14  1.7567e-16
coj0m405-kb88-20210606-0075-e91.fits.fz  59371.347429561  59371.347780174  5450  1.0776e-14  1.4864e-16
lsc0m409-kb29-20210606-0081-e91.fits.fz  59371.963209005  59371.963443762  5450  1.1120e-14  2.8934e-16
coj0m405-kb88-20210607-0076-e91.fits.fz  59372.347196957  59372.347547431  5450  2.2712e-14  1.4334e-16
lsc0m409-kb29-20210607-0057-e91.fits.fz  59372.948751482  59372.948986239  5450  1.5306e-14  3.0475e-16
lsc0m409-kb29-20210607-0061-e91.fits.fz  59372.954645394  59372.954880232  5450  1.6348e-14  3.2616e-16
lsc0m412-kb26-20210608-0032-e91.fits.fz  59373.948798739  59373.949033461  5450  1.6727e-14  5.2421e-16
lsc0m409-kb29-20210608-0059-e91.fits.fz  59373.951548924  59373.951783693  5450  2.0948e-14  3.7968e-16
coj0m405-kb88-20210613-0044-e91.fits.fz  59378.409695151  59378.409929861  5450  1.0063e-14  1.6822e-16
coj0m405-kb88-20210613-0054-e91.fits.fz  59378.425152767  59378.425503299  5450  9.8714e-15  1.2189e-16
lsc0m412-kb26-20210613-0090-e91.fits.fz  59379.043407732  59379.043642501  5450  1.2067e-14  3.9831e-16
lsc0m412-kb26-20210723-0057-e91.fits.fz  59418.958689480  59418.959039989  5450  2.1452e-14  3.3678e-16
lsc0m409-kb29-20210723-0057-e91.fits.fz  59418.958725475  59418.958960244  5450  2.1396e-14  3.5415e-16
lsc0m412-kb26-20210724-0073-e91.fits.fz  59419.982903415  59419.983138160  5450  1.7929e-14  4.9141e-16
lsc0m412-kb26-20210724-0075-e91.fits.fz  59419.986283947  59419.986634457  5450  1.8007e-14  4.5735e-16
coj0m405-kb88-20210726-0037-e91.fits.fz  59421.387565927  59421.387916447  5450  1.4679e-14  1.5892e-16
lsc0m409-kb29-20210726-0059-e91.fits.fz  59421.961811308  59421.962046019  5450  1.8000e-14  3.5840e-16
coj0m403-kb24-20210727-0038-e91.fits.fz  59422.355550787  59422.355785000  5450  1.7512e-14  2.1053e-16
lsc0m409-kb29-20210728-0057-e91.fits.fz  59423.960445128  59423.960795556  5450  2.0635e-14  2.6759e-16
lsc0m409-kb29-20210728-0069-e91.fits.fz  59423.972852755  59423.973087535  5450  1.8960e-14  3.5957e-16
coj0m403-kb24-20210729-0057-e91.fits.fz  59424.348859596  59424.349093762  5450  1.8756e-14  2.4043e-16
coj0m403-kb24-20210730-0066-e91.fits.fz  59425.351803299  59425.352037581  5450  1.1641e-14  1.4872e-16
coj0m403-kb24-20210731-0077-e91.fits.fz  59426.362048172  59426.362282327  5450  9.0031e-15  2.4264e-16
coj0m405-kb88-20210731-0079-e91.fits.fz  59426.363237906  59426.363588369  5450  8.9164e-15  1.8763e-16
coj0m405-kb88-20210731-0085-e91.fits.fz  59426.369102605  59426.369337292  5450  8.8291e-15  3.3371e-16
cpt0m407-kb87-20211110-0102-e91.fits.fz  59529.090546655  59529.090897118  5450  3.4683e-14  1.5489e-16
lsc0m409-kb29-20211111-0230-e91.fits.fz  59530.333041679  59530.333392188  5450  3.1191e-14  2.7933e-16
lsc0m409-kb29-20211112-0177-e91.fits.fz  59531.330253646  59531.330604144  5450  2.2023e-14  2.7710e-16
lsc0m409-kb29-20211113-0168-e91.fits.fz  59532.327565429  59532.327916019  5450  1.6032e-14  2.3133e-16
lsc0m409-kb29-20211114-0180-e91.fits.fz  59533.324771216  59533.325121748  5450  1.4073e-14  2.3328e-16
cpt0m407-kb87-20211115-0097-e91.fits.fz  59534.073794538  59534.074145047  5450  2.0216e-14  2.1092e-15
cpt0m407-kb87-20211116-0126-e91.fits.fz  59535.071657361  59535.072007905  5450  1.9318e-14  1.3383e-16
lsc0m412-kb26-20211117-0207-e91.fits.fz  59536.329481470  59536.329831968  5450  1.5829e-14  3.7172e-16
cpt0m407-kb87-20211118-0179-e91.fits.fz  59537.066768924  59537.067119399  5450  1.6196e-14  1.5597e-16
cpt0m407-kb87-20211119-0209-e91.fits.fz  59538.069793704  59538.070144248  5450  1.3240e-14  1.9140e-16
coj0m405-kb88-20220420-0227-e91.fits.fz  59689.523780359  59689.524130822  5450  2.0352e-14  2.4707e-16
coj0m403-kb24-20220421-0176-e91.fits.fz  59690.502818079  59690.503168044  5450  3.0713e-14  1.8365e-16
lsc0m412-kb26-20220422-0061-e91.fits.fz  59691.969799410  59691.970149908  5450  1.2841e-14  2.4429e-16
coj0m405-kb88-20220423-0080-e91.fits.fz  59692.503724133  59692.504074619  5450  1.3591e-14  1.4081e-16
cpt0m407-kb87-20220427-0076-e91.fits.fz  59696.893314329  59696.893664827  5450  1.4066e-14  1.4654e-16
cpt0m407-kb87-20220428-0039-e91.fits.fz  59697.705403577  59697.705754086  5450  2.7850e-14  1.7409e-16
coj0m403-kb24-20220429-0091-e91.fits.fz  59698.535939769  59698.536289723  5450  3.2124e-14  2.8045e-16
cpt0m407-kb87-20220430-0082-e91.fits.fz  59699.722411494  59699.722646239  5450  1.7439e-14  2.0041e-16
lsc0m409-kb29-20220430-0123-e91.fits.fz  59700.064828577  59700.065179098  5450  1.5916e-14  1.8376e-16
cpt0m407-kb87-20220501-0061-e91.fits.fz  59700.707509561  59700.707860105  5450  1.7102e-14  3.9493e-16
cpt0m407-kb87-20220501-0260-e91.fits.fz  59700.903577246  59700.903812014  5450  1.8115e-14  2.1981e-16
cpt0m407-kb87-20220502-0064-e91.fits.fz  59701.702951355  59701.703301876  5450  1.0066e-14  1.4046e-16
cpt0m407-kb87-20220503-0059-e91.fits.fz  59702.702377223  59702.702611945  5450  8.5666e-15  2.1178e-16
cpt0m407-kb87-20220503-0065-e91.fits.fz  59702.708369190  59702.708719700  5450  9.0875e-15  1.3912e-16
lsc0m412-kb26-20220503-0151-e91.fits.fz  59703.101036077  59703.101386586  5450  1.7466e-14  2.5287e-16
cpt0m407-kb87-20220504-0115-e91.fits.fz  59703.757151945  59703.757502443  5450  2.7307e-14  1.6979e-16
cpt0m407-kb87-20220504-0121-e91.fits.fz  59703.763382605  59703.763733114  5450  2.7227e-14  1.6723e-16
cpt0m407-kb87-20220504-0132-e91.fits.fz  59703.773816795  59703.774167269  5450  2.7430e-14  1.6766e-16
cpt0m407-kb87-20220504-0138-e91.fits.fz  59703.784694526  59703.785045047  5450  2.7728e-14  1.7247e-16
cpt0m407-kb87-20220504-0154-e91.fits.fz  59703.796232385  59703.796582894  5450  2.7620e-14  1.7546e-16
cpt0m407-kb87-20220504-0162-e91.fits.fz  59703.805814445  59703.806164954  5450  2.6877e-14  1.6878e-16
cpt0m407-kb87-20220504-0173-e91.fits.fz  59703.816123369  59703.816473866  5450  2.7453e-14  1.7511e-16
cpt0m407-kb87-20220504-0179-e91.fits.fz  59703.824076621  59703.824311366  5450  2.6344e-14  2.4033e-16
cpt0m407-kb87-20220504-0183-e91.fits.fz  59703.829339017  59703.829689526  5450  2.8195e-14  1.7516e-16
cpt0m407-kb87-20220504-0187-e91.fits.fz  59703.836323808  59703.836674329  5450  2.7893e-14  1.7338e-16
cpt0m407-kb87-20220504-0195-e91.fits.fz  59703.847391181  59703.847741690  5450  2.7814e-14  1.7550e-16
cpt0m407-kb87-20220504-0206-e91.fits.fz  59703.857850325  59703.858200834  5450  2.6596e-14  1.7981e-16
cpt0m407-kb87-20220504-0213-e91.fits.fz  59703.869185984  59703.869536482  5450  2.6145e-14  1.7180e-16
cpt0m407-kb87-20220504-0230-e91.fits.fz  59703.879678461  59703.880028994  5450  2.7111e-14  1.7499e-16
cpt0m407-kb87-20220504-0244-e91.fits.fz  59703.892382628  59703.892733126  5450  2.6845e-14  1.6998e-16
cpt0m407-kb87-20220504-0250-e91.fits.fz  59703.898841552  59703.899192072  5450  2.6829e-14  1.7875e-16
cpt0m407-kb87-20220504-0261-e91.fits.fz  59703.910640290  59703.910990753  5450  2.7883e-14  1.7238e-16
cpt0m407-kb87-20220504-0266-e91.fits.fz  59703.916860950  59703.917211505  5450  2.7691e-14  1.6672e-16
cpt0m407-kb87-20220504-0280-e91.fits.fz  59703.929512466  59703.929862964  5450  2.7240e-14  1.7233e-16
cpt0m407-kb87-20220504-0284-e91.fits.fz  59703.937726806  59703.938077315  5450  2.6623e-14  1.7230e-16
cpt0m407-kb87-20220504-0293-e91.fits.fz  59703.950818843  59703.951169318  5450  2.7429e-14  1.8515e-16
lsc0m409-kb29-20220504-0057-e91.fits.fz  59703.959952894  59703.960303357  5450  2.8056e-14  2.1185e-16
lsc0m412-kb26-20220504-0070-e91.fits.fz  59703.970611991  59703.970962501  5450  2.7434e-14  2.8102e-16
lsc0m412-kb26-20220504-0074-e91.fits.fz  59703.975295209  59703.975645730  5450  2.5741e-14  2.6093e-16
lsc0m409-kb29-20220504-0075-e91.fits.fz  59703.979089410  59703.979439931  5450  2.8523e-14  2.0217e-16
lsc0m409-kb29-20220504-0080-e91.fits.fz  59703.986967304  59703.987317778  5450  2.7512e-14  1.9926e-16
lsc0m409-kb29-20220504-0086-e91.fits.fz  59703.997491482  59703.997842049  5450  2.7183e-14  1.9601e-16
lsc0m409-kb29-20220504-0097-e91.fits.fz  59704.010040498  59704.010390984  5450  2.6997e-14  1.9213e-16
lsc0m409-kb29-20220504-0102-e91.fits.fz  59704.018273346  59704.018623890  5450  2.6576e-14  1.9671e-16
lsc0m409-kb29-20220504-0113-e91.fits.fz  59704.029289422  59704.029639908  5450  2.6003e-14  1.9066e-16
lsc0m409-kb29-20220504-0119-e91.fits.fz  59704.040841829  59704.041192338  5450  2.6060e-14  1.9938e-16
lsc0m409-kb29-20220504-0123-e91.fits.fz  59704.049516169  59704.049866725  5450  2.7031e-14  1.9387e-16
lsc0m409-kb29-20220504-0134-e91.fits.fz  59704.060307640  59704.060658137  5450  2.5860e-14  1.9960e-16
lsc0m409-kb29-20220504-0136-e91.fits.fz  59704.070257883  59704.070608380  5450  2.5796e-14  1.9592e-16
lsc0m409-kb29-20220504-0138-e91.fits.fz  59704.080688566  59704.081039110  5450  2.6239e-14  1.9353e-16
lsc0m409-kb29-20220504-0151-e91.fits.fz  59704.094378079  59704.094728577  5450  2.5304e-14  2.0306e-16
lsc0m409-kb29-20220504-0153-e91.fits.fz  59704.111282431  59704.111517165  5450  2.5986e-14  2.7197e-16
lsc0m409-kb29-20220504-0155-e91.fits.fz  59704.117479179  59704.117714051  5450  2.5682e-14  2.5525e-16
lsc0m409-kb29-20220504-0162-e91.fits.fz  59704.129724931  59704.129959734  5450  2.5558e-14  2.5973e-16
lsc0m409-kb29-20220504-0170-e91.fits.fz  59704.138419063  59704.138653924  5450  2.6191e-14  2.8285e-16
cpt0m407-kb87-20220505-0159-e91.fits.fz  59704.813459815  59704.813694607  5450  3.4843e-14  2.5741e-16
cpt0m407-kb87-20220505-0163-e91.fits.fz  59704.819711783  59704.819946540  5450  3.3572e-14  2.4495e-16
cpt0m407-kb87-20220505-0169-e91.fits.fz  59704.830119052  59704.830353820  5450  3.3279e-14  2.4100e-16
cpt0m407-kb87-20220505-0175-e91.fits.fz  59704.840515383  59704.840750116  5450  3.4381e-14  2.5416e-16
cpt0m407-kb87-20220505-0177-e91.fits.fz  59704.843913380  59704.844263889  5450  3.4578e-14  1.8933e-16
