;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
lsc0m409-kb29-20210523-0245-e91.fits.fz  59358.308105961  59358.308340695  5450  1.9747e-15  3.1359e-16
lsc0m409-kb29-20210523-0252-e91.fits.fz  59358.315448843  59358.315683716  5450  2.4919e-15  3.0355e-16
lsc0m409-kb29-20210523-0258-e91.fits.fz  59358.326565394  59358.326800128  5450  1.9222e-15  2.9804e-16
lsc0m409-kb29-20210523-0270-e91.fits.fz  59358.337048542  59358.337283264  5450  2.3269e-15  3.1270e-16
ogg0m406-kb27-20210523-0087-e91.fits.fz  59358.348425938  59358.348656667  5450  2.7831e-15  1.9152e-16
ogg0m404-kb82-20210523-0096-e91.fits.fz  59358.371691482  59358.371922211  5450  2.0324e-15  1.7558e-16
ogg0m404-kb82-20210523-0102-e91.fits.fz  59358.378617581  59358.378848357  5450  2.0687e-15  1.8076e-16
coj0m403-kb24-20210524-0122-e91.fits.fz  59358.430400024  59358.430634237  5450  2.4756e-15  1.4901e-16
ogg0m404-kb82-20210523-0124-e91.fits.fz  59358.436286760  59358.436517512  5450  1.9250e-15  1.8731e-16
coj0m403-kb24-20210524-0134-e91.fits.fz  59358.454330174  59358.454564376  5450  2.4241e-15  1.3297e-16
coj0m403-kb24-20210524-0136-e91.fits.fz  59358.457493728  59358.457727848  5450  2.0793e-15  1.3316e-16
coj0m403-kb24-20210524-0147-e91.fits.fz  59358.486264885  59358.486499109  5450  2.2523e-15  1.3736e-16
coj0m403-kb24-20210524-0149-e91.fits.fz  59358.490383079  59358.490617223  5450  1.8146e-15  2.3173e-16
coj0m403-kb24-20210524-0157-e91.fits.fz  59358.502231482  59358.502465741  5450  1.9900e-15  1.7894e-16
coj0m403-kb24-20210524-0162-e91.fits.fz  59358.511329665  59358.511563913  5450  2.2453e-15  1.5361e-16
coj0m403-kb24-20210524-0168-e91.fits.fz  59358.523444260  59358.523678392  5450  2.0920e-15  1.3332e-16
coj0m403-kb24-20210524-0174-e91.fits.fz  59358.537586401  59358.537820568  5450  2.6682e-15  1.5095e-16
coj0m403-kb24-20210524-0181-e91.fits.fz  59358.545305440  59358.545539595  5450  2.3600e-15  1.3858e-16
coj0m403-kb24-20210524-0187-e91.fits.fz  59358.552943195  59358.553177397  5450  2.4770e-15  1.4238e-16
coj0m403-kb24-20210524-0193-e91.fits.fz  59358.568264653  59358.568498924  5450  2.6124e-15  1.5519e-16
coj0m403-kb24-20210524-0199-e91.fits.fz  59358.580019086  59358.580253299  5450  2.6330e-15  1.5529e-16
coj0m403-kb24-20210524-0206-e91.fits.fz  59358.586948253  59358.587182570  5450  2.3667e-15  1.4132e-16
coj0m403-kb24-20210524-0212-e91.fits.fz  59358.600762269  59358.600996424  5450  2.5224e-15  1.5172e-16
coj0m403-kb24-20210524-0214-e91.fits.fz  59358.604977929  59358.605212130  5450  3.8967e-15  1.7339e-16
coj0m403-kb24-20210524-0220-e91.fits.fz  59358.621591355  59358.621825579  5450  3.4418e-15  1.8097e-16
coj0m403-kb24-20210524-0222-e91.fits.fz  59358.625807061  59358.626041239  5450  2.8361e-15  1.8458e-16
coj0m403-kb24-20210524-0228-e91.fits.fz  59358.642531054  59358.642765197  5450  2.6575e-15  1.4359e-16
coj0m403-kb24-20210524-0230-e91.fits.fz  59358.646636262  59358.646870498  5450  2.6255e-15  1.5099e-16
lsc0m409-kb29-20210524-0155-e91.fits.fz  59359.065992072  59359.066226852  5450  2.7631e-15  3.8522e-16
cpt0m407-kb84-20210525-0098-e91.fits.fz  59359.748269572  59359.748504341  5450  3.4994e-15  4.9121e-16
lsc0m409-kb29-20210526-0069-e91.fits.fz  59361.049111390  59361.049346170  5450  3.1883e-15  4.3908e-16
coj0m403-kb24-20210527-0206-e91.fits.fz  59361.527553554  59361.527787744  5450  3.7522e-15  1.9328e-16
coj0m403-kb24-20210529-0171-e91.fits.fz  59363.529236956  59363.529471181  5450  2.1994e-15  1.3086e-16
coj0m403-kb24-20210530-0117-e91.fits.fz  59364.428511378  59364.428745498  5450  2.6952e-15  4.5727e-16
coj0m405-kb88-20210531-0120-e91.fits.fz  59365.444619190  59365.444853971  5450  6.0266e-15  1.4603e-16
lsc0m409-kb29-20210602-0078-e91.fits.fz  59367.979460209  59367.979694931  5450  3.5084e-15  2.5371e-16
lsc0m409-kb29-20210603-0087-e91.fits.fz  59368.976735579  59368.976970325  5450  2.5048e-15  2.8160e-16
lsc0m409-kb29-20210604-0083-e91.fits.fz  59369.973974781  59369.974209538  5450  1.9545e-15  3.6805e-16
lsc0m409-kb29-20210810-0094-e91.fits.fz  59437.029939966  59437.030174757  5450  2.3122e-15  2.8647e-16
lsc0m409-kb29-20210817-0062-e91.fits.fz  59443.971654908  59443.971889653  5450  3.2372e-15  3.1038e-16
coj0m403-kb24-20210818-0064-e91.fits.fz  59444.356236065  59444.356470232  5450  2.2836e-15  1.2944e-16
coj0m403-kb24-20210818-0066-e91.fits.fz  59444.364005221  59444.364239457  5450  2.3473e-15  1.3776e-16
coj0m403-kb24-20210818-0068-e91.fits.fz  59444.374430533  59444.374664827  5450  2.0567e-15  1.2464e-16
coj0m403-kb24-20210818-0070-e91.fits.fz  59444.384835614  59444.385069838  5450  2.1155e-15  1.3281e-16
coj0m403-kb24-20210818-0072-e91.fits.fz  59444.395255394  59444.395489700  5450  2.8040e-15  1.5003e-16
coj0m403-kb24-20210818-0074-e91.fits.fz  59444.405670799  59444.405905001  5450  2.6071e-15  1.5702e-16
coj0m403-kb24-20210818-0080-e91.fits.fz  59444.426504804  59444.426738947  5450  2.8083e-15  1.5449e-16
coj0m403-kb24-20210818-0088-e91.fits.fz  59444.468168982  59444.468403183  5450  4.6025e-15  1.8045e-16
coj0m403-kb24-20210818-0092-e91.fits.fz  59444.489000406  59444.489234584  5450  2.2798e-15  1.6572e-16
coj0m403-kb24-20210818-0094-e91.fits.fz  59444.499419306  59444.499653565  5450  2.5640e-15  1.9202e-16
coj0m403-kb24-20210819-0066-e91.fits.fz  59445.358554584  59445.358788739  5450  1.7866e-15  1.2915e-16
coj0m403-kb24-20210820-0146-e91.fits.fz  59446.430418774  59446.430652940  5450  1.8826e-15  1.2987e-16
lsc0m409-kb29-20210820-0104-e91.fits.fz  59447.045122871  59447.045357709  5450  2.7732e-15  2.5624e-16
lsc0m412-kb26-20210822-0069-e91.fits.fz  59448.979284144  59448.979518913  5450  4.1715e-15  4.8249e-16
lsc0m412-kb26-20210823-0082-e91.fits.fz  59449.981977709  59449.982212454  5450  4.1604e-15  4.5755e-16
lsc0m412-kb26-20210826-0071-e91.fits.fz  59452.982560116  59452.982794885  5450  3.1128e-15  4.6588e-16
lsc0m409-kb29-20210829-0082-e91.fits.fz  59455.986677547  59455.986912316  5450  2.4035e-15  2.5814e-16
coj0m403-kb24-20210919-0067-e91.fits.fz  59476.371776656  59476.372010788  5450  2.3221e-15  1.4899e-16
coj0m403-kb24-20210920-0059-e91.fits.fz  59477.371685382  59477.371919526  5450  2.0421e-15  1.4722e-16
coj0m403-kb24-20210921-0072-e91.fits.fz  59478.377106482  59478.377340695  5450  3.3663e-15  1.6458e-16
coj0m405-kb88-20210922-0087-e91.fits.fz  59479.396722396  59479.396957130  5450  6.0632e-15  1.9975e-16
coj0m403-kb24-20210923-0068-e91.fits.fz  59480.373109410  59480.373343554  5450  3.5305e-15  1.7815e-16
coj0m403-kb24-20210924-0090-e91.fits.fz  59481.404369920  59481.404604086  5450  2.8094e-15  1.3709e-16
lsc0m409-kb29-20210926-0066-e91.fits.fz  59483.989869480  59483.990104260  5450  1.7117e-15  2.9864e-16
cpt0m407-kb84-20210207-0170-e91.fits.fz  59253.037956169  59253.038075151  7670  1.4025e-14  5.7215e-16
cpt0m407-kb84-20210208-0445-e91.fits.fz  59254.076996482  59254.077115510  7670  1.2778e-14  3.8444e-16
cpt0m407-kb84-20210209-0192-e91.fits.fz  59255.032603323  59255.032722350  7670  9.6199e-15  4.2626e-16
lsc0m412-kb26-20210211-0152-e91.fits.fz  59257.283440417  59257.283559445  7670  1.2109e-14  7.8638e-16
lsc0m409-kb29-20210212-0154-e91.fits.fz  59258.280832964  59258.280952014  7670  1.1726e-14  3.3749e-16
cpt0m407-kb84-20210213-0234-e91.fits.fz  59259.021628982  59259.021747975  7670  1.2217e-14  3.8975e-16
lsc0m412-kb26-20210214-0174-e91.fits.fz  59260.276456736  59260.276575741  7670  1.4465e-14  5.4542e-16
lsc0m409-kb29-20210215-0170-e91.fits.fz  59261.272581007  59261.272700035  7670  9.9684e-15  3.5594e-16
cpt0m407-kb84-20210216-0200-e91.fits.fz  59262.109581968  59262.109701031  7670  1.0872e-14  3.7201e-16
cpt0m407-kb84-20210511-0145-e91.fits.fz  59345.809585556  59345.809704549  7670  1.3009e-14  3.9235e-16
cpt0m407-kb84-20210513-0135-e91.fits.fz  59347.777965857  59347.778084897  7670  1.2881e-14  4.0969e-16
cpt0m407-kb84-20210516-0122-e91.fits.fz  59350.780711644  59350.780830672  7670  8.2017e-15  4.2356e-16
coj0m403-kb24-20210518-0145-e91.fits.fz  59352.449329341  59352.449447813  7670  1.1729e-14  1.9486e-16
coj0m403-kb24-20210519-0303-e91.fits.fz  59353.618683670  59353.618802130  7670  1.2205e-14  2.2196e-16
coj0m403-kb24-20210520-0106-e91.fits.fz  59354.413880093  59354.413998519  7670  1.1803e-14  1.9882e-16
cpt0m407-kb84-20210522-0115-e91.fits.fz  59356.754017026  59356.754136054  7670  1.0404e-14  4.2817e-16
cpt0m407-kb84-20210523-0098-e91.fits.fz  59357.755219480  59357.755338496  7670  7.4461e-15  3.7577e-16
lsc0m409-kb29-20210523-0141-e91.fits.fz  59358.153388496  59358.153507512  7670  9.3149e-15  3.9629e-16
lsc0m409-kb29-20210523-0146-e91.fits.fz  59358.160388253  59358.160507257  7670  8.9613e-15  4.3596e-16
lsc0m409-kb29-20210523-0152-e91.fits.fz  59358.170525695  59358.170644850  7670  8.7236e-15  3.8296e-16
lsc0m409-kb29-20210523-0161-e91.fits.fz  59358.184639075  59358.184758068  7670  8.3146e-15  3.9884e-16
lsc0m409-kb29-20210523-0169-e91.fits.fz  59358.191665764  59358.191784769  7670  8.5059e-15  3.7022e-16
lsc0m409-kb29-20210523-0175-e91.fits.fz  59358.203290614  59358.203409630  7670  8.7796e-15  4.1006e-16
lsc0m409-kb29-20210523-0181-e91.fits.fz  59358.214614746  59358.214733773  7670  9.0526e-15  3.7946e-16
lsc0m409-kb29-20210523-0188-e91.fits.fz  59358.222138785  59358.222257813  7670  8.7973e-15  3.8623e-16
lsc0m409-kb29-20210523-0194-e91.fits.fz  59358.235714167  59358.235833346  7670  9.0830e-15  3.9052e-16
lsc0m409-kb29-20210523-0200-e91.fits.fz  59358.247140498  59358.247259549  7670  9.3865e-15  3.6961e-16
lsc0m409-kb29-20210523-0206-e91.fits.fz  59358.253584723  59358.253703693  7670  9.0174e-15  3.6854e-16
lsc0m409-kb29-20210523-0212-e91.fits.fz  59358.267882559  59358.268001575  7670  9.4800e-15  3.7302e-16
lsc0m409-kb29-20210523-0215-e91.fits.fz  59358.274303913  59358.274422964  7670  8.9464e-15  3.6251e-16
lsc0m409-kb29-20210523-0221-e91.fits.fz  59358.288058022  59358.288177026  7670  9.7269e-15  3.9269e-16
lsc0m409-kb29-20210523-0227-e91.fits.fz  59358.295777801  59358.295896829  7670  9.2605e-15  3.7794e-16
lsc0m409-kb29-20210523-0246-e91.fits.fz  59358.308552015  59358.308671123  7670  9.0416e-15  4.0356e-16
lsc0m409-kb29-20210523-0253-e91.fits.fz  59358.315893322  59358.316012338  7670  8.6880e-15  3.8550e-16
lsc0m409-kb29-20210523-0259-e91.fits.fz  59358.327006575  59358.327125556  7670  9.2115e-15  4.0886e-16
lsc0m409-kb29-20210523-0271-e91.fits.fz  59358.337494977  59358.337614086  7670  8.8606e-15  3.9494e-16
ogg0m406-kb27-20210523-0088-e91.fits.fz  59358.348910336  59358.349025313  7670  9.7978e-15  2.7314e-16
ogg0m406-kb27-20210523-0094-e91.fits.fz  59358.361883427  59358.361998484  7670  9.9529e-15  2.7462e-16
ogg0m404-kb82-20210523-0097-e91.fits.fz  59358.372180533  59358.372295626  7670  8.7602e-15  2.3152e-16
ogg0m404-kb82-20210523-0103-e91.fits.fz  59358.379121169  59358.379236158  7670  9.0070e-15  2.4436e-16
ogg0m406-kb27-20210523-0121-e91.fits.fz  59358.420727894  59358.420842917  7670  1.1062e-14  2.8911e-16
coj0m403-kb24-20210524-0123-e91.fits.fz  59358.430853369  59358.430971806  7670  9.6298e-15  2.1338e-16
ogg0m404-kb82-20210523-0125-e91.fits.fz  59358.436774028  59358.436889005  7670  9.4800e-15  2.2488e-16
coj0m403-kb24-20210524-0135-e91.fits.fz  59358.454787593  59358.454906042  7670  9.9050e-15  2.1020e-16
coj0m403-kb24-20210524-0137-e91.fits.fz  59358.457955822  59358.458074271  7670  9.4901e-15  2.0288e-16
coj0m403-kb24-20210524-0148-e91.fits.fz  59358.486720915  59358.486839480  7670  9.9168e-15  2.0352e-16
coj0m403-kb24-20210524-0150-e91.fits.fz  59358.490843311  59358.490961783  7670  1.0269e-14  2.4314e-16
coj0m403-kb24-20210524-0158-e91.fits.fz  59358.502691910  59358.502810394  7670  1.0144e-14  2.6046e-16
coj0m403-kb24-20210524-0163-e91.fits.fz  59358.511782894  59358.511901331  7670  1.0165e-14  2.2343e-16
coj0m403-kb24-20210524-0169-e91.fits.fz  59358.523897420  59358.524015892  7670  1.0137e-14  2.1049e-16
coj0m403-kb24-20210524-0175-e91.fits.fz  59358.538038473  59358.538156910  7670  1.0640e-14  2.1838e-16
coj0m403-kb24-20210524-0182-e91.fits.fz  59358.545779028  59358.545897466  7670  1.0490e-14  2.1325e-16
coj0m403-kb24-20210524-0188-e91.fits.fz  59358.553398542  59358.553516945  7670  1.0228e-14  2.1025e-16
coj0m403-kb24-20210524-0194-e91.fits.fz  59358.568713311  59358.568831748  7670  1.0268e-14  2.2536e-16
coj0m403-kb24-20210524-0200-e91.fits.fz  59358.580488832  59358.580607235  7670  1.0656e-14  2.3988e-16
coj0m403-kb24-20210524-0207-e91.fits.fz  59358.587418855  59358.587537431  7670  1.0181e-14  2.3437e-16
coj0m403-kb24-20210524-0213-e91.fits.fz  59358.601218033  59358.601336494  7670  1.0994e-14  2.6434e-16
coj0m403-kb24-20210524-0215-e91.fits.fz  59358.605437316  59358.605555741  7670  1.0843e-14  2.3907e-16
coj0m403-kb24-20210524-0221-e91.fits.fz  59358.622046621  59358.622165151  7670  1.1189e-14  2.6016e-16
coj0m403-kb24-20210524-0223-e91.fits.fz  59358.626259630  59358.626378160  7670  1.0806e-14  2.8451e-16
coj0m403-kb24-20210524-0229-e91.fits.fz  59358.642986019  59358.643104399  7670  1.0965e-14  2.3377e-16
coj0m403-kb24-20210524-0231-e91.fits.fz  59358.647086621  59358.647205070  7670  1.1188e-14  2.1938e-16
lsc0m409-kb29-20210524-0156-e91.fits.fz  59359.066489341  59359.066608334  7670  1.1992e-14  5.0637e-16
cpt0m407-kb84-20210525-0099-e91.fits.fz  59359.748657535  59359.748776563  7670  1.2290e-14  5.7132e-16
coj0m403-kb24-20210527-0207-e91.fits.fz  59361.528007917  59361.528126355  7670  1.4839e-14  2.6869e-16
coj0m403-kb24-20210528-0173-e91.fits.fz  59362.430094329  59362.430212744  7670  1.3177e-14  2.7332e-16
coj0m403-kb24-20210529-0172-e91.fits.fz  59363.529695915  59363.529814306  7670  1.0896e-14  1.9649e-16
coj0m403-kb24-20210530-0118-e91.fits.fz  59364.428966112  59364.429084491  7670  1.3234e-14  8.4214e-16
coj0m405-kb88-20210531-0121-e91.fits.fz  59365.445119618  59365.445238681  7670  1.3206e-14  2.3060e-16
coj0m405-kb88-20210601-0073-e91.fits.fz  59366.625090336  59366.625209306  7670  1.2792e-14  3.9039e-16
lsc0m409-kb29-20210602-0079-e91.fits.fz  59367.979955440  59367.980074445  7670  1.2684e-14  3.8974e-16
lsc0m409-kb29-20210603-0088-e91.fits.fz  59368.977177570  59368.977296644  7670  1.0519e-14  3.8059e-16
lsc0m409-kb29-20210604-0084-e91.fits.fz  59369.974412929  59369.974532014  7670  8.5720e-15  5.7314e-16
coj0m405-kb88-20210605-0184-e91.fits.fz  59370.615570383  59370.615689364  7670  3.2962e-14  3.8398e-16
lsc0m409-kb29-20210810-0095-e91.fits.fz  59437.030393982  59437.030513091  7670  1.1599e-14  3.9790e-16
lsc0m409-kb29-20210811-0065-e91.fits.fz  59437.965741957  59437.965860961  7670  1.3765e-14  3.8864e-16
lsc0m409-kb29-20210812-0047-e91.fits.fz  59438.968950220  59438.969069237  7670  1.2664e-14  3.9167e-16
lsc0m412-kb26-20210813-0065-e91.fits.fz  59439.966365683  59439.966484711  7670  9.1681e-15  5.4306e-16
lsc0m409-kb29-20210816-0082-e91.fits.fz  59443.112252072  59443.112371135  7670  7.8681e-15  4.4222e-16
coj0m403-kb24-20210817-0105-e91.fits.fz  59443.494141158  59443.494259573  7670  1.1358e-14  2.6017e-16
coj0m403-kb24-20210817-0107-e91.fits.fz  59443.504056667  59443.504175070  7670  1.1674e-14  2.5933e-16
coj0m403-kb24-20210817-0109-e91.fits.fz  59443.514471713  59443.514590151  7670  2.3876e-14  2.9925e-16
lsc0m409-kb29-20210817-0063-e91.fits.fz  59443.972100510  59443.972219503  7670  1.1564e-14  3.8811e-16
coj0m403-kb24-20210818-0065-e91.fits.fz  59444.356692836  59444.356811308  7670  1.0318e-14  2.0194e-16
coj0m403-kb24-20210818-0067-e91.fits.fz  59444.364467049  59444.364585521  7670  1.0178e-14  2.0382e-16
coj0m403-kb24-20210818-0069-e91.fits.fz  59444.374885163  59444.375003623  7670  9.4867e-15  1.9925e-16
coj0m403-kb24-20210818-0071-e91.fits.fz  59444.385298507  59444.385416968  7670  1.0062e-14  1.9132e-16
coj0m403-kb24-20210818-0073-e91.fits.fz  59444.395710973  59444.395829491  7670  1.0149e-14  2.1155e-16
coj0m403-kb24-20210818-0075-e91.fits.fz  59444.406130649  59444.406249075  7670  9.9784e-15  2.1784e-16
coj0m405-kb88-20210818-0069-e91.fits.fz  59444.416691135  59444.416810174  7670  1.3665e-14  2.2545e-16
coj0m403-kb24-20210818-0079-e91.fits.fz  59444.423322825  59444.423441262  7670  9.9814e-15  2.1200e-16
coj0m403-kb24-20210818-0081-e91.fits.fz  59444.426966274  59444.427084792  7670  9.9997e-15  2.2404e-16
coj0m403-kb24-20210818-0083-e91.fits.fz  59444.437383253  59444.437501679  7670  1.0189e-14  2.1583e-16
coj0m403-kb24-20210818-0085-e91.fits.fz  59444.447805441  59444.447923924  7670  1.0124e-14  2.2939e-16
coj0m403-kb24-20210818-0087-e91.fits.fz  59444.458214746  59444.458333241  7670  9.7260e-15  2.3323e-16
coj0m403-kb24-20210818-0089-e91.fits.fz  59444.468631933  59444.468750359  7670  1.0565e-14  2.5826e-16
coj0m403-kb24-20210818-0091-e91.fits.fz  59444.479053832  59444.479172258  7670  1.0006e-14  2.2718e-16
coj0m403-kb24-20210818-0093-e91.fits.fz  59444.489466031  59444.489584445  7670  9.7750e-15  2.1736e-16
coj0m403-kb24-20210818-0095-e91.fits.fz  59444.499879676  59444.499998114  7670  1.0853e-14  2.6815e-16
coj0m403-kb24-20210818-0097-e91.fits.fz  59444.510414075  59444.510532558  7670  1.1044e-14  2.4599e-16
coj0m403-kb24-20210819-0067-e91.fits.fz  59445.359051609  59445.359170128  7670  7.3113e-15  1.9707e-16
coj0m403-kb24-20210820-0147-e91.fits.fz  59446.430874190  59446.430992686  7670  8.3306e-15  2.0128e-16
lsc0m409-kb29-20210820-0105-e91.fits.fz  59447.045565545  59447.045684619  7670  9.1197e-15  3.6464e-16
lsc0m409-kb29-20210821-0075-e91.fits.fz  59447.976345637  59447.976464642  7670  1.2439e-14  3.5427e-16
lsc0m412-kb26-20210822-0070-e91.fits.fz  59448.979666679  59448.979785695  7670  1.1712e-14  5.5536e-16
lsc0m412-kb26-20210823-0083-e91.fits.fz  59449.982364514  59449.982483519  7670  1.4778e-14  5.5151e-16
lsc0m412-kb26-20210826-0072-e91.fits.fz  59452.982945567  59452.983064549  7670  1.0535e-14  5.2823e-16
lsc0m412-kb26-20210828-0079-e91.fits.fz  59454.989056308  59454.989175336  7670  1.2542e-14  6.1698e-16
lsc0m409-kb29-20210829-0083-e91.fits.fz  59455.987122431  59455.987241447  7670  1.1586e-14  3.6918e-16
lsc0m412-kb26-20210830-0068-e91.fits.fz  59456.988441852  59456.988560880  7670  9.2199e-15  4.6820e-16
coj0m403-kb24-20210919-0068-e91.fits.fz  59476.372233681  59476.372352118  7670  1.0668e-14  2.0328e-16
coj0m403-kb24-20210920-0060-e91.fits.fz  59477.372137188  59477.372255683  7670  9.0012e-15  2.2164e-16
coj0m403-kb24-20210921-0073-e91.fits.fz  59478.377560903  59478.377679341  7670  1.2509e-14  2.8016e-16
coj0m405-kb88-20210922-0088-e91.fits.fz  59479.397182073  59479.397301089  7670  1.4368e-14  2.8557e-16
coj0m403-kb24-20210923-0069-e91.fits.fz  59480.373569653  59480.373688079  7670  1.2459e-14  2.0693e-16
coj0m403-kb24-20210924-0091-e91.fits.fz  59481.404821413  59481.404939862  7670  1.1940e-14  2.1950e-16
lsc0m409-kb29-20210926-0067-e91.fits.fz  59483.990314410  59483.990433392  7670  7.1316e-15  4.4050e-16
lsc0m412-kb26-20210927-0065-e91.fits.fz  59484.982942882  59484.983061922  7670  1.4483e-14  6.7556e-16
lsc0m412-kb26-20210928-0069-e91.fits.fz  59486.004092929  59486.004211945  7670  1.5164e-14  7.4946e-16
