;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
lsc0m409-kb29-20220322-0086-e91.fits.fz  59661.009790950  59661.009910000  7670  3.6329e-14  4.0982e-16
lsc0m409-kb29-20220322-0103-e91.fits.fz  59661.022277084  59661.022396111  7670  3.4284e-14  3.2495e-16
lsc0m409-kb29-20220322-0105-e91.fits.fz  59661.026270383  59661.026389387  7670  3.4473e-14  3.2525e-16
lsc0m409-kb29-20220322-0115-e91.fits.fz  59661.036785765  59661.036904827  7670  3.7426e-14  3.6537e-16
lsc0m409-kb29-20220322-0131-e91.fits.fz  59661.052563218  59661.052682269  7670  3.3518e-14  3.2901e-16
lsc0m409-kb29-20220322-0136-e91.fits.fz  59661.057639804  59661.057758820  7670  3.6113e-14  3.5185e-16
lsc0m409-kb29-20220322-0141-e91.fits.fz  59661.068062304  59661.068181412  7670  3.5341e-14  3.4817e-16
lsc0m412-kb26-20220322-0145-e91.fits.fz  59661.081904561  59661.082023589  7670  4.0046e-14  4.4865e-16
lsc0m409-kb29-20220322-0158-e91.fits.fz  59661.088830695  59661.088949700  7670  3.6424e-14  3.3016e-16
lsc0m409-kb29-20220322-0163-e91.fits.fz  59661.099365440  59661.099484514  7670  3.8020e-14  3.4982e-16
lsc0m409-kb29-20220323-0069-e91.fits.fz  59661.992184746  59661.992303774  7670  4.4011e-14  3.7867e-16
lsc0m412-kb26-20220323-0080-e91.fits.fz  59661.999957119  59662.000076146  7670  5.1069e-14  5.0858e-16
lsc0m409-kb29-20220323-0085-e91.fits.fz  59662.015604121  59662.015723137  7670  4.1257e-14  3.3618e-16
lsc0m409-kb29-20220323-0087-e91.fits.fz  59662.020705336  59662.020824445  7670  4.2032e-14  3.4894e-16
lsc0m409-kb29-20220323-0094-e91.fits.fz  59662.028798207  59662.028917211  7670  4.4584e-14  3.6903e-16
lsc0m409-kb29-20220323-0096-e91.fits.fz  59662.031123890  59662.031242929  7670  4.4436e-14  3.7038e-16
lsc0m409-kb29-20220324-0091-e91.fits.fz  59663.022414295  59663.022533276  7670  3.4342e-14  3.1786e-16
lsc0m412-kb26-20220325-0105-e91.fits.fz  59664.055340290  59664.055459329  7670  3.3953e-14  4.4397e-16
lsc0m409-kb29-20220326-0088-e91.fits.fz  59665.016986841  59665.017105857  7670  2.9409e-14  3.2109e-16
lsc0m409-kb29-20220326-0150-e91.fits.fz  59665.111835649  59665.111954792  7670  3.0064e-14  3.2353e-16
lsc0m409-kb29-20220327-0132-e91.fits.fz  59666.109373589  59666.109492593  7670  2.9680e-14  3.2428e-16
lsc0m412-kb26-20220328-0156-e91.fits.fz  59667.114787535  59667.114906517  7670  2.9399e-14  3.9763e-16
lsc0m409-kb29-20220329-0151-e91.fits.fz  59668.110584665  59668.110703809  7670  3.5191e-14  3.3457e-16
lsc0m409-kb29-20220330-0136-e91.fits.fz  59669.110843577  59669.110962628  7670  3.1316e-14  3.0412e-16
lsc0m409-kb29-20220331-0123-e91.fits.fz  59670.107656575  59670.107775545  7670  2.9051e-14  3.1096e-16
lsc0m409-kb29-20220401-0145-e91.fits.fz  59671.108347177  59671.108466146  7670  3.0605e-14  3.4488e-16
lsc0m409-kb29-20220402-0155-e91.fits.fz  59672.110743669  59672.110862662  7670  2.9259e-14  3.0861e-16
lsc0m412-kb26-20220403-0123-e91.fits.fz  59673.114540649  59673.114659676  7670  3.3773e-14  4.0915e-16
lsc0m409-kb29-20220404-0166-e91.fits.fz  59674.107660961  59674.107780024  7670  3.8941e-14  3.6029e-16
cpt1m010-fa16-20220616-0104-e91.fits.fz  59746.741761517  59746.741796933  7670  3.4004e-14  2.6710e-16
cpt1m010-fa16-20220617-0059-e91.fits.fz  59747.703501482  59747.703536899  7670  3.7777e-14  1.7029e-16
coj1m011-fa12-20220618-0083-e91.fits.fz  59748.407915892  59748.407950336  7670  3.0690e-14  1.1691e-16
coj1m011-fa12-20220619-0039-e91.fits.fz  59749.401023126  59749.401057570  7670  3.4258e-14  1.8048e-16
coj1m011-fa12-20220620-0076-e91.fits.fz  59750.448797327  59750.448832512  7670  3.0583e-14  1.2279e-16
coj1m011-fa12-20220621-0092-e91.fits.fz  59751.462411355  59751.462446077  7670  2.8057e-14  1.1100e-16
coj1m011-fa12-20220622-0086-e91.fits.fz  59752.390866505  59752.390900949  7670  3.1028e-14  1.1809e-16
lsc1m009-fa04-20220624-0066-e91.fits.fz  59754.977460718  59754.977495163  7670  2.8054e-14  3.4178e-16
coj1m003-fa19-20220625-0066-e91.fits.fz  59755.394678496  59755.394714005  7670  2.9775e-14  1.0762e-16
