;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
cpt0m407-kb87-20220504-0115-e91.fits.fz  59703.757151945  59703.757502443  5450  1.5048e-15  1.2886e-16
cpt0m407-kb87-20220504-0121-e91.fits.fz  59703.763382605  59703.763733114  5450  1.4867e-15  1.2279e-16
cpt0m407-kb87-20220504-0132-e91.fits.fz  59703.773816795  59703.774167269  5450  1.3655e-15  1.2713e-16
cpt0m407-kb87-20220504-0138-e91.fits.fz  59703.784694526  59703.785045047  5450  1.3698e-15  1.3704e-16
cpt0m407-kb87-20220504-0154-e91.fits.fz  59703.796232385  59703.796582894  5450  1.2832e-15  1.4099e-16
cpt0m407-kb87-20220504-0162-e91.fits.fz  59703.805814445  59703.806164954  5450  1.4866e-15  1.3577e-16
cpt0m407-kb87-20220504-0173-e91.fits.fz  59703.816123369  59703.816473866  5450  1.2355e-15  1.3665e-16
cpt0m407-kb87-20220504-0179-e91.fits.fz  59703.824076621  59703.824311366  5450  1.3673e-15  2.3110e-16
cpt0m407-kb87-20220504-0183-e91.fits.fz  59703.829339017  59703.829689526  5450  1.3881e-15  1.4303e-16
cpt0m407-kb87-20220504-0187-e91.fits.fz  59703.836323808  59703.836674329  5450  1.5074e-15  1.3301e-16
cpt0m407-kb87-20220504-0195-e91.fits.fz  59703.847391181  59703.847741690  5450  1.4893e-15  1.3946e-16
cpt0m407-kb87-20220504-0206-e91.fits.fz  59703.857850325  59703.858200834  5450  1.6053e-15  1.4916e-16
cpt0m407-kb87-20220504-0213-e91.fits.fz  59703.869185984  59703.869536482  5450  1.5023e-15  1.4035e-16
cpt0m407-kb87-20220504-0230-e91.fits.fz  59703.879678461  59703.880028994  5450  1.5890e-15  1.4262e-16
cpt0m407-kb87-20220504-0244-e91.fits.fz  59703.892382628  59703.892733126  5450  1.3852e-15  1.3790e-16
cpt0m407-kb87-20220504-0250-e91.fits.fz  59703.898841552  59703.899192072  5450  1.7518e-15  1.4620e-16
cpt0m407-kb87-20220504-0261-e91.fits.fz  59703.910640290  59703.910990753  5450  1.4197e-15  1.3177e-16
cpt0m407-kb87-20220504-0266-e91.fits.fz  59703.916860950  59703.917211505  5450  2.0233e-15  1.2699e-16
cpt0m407-kb87-20220504-0280-e91.fits.fz  59703.929512466  59703.929862964  5450  1.5996e-15  1.3024e-16
cpt0m407-kb87-20220504-0284-e91.fits.fz  59703.937726806  59703.938077315  5450  1.7247e-15  1.3841e-16
cpt0m407-kb87-20220504-0293-e91.fits.fz  59703.950818843  59703.951169318  5450  1.7476e-15  1.4485e-16
lsc0m409-kb29-20220504-0057-e91.fits.fz  59703.959952894  59703.960303357  5450  1.5003e-15  1.4672e-16
lsc0m412-kb26-20220504-0070-e91.fits.fz  59703.970611991  59703.970962501  5450  1.7890e-15  2.3411e-16
lsc0m412-kb26-20220504-0074-e91.fits.fz  59703.975295209  59703.975645730  5450  1.5866e-15  2.3505e-16
lsc0m409-kb29-20220504-0075-e91.fits.fz  59703.979089410  59703.979439931  5450  1.6727e-15  1.3657e-16
lsc0m409-kb29-20220504-0080-e91.fits.fz  59703.986967304  59703.987317778  5450  1.5044e-15  1.3204e-16
lsc0m409-kb29-20220504-0097-e91.fits.fz  59704.010040498  59704.010390984  5450  1.5471e-15  1.3015e-16
lsc0m409-kb29-20220504-0102-e91.fits.fz  59704.018273346  59704.018623890  5450  1.4265e-15  1.3359e-16
lsc0m409-kb29-20220504-0113-e91.fits.fz  59704.029289422  59704.029639908  5450  1.5309e-15  1.2932e-16
lsc0m409-kb29-20220504-0119-e91.fits.fz  59704.040841829  59704.041192338  5450  1.7932e-15  1.3229e-16
lsc0m409-kb29-20220504-0123-e91.fits.fz  59704.049516169  59704.049866725  5450  1.7150e-15  1.2862e-16
lsc0m409-kb29-20220504-0134-e91.fits.fz  59704.060307640  59704.060658137  5450  1.5763e-15  1.3299e-16
lsc0m409-kb29-20220504-0136-e91.fits.fz  59704.070257883  59704.070608380  5450  1.5674e-15  1.3125e-16
lsc0m409-kb29-20220504-0138-e91.fits.fz  59704.080688566  59704.081039110  5450  1.6309e-15  1.2626e-16
lsc0m409-kb29-20220504-0151-e91.fits.fz  59704.094378079  59704.094728577  5450  1.5446e-15  1.4289e-16
lsc0m409-kb29-20220504-0153-e91.fits.fz  59704.111282431  59704.111517165  5450  1.5874e-15  1.9752e-16
lsc0m409-kb29-20220504-0155-e91.fits.fz  59704.117479179  59704.117714051  5450  1.5607e-15  1.8869e-16
lsc0m409-kb29-20220504-0162-e91.fits.fz  59704.129724931  59704.129959734  5450  1.4207e-15  1.9921e-16
cpt0m407-kb87-20220505-0159-e91.fits.fz  59704.813459815  59704.813694607  5450  1.5901e-15  2.3121e-16
cpt0m407-kb87-20220505-0175-e91.fits.fz  59704.840515383  59704.840750116  5450  2.1807e-15  2.1678e-16
cpt0m407-kb87-20220505-0177-e91.fits.fz  59704.843913380  59704.844263889  5450  2.5975e-15  1.4072e-16
cpt0m407-kb87-20220505-0179-e91.fits.fz  59704.850844445  59704.851079191  5450  1.7874e-15  2.1381e-16
cpt0m407-kb87-20220505-0184-e91.fits.fz  59704.861230730  59704.861465533  5450  2.1835e-15  2.0663e-16
cpt0m407-kb87-20220505-0189-e91.fits.fz  59704.871791239  59704.872026019  5450  1.8557e-15  2.0768e-16
cpt0m407-kb87-20220505-0193-e91.fits.fz  59704.882139873  59704.882374619  5450  2.8349e-15  2.0582e-16
cpt0m407-kb87-20220505-0204-e91.fits.fz  59704.892630591  59704.892865348  5450  2.0901e-15  2.0154e-16
cpt0m407-kb87-20220505-0210-e91.fits.fz  59704.903099677  59704.903334434  5450  2.1555e-15  2.1407e-16
cpt0m407-kb87-20220505-0219-e91.fits.fz  59704.923802882  59704.924037651  5450  2.5491e-15  2.2664e-16
cpt0m407-kb87-20220505-0225-e91.fits.fz  59704.934281007  59704.934515764  5450  2.0467e-15  2.1404e-16
cpt0m407-kb87-20220505-0241-e91.fits.fz  59704.944721424  59704.944956193  5450  1.7372e-15  2.0958e-16
cpt0m407-kb87-20220505-0243-e91.fits.fz  59704.954973346  59704.955208114  5450  1.7851e-15  2.2040e-16
lsc0m409-kb29-20220505-0096-e91.fits.fz  59705.011380776  59705.011615498  5450  1.5249e-15  2.2015e-16
lsc0m409-kb29-20220505-0101-e91.fits.fz  59705.017607385  59705.017842246  5450  1.8579e-15  1.9817e-16
lsc0m409-kb29-20220505-0114-e91.fits.fz  59705.038307119  59705.038541852  5450  1.1746e-15  2.2381e-16
lsc0m409-kb29-20220505-0124-e91.fits.fz  59705.048840383  59705.049075151  5450  2.1368e-15  2.3883e-16
lsc0m409-kb29-20220505-0135-e91.fits.fz  59705.060543485  59705.060778253  5450  1.6276e-15  2.0139e-16
lsc0m409-kb29-20220505-0141-e91.fits.fz  59705.069670568  59705.069905313  5450  1.7822e-15  2.3550e-16
lsc0m409-kb29-20220505-0151-e91.fits.fz  59705.080117778  59705.080352628  5450  2.0935e-15  2.1002e-16
lsc0m409-kb29-20220505-0158-e91.fits.fz  59705.100994017  59705.101228820  5450  1.7148e-15  2.4210e-16
lsc0m409-kb29-20220505-0171-e91.fits.fz  59705.121998253  59705.122233033  5450  1.9545e-15  3.2280e-16
lsc0m409-kb29-20220505-0192-e91.fits.fz  59705.142589908  59705.142824677  5450  2.3076e-15  3.4663e-16
lsc0m409-kb29-20220505-0202-e91.fits.fz  59705.163317084  59705.163551933  5450  2.1133e-15  2.2568e-16
cpt0m407-kb87-20220506-0091-e91.fits.fz  59705.807995243  59705.808230047  5450  1.9322e-15  2.3565e-16
lsc0m412-kb26-20220506-0157-e91.fits.fz  59706.086592778  59706.086827535  5450  2.0430e-15  3.4173e-16
lsc0m409-kb29-20220506-0121-e91.fits.fz  59706.166771065  59706.167005811  5450  1.5739e-15  2.0845e-16
cpt0m407-kb87-20220508-0068-e91.fits.fz  59707.704527257  59707.704877767  5450  1.6778e-15  1.4388e-16
cpt0m407-kb87-20220508-0126-e91.fits.fz  59707.794476644  59707.794827130  5450  1.5293e-15  2.2526e-16
lsc0m409-kb29-20220508-0148-e91.fits.fz  59708.159722848  59708.159957651  5450  1.8438e-15  2.1757e-16
cpt0m407-kb87-20220509-0113-e91.fits.fz  59708.791885521  59708.792236065  5450  1.3535e-15  1.3168e-16
cpt0m407-kb87-20220510-0071-e91.fits.fz  59709.806075301  59709.806310058  5450  1.0965e-15  2.1496e-16
cpt0m407-kb87-20220510-0099-e91.fits.fz  59709.830887859  59709.831238334  5450  1.8484e-15  1.3411e-16
cpt0m407-kb87-20220511-0135-e91.fits.fz  59710.796274839  59710.796625348  5450  1.6263e-15  1.4163e-16
cpt0m407-kb87-20220512-0113-e91.fits.fz  59711.788476274  59711.788711031  5450  1.7399e-15  2.1731e-16
cpt0m407-kb87-20220512-0133-e91.fits.fz  59711.826639700  59711.826990163  5450  1.4978e-15  1.4644e-16
cpt0m407-kb87-20220513-0074-e91.fits.fz  59712.705088843  59712.705323612  5450  1.4512e-15  1.8816e-16
lsc0m409-kb29-20220515-0057-e91.fits.fz  59714.952928056  59714.953278554  5450  1.2521e-15  2.0410e-16
cpt0m407-kb87-20220516-0064-e91.fits.fz  59715.703743797  59715.703978565  5450  1.5262e-15  2.3676e-16
cpt0m407-kb87-20220516-0140-e91.fits.fz  59715.821855302  59715.822205788  5450  1.6374e-15  1.5570e-16
lsc0m409-kb29-20220519-0057-e91.fits.fz  59718.951647119  59718.951881957  5450  1.2290e-15  2.3294e-16
cpt0m407-kb87-20220521-0063-e91.fits.fz  59720.699564781  59720.699799503  5450  1.7151e-15  2.2160e-16
coj0m405-kb88-20220724-0082-e91.fits.fz  59784.382080834  59784.382431424  5450  1.3522e-15  1.0051e-16
lsc1m009-fa04-20220725-0005-e91.fits.fz  59785.984783820  59785.984876135  5450  1.3540e-15  2.7817e-17
lsc1m005-fa15-20220726-0058-e91.fits.fz  59786.959893982  59786.959986297  5450  1.4274e-15  5.3627e-17
lsc1m009-fa04-20220729-0066-e91.fits.fz  59789.991393160  59789.991485486  5450  1.6148e-15  4.5233e-17
cpt1m012-fa06-20220730-0066-e91.fits.fz  59790.725233091  59790.725325406  5450  1.4006e-15  6.3217e-17
lsc1m009-fa04-20220731-0058-e91.fits.fz  59791.986364572  59791.986456841  5450  1.2982e-15  3.1611e-17
lsc1m005-fa15-20220802-0058-e91.fits.fz  59793.962371841  59793.962464109  5450  1.5056e-15  6.6468e-17
lsc1m009-fa04-20220803-0058-e91.fits.fz  59794.962766413  59794.962858727  5450  1.3900e-15  4.4108e-17
cpt0m407-kb84-20210207-0104-e91.fits.fz  59252.865864179  59252.865983195  7670  7.1648e-15  3.6013e-16
cpt0m407-kb84-20210208-0100-e91.fits.fz  59253.874194457  59253.874313485  7670  7.0277e-15  3.3427e-16
cpt0m407-kb84-20210209-0093-e91.fits.fz  59254.858642304  59254.858761285  7670  5.2253e-15  3.4288e-16
cpt0m407-kb84-20210210-0102-e91.fits.fz  59255.855473947  59255.855592975  7670  7.5016e-15  3.7947e-16
cpt0m407-kb84-20210213-0127-e91.fits.fz  59258.847245498  59258.847364526  7670  6.8287e-15  3.8396e-16
cpt0m407-kb84-20210214-0112-e91.fits.fz  59259.844476737  59259.844595764  7670  5.3239e-15  4.2536e-16
cpt0m407-kb84-20210215-0129-e91.fits.fz  59260.841894792  59260.842013785  7670  6.9204e-15  4.1757e-16
cpt0m407-kb84-20210216-0125-e91.fits.fz  59261.840769433  59261.840888461  7670  7.3612e-15  4.1541e-16
coj0m405-kb88-20210307-0086-e91.fits.fz  59280.448431320  59280.448550359  7670  7.1256e-15  2.9509e-16
coj0m405-kb88-20210309-0284-e91.fits.fz  59282.566735857  59282.566854897  7670  6.6393e-15  2.9082e-16
lsc0m409-kb29-20210310-0117-e91.fits.fz  59284.065055961  59284.065175082  7670  6.3494e-15  3.2288e-16
coj0m403-kb24-20210312-0067-e91.fits.fz  59285.465812489  59285.465931007  7670  5.4866e-15  2.3236e-16
lsc0m409-kb29-20210314-0119-e91.fits.fz  59288.054664781  59288.054783843  7670  6.5199e-15  4.4853e-16
coj0m403-kb24-20210315-0116-e91.fits.fz  59288.430552582  59288.430671031  7670  6.4424e-15  2.8393e-16
coj0m403-kb24-20210316-0101-e91.fits.fz  59289.423869480  59289.423987883  7670  7.8648e-15  1.3225e-15
coj0m403-kb24-20210417-0068-e91.fits.fz  59321.359517952  59321.359636355  7670  6.1567e-15  5.0146e-16
coj0m403-kb24-20210418-0066-e91.fits.fz  59322.359735429  59322.359853866  7670  5.7928e-15  1.9385e-16
