;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
ogg0m406-kb27-20211029-0149-e91.fits.fz  59517.375121945  59517.380908334  3560  4.2716e-15  2.4456e-16
ogg0m406-kb27-20211030-0139-e91.fits.fz  59518.379648785  59518.385435232  3560  3.7571e-15  2.1346e-16
elp0m411-kb92-20211031-0235-e91.fits.fz  59519.333935522  59519.339725938  3560  7.7651e-15  9.7882e-16
ogg0m406-kb27-20211102-0149-e91.fits.fz  59521.367896135  59521.373682535  3560  7.3618e-15  2.4503e-16
tfn0m410-kb98-20211104-0093-e91.fits.fz  59523.178096378  59523.183886772  3560  4.8620e-15  5.3320e-16
elp0m411-kb92-20211104-0318-e91.fits.fz  59523.367273044  59523.373063449  3560  6.8588e-15  1.0056e-15
ogg0m406-kb27-20211105-0194-e91.fits.fz  59524.356708033  59524.362494468  3560  6.0351e-15  2.7105e-16
ogg0m406-kb27-20211106-0130-e91.fits.fz  59525.353286644  59525.359073033  3560  7.5686e-15  2.4638e-16
ogg0m406-kb27-20211107-0114-e91.fits.fz  59526.350583936  59526.356370429  3560  8.3489e-15  2.8161e-16
ogg0m406-kb27-20211108-0115-e91.fits.fz  59527.347835498  59527.353621980  3560  6.5364e-15  2.9159e-16
elp0m411-kb92-20211205-0270-e91.fits.fz  59554.324477986  59554.330268391  3560  1.1811e-14  1.3191e-15
elp0m411-kb92-20211205-0274-e91.fits.fz  59554.334938554  59554.340728959  3560  9.6262e-15  1.4072e-15
elp0m411-kb92-20211207-0250-e91.fits.fz  59556.250091806  59556.255882223  3560  6.9434e-15  9.6711e-16
tfn0m414-kb95-20211208-0172-e91.fits.fz  59556.947524376  59556.953314526  3560  1.3143e-14  3.6361e-16
tfn0m414-kb95-20211209-0153-e91.fits.fz  59558.100912604  59558.106704306  3560  9.1626e-15  3.4490e-16
tfn0m414-kb95-20211211-0138-e91.fits.fz  59559.870994514  59559.876784711  3560  7.0151e-15  4.6177e-16
elp0m411-kb92-20211211-0090-e91.fits.fz  59560.192562813  59560.198353207  3560  7.4352e-14  2.3642e-15
tfn0m414-kb95-20211212-0127-e91.fits.fz  59560.884132744  59560.889923033  3560  6.0536e-15  4.4263e-16
tfn0m414-kb95-20211212-0196-e91.fits.fz  59561.041879734  59561.047670012  3560  6.8502e-15  2.6044e-16
tfn0m414-kb95-20211213-0176-e91.fits.fz  59562.041908855  59562.047699075  3560  1.1207e-14  3.9824e-16
elp0m411-kb92-20211220-0082-e91.fits.fz  59569.082786922  59569.088577327  3560  1.2695e-14  2.3900e-15
elp0m411-kb55-20220223-0064-e91.fits.fz  59634.101302304  59634.107093310  3560  8.9001e-15  3.5333e-16
elp0m411-kb55-20220226-0114-e91.fits.fz  59637.117347547  59637.123138589  3560  6.5270e-15  3.2942e-16
elp0m411-kb55-20220227-0114-e91.fits.fz  59638.111994954  59638.117786007  3560  3.2632e-15  2.6171e-16
elp0m411-kb55-20220227-0127-e91.fits.fz  59638.128932327  59638.134723357  3560  3.2630e-15  2.3742e-16
tfn0m414-kb95-20220302-0103-e91.fits.fz  59640.885999063  59640.891789213  3560  7.7001e-15  3.8100e-16
tfn0m414-kb95-20220303-0132-e91.fits.fz  59641.884723554  59641.890513832  3560  9.6732e-15  4.3150e-16
elp0m411-kb55-20220304-0083-e91.fits.fz  59643.111217940  59643.117008993  3560  9.4795e-15  3.8347e-16
elp0m411-kb55-20220312-0091-e91.fits.fz  59651.112146956  59651.117937952  3560  4.7565e-15  3.3552e-16
elp0m411-kb55-20220313-0080-e91.fits.fz  59652.107402871  59652.113193936  3560  1.2701e-14  4.0164e-16
tfn0m414-kb95-20220729-0446-e91.fits.fz  59790.212975278  59790.218765603  3560  1.1660e-14  5.6524e-16
tfn0m414-kb95-20220730-0462-e91.fits.fz  59791.205387258  59791.211177500  3560  9.8955e-15  6.0557e-16
elp0m411-kb55-20220731-0223-e91.fits.fz  59792.445082315  59792.450873346  3560  5.6373e-15  3.5292e-16
elp0m411-kb55-20220801-0210-e91.fits.fz  59793.442293264  59793.448084283  3560  4.3564e-15  3.0534e-16
tfn0m414-kb95-20220804-0150-e91.fits.fz  59796.191744954  59796.197535232  3560  7.3962e-15  8.9560e-16
tfn0m414-kb95-20220805-0190-e91.fits.fz  59797.189029676  59797.194819931  3560  6.1450e-15  7.1169e-16
ogg0m406-kb27-20221115-0138-e91.fits.fz  59899.365519422  59899.371305857  3560  9.8000e-15  2.7284e-16
tfn0m414-kb95-20221117-0207-e91.fits.fz  59901.077177790  59901.082968068  3560  9.2605e-15  4.1450e-16
tfn0m414-kb95-20221120-0177-e91.fits.fz  59904.023847524  59904.029637697  3560  8.9277e-15  3.9592e-16
tfn0m414-kb95-20221121-0158-e91.fits.fz  59905.016165406  59905.021955764  3560  1.2791e-14  5.3062e-16
tfn0m414-kb95-20221122-0222-e91.fits.fz  59906.084226783  59906.090016945  3560  1.3552e-14  4.3251e-16
elp0m411-kb55-20221123-0144-e91.fits.fz  59907.228963843  59907.234754850  3560  7.2525e-15  3.1055e-16
elp0m411-kb55-20221123-0181-e91.fits.fz  59907.339723716  59907.345514746  3560  7.0737e-15  2.3905e-16
tfn0m414-kb95-20221125-0206-e91.fits.fz  59909.100726841  59909.106517096  3560  6.3059e-15  4.2388e-16
tfn0m414-kb95-20221126-0133-e91.fits.fz  59909.900905047  59909.906695174  3560  6.5063e-15  5.3347e-16
tfn0m410-kb24-20221126-0158-e91.fits.fz  59910.016763924  59910.022553646  3560  8.2613e-15  5.1006e-16
ogg0m406-kb27-20221126-0111-e91.fits.fz  59910.299365440  59910.305151818  3560  1.2906e-14  1.3262e-15
tfn0m414-kb95-20221127-0180-e91.fits.fz  59911.114695799  59911.120486123  3560  9.0883e-15  1.4308e-15
elp0m411-kb55-20221127-0188-e91.fits.fz  59911.394620626  59911.400411632  3560  7.5818e-15  2.7222e-16
tfn0m410-kb24-20221128-0217-e91.fits.fz  59912.097394538  59912.103184283  3560  1.0205e-14  4.2933e-16
tfn0m410-kb24-20221129-0149-e91.fits.fz  59913.083116748  59913.088906447  3560  1.2057e-14  3.9112e-16
elp0m411-kb55-20221129-0142-e91.fits.fz  59913.201272304  59913.207063369  3560  1.0650e-14  2.7289e-16
tfn0m414-kb95-20221130-0156-e91.fits.fz  59914.070354966  59914.076145186  3560  9.0299e-15  3.6460e-16
ogg0m406-kb27-20221130-0089-e91.fits.fz  59914.371004352  59914.376790811  3560  8.6495e-15  2.3763e-16
ogg0m406-kb27-20221130-0093-e91.fits.fz  59914.381445903  59914.387232362  3560  7.1181e-15  2.2146e-16
ogg0m406-kb27-20221130-0097-e91.fits.fz  59914.391884584  59914.397671007  3560  8.0130e-15  2.3322e-16
ogg0m406-kb27-20221130-0101-e91.fits.fz  59914.402361794  59914.408148230  3560  8.2859e-15  2.2665e-16
tfn0m410-kb24-20221201-0099-e91.fits.fz  59915.094517963  59915.100307605  3560  7.2069e-15  4.0247e-16
elp0m411-kb55-20221202-0117-e91.fits.fz  59916.209483577  59916.215274642  3560  8.3095e-15  4.1765e-16
tfn0m410-kb24-20221204-0091-e91.fits.fz  59917.891563380  59917.897354526  3560  1.1562e-14  1.1157e-15
elp0m411-kb55-20221204-0138-e91.fits.fz  59918.298422906  59918.304213994  3560  6.9096e-15  5.7753e-16
ogg0m406-kb27-20221208-0084-e91.fits.fz  59922.402472663  59922.408259028  3560  1.2510e-14  6.8005e-16
ogg0m406-kb27-20221209-0108-e91.fits.fz  59923.291738091  59923.297524503  3560  8.7483e-15  4.1850e-16
ogg0m406-kb27-20221209-0152-e91.fits.fz  59923.398250741  59923.404037107  3560  8.1165e-15  3.7505e-16
ogg0m406-kb27-20221209-0184-e91.fits.fz  59923.497457292  59923.503243751  3560  1.3483e-14  5.1737e-16
ogg0m406-kb27-20221209-0188-e91.fits.fz  59923.508017709  59923.513804086  3560  1.2329e-14  5.3116e-16
ogg0m406-kb27-20221209-0191-e91.fits.fz  59923.518294468  59923.524080915  3560  1.5067e-14  5.4423e-16
ogg0m406-kb27-20221209-0194-e91.fits.fz  59923.528739271  59923.534525706  3560  1.8831e-14  5.4945e-16
elp0m411-kb55-20221210-0079-e91.fits.fz  59924.263178669  59924.268969711  3560  8.5970e-15  4.1382e-16
tfn0m414-kb95-20221211-0126-e91.fits.fz  59924.867268415  59924.873058565  3560  1.1027e-14  7.3029e-16
elp0m411-kb55-20221211-0101-e91.fits.fz  59925.344377234  59925.350168241  3560  9.1553e-15  4.2106e-16
elp0m411-kb55-20221212-0102-e91.fits.fz  59926.126465903  59926.132256968  3560  8.5745e-15  3.7264e-16
tfn0m414-kb95-20221213-0086-e91.fits.fz  59926.857820290  59926.863610301  3560  1.0990e-14  7.6735e-16
elp0m411-kb55-20221213-0125-e91.fits.fz  59927.100135336  59927.105926412  3560  9.2056e-15  6.8334e-16
tfn0m414-kb95-20221215-0094-e91.fits.fz  59928.851348253  59928.857138345  3560  1.3572e-14  6.9440e-16
tfn0m410-kb24-20221215-0198-e91.fits.fz  59929.054994144  59929.060783785  3560  1.0817e-14  3.8858e-16
tfn0m410-kb24-20221216-0159-e91.fits.fz  59930.014058195  59930.019847871  3560  2.9320e-14  4.5177e-16
tfn0m414-kb95-20221218-0105-e91.fits.fz  59931.889215371  59931.895005383  3560  9.1069e-15  4.9469e-16
tfn0m410-kb24-20221218-0205-e91.fits.fz  59932.057697107  59932.063486829  3560  1.1955e-14  6.5337e-16
elp0m411-kb55-20221219-0133-e91.fits.fz  59933.177365081  59933.183156135  3560  1.2400e-14  2.8552e-16
elp0m411-kb55-20221220-0141-e91.fits.fz  59934.177009908  59934.182800984  3560  1.3858e-14  4.7185e-16
tfn0m414-kb95-20221221-0193-e91.fits.fz  59935.017560568  59935.023350741  3560  9.2182e-15  3.8582e-16
tfn0m410-kb24-20221223-0088-e91.fits.fz  59936.878361158  59936.884150822  3560  1.2913e-14  7.1636e-16
tfn0m410-kb24-20221223-0162-e91.fits.fz  59937.021889352  59937.027679062  3560  1.2669e-14  4.1893e-16
elp0m411-kb55-20230216-0072-e91.fits.fz  59992.078426077  59992.084217130  3560  1.0070e-14  2.7785e-16
tfn0m410-kb24-20230218-0086-e91.fits.fz  59993.850247593  59993.856037350  3560  8.8208e-15  3.7170e-16
elp0m411-kb55-20230220-0039-e91.fits.fz  59996.124671899  59996.130462975  3560  6.4388e-15  2.7321e-16
elp0m411-kb55-20230225-0091-e91.fits.fz  60001.124014804  60001.129805810  3560  4.6792e-15  2.4794e-16
tfn0m410-kb24-20230226-0078-e91.fits.fz  60001.850601574  60001.856391227  3560  7.7758e-15  2.8725e-16
tfn0m410-kb24-20230228-0080-e91.fits.fz  60003.856258588  60003.862048252  3560  5.8444e-15  3.1501e-16
tfn0m414-kb95-20230301-0070-e91.fits.fz  60004.841799665  60004.847589908  3560  8.3288e-15  3.2653e-16
tfn0m410-kb24-20230302-0078-e91.fits.fz  60005.848625591  60005.854415255  3560  9.2138e-15  3.0031e-16
tfn0m414-kb95-20230302-0085-e91.fits.fz  60005.858725660  60005.864515846  3560  1.0834e-14  3.2377e-16
tfn0m414-kb93-20210728-0133-e91.fits.fz  59424.216111748  59424.216346378  5450  5.2787e-14  2.6350e-16
tfn0m414-kb93-20210729-0118-e91.fits.fz  59425.213412859  59425.213647582  5450  5.7290e-14  2.8068e-16
tfn0m414-kb93-20210730-0128-e91.fits.fz  59426.210662107  59426.210896841  5450  5.3608e-14  2.8322e-16
tfn0m410-kb98-20210805-0167-e91.fits.fz  59432.194354121  59432.194588901  5450  5.5259e-14  3.0985e-16
tfn0m410-kb98-20210806-0246-e91.fits.fz  59433.192847246  59433.193081991  5450  4.9223e-14  2.7390e-16
tfn0m410-kb98-20210807-0202-e91.fits.fz  59434.190160880  59434.190395649  5450  5.1992e-14  2.9531e-16
tfn0m410-kb98-20210808-0145-e91.fits.fz  59435.187368727  59435.187603519  5450  4.8116e-14  2.8027e-16
tfn0m410-kb98-20210809-0389-e91.fits.fz  59436.184672790  59436.184907593  5450  5.4064e-14  3.1719e-16
tfn0m410-kb98-20210810-0234-e91.fits.fz  59437.199974815  59437.200209630  5450  5.2217e-14  2.8802e-16
tfn0m410-kb98-20210811-0234-e91.fits.fz  59438.184488612  59438.184723415  5450  4.7948e-14  2.8542e-16
elp0m411-kb92-20211002-0206-e91.fits.fz  59490.354284480  59490.354519237  5450  5.3478e-14  3.8103e-16
tfn0m410-kb98-20211003-0203-e91.fits.fz  59491.107829514  59491.108064260  5450  5.1318e-14  2.8900e-16
elp0m411-kb92-20211004-0197-e91.fits.fz  59492.298062605  59492.298297350  5450  4.7719e-14  3.7206e-16
tfn0m410-kb98-20211005-0198-e91.fits.fz  59493.051188311  59493.051423149  5450  4.7874e-14  2.8475e-16
tfn0m410-kb98-20211006-0188-e91.fits.fz  59494.061341633  59494.061576494  5450  4.6693e-14  3.9965e-16
tfn0m410-kb98-20211007-0219-e91.fits.fz  59495.107327593  59495.107562327  5450  4.1092e-14  2.7157e-16
tfn0m410-kb98-20211008-0473-e91.fits.fz  59496.104015672  59496.104250440  5450  4.5023e-14  4.5796e-16
elp0m411-kb92-20211009-0287-e91.fits.fz  59497.377377674  59497.377612396  5450  5.1160e-14  3.4247e-16
ogg0m404-kb82-20211010-0248-e91.fits.fz  59498.628090163  59498.628320915  5450  4.5187e-14  1.7917e-16
tfn0m410-kb98-20211012-0218-e91.fits.fz  59500.140942304  59500.141177003  5450  4.6296e-14  2.9028e-16
ogg0m406-kb27-20211012-0197-e91.fits.fz  59500.502025024  59500.502255741  5450  4.9919e-14  2.3090e-16
ogg0m406-kb27-20211012-0201-e91.fits.fz  59500.512467558  59500.512698346  5450  5.1790e-14  2.3746e-16
ogg0m406-kb27-20211012-0205-e91.fits.fz  59500.522875325  59500.523106089  5450  5.1027e-14  2.3788e-16
ogg0m406-kb27-20211012-0209-e91.fits.fz  59500.533282327  59500.533513160  5450  4.9495e-14  2.2848e-16
ogg0m404-kb82-20211012-0257-e91.fits.fz  59500.640978484  59500.641209295  5450  4.7026e-14  2.0342e-16
elp0m411-kb92-20211013-0140-e91.fits.fz  59501.339234399  59501.339469121  5450  5.1148e-14  4.8362e-16
ogg0m406-kb27-20211013-0193-e91.fits.fz  59501.598625614  59501.598856401  5450  4.9296e-14  2.2524e-16
elp0m411-kb92-20211014-0424-e91.fits.fz  59502.288048589  59502.288283334  5450  4.8452e-14  4.1972e-16
elp0m411-kb92-20211014-0428-e91.fits.fz  59502.298491308  59502.298726089  5450  5.0520e-14  4.1332e-16
elp0m411-kb92-20211014-0432-e91.fits.fz  59502.308940313  59502.309175093  5450  5.0734e-14  4.1958e-16
elp0m411-kb92-20211014-0436-e91.fits.fz  59502.319382257  59502.319617037  5450  5.0629e-14  4.5999e-16
elp0m411-kb92-20211014-0475-e91.fits.fz  59502.364162941  59502.364397697  5450  5.6016e-14  4.2859e-16
tfn0m410-kb98-20211015-0482-e91.fits.fz  59503.133654538  59503.133889318  5450  5.1477e-14  2.8171e-16
elp0m411-kb92-20211015-0483-e91.fits.fz  59503.495191656  59503.495426389  5450  4.6429e-14  4.9589e-16
ogg0m404-kb82-20211016-0483-e91.fits.fz  59504.592358137  59504.592588878  5450  4.6161e-14  1.9982e-16
tfn0m410-kb98-20211017-0198-e91.fits.fz  59505.131822107  59505.132056864  5450  4.6388e-14  2.8791e-16
ogg0m404-kb82-20211017-0485-e91.fits.fz  59505.642817419  59505.643048207  5450  4.6279e-14  1.8723e-16
elp0m411-kb92-20211018-0162-e91.fits.fz  59506.340980186  59506.341214954  5450  4.1444e-14  3.8841e-16
ogg0m406-kb27-20211018-0191-e91.fits.fz  59506.605621401  59506.605852165  5450  4.7259e-14  2.1925e-16
ogg0m404-kb82-20211018-0185-e91.fits.fz  59506.615929792  59506.616160649  5450  4.6399e-14  1.8508e-16
ogg0m406-kb27-20211018-0195-e91.fits.fz  59506.626363878  59506.626594630  5450  4.6506e-14  2.1411e-16
ogg0m404-kb82-20211018-0198-e91.fits.fz  59506.636769086  59506.636999850  5450  4.6173e-14  1.8606e-16
tfn0m410-kb98-20211019-0241-e91.fits.fz  59507.111697825  59507.111932639  5450  4.8573e-14  3.8356e-16
ogg0m404-kb82-20211019-0163-e91.fits.fz  59507.579678334  59507.579909144  5450  5.3073e-14  1.9873e-16
elp0m411-kb92-20211020-0280-e91.fits.fz  59508.384299538  59508.384534306  5450  6.8640e-14  4.3608e-16
ogg0m406-kb27-20211020-0216-e91.fits.fz  59508.642817744  59508.643048565  5450  6.9133e-14  2.6059e-16
elp0m411-kb92-20211021-0118-e91.fits.fz  59509.250083183  59509.250317906  5450  6.6008e-14  9.3282e-16
ogg0m406-kb27-20211021-0181-e91.fits.fz  59509.633270267  59509.633501066  5450  7.4154e-14  2.7432e-16
ogg0m406-kb27-20211021-0185-e91.fits.fz  59509.643709318  59509.643940116  5450  7.3206e-14  2.8678e-16
tfn0m410-kb98-20211022-0157-e91.fits.fz  59510.011447154  59510.011681957  5450  5.8532e-14  3.4363e-16
elp0m411-kb92-20211022-0735-e91.fits.fz  59510.442839792  59510.443074537  5450  5.2916e-14  6.6930e-16
ogg0m406-kb27-20211023-0717-e91.fits.fz  59511.642823693  59511.643054480  5450  4.2800e-14  1.4093e-15
elp0m411-kb92-20211024-0151-e91.fits.fz  59512.242757200  59512.242991968  5450  4.4177e-14  5.6322e-16
tfn0m410-kb98-20211025-0168-e91.fits.fz  59513.220504607  59513.220739399  5450  4.9573e-14  3.0566e-16
elp0m411-kb92-20211025-0268-e91.fits.fz  59513.442790197  59513.443024966  5450  4.9504e-14  4.0494e-16
tfn0m410-kb98-20211026-0244-e91.fits.fz  59514.129195209  59514.129429977  5450  5.4139e-14  3.0227e-16
elp0m411-kb92-20211026-0171-e91.fits.fz  59514.265338948  59514.265573704  5450  5.2172e-14  4.6248e-16
elp0m411-kb92-20211026-0175-e91.fits.fz  59514.275639086  59514.275873855  5450  5.2988e-14  4.7248e-16
elp0m411-kb92-20211026-0179-e91.fits.fz  59514.287582478  59514.287817188  5450  5.4722e-14  4.9892e-16
elp0m411-kb92-20211026-0183-e91.fits.fz  59514.296472709  59514.296707489  5450  5.1188e-14  8.3820e-16
ogg0m404-kb82-20211026-0392-e91.fits.fz  59514.642831204  59514.643062061  5450  4.8436e-14  2.1640e-16
elp0m411-kb92-20211027-0214-e91.fits.fz  59515.339412848  59515.339647593  5450  4.7665e-14  3.7392e-16
tfn0m410-kb98-20211028-0180-e91.fits.fz  59515.992111482  59515.992346216  5450  4.8293e-14  2.9561e-16
ogg0m404-kb82-20211028-0461-e91.fits.fz  59516.596743403  59516.596974225  5450  5.1956e-14  9.5503e-16
tfn0m410-kb98-20211029-0193-e91.fits.fz  59517.044397651  59517.044632466  5450  4.5661e-14  3.0189e-16
tfn0m410-kb98-20211029-0197-e91.fits.fz  59517.054839989  59517.055074792  5450  4.5765e-14  2.9583e-16
tfn0m410-kb98-20211029-0201-e91.fits.fz  59517.064563693  59517.064798531  5450  4.8435e-14  2.9067e-16
tfn0m410-kb98-20211029-0205-e91.fits.fz  59517.074946795  59517.075181528  5450  4.6540e-14  2.8260e-16
ogg0m406-kb27-20211029-0150-e91.fits.fz  59517.381139468  59517.381370267  5450  4.3205e-14  2.2171e-16
tfn0m410-kb98-20211030-0139-e91.fits.fz  59518.009085915  59518.009320649  5450  4.5714e-14  3.1014e-16
ogg0m406-kb27-20211030-0140-e91.fits.fz  59518.385668924  59518.385899688  5450  4.4892e-14  2.1238e-16
elp0m411-kb92-20211031-0236-e91.fits.fz  59519.339890765  59519.340125487  5450  4.7361e-14  3.3342e-16
elp0m411-kb92-20211101-0230-e91.fits.fz  59520.347835614  59520.348070325  5450  5.0167e-14  3.7221e-16
ogg0m406-kb27-20211102-0150-e91.fits.fz  59521.373910487  59521.374141193  5450  5.3723e-14  2.2537e-16
tfn0m410-kb98-20211104-0094-e91.fits.fz  59523.184119491  59523.184354248  5450  4.5613e-14  2.8052e-16
elp0m411-kb92-20211104-0319-e91.fits.fz  59523.373223010  59523.373457779  5450  4.8494e-14  3.3659e-16
ogg0m406-kb27-20211105-0195-e91.fits.fz  59524.362722732  59524.362953531  5450  4.7343e-14  2.2062e-16
ogg0m406-kb27-20211106-0131-e91.fits.fz  59525.359302015  59525.359532836  5450  5.1541e-14  2.3065e-16
ogg0m406-kb27-20211107-0115-e91.fits.fz  59526.356606945  59526.356837790  5450  5.5579e-14  2.4165e-16
ogg0m406-kb27-20211108-0116-e91.fits.fz  59527.353863727  59527.354094526  5450  5.4395e-14  2.8275e-16
elp0m411-kb92-20211205-0156-e91.fits.fz  59554.141722559  59554.141957292  5450  3.8906e-14  3.8346e-16
elp0m411-kb92-20211205-0267-e91.fits.fz  59554.320113334  59554.320348102  5450  4.0658e-14  4.0516e-16
