;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
lsc0m409-kb29-20210304-0062-e91.fits.fz  59278.009107408  59278.009457998  5450  1.2113e-15  1.6311e-16
lsc0m412-kb26-20210305-0059-e91.fits.fz  59279.007105359  59279.007455869  5450  2.8485e-15  3.2875e-16
lsc0m412-kb26-20210306-0060-e91.fits.fz  59280.006761355  59280.007111853  5450  2.4584e-15  3.7653e-16
ogg0m404-kb82-20200828-0183-e91.fits.fz  59090.587863079  59090.588035973  7670  3.1847e-15  1.2484e-16
ogg0m406-kb27-20200829-0206-e91.fits.fz  59091.620107304  59091.620280244  7670  3.3490e-15  1.6279e-16
ogg0m404-kb82-20200831-0161-e91.fits.fz  59093.579543033  59093.579715927  7670  3.2346e-15  1.2544e-16
ogg0m404-kb82-20200901-0242-e91.fits.fz  59094.582083947  59094.582256841  7670  3.3463e-15  1.3580e-16
ogg0m404-kb82-20200916-0358-e91.fits.fz  59109.617668785  59109.617841690  7670  3.3636e-15  1.1752e-16
ogg0m404-kb82-20200920-0185-e91.fits.fz  59113.523826818  59113.523999746  7670  3.5644e-15  1.8391e-16
ogg0m404-kb82-20200921-0172-e91.fits.fz  59114.520684132  59114.520857049  7670  3.5601e-15  1.2815e-16
cpt0m407-kb84-20200924-0125-e91.fits.fz  59117.069645834  59117.069822697  7670  3.6251e-15  2.0882e-16
lsc0m412-kb26-20201117-0124-e91.fits.fz  59171.177080822  59171.177257767  7670  4.2578e-15  3.2030e-16
lsc0m409-kb29-20201118-0203-e91.fits.fz  59172.186176320  59172.186353195  7670  3.7768e-15  1.8986e-16
tfn0m410-kb98-20201119-0244-e91.fits.fz  59173.177171065  59173.177347906  7670  4.1403e-15  3.9784e-16
tfn0m410-kb98-20201120-0550-e91.fits.fz  59174.177145706  59174.177322662  7670  3.9311e-15  4.7329e-16
lsc0m409-kb29-20201121-0105-e91.fits.fz  59175.177175035  59175.177351887  7670  3.3118e-15  1.6412e-16
tfn0m410-kb98-20201122-0051-e91.fits.fz  59176.201071482  59176.201248438  7670  3.0603e-15  5.4669e-16
lsc0m412-kb26-20201125-0081-e91.fits.fz  59179.177194735  59179.177371621  7670  2.8297e-15  2.7494e-16
lsc0m412-kb26-20201126-0097-e91.fits.fz  59180.181230371  59180.181407246  7670  3.5621e-15  2.6265e-16
lsc0m412-kb26-20201127-0112-e91.fits.fz  59181.177507963  59181.177684862  7670  3.9497e-15  2.5460e-16
tfn0m414-kb81-20201128-0108-e91.fits.fz  59181.957969792  59181.958146702  7670  3.5656e-15  3.3921e-16
lsc0m409-kb29-20201129-0161-e91.fits.fz  59183.172187813  59183.172364734  7670  3.4683e-15  2.6075e-16
ogg0m406-kb27-20201130-0112-e91.fits.fz  59184.438917084  59184.439090070  7670  3.2539e-15  1.9025e-16
ogg0m406-kb27-20201202-0160-e91.fits.fz  59186.489631945  59186.489804919  7670  3.1816e-15  1.2545e-16
ogg0m404-kb82-20201202-0166-e91.fits.fz  59186.495871760  59186.496044619  7670  3.0469e-15  1.2227e-16
ogg0m404-kb82-20201202-0171-e91.fits.fz  59186.506415139  59186.506588079  7670  3.1979e-15  1.3086e-16
ogg0m404-kb82-20201202-0173-e91.fits.fz  59186.516666471  59186.516839353  7670  3.3867e-15  1.2308e-16
ogg0m404-kb82-20201202-0178-e91.fits.fz  59186.527198635  59186.527371540  7670  3.0903e-15  1.3288e-16
ogg0m404-kb82-20201202-0184-e91.fits.fz  59186.537552362  59186.537725244  7670  3.3752e-15  1.4040e-16
ogg0m404-kb82-20201202-0190-e91.fits.fz  59186.552884283  59186.553057188  7670  3.0346e-15  1.4076e-16
ogg0m404-kb82-20201202-0195-e91.fits.fz  59186.559494931  59186.559667860  7670  3.2652e-15  1.3360e-16
ogg0m404-kb82-20201202-0201-e91.fits.fz  59186.568925151  59186.569098114  7670  3.1713e-15  1.2634e-16
ogg0m406-kb27-20201202-0174-e91.fits.fz  59186.579184561  59186.579357454  7670  3.5312e-15  1.4373e-16
ogg0m404-kb82-20201202-0203-e91.fits.fz  59186.589576771  59186.589749781  7670  3.1356e-15  1.3267e-16
lsc0m409-kb29-20201203-0141-e91.fits.fz  59187.132714549  59187.132891436  7670  3.4594e-15  1.7286e-16
lsc0m412-kb26-20201204-0169-e91.fits.fz  59188.238748612  59188.238925498  7670  3.4774e-15  2.5100e-16
ogg0m404-kb82-20201205-0729-e91.fits.fz  59189.515003010  59189.515175903  7670  3.0434e-15  1.3474e-16
cpt0m407-kb84-20201207-0117-e91.fits.fz  59190.843575614  59190.843752512  7670  3.1871e-15  1.9057e-16
cpt0m407-kb84-20201208-0211-e91.fits.fz  59192.038765614  59192.038942489  7670  3.4692e-15  2.0051e-16
coj0m405-kb56-20201209-0159-e91.fits.fz  59192.677855464  59192.678032373  7670  2.9627e-15  2.6094e-16
cpt0m407-kb84-20201210-0125-e91.fits.fz  59193.875701875  59193.875878785  7670  3.1571e-15  2.8871e-16
lsc0m412-kb26-20201211-0087-e91.fits.fz  59195.081817350  59195.081994283  7670  2.9018e-15  2.7700e-16
tfn0m410-kb98-20201212-0047-e91.fits.fz  59195.981533172  59195.981710059  7670  4.0212e-15  4.3116e-16
tfn0m414-kb81-20201213-0241-e91.fits.fz  59197.018114549  59197.018291413  7670  2.8558e-15  3.8138e-16
tfn0m410-kb98-20201214-0143-e91.fits.fz  59197.949699780  59197.949876655  7670  3.8017e-15  3.6745e-16
tfn0m414-kb81-20201215-0179-e91.fits.fz  59199.064111413  59199.064288322  7670  3.1615e-15  3.4749e-16
cpt0m407-kb84-20201217-0094-e91.fits.fz  59200.904417836  59200.904594723  7670  3.0474e-15  4.6440e-16
elp0m411-kb92-20210225-0073-e91.fits.fz  59271.136029155  59271.136206030  7670  3.5214e-15  3.0402e-16
lsc0m412-kb26-20210226-0065-e91.fits.fz  59272.019900614  59272.020077512  7670  3.2021e-15  3.7987e-16
lsc0m412-kb26-20210227-0072-e91.fits.fz  59273.018032408  59273.018209294  7670  3.4919e-15  3.2044e-16
lsc0m412-kb26-20210228-0065-e91.fits.fz  59274.016468508  59274.016645406  7670  3.7812e-15  3.6375e-16
lsc0m412-kb26-20210301-0071-e91.fits.fz  59275.016676331  59275.016853218  7670  3.1665e-15  3.5741e-16
lsc0m412-kb26-20210302-0071-e91.fits.fz  59276.014547408  59276.014724318  7670  3.2775e-15  4.0234e-16
lsc0m412-kb26-20210303-0060-e91.fits.fz  59277.007599236  59277.007776135  7670  3.9057e-15  3.7620e-16
lsc0m409-kb29-20210304-0063-e91.fits.fz  59278.009681320  59278.009858230  7670  3.7937e-15  2.2691e-16
