;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
lsc0m412-kb26-20220701-0097-e91.fits.fz  59762.079729908  59762.079848901  7670  6.8974e-14  6.9888e-16
lsc0m412-kb26-20220701-0289-e91.fits.fz  59762.341989839  59762.342108832  7670  6.2483e-14  5.3047e-16
lsc0m412-kb26-20220702-0080-e91.fits.fz  59763.031641355  59763.031760359  7670  6.3555e-14  4.6879e-16
lsc0m412-kb26-20220702-0116-e91.fits.fz  59763.101366910  59763.101485926  7670  6.6213e-14  4.8839e-16
lsc0m412-kb26-20220703-0111-e91.fits.fz  59764.091598334  59764.091717350  7670  7.2050e-14  5.2467e-16
lsc0m409-kb98-20220703-1150-e91.fits.fz  59764.308771991  59764.308891100  7670  7.0172e-14  4.4490e-16
lsc0m409-kb98-20220704-0109-e91.fits.fz  59765.025965128  59765.026084179  7670  6.9372e-14  4.2802e-16
lsc0m409-kb98-20220705-0091-e91.fits.fz  59766.030800278  59766.030919352  7670  5.8290e-14  1.9960e-15
lsc0m412-kb26-20220706-0089-e91.fits.fz  59767.020546610  59767.020665637  7670  6.6606e-14  4.9715e-16
lsc0m409-kb98-20220708-0116-e91.fits.fz  59769.015080475  59769.015199480  7670  5.9929e-14  4.6612e-16
coj0m405-kb88-20220709-0078-e91.fits.fz  59769.726698797  59769.726817790  7670  7.2185e-14  4.3362e-16
coj0m405-kb88-20220711-0064-e91.fits.fz  59771.449747257  59771.449866320  7670  6.7100e-14  3.4110e-16
lsc0m412-kb26-20220711-0049-e91.fits.fz  59772.067113959  59772.067233021  7670  6.7282e-14  7.6074e-16
lsc0m409-kb98-20220712-0099-e91.fits.fz  59773.086302709  59773.086421702  7670  6.5049e-14  1.0373e-15
coj0m403-kb23-20220926-0036-e91.fits.fz  59848.436082107  59848.436200533  7670  7.1768e-14  3.0021e-16
coj0m403-kb23-20220927-0067-e91.fits.fz  59849.375121297  59849.375239769  7670  6.5503e-14  2.8750e-16
lsc0m409-kb98-20220928-0065-e91.fits.fz  59850.983273785  59850.983392905  7670  6.7409e-14  4.4812e-16
lsc0m409-kb98-20220929-0065-e91.fits.fz  59851.983678785  59851.983797801  7670  6.6183e-14  4.0305e-16
coj0m403-kb23-20220930-0073-e91.fits.fz  59852.378360186  59852.378478635  7670  6.4175e-14  3.0695e-16
coj0m405-kb83-20221001-0080-e91.fits.fz  59853.378822084  59853.378941181  7670  6.7051e-14  3.0804e-16
coj0m405-kb83-20221002-0063-e91.fits.fz  59854.374712049  59854.374831146  7670  7.0627e-14  3.0255e-16
coj0m405-kb83-20221003-0065-e91.fits.fz  59855.375185857  59855.375304977  7670  6.2785e-14  3.9167e-16
coj0m403-kb23-20221004-0042-e91.fits.fz  59856.391332038  59856.391450498  7670  7.2138e-14  3.2890e-16
lsc0m409-kb98-20221005-0033-e91.fits.fz  59858.028328334  59858.028447350  7670  6.7123e-14  4.7370e-16
