;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
coj1m011-fa12-20220615-0127-e91.fits.fz  59745.444013623  59745.444048067  7670  2.0366e-14  9.8745e-17
lsc1m005-fa15-20220615-0118-e91.fits.fz  59746.075308206  59746.075342651  7670  2.7645e-14  1.1658e-16
cpt1m012-fa06-20220616-0104-e91.fits.fz  59746.773148183  59746.773182581  7670  2.7800e-14  9.0548e-16
lsc1m009-fa04-20220616-0066-e91.fits.fz  59747.077416308  59747.077450753  7670  2.6045e-14  1.1196e-16
lsc1m009-fa04-20220616-0068-e91.fits.fz  59747.083426910  59747.083461309  7670  2.6798e-14  1.2483e-16
lsc1m009-fa04-20220616-0074-e91.fits.fz  59747.093844399  59747.093878843  7670  2.5383e-14  1.6723e-16
lsc1m005-fa15-20220616-0099-e91.fits.fz  59747.105710093  59747.105744537  7670  2.6377e-14  1.2819e-16
lsc1m005-fa15-20220616-0111-e91.fits.fz  59747.114712073  59747.114746471  7670  2.6238e-14  1.2314e-16
lsc1m005-fa15-20220616-0137-e91.fits.fz  59747.145421690  59747.145456088  7670  2.6063e-14  1.2727e-16
lsc1m005-fa15-20220616-0139-e91.fits.fz  59747.151471332  59747.151505730  7670  2.6205e-14  1.1986e-16
lsc1m005-fa15-20220616-0141-e91.fits.fz  59747.161881366  59747.161915764  7670  2.6178e-14  1.1801e-16
lsc1m009-fa04-20220616-0130-e91.fits.fz  59747.217479052  59747.217513496  7670  2.5290e-14  1.5680e-16
lsc1m009-fa04-20220616-0132-e91.fits.fz  59747.224444862  59747.224479306  7670  2.4424e-14  1.6437e-16
lsc1m009-fa04-20220616-0142-e91.fits.fz  59747.286928727  59747.286963125  7670  2.5114e-14  1.6609e-16
lsc1m009-fa04-20220616-0144-e91.fits.fz  59747.297293102  59747.297327917  7670  2.8719e-14  1.8665e-16
cpt1m010-fa16-20220617-0074-e91.fits.fz  59747.728023473  59747.728058936  7670  2.5391e-14  1.4978e-16
cpt1m010-fa16-20220617-0233-e91.fits.fz  59747.955182003  59747.955217420  7670  2.5100e-14  1.4590e-16
coj1m011-fa12-20220618-0135-e91.fits.fz  59748.594696181  59748.594730672  7670  2.2811e-14  1.0367e-16
lsc1m009-fa04-20220618-0227-e91.fits.fz  59749.210555533  59749.210589931  7670  2.1351e-14  1.0850e-16
lsc1m009-fa04-20220619-0199-e91.fits.fz  59750.195465996  59750.195500440  7670  2.1572e-14  3.6797e-16
lsc1m005-fa15-20220620-0317-e91.fits.fz  59751.208964769  59751.208999179  7670  2.4012e-14  3.9342e-16
coj1m011-fa12-20220622-0094-e91.fits.fz  59752.395607883  59752.395642234  7670  2.8736e-14  1.2566e-16
coj1m011-fa12-20220624-0179-e91.fits.fz  59754.543822964  59754.543857454  7670  2.4195e-14  9.9244e-17
lsc1m009-fa04-20220624-0225-e91.fits.fz  59755.195320544  59755.195354989  7670  2.2296e-14  2.0978e-16
lsc1m004-fa03-20220625-0092-e91.fits.fz  59756.242658415  59756.242692859  7670  2.3294e-14  2.1236e-16
coj1m011-fa12-20220627-0058-e91.fits.fz  59757.346111286  59757.346145730  7670  2.6628e-14  1.6248e-16
lsc1m009-fa04-20220627-0082-e91.fits.fz  59758.195291470  59758.195325880  7670  2.7627e-14  1.2629e-16
lsc1m004-fa03-20220628-0328-e91.fits.fz  59759.246468704  59759.246503149  7670  2.9496e-14  1.1992e-16
lsc0m409-kb98-20220910-0065-e91.fits.fz  59832.976162142  59832.976281227  7670  2.7307e-14  4.6182e-16
coj0m403-kb23-20220911-0046-e91.fits.fz  59833.381995255  59833.382113693  7670  2.8619e-14  2.7165e-16
coj0m403-kb23-20220912-0058-e91.fits.fz  59834.366083565  59834.366202072  7670  2.7198e-14  2.6072e-16
coj0m403-kb23-20220913-0065-e91.fits.fz  59835.366476482  59835.366594931  7670  2.4403e-14  2.5488e-16
coj0m405-kb83-20220914-0033-e91.fits.fz  59836.430046725  59836.430165764  7670  2.4124e-14  1.0059e-15
lsc0m409-kb98-20220915-0066-e91.fits.fz  59837.979464503  59837.979583508  7670  2.3166e-14  7.1838e-16
coj0m403-kb23-20220916-0060-e91.fits.fz  59838.369935394  59838.370053809  7670  2.5255e-14  5.1172e-16
lsc0m409-kb98-20220917-0067-e91.fits.fz  59839.982403658  59839.982522720  7670  2.3102e-14  3.9425e-16
coj0m403-kb23-20220918-0082-e91.fits.fz  59840.375421899  59840.375540325  7670  2.4983e-14  2.1900e-16
coj0m403-kb23-20220919-0045-e91.fits.fz  59841.368926424  59841.369044896  7670  2.3778e-14  2.4529e-16
