;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
coj0m403-kb24-20210516-0097-e91.fits.fz  59350.387520568  59350.387754723  5450  1.4753e-14  1.6492e-16
cpt0m407-kb84-20210516-0072-e91.fits.fz  59350.708472084  59350.708706829  5450  1.3978e-14  2.9295e-16
cpt0m407-kb84-20210517-0059-e91.fits.fz  59351.698062778  59351.698297501  5450  1.3381e-14  2.5951e-16
cpt0m407-kb84-20210518-0064-e91.fits.fz  59352.695406760  59352.695641517  5450  1.3227e-14  2.9845e-16
lsc0m409-kb29-20210519-0066-e91.fits.fz  59353.955013484  59353.955248253  5450  1.3335e-14  8.1682e-16
coj0m403-kb24-20210521-0082-e91.fits.fz  59355.368210035  59355.368444364  5450  1.2929e-14  1.4932e-16
cpt0m407-kb84-20210522-0117-e91.fits.fz  59356.760411841  59356.760646598  5450  1.1731e-14  2.5605e-16
lsc0m409-kb29-20210523-0059-e91.fits.fz  59357.952950822  59357.953185625  5450  1.0771e-14  2.8553e-16
lsc0m409-kb29-20210524-0157-e91.fits.fz  59359.069686320  59359.069921054  5450  1.0264e-14  2.9966e-16
lsc0m409-kb29-20210524-0159-e91.fits.fz  59359.074420313  59359.074655081  5450  1.0339e-14  2.9848e-16
lsc0m409-kb29-20210524-0163-e91.fits.fz  59359.084933982  59359.085168797  5450  1.0654e-14  2.9654e-16
lsc0m409-kb29-20210524-0168-e91.fits.fz  59359.095384283  59359.095619098  5450  1.0161e-14  3.0072e-16
lsc0m409-kb29-20210524-0174-e91.fits.fz  59359.105747373  59359.105982119  5450  1.0920e-14  3.1467e-16
lsc0m409-kb29-20210524-0184-e91.fits.fz  59359.131438971  59359.131673809  5450  1.0656e-14  3.1134e-16
lsc0m409-kb29-20210524-0186-e91.fits.fz  59359.137623195  59359.137857952  5450  1.0815e-14  3.1367e-16
lsc0m409-kb29-20210524-0188-e91.fits.fz  59359.148038345  59359.148273195  5450  1.0797e-14  3.1021e-16
lsc0m409-kb29-20210524-0190-e91.fits.fz  59359.158457802  59359.158692547  5450  1.0981e-14  3.1547e-16
lsc0m409-kb29-20210524-0192-e91.fits.fz  59359.168868184  59359.169102964  5450  1.0658e-14  3.1751e-16
coj0m403-kb24-20210525-0064-e91.fits.fz  59359.338341517  59359.338575695  5450  1.1662e-14  1.6382e-16
coj0m403-kb24-20210525-0066-e91.fits.fz  59359.342469838  59359.342703994  5450  1.2475e-14  1.6147e-16
coj0m403-kb24-20210525-0072-e91.fits.fz  59359.352975799  59359.353209931  5450  1.1932e-14  1.6750e-16
coj0m403-kb24-20210525-0138-e91.fits.fz  59359.420080568  59359.420314769  5450  1.2351e-14  1.7056e-16
lsc0m409-kb29-20210526-0063-e91.fits.fz  59360.956542535  59360.956777304  5450  1.2099e-14  3.0989e-16
coj0m403-kb24-20210528-0127-e91.fits.fz  59362.382300915  59362.382535058  5450  1.4547e-14  1.7040e-16
lsc0m409-kb29-20210529-0057-e91.fits.fz  59363.949430105  59363.949664885  5450  1.3736e-14  3.1977e-16
coj0m405-kb88-20210531-0068-e91.fits.fz  59365.344540718  59365.344775510  5450  1.3983e-14  1.6917e-16
lsc0m409-kb29-20210531-0057-e91.fits.fz  59365.949221644  59365.949456401  5450  1.3679e-14  2.9609e-16
lsc0m409-kb29-20210601-0048-e91.fits.fz  59366.953559723  59366.953794468  5450  1.2716e-14  2.8046e-16
lsc0m409-kb29-20210602-0063-e91.fits.fz  59367.955060614  59367.955295429  5450  1.1076e-14  2.8348e-16
lsc0m409-kb29-20210603-0066-e91.fits.fz  59368.951501517  59368.951736250  5450  1.1304e-14  2.9535e-16
coj0m405-kb88-20210605-0064-e91.fits.fz  59370.336815463  59370.337050220  5450  1.0472e-14  1.6154e-16
lsc0m409-kb29-20210605-0092-e91.fits.fz  59370.986746980  59370.986981748  5450  9.8160e-15  1.0852e-15
lsc0m409-kb29-20210606-0064-e91.fits.fz  59371.948761876  59371.948996725  5450  1.0830e-14  2.8328e-16
lsc0m409-kb29-20210607-0063-e91.fits.fz  59372.958493195  59372.958727975  5450  1.1297e-14  2.6491e-16
lsc0m412-kb26-20210608-0034-e91.fits.fz  59373.951543947  59373.951778750  5450  1.2381e-14  5.4984e-16
lsc0m409-kb29-20210723-0074-e91.fits.fz  59418.976260278  59418.976495035  5450  1.2617e-14  3.2339e-16
lsc0m412-kb26-20210724-0069-e91.fits.fz  59419.976007674  59419.976242454  5450  1.3863e-14  4.8988e-16
coj0m405-kb88-20210725-0066-e91.fits.fz  59420.355913612  59420.356148392  5450  1.1812e-14  5.1411e-16
coj0m403-kb24-20210726-0046-e91.fits.fz  59421.397223438  59421.397457651  5450  1.2400e-14  2.4854e-16
coj0m403-kb24-20210727-0034-e91.fits.fz  59422.350895267  59422.351129457  5450  1.1833e-14  1.8817e-16
lsc0m412-kb26-20210728-0067-e91.fits.fz  59423.968491887  59423.968728137  5450  1.0282e-14  4.9494e-16
coj0m403-kb24-20210729-0061-e91.fits.fz  59424.352917304  59424.353151505  5450  9.7325e-15  1.6489e-16
coj0m405-kb88-20210730-0073-e91.fits.fz  59425.357025683  59425.357260533  5450  9.4256e-15  1.4891e-16
coj0m405-kb88-20210731-0083-e91.fits.fz  59426.367275279  59426.367510001  5450  1.0871e-14  5.0679e-16
lsc0m409-kb29-20210801-0073-e91.fits.fz  59427.969605533  59427.969840267  5450  1.0519e-14  2.8320e-16
cpt0m407-kb84-20210207-0106-e91.fits.fz  59252.871805730  59252.871924769  7670  1.9914e-14  4.4514e-16
cpt0m407-kb84-20210208-0096-e91.fits.fz  59253.869041448  59253.869160452  7670  2.0956e-14  3.1964e-16
cpt0m407-kb84-20210209-0097-e91.fits.fz  59254.866299943  59254.866418994  7670  2.1147e-14  3.2222e-16
lsc0m409-kb29-20210211-0130-e91.fits.fz  59257.147059480  59257.147178519  7670  2.2947e-14  4.6632e-16
lsc0m409-kb29-20210211-0132-e91.fits.fz  59257.147886459  59257.148005475  7670  2.3894e-14  4.6332e-16
cpt0m407-kb84-20210213-0133-e91.fits.fz  59258.855440209  59258.855559260  7670  2.2761e-14  3.5576e-16
cpt0m407-kb84-20210214-0116-e91.fits.fz  59259.852627570  59259.852746598  7670  2.0731e-14  3.9006e-16
cpt0m407-kb84-20210215-0134-e91.fits.fz  59260.851310741  59260.851429769  7670  2.1830e-14  3.8209e-16
cpt0m407-kb84-20210216-0127-e91.fits.fz  59261.847195973  59261.847314989  7670  2.1005e-14  3.9678e-16
cpt0m407-kb84-20210508-0065-e91.fits.fz  59342.699949572  59342.700068600  7670  2.0361e-14  3.5611e-16
cpt0m407-kb84-20210509-0067-e91.fits.fz  59343.704283577  59343.704402570  7670  2.0108e-14  3.4830e-16
cpt0m407-kb84-20210510-0065-e91.fits.fz  59344.699017292  59344.699136285  7670  1.8273e-14  3.4838e-16
cpt0m407-kb84-20210511-0071-e91.fits.fz  59345.711507593  59345.711626598  7670  2.0323e-14  3.4353e-16
cpt0m407-kb84-20210512-0071-e91.fits.fz  59346.712489005  59346.712608021  7670  1.9351e-14  3.4073e-16
cpt0m407-kb84-20210513-0071-e91.fits.fz  59347.708044028  59347.708163056  7670  2.1666e-14  3.6101e-16
cpt0m407-kb84-20210514-0056-e91.fits.fz  59348.709018727  59348.709137744  7670  2.3739e-14  4.1292e-16
coj0m403-kb24-20210516-0098-e91.fits.fz  59350.388073241  59350.388191656  7670  2.4670e-14  2.2677e-16
cpt0m407-kb84-20210516-0073-e91.fits.fz  59350.708857732  59350.708976737  7670  2.4799e-14  3.7974e-16
cpt0m407-kb84-20210517-0060-e91.fits.fz  59351.698443762  59351.698562778  7670  2.3195e-14  3.5117e-16
cpt0m407-kb84-20210518-0065-e91.fits.fz  59352.695791251  59352.695910267  7670  2.3780e-14  4.1088e-16
lsc0m409-kb29-20210519-0067-e91.fits.fz  59353.955501181  59353.955620197  7670  2.4058e-14  6.0896e-16
coj0m403-kb24-20210521-0083-e91.fits.fz  59355.368665996  59355.368784480  7670  2.2488e-14  2.2350e-16
cpt0m407-kb84-20210522-0118-e91.fits.fz  59356.760798415  59356.760917431  7670  1.9400e-14  3.4043e-16
lsc0m409-kb29-20210523-0060-e91.fits.fz  59357.953393728  59357.953512744  7670  1.9037e-14  3.6277e-16
lsc0m409-kb29-20210524-0158-e91.fits.fz  59359.070130035  59359.070249051  7670  1.9207e-14  3.5803e-16
lsc0m409-kb29-20210524-0160-e91.fits.fz  59359.074864526  59359.074983530  7670  1.9018e-14  3.6351e-16
lsc0m409-kb29-20210524-0164-e91.fits.fz  59359.085381297  59359.085500348  7670  1.9996e-14  3.7165e-16
lsc0m409-kb29-20210524-0169-e91.fits.fz  59359.095832501  59359.095951528  7670  2.0215e-14  3.6767e-16
lsc0m409-kb29-20210524-0175-e91.fits.fz  59359.106196876  59359.106315950  7670  1.9824e-14  3.5923e-16
lsc0m409-kb29-20210524-0185-e91.fits.fz  59359.131886864  59359.132005915  7670  1.9469e-14  3.6456e-16
lsc0m409-kb29-20210524-0187-e91.fits.fz  59359.138071389  59359.138190521  7670  1.9695e-14  3.6485e-16
lsc0m409-kb29-20210524-0189-e91.fits.fz  59359.148486146  59359.148605243  7670  1.9747e-14  3.7736e-16
lsc0m409-kb29-20210524-0191-e91.fits.fz  59359.158902292  59359.159021366  7670  2.0465e-14  3.7496e-16
lsc0m409-kb29-20210524-0193-e91.fits.fz  59359.169314341  59359.169433357  7670  1.9805e-14  3.7127e-16
coj0m403-kb24-20210525-0065-e91.fits.fz  59359.338841864  59359.338960220  7670  2.0882e-14  2.2207e-16
coj0m403-kb24-20210525-0067-e91.fits.fz  59359.342928623  59359.343047096  7670  2.1103e-14  2.2229e-16
coj0m403-kb24-20210525-0073-e91.fits.fz  59359.353428508  59359.353546968  7670  2.0320e-14  2.4084e-16
coj0m403-kb24-20210525-0139-e91.fits.fz  59359.420564746  59359.420683137  7670  2.1488e-14  2.4414e-16
lsc0m409-kb29-20210526-0064-e91.fits.fz  59360.956988635  59360.957107698  7670  2.2580e-14  3.8560e-16
coj0m403-kb24-20210528-0128-e91.fits.fz  59362.382755764  59362.382874271  7670  2.4366e-14  2.4741e-16
lsc0m409-kb29-20210529-0058-e91.fits.fz  59363.949875811  59363.949994815  7670  2.3302e-14  3.8752e-16
coj0m405-kb88-20210531-0069-e91.fits.fz  59365.344999769  59365.345118832  7670  2.4937e-14  2.4650e-16
lsc0m409-kb29-20210531-0058-e91.fits.fz  59365.949669132  59365.949788137  7670  2.4111e-14  3.9199e-16
lsc0m409-kb29-20210601-0049-e91.fits.fz  59366.953999375  59366.954118426  7670  2.2263e-14  3.7524e-16
lsc0m409-kb29-20210602-0064-e91.fits.fz  59367.955508010  59367.955627026  7670  2.1388e-14  3.6142e-16
lsc0m409-kb29-20210603-0067-e91.fits.fz  59368.951944318  59368.952063415  7670  2.0402e-14  3.8388e-16
coj0m405-kb88-20210605-0065-e91.fits.fz  59370.337274839  59370.337393855  7670  2.0055e-14  2.3714e-16
lsc0m409-kb29-20210605-0093-e91.fits.fz  59370.987189861  59370.987308924  7670  1.6567e-14  1.2982e-15
lsc0m409-kb29-20210606-0065-e91.fits.fz  59371.949202061  59371.949321031  7670  1.9525e-14  3.6754e-16
lsc0m409-kb29-20210607-0064-e91.fits.fz  59372.958950672  59372.959069746  7670  2.0411e-14  3.6269e-16
lsc0m412-kb26-20210608-0035-e91.fits.fz  59373.951924977  59373.952044040  7670  2.2532e-14  6.2004e-16
lsc0m409-kb29-20210723-0075-e91.fits.fz  59418.976701806  59418.976820834  7670  2.2701e-14  3.7536e-16
lsc0m412-kb26-20210724-0070-e91.fits.fz  59419.976387790  59419.976506795  7670  2.2804e-14  5.2912e-16
coj0m405-kb88-20210725-0067-e91.fits.fz  59420.356374757  59420.356493750  7670  2.2149e-14  3.1488e-16
coj0m403-kb24-20210726-0047-e91.fits.fz  59421.397684596  59421.397802987  7670  2.1975e-14  3.5572e-16
coj0m403-kb24-20210727-0035-e91.fits.fz  59422.351358183  59422.351476667  7670  2.2083e-14  2.8790e-16
lsc0m412-kb26-20210728-0068-e91.fits.fz  59423.968877246  59423.968996274  7670  1.9614e-14  5.5757e-16
coj0m403-kb24-20210729-0062-e91.fits.fz  59424.353372280  59424.353490706  7670  1.9791e-14  2.2815e-16
coj0m405-kb88-20210730-0074-e91.fits.fz  59425.357485822  59425.357604839  7670  1.9440e-14  2.1806e-16
coj0m405-kb88-20210731-0084-e91.fits.fz  59426.367729676  59426.367848681  7670  2.0618e-14  5.2573e-16
lsc0m409-kb29-20210801-0074-e91.fits.fz  59427.970060440  59427.970179549  7670  2.1599e-14  3.8930e-16
