;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
coj0m405-kb88-20210902-0092-e91.fits.fz  59459.399221887  59459.399456656  5450  4.0545e-15  1.4595e-16
coj0m405-kb88-20210903-0062-e91.fits.fz  59460.398744248  59460.398978959  5450  4.0859e-15  1.4031e-16
lsc0m409-kb29-20210904-0064-e91.fits.fz  59461.973653669  59461.973888542  5450  4.8627e-15  2.7157e-16
lsc0m409-kb29-20210905-0075-e91.fits.fz  59462.984362177  59462.984596945  5450  3.6034e-15  2.5513e-16
coj0m405-kb88-20210906-0090-e91.fits.fz  59463.398205429  59463.398440151  5450  3.3705e-15  2.3500e-16
coj0m403-kb24-20210924-0064-e91.fits.fz  59481.370724966  59481.370959144  5450  4.1127e-15  1.2558e-16
coj0m403-kb24-20210925-0064-e91.fits.fz  59482.371184607  59482.371418774  5450  3.5969e-15  1.3707e-16
lsc0m409-kb29-20210926-0090-e91.fits.fz  59484.022482836  59484.022717582  5450  3.8885e-15  3.0975e-16
coj0m405-kb88-20210927-0066-e91.fits.fz  59484.379889584  59484.380124422  5450  3.4944e-15  1.4993e-16
lsc0m409-kb29-20210928-0069-e91.fits.fz  59485.993214375  59485.993449144  5450  4.3225e-15  2.5549e-16
lsc0m412-kb26-20211001-0064-e91.fits.fz  59488.996757697  59488.996992466  5450  2.6953e-15  4.5404e-16
lsc0m409-kb29-20211002-0078-e91.fits.fz  59490.000099561  59490.000334306  5450  3.2965e-15  2.8676e-16
lsc0m409-kb29-20211003-0082-e91.fits.fz  59490.996797778  59490.997032581  5450  4.3758e-15  2.7848e-16
coj0m405-kb88-20210307-0161-e91.fits.fz  59280.616539306  59280.616716181  7670  1.4900e-14  2.5672e-16
lsc0m412-kb26-20210307-0322-e91.fits.fz  59281.228108982  59281.228285880  7670  1.4666e-14  3.3593e-16
cpt0m407-kb84-20210308-0631-e91.fits.fz  59281.966809966  59281.966986864  7670  1.4738e-14  3.9369e-16
lsc0m409-kb29-20210308-0174-e91.fits.fz  59282.225866008  59282.226042917  7670  1.4092e-14  5.8933e-16
coj0m405-kb88-20210309-0319-e91.fits.fz  59282.611091748  59282.611268635  7670  1.2694e-14  1.1372e-15
lsc0m409-kb29-20210310-0263-e91.fits.fz  59284.221851239  59284.222028149  7670  1.1259e-14  5.9487e-16
cpt0m407-kb84-20210311-0221-e91.fits.fz  59284.968624653  59284.968801551  7670  1.2247e-14  2.7825e-16
coj0m403-kb24-20210312-0197-e91.fits.fz  59285.604285730  59285.604462095  7670  1.2784e-14  2.0840e-16
cpt0m407-kb84-20210312-0141-e91.fits.fz  59285.955897524  59285.956074422  7670  1.3140e-14  2.7090e-16
lsc0m409-kb29-20210312-0147-e91.fits.fz  59286.214496725  59286.214673577  7670  1.2798e-14  2.6336e-16
lsc0m412-kb26-20210313-0181-e91.fits.fz  59287.212843045  59287.213019931  7670  1.4232e-14  3.3769e-16
lsc0m409-kb29-20210314-0169-e91.fits.fz  59288.208989248  59288.209166146  7670  1.3806e-14  2.8163e-16
coj0m403-kb24-20210315-0232-e91.fits.fz  59288.770860741  59288.771037084  7670  1.2734e-14  2.1473e-16
lsc0m409-kb29-20210316-0150-e91.fits.fz  59290.204833542  59290.205010440  7670  1.1944e-14  2.5682e-16
lsc0m409-kb29-20210607-0098-e91.fits.fz  59373.047551656  59373.047670718  7670  1.1867e-14  3.4786e-16
lsc0m409-kb29-20210608-0089-e91.fits.fz  59374.030995683  59374.031114699  7670  1.1772e-14  3.8669e-16
coj0m403-kb24-20210613-0081-e91.fits.fz  59378.456955545  59378.457073947  7670  1.0131e-14  3.4923e-16
coj0m403-kb24-20210613-0138-e91.fits.fz  59378.584808010  59378.584926447  7670  1.0560e-14  2.6878e-16
coj0m405-kb88-20210615-0094-e91.fits.fz  59380.432824491  59380.432943542  7670  1.1602e-14  3.1603e-16
lsc0m412-kb26-20210616-0148-e91.fits.fz  59382.207341250  59382.207460278  7670  1.2854e-14  5.0845e-16
lsc0m409-kb29-20210618-0065-e91.fits.fz  59383.949875475  59383.949994514  7670  1.1432e-14  3.9200e-16
coj0m403-kb24-20210619-0040-e91.fits.fz  59384.374092663  59384.374211077  7670  1.1452e-14  3.0463e-16
lsc0m412-kb26-20210619-0161-e91.fits.fz  59385.128695290  59385.128814306  7670  1.1402e-14  4.6754e-16
lsc0m412-kb26-20210620-0158-e91.fits.fz  59386.279826968  59386.279945996  7670  1.3235e-14  4.8367e-16
coj0m403-kb24-20210621-0066-e91.fits.fz  59386.408154040  59386.408272559  7670  1.3028e-14  2.4434e-16
lsc0m412-kb26-20210621-0157-e91.fits.fz  59387.285244225  59387.285363264  7670  1.7595e-14  5.7889e-16
lsc0m412-kb26-20210622-0778-e91.fits.fz  59388.257331470  59388.257450498  7670  1.5073e-14  1.4932e-15
lsc0m409-kb29-20210623-0039-e91.fits.fz  59389.243463091  59389.243582142  7670  1.2928e-14  6.4951e-16
coj0m403-kb24-20210628-0114-e91.fits.fz  59393.440250035  59393.440368508  7670  1.2853e-14  5.5423e-16
lsc0m412-kb26-20210716-0067-e91.fits.fz  59411.958885822  59411.959004839  7670  1.3586e-14  6.2508e-16
lsc0m409-kb29-20210717-0065-e91.fits.fz  59412.957156552  59412.957275533  7670  1.2605e-14  3.7123e-16
lsc0m409-kb29-20210718-0067-e91.fits.fz  59413.959521146  59413.959640186  7670  1.2015e-14  4.3476e-16
lsc0m412-kb26-20210719-0067-e91.fits.fz  59414.959714364  59414.959833392  7670  1.0747e-14  5.1788e-16
lsc0m409-kb29-20210720-0062-e91.fits.fz  59415.962399757  59415.962518808  7670  1.1545e-14  4.3240e-16
lsc0m412-kb26-20210721-0060-e91.fits.fz  59416.961162535  59416.961281563  7670  1.2518e-14  7.1704e-16
coj0m403-kb24-20210722-0046-e91.fits.fz  59417.346976644  59417.347095070  7670  1.3534e-14  1.8236e-15
lsc0m409-kb29-20210722-0075-e91.fits.fz  59417.995908692  59417.996027686  7670  1.2842e-14  3.8808e-16
lsc0m409-kb29-20210723-0077-e91.fits.fz  59418.979856563  59418.979975579  7670  1.2678e-14  3.5830e-16
lsc0m409-kb29-20210724-0060-e91.fits.fz  59419.962485463  59419.962604503  7670  1.1259e-14  3.4969e-16
lsc0m409-kb29-20210724-0127-e91.fits.fz  59420.072193149  59420.072312188  7670  1.1836e-14  3.7510e-16
lsc0m409-kb29-20210725-0072-e91.fits.fz  59420.966223415  59420.966342396  7670  1.0396e-14  3.4606e-16
coj0m405-kb88-20210726-0049-e91.fits.fz  59421.397703172  59421.397822142  7670  1.1071e-14  2.7254e-16
lsc0m409-kb29-20210726-0121-e91.fits.fz  59422.146788241  59422.146907281  7670  1.2331e-14  3.8532e-16
lsc0m409-kb29-20210727-0114-e91.fits.fz  59423.146498160  59423.146617200  7670  1.2671e-14  3.6699e-16
lsc0m409-kb29-20210728-0187-e91.fits.fz  59424.146560869  59424.146679966  7670  1.3083e-14  3.9050e-16
lsc0m409-kb29-20210729-0130-e91.fits.fz  59425.148547790  59425.148666795  7670  1.4018e-14  4.0406e-16
coj0m405-kb88-20210731-0082-e91.fits.fz  59426.365741158  59426.365860232  7670  1.2150e-14  3.5792e-16
lsc0m412-kb26-20210731-0120-e91.fits.fz  59427.151698878  59427.151817906  7670  1.1370e-14  6.0952e-16
lsc0m409-kb29-20210802-0062-e91.fits.fz  59428.967835128  59428.967954179  7670  1.2312e-14  3.5471e-16
lsc0m412-kb26-20210802-0142-e91.fits.fz  59429.146477524  59429.146596517  7670  1.2536e-14  4.7878e-16
lsc0m412-kb26-20210803-0152-e91.fits.fz  59430.146465730  59430.146584769  7670  1.1237e-14  5.5449e-16
lsc0m409-kb29-20210816-0080-e91.fits.fz  59443.081016552  59443.081135487  7670  1.2706e-14  3.9583e-16
lsc0m409-kb29-20210817-0069-e91.fits.fz  59444.063133473  59444.063252489  7670  1.0990e-14  4.1763e-16
coj0m403-kb24-20210819-0065-e91.fits.fz  59445.357049052  59445.357167478  7670  1.1229e-14  2.0914e-16
lsc0m412-kb26-20210819-0036-e91.fits.fz  59446.064594364  59446.064713392  7670  1.1929e-14  1.3890e-15
lsc0m412-kb26-20210820-0085-e91.fits.fz  59447.063091899  59447.063210892  7670  1.0411e-14  4.8387e-16
lsc0m409-kb29-20210821-0120-e91.fits.fz  59448.083423496  59448.083542558  7670  1.2645e-14  3.9929e-16
lsc0m409-kb29-20210822-0074-e91.fits.fz  59448.977879063  59448.977998137  7670  1.2957e-14  4.3231e-16
lsc0m409-kb29-20210823-0079-e91.fits.fz  59449.983789329  59449.983908311  7670  1.2125e-14  3.7458e-16
lsc0m412-kb26-20210826-0067-e91.fits.fz  59452.978664040  59452.978783068  7670  1.0565e-14  5.4044e-16
coj0m403-kb24-20210827-0072-e91.fits.fz  59453.369529780  59453.369648218  7670  1.1543e-14  1.9487e-16
lsc0m409-kb29-20210827-0087-e91.fits.fz  59454.009734283  59454.009853345  7670  1.2151e-14  1.0269e-15
coj0m405-kb88-20210828-0079-e91.fits.fz  59454.396515255  59454.396634272  7670  1.1542e-14  2.3579e-16
lsc0m409-kb29-20210829-0085-e91.fits.fz  59455.989017130  59455.989136262  7670  1.2753e-14  3.6170e-16
lsc0m409-kb29-20210830-0071-e91.fits.fz  59456.977761181  59456.977880174  7670  1.2270e-14  4.0026e-16
lsc0m412-kb26-20210831-0085-e91.fits.fz  59457.989751482  59457.989870510  7670  9.6062e-15  9.6049e-16
coj0m403-kb24-20210901-0087-e91.fits.fz  59458.399194954  59458.399313392  7670  1.1173e-14  2.2409e-16
coj0m405-kb88-20210902-0093-e91.fits.fz  59459.399680672  59459.399799700  7670  1.2096e-14  2.4212e-16
coj0m405-kb88-20210903-0063-e91.fits.fz  59460.399200290  59460.399319399  7670  1.2475e-14  2.2262e-16
lsc0m409-kb29-20210904-0065-e91.fits.fz  59461.974107558  59461.974226598  7670  1.2803e-14  3.6525e-16
lsc0m409-kb29-20210905-0076-e91.fits.fz  59462.984804248  59462.984923311  7670  1.1127e-14  3.6026e-16
coj0m403-kb24-20210924-0065-e91.fits.fz  59481.371187015  59481.371305417  7670  1.2456e-14  2.0630e-16
coj0m403-kb24-20210925-0065-e91.fits.fz  59482.371647338  59482.371765741  7670  1.1174e-14  2.0757e-16
lsc0m409-kb29-20210926-0091-e91.fits.fz  59484.022921714  59484.023040776  7670  1.0600e-14  3.8790e-16
coj0m405-kb88-20210927-0067-e91.fits.fz  59484.380363253  59484.380482281  7670  1.2001e-14  2.4098e-16
lsc0m409-kb29-20210928-0070-e91.fits.fz  59485.993657929  59485.993777061  7670  1.2307e-14  4.2202e-16
lsc0m409-kb29-20210930-0082-e91.fits.fz  59488.013417906  59488.013536968  7670  1.1313e-14  3.8002e-16
lsc0m412-kb26-20211001-0065-e91.fits.fz  59488.997138936  59488.997257975  7670  1.0212e-14  6.1835e-16
lsc0m409-kb29-20211002-0079-e91.fits.fz  59490.000544295  59490.000663369  7670  9.9798e-15  3.4722e-16
lsc0m409-kb29-20211003-0083-e91.fits.fz  59490.997241679  59490.997360660  7670  1.2392e-14  4.1529e-16
