;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
lsc0m409-kb29-20210601-0053-e91.fits.fz  59366.962776760  59366.963127199  7670  1.1292e-15  1.0481e-16
lsc0m409-kb29-20210603-0069-e91.fits.fz  59368.956313195  59368.956663785  7670  1.2783e-15  1.1646e-16
lsc0m409-kb29-20210604-0067-e91.fits.fz  59369.952882373  59369.953232917  7670  8.4456e-16  1.2685e-16
lsc0m409-kb29-20210606-0109-e91.fits.fz  59372.029246737  59372.029597234  7670  9.5402e-16  1.0796e-16
coj0m405-kb88-20210607-0071-e91.fits.fz  59372.338182373  59372.338532860  7670  1.2086e-15  9.0415e-17
lsc0m412-kb26-20210608-0037-e91.fits.fz  59373.956258218  59373.956608693  7670  1.3760e-15  2.0774e-16
lsc0m409-kb29-20210609-0062-e91.fits.fz  59374.952736702  59374.953087315  7670  1.1314e-15  1.0990e-16
lsc0m409-kb29-20210610-0069-e91.fits.fz  59375.952856725  59375.953207223  7670  1.0165e-15  1.2051e-16
lsc0m409-kb29-20210610-0071-e91.fits.fz  59375.956238299  59375.956588797  7670  1.2947e-15  1.2382e-16
lsc0m409-kb29-20210610-0088-e91.fits.fz  59375.997904306  59375.998254804  7670  7.9718e-16  1.1102e-16
lsc0m409-kb29-20210610-0094-e91.fits.fz  59376.008289399  59376.008639977  7670  9.0446e-16  1.1116e-16
lsc0m409-kb29-20210610-0100-e91.fits.fz  59376.021679966  59376.022030510  7670  1.1552e-15  1.2272e-16
coj0m403-kb24-20210613-0044-e91.fits.fz  59378.406959445  59378.407309468  7670  1.2953e-15  7.8360e-17
coj0m405-kb88-20210615-0066-e91.fits.fz  59380.365316714  59380.365667200  7670  1.0147e-15  6.3535e-17
coj0m403-kb24-20210621-0057-e91.fits.fz  59386.376548380  59386.376898334  7670  9.5342e-16  6.8401e-17
lsc0m409-kb29-20210621-0058-e91.fits.fz  59386.951144780  59386.951495278  7670  1.0162e-15  1.2501e-16
coj0m403-kb24-20210628-0058-e91.fits.fz  59393.340286841  59393.340636806  7670  1.1036e-15  7.0598e-17
coj0m403-kb24-20210629-0049-e91.fits.fz  59394.340585857  59394.340935753  7670  1.0650e-15  8.2116e-17
