59451.4312,elp0m411-kb92-20210824-0140-e91.fits.fz,elp0m411-kb92-20210824-0143-e91.fits.fz
59452.3786,elp0m411-kb92-20210825-0153-e91.fits.fz,elp0m411-kb92-20210825-0156-e91.fits.fz
59453.1328,tfn0m410-kb98-20210826-0166-e91.fits.fz,tfn0m410-kb98-20210826-0169-e91.fits.fz
59454.1424,tfn0m410-kb98-20210827-0381-e91.fits.fz,tfn0m410-kb98-20210827-0384-e91.fits.fz
59455.1273,tfn0m410-kb98-20210828-0160-e91.fits.fz,tfn0m410-kb98-20210828-0163-e91.fits.fz
59455.5197,ogg0m404-kb82-20210828-0263-e91.fits.fz,ogg0m404-kb82-20210828-0266-e91.fits.fz
59456.4188,elp0m411-kb92-20210829-0106-e91.fits.fz,
59456.5169,ogg0m404-kb82-20210829-0186-e91.fits.fz,ogg0m404-kb82-20210829-0189-e91.fits.fz
59457.1218,tfn0m410-kb98-20210830-0167-e91.fits.fz,tfn0m410-kb98-20210830-0170-e91.fits.fz
59457.4076,lsc0m409-kb29-20210830-0385-e91.fits.fz,lsc0m409-kb29-20210830-0384-e91.fits.fz
59458.1192,tfn0m410-kb98-20210831-0174-e91.fits.fz,tfn0m410-kb98-20210831-0177-e91.fits.fz
59459.1164,tfn0m410-kb98-20210901-0243-e91.fits.fz,tfn0m410-kb98-20210901-0246-e91.fits.fz
59460.1202,tfn0m410-kb98-20210902-0219-e91.fits.fz,tfn0m410-kb98-20210902-0222-e91.fits.fz
59460.4374,elp0m411-kb92-20210902-0118-e91.fits.fz,elp0m411-kb92-20210902-0121-e91.fits.fz
59461.1445,tfn0m410-kb98-20210903-0217-e91.fits.fz,tfn0m410-kb98-20210903-0220-e91.fits.fz
59462.3576,elp0m411-kb92-20210904-0162-e91.fits.fz,elp0m411-kb92-20210904-0165-e91.fits.fz
59463.1206,tfn0m410-kb98-20210905-0226-e91.fits.fz,tfn0m410-kb98-20210905-0229-e91.fits.fz
59464.115,tfn0m410-kb98-20210906-0183-e91.fits.fz,tfn0m410-kb98-20210906-0186-e91.fits.fz
59464.3751,elp0m411-kb92-20210906-0161-e91.fits.fz,elp0m411-kb92-20210906-0164-e91.fits.fz
59465.1842,tfn0m410-kb98-20210907-0257-e91.fits.fz,tfn0m410-kb98-20210907-0260-e91.fits.fz
59466.1069,tfn0m410-kb98-20210908-0148-e91.fits.fz,tfn0m410-kb98-20210908-0151-e91.fits.fz
59467.0679,tfn0m410-kb98-20210909-0162-e91.fits.fz,tfn0m410-kb98-20210909-0174-e91.fits.fz
59467.0772,tfn0m410-kb98-20210909-0165-e91.fits.fz,tfn0m410-kb98-20210909-0174-e91.fits.fz
59467.0876,tfn0m410-kb98-20210909-0168-e91.fits.fz,tfn0m410-kb98-20210909-0174-e91.fits.fz
59467.0981,tfn0m410-kb98-20210909-0171-e91.fits.fz,tfn0m410-kb98-20210909-0174-e91.fits.fz
59467.1288,tfn0m410-kb98-20210909-0191-e91.fits.fz,tfn0m410-kb98-20210909-0194-e91.fits.fz
59467.6201,ogg0m406-kb27-20210909-0213-e91.fits.fz,ogg0m406-kb27-20210909-0216-e91.fits.fz
59468.4842,ogg0m406-kb27-20210910-0157-e91.fits.fz,ogg0m406-kb27-20210910-0160-e91.fits.fz
59469.1182,tfn0m410-kb98-20210911-0224-e91.fits.fz,tfn0m410-kb98-20210911-0278-e91.fits.fz
59469.1286,tfn0m410-kb98-20210911-0227-e91.fits.fz,tfn0m410-kb98-20210911-0278-e91.fits.fz
59469.1391,tfn0m410-kb98-20210911-0230-e91.fits.fz,tfn0m410-kb98-20210911-0278-e91.fits.fz
59469.1494,tfn0m410-kb98-20210911-0233-e91.fits.fz,tfn0m410-kb98-20210911-0278-e91.fits.fz
59469.2292,tfn0m410-kb98-20210911-0275-e91.fits.fz,tfn0m410-kb98-20210911-0278-e91.fits.fz
59470.0952,tfn0m410-kb98-20210912-0202-e91.fits.fz,tfn0m410-kb98-20210912-0205-e91.fits.fz
59471.0836,tfn0m410-kb98-20210913-0159-e91.fits.fz,tfn0m410-kb98-20210913-0162-e91.fits.fz
59472.0809,tfn0m410-kb98-20210914-0284-e91.fits.fz,tfn0m410-kb98-20210914-0287-e91.fits.fz
59473.1634,tfn0m410-kb98-20210915-0287-e91.fits.fz,tfn0m410-kb98-20210915-0290-e91.fits.fz
59474.3511,elp0m411-kb92-20210916-0132-e91.fits.fz,elp0m411-kb92-20210916-0135-e91.fits.fz
59475.1082,tfn0m410-kb98-20210917-0483-e91.fits.fz,tfn0m410-kb98-20210917-0486-e91.fits.fz
59476.3644,elp0m411-kb92-20210918-0159-e91.fits.fz,elp0m411-kb92-20210918-0162-e91.fits.fz
59477.1016,tfn0m410-kb98-20210919-0172-e91.fits.fz,tfn0m410-kb98-20210919-0175-e91.fits.fz
59478.0872,tfn0m410-kb98-20210920-0314-e91.fits.fz,tfn0m410-kb98-20210920-0317-e91.fits.fz
59479.0954,tfn0m410-kb98-20210921-0382-e91.fits.fz,tfn0m410-kb98-20210921-0385-e91.fits.fz
59480.0913,tfn0m410-kb98-20210922-0155-e91.fits.fz,
59543.2818,ogg0m404-kb82-20211124-0116-e91.fits.fz,ogg0m404-kb82-20211124-0119-e91.fits.fz
59544.2818,ogg0m404-kb82-20211125-0154-e91.fits.fz,ogg0m404-kb82-20211125-0157-e91.fits.fz
59545.2819,ogg0m404-kb82-20211126-0138-e91.fits.fz,ogg0m404-kb82-20211126-0141-e91.fits.fz
59546.2714,ogg0m406-kb27-20211127-0116-e91.fits.fz,ogg0m406-kb27-20211127-0119-e91.fits.fz
59547.2517,elp0m411-kb92-20211128-0206-e91.fits.fz,elp0m411-kb92-20211128-0209-e91.fits.fz
59549.1476,elp0m411-kb92-20211130-0162-e91.fits.fz,elp0m411-kb92-20211130-0165-e91.fits.fz
59549.2559,elp0m411-kb92-20211130-0217-e91.fits.fz,elp0m411-kb92-20211130-0220-e91.fits.fz
59550.2517,elp0m411-kb92-20211201-0227-e91.fits.fz,elp0m411-kb92-20211201-0230-e91.fits.fz
59552.1661,elp0m411-kb92-20211203-0175-e91.fits.fz,elp0m411-kb92-20211203-0178-e91.fits.fz
59552.2517,elp0m411-kb92-20211203-0240-e91.fits.fz,elp0m411-kb92-20211203-0243-e91.fits.fz
59784.591,ogg0m406-kb27-20220723-0137-e91.fits.fz,ogg0m406-kb27-20220723-0140-e91.fits.fz
59785.2164,tfn0m410-kb56-20220724-0097-e91.fits.fz,tfn0m410-kb56-20220724-0100-e91.fits.fz
59786.2151,tfn0m414-kb95-20220725-0145-e91.fits.fz,tfn0m414-kb95-20220725-0148-e91.fits.fz
59787.1914,tfn0m414-kb95-20220726-0147-e91.fits.fz,tfn0m414-kb95-20220726-0150-e91.fits.fz
59788.4311,elp0m411-kb55-20220727-0133-e91.fits.fz,elp0m411-kb55-20220727-0136-e91.fits.fz
59789.212,tfn0m414-kb95-20220728-0164-e91.fits.fz,tfn0m414-kb95-20220728-0167-e91.fits.fz
59790.1863,tfn0m414-kb95-20220729-0433-e91.fits.fz,tfn0m414-kb95-20220729-0436-e91.fits.fz
59791.1805,tfn0m414-kb95-20220730-0458-e91.fits.fz,tfn0m414-kb95-20220730-0461-e91.fits.fz
59792.4202,elp0m411-kb55-20220731-0211-e91.fits.fz,elp0m411-kb55-20220731-0214-e91.fits.fz
59793.4175,elp0m411-kb55-20220801-0206-e91.fits.fz,elp0m411-kb55-20220801-0209-e91.fits.fz
59916.2467,elp0m411-kb55-20221202-0149-e91.fits.fz,elp0m411-kb55-20221202-0152-e91.fits.fz
59917.0389,tfn0m410-kb24-20221203-0066-e91.fits.fz,tfn0m410-kb24-20221203-0069-e91.fits.fz
59918.8697,tfn0m414-kb95-20221205-0115-e91.fits.fz,tfn0m414-kb95-20221205-0118-e91.fits.fz
59919.8521,tfn0m414-kb95-20221206-0066-e91.fits.fz,tfn0m414-kb95-20221206-0069-e91.fits.fz
59922.3839,ogg0m406-kb27-20221208-0074-e91.fits.fz,ogg0m406-kb27-20221208-0077-e91.fits.fz
59923.2494,ogg0m406-kb27-20221209-0097-e91.fits.fz,ogg0m406-kb27-20221209-0100-e91.fits.fz
59924.2537,elp0m411-kb55-20221210-0075-e91.fits.fz,elp0m411-kb55-20221210-0078-e91.fits.fz
59925.0715,tfn0m410-kb24-20221211-0180-e91.fits.fz,tfn0m410-kb24-20221211-0183-e91.fits.fz
59926.1516,elp0m411-kb55-20221212-0119-e91.fits.fz,elp0m411-kb55-20221212-0122-e91.fits.fz
59926.162,elp0m411-kb55-20221212-0123-e91.fits.fz,elp0m411-kb55-20221212-0126-e91.fits.fz
59926.1724,elp0m411-kb55-20221212-0127-e91.fits.fz,elp0m411-kb55-20221212-0130-e91.fits.fz
59926.2918,elp0m411-kb55-20221212-0160-e91.fits.fz,elp0m411-kb55-20221212-0163-e91.fits.fz
59927.0351,tfn0m414-kb95-20221213-0163-e91.fits.fz,tfn0m414-kb95-20221213-0166-e91.fits.fz
59928.0036,tfn0m410-kb24-20221214-0121-e91.fits.fz,tfn0m410-kb24-20221214-0124-e91.fits.fz
59928.4543,ogg0m406-kb27-20221214-0165-e91.fits.fz,ogg0m406-kb27-20221214-0168-e91.fits.fz
59928.4648,ogg0m406-kb27-20221214-0169-e91.fits.fz,ogg0m406-kb27-20221214-0172-e91.fits.fz
59928.4753,ogg0m406-kb27-20221214-0173-e91.fits.fz,ogg0m406-kb27-20221214-0176-e91.fits.fz
59928.4856,ogg0m406-kb27-20221214-0177-e91.fits.fz,ogg0m406-kb27-20221214-0180-e91.fits.fz
59929.1703,elp0m411-kb55-20221215-0151-e91.fits.fz,elp0m411-kb55-20221215-0154-e91.fits.fz
59930.017,tfn0m414-kb95-20221216-0174-e91.fits.fz,tfn0m414-kb95-20221216-0177-e91.fits.fz
59930.0412,tfn0m410-kb24-20221216-0176-e91.fits.fz,tfn0m410-kb24-20221216-0179-e91.fits.fz
59930.0516,tfn0m410-kb24-20221216-0180-e91.fits.fz,tfn0m410-kb24-20221216-0183-e91.fits.fz
59930.0629,tfn0m414-kb95-20221216-0195-e91.fits.fz,tfn0m414-kb95-20221216-0198-e91.fits.fz
59930.0724,tfn0m414-kb95-20221216-0199-e91.fits.fz,tfn0m414-kb95-20221216-0202-e91.fits.fz
59930.882,tfn0m410-kb24-20221217-0101-e91.fits.fz,tfn0m410-kb24-20221217-0104-e91.fits.fz
59931.0339,tfn0m410-kb24-20221217-0178-e91.fits.fz,tfn0m410-kb24-20221217-0181-e91.fits.fz
59932.0524,tfn0m414-kb95-20221218-0171-e91.fits.fz,tfn0m414-kb95-20221218-0174-e91.fits.fz
59933.046,tfn0m414-kb95-20221219-0153-e91.fits.fz,tfn0m414-kb95-20221219-0156-e91.fits.fz
59934.0672,elp0m411-kb55-20221220-0090-e91.fits.fz,elp0m411-kb55-20221220-0093-e91.fits.fz
59934.8872,tfn0m414-kb95-20221221-0112-e91.fits.fz,tfn0m414-kb95-20221221-0115-e91.fits.fz
59935.1602,elp0m411-kb55-20221221-0119-e91.fits.fz,elp0m411-kb55-20221221-0122-e91.fits.fz
59936.0278,tfn0m410-kb24-20221222-0172-e91.fits.fz,tfn0m410-kb24-20221222-0175-e91.fits.fz
59937.0576,tfn0m410-kb24-20221223-0179-e91.fits.fz,tfn0m410-kb24-20221223-0182-e91.fits.fz
59937.8127,tfn0m414-kb95-20221224-0076-e91.fits.fz,tfn0m414-kb95-20221224-0079-e91.fits.fz
59947.9212,tfn1m001-fa11-20230103-0046-e91.fits.fz,tfn1m001-fa11-20230103-0049-e91.fits.fz
59949.0996,elp1m008-fa05-20230104-0088-e91.fits.fz,elp1m008-fa05-20230104-0091-e91.fits.fz
59950.1404,elp1m006-fa07-20230105-0091-e91.fits.fz,elp1m006-fa07-20230105-0094-e91.fits.fz
59951.0931,elp1m008-fa05-20230106-0063-e91.fits.fz,elp1m008-fa05-20230106-0066-e91.fits.fz
59953.0167,tfn0m414-kb95-20230108-0131-e91.fits.fz,tfn0m414-kb95-20230108-0134-e91.fits.fz
59953.8192,tfn0m410-kb24-20230109-0072-e91.fits.fz,tfn0m410-kb24-20230109-0075-e91.fits.fz
59958.0068,tfn0m410-kb24-20230113-0155-e91.fits.fz,tfn0m410-kb24-20230113-0158-e91.fits.fz
59960.9963,tfn0m414-kb95-20230116-0092-e91.fits.fz,tfn0m414-kb95-20230116-0095-e91.fits.fz
59961.9965,tfn0m410-kb24-20230117-0053-e91.fits.fz,tfn0m410-kb24-20230117-0056-e91.fits.fz
59964.9894,tfn0m414-kb95-20230120-0457-e91.fits.fz,tfn0m414-kb95-20230120-0460-e91.fits.fz
59965.9442,tfn0m414-kb95-20230121-0108-e91.fits.fz,tfn0m414-kb95-20230121-0111-e91.fits.fz
59967.864,tfn0m410-kb24-20230123-0080-e91.fits.fz,tfn0m410-kb24-20230123-0083-e91.fits.fz
59969.1022,elp0m411-kb55-20230124-0083-e91.fits.fz,elp0m411-kb55-20230124-0086-e91.fits.fz
59991.1514,elp0m411-kb55-20230215-0136-e91.fits.fz,elp0m411-kb55-20230215-0139-e91.fits.fz
59992.1527,elp0m411-kb55-20230216-0123-e91.fits.fz,elp0m411-kb55-20230216-0126-e91.fits.fz
59993.146,elp0m411-kb55-20230217-0052-e91.fits.fz,elp0m411-kb55-20230217-0055-e91.fits.fz
59993.859,tfn0m414-kb95-20230218-0092-e91.fits.fz,tfn0m414-kb95-20230218-0095-e91.fits.fz
59994.8972,tfn0m410-kb24-20230219-0057-e91.fits.fz,tfn0m410-kb24-20230219-0060-e91.fits.fz
59996.1495,elp0m411-kb55-20230220-0047-e91.fits.fz,elp0m411-kb55-20230220-0050-e91.fits.fz
59999.1395,elp0m411-kb55-20230223-0104-e91.fits.fz,elp0m411-kb55-20230223-0107-e91.fits.fz
60000.1113,elp0m411-kb55-20230224-0064-e91.fits.fz,elp0m411-kb55-20230224-0067-e91.fits.fz
60001.1334,elp0m411-kb55-20230225-0095-e91.fits.fz,elp0m411-kb55-20230225-0098-e91.fits.fz
60001.8436,tfn0m414-kb95-20230226-0069-e91.fits.fz,tfn0m414-kb95-20230226-0072-e91.fits.fz
60002.8361,tfn0m410-kb24-20230227-0055-e91.fits.fz,tfn0m410-kb24-20230227-0058-e91.fits.fz
