;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
cpt0m407-kb87-20220430-0187-e91.fits.fz  59699.822506517  59699.822742732  5450  1.9355e-14  2.1125e-16
cpt0m407-kb87-20220430-0189-e91.fits.fz  59699.832753565  59699.832988311  5450  1.9060e-14  2.4318e-16
cpt0m407-kb87-20220430-0191-e91.fits.fz  59699.843172836  59699.843407605  5450  1.8059e-14  2.0245e-16
cpt0m407-kb87-20220430-0204-e91.fits.fz  59699.857282524  59699.857517280  5450  1.7668e-14  1.9350e-16
cpt0m407-kb87-20220430-0208-e91.fits.fz  59699.864050348  59699.864285082  5450  1.7805e-14  1.9575e-16
cpt0m407-kb87-20220430-0213-e91.fits.fz  59699.874532165  59699.874766887  5450  1.7917e-14  2.1769e-16
cpt0m407-kb87-20220430-0224-e91.fits.fz  59699.884698404  59699.884933172  5450  1.8203e-14  2.2593e-16
cpt0m407-kb87-20220430-0281-e91.fits.fz  59699.977274838  59699.977509607  5450  1.7262e-14  1.9423e-16
cpt0m407-kb87-20220430-0286-e91.fits.fz  59699.983571575  59699.983806343  5450  1.7481e-14  1.9979e-16
cpt0m407-kb87-20220430-0288-e91.fits.fz  59699.993864711  59699.994099491  5450  1.7591e-14  1.8811e-16
cpt0m407-kb87-20220430-0293-e91.fits.fz  59700.004402072  59700.004636841  5450  1.6988e-14  1.8952e-16
cpt0m407-kb87-20220430-0297-e91.fits.fz  59700.014760163  59700.014994908  5450  1.7117e-14  1.8450e-16
cpt0m407-kb87-20220430-0301-e91.fits.fz  59700.025156170  59700.025390973  5450  1.7429e-14  1.8291e-16
cpt0m407-kb87-20220430-0319-e91.fits.fz  59700.038365753  59700.038600521  5450  1.6861e-14  1.7953e-16
cpt0m407-kb87-20220430-0321-e91.fits.fz  59700.045948739  59700.046183485  5450  1.6858e-14  1.8258e-16
cpt0m407-kb87-20220430-0332-e91.fits.fz  59700.062411875  59700.062646632  5450  1.6396e-14  1.8562e-16
cpt0m407-kb87-20220430-0338-e91.fits.fz  59700.067870070  59700.068104838  5450  1.6859e-14  1.8217e-16
cpt0m407-kb87-20220430-0373-e91.fits.fz  59700.112691494  59700.112926251  5450  1.5833e-14  1.8602e-16
lsc0m409-kb29-20220430-0143-e91.fits.fz  59700.118967848  59700.119202605  5450  1.6189e-14  2.5129e-16
cpt0m407-kb87-20220430-0384-e91.fits.fz  59700.129400822  59700.129635591  5450  1.5852e-14  1.8902e-16
lsc0m409-kb29-20220430-0158-e91.fits.fz  59700.139858322  59700.140093160  5450  1.6136e-14  2.3219e-16
cpt0m407-kb87-20220430-0394-e91.fits.fz  59700.150316169  59700.150550926  5450  1.6473e-14  1.9458e-16
lsc0m409-kb29-20220430-0173-e91.fits.fz  59700.176350857  59700.176585579  5450  1.6000e-14  2.2758e-16
lsc0m409-kb29-20220430-0175-e91.fits.fz  59700.182063936  59700.182298797  5450  1.6210e-14  2.3127e-16
lsc0m409-kb29-20220430-0182-e91.fits.fz  59700.193060938  59700.193295834  5450  1.6786e-14  2.1941e-16
lsc0m409-kb29-20220430-0184-e91.fits.fz  59700.194918912  59700.195153692  5450  1.6478e-14  2.2996e-16
lsc0m409-kb29-20220430-0190-e91.fits.fz  59700.203712755  59700.203947524  5450  1.6609e-14  2.1999e-16
lsc0m409-kb29-20220430-0201-e91.fits.fz  59700.218053114  59700.218287813  5450  1.6509e-14  2.2838e-16
lsc0m409-kb29-20220430-0203-e91.fits.fz  59700.223730626  59700.223965475  5450  1.6545e-14  2.3237e-16
lsc0m409-kb29-20220430-0205-e91.fits.fz  59700.234140753  59700.234375498  5450  1.6692e-14  2.3958e-16
lsc0m409-kb29-20220430-0207-e91.fits.fz  59700.244565093  59700.244799989  5450  1.6199e-14  2.2988e-16
lsc0m412-kb26-20220430-0149-e91.fits.fz  59700.255116378  59700.255351123  5450  1.8273e-14  3.4545e-16
lsc0m412-kb26-20220430-0160-e91.fits.fz  59700.265466482  59700.265701250  5450  1.8972e-14  3.3077e-16
coj0m403-kb24-20220501-0129-e91.fits.fz  59700.494696146  59700.494930325  5450  1.7913e-14  3.0111e-16
coj0m403-kb24-20220501-0147-e91.fits.fz  59700.593295012  59700.593529190  5450  1.8428e-14  1.9858e-16
coj0m403-kb24-20220501-0160-e91.fits.fz  59700.631439514  59700.631673727  5450  1.8575e-14  1.4919e-16
coj0m403-kb24-20220501-0171-e91.fits.fz  59700.641847454  59700.642081644  5450  1.8831e-14  1.5722e-16
coj0m403-kb24-20220501-0193-e91.fits.fz  59700.684098681  59700.684334306  5450  1.8787e-14  2.6984e-16
coj0m403-kb24-20220501-0206-e91.fits.fz  59700.698247987  59700.698482235  5450  1.6480e-14  1.1643e-15
cpt0m407-kb87-20220501-0183-e91.fits.fz  59700.819715637  59700.819950417  5450  1.7520e-14  2.1468e-16
cpt0m407-kb87-20220501-0189-e91.fits.fz  59700.827331146  59700.827565915  5450  1.7476e-14  2.1880e-16
cpt0m407-kb87-20220501-0191-e91.fits.fz  59700.829970174  59700.830204908  5450  1.7665e-14  2.1637e-16
cpt0m407-kb87-20220501-0207-e91.fits.fz  59700.842021435  59700.842256169  5450  1.7114e-14  2.0192e-16
cpt0m407-kb87-20220501-0223-e91.fits.fz  59700.853473403  59700.853708126  5450  1.6777e-14  1.8729e-16
cpt0m407-kb87-20220501-0236-e91.fits.fz  59700.867513751  59700.867748508  5450  1.6868e-14  1.9125e-16
cpt0m407-kb87-20220501-0363-e91.fits.fz  59701.104224815  59701.104459572  5450  1.7640e-14  1.8955e-16
coj0m405-kb88-20220502-0130-e91.fits.fz  59701.593914225  59701.594149005  5450  1.7970e-14  1.0767e-15
cpt0m407-kb87-20220503-0139-e91.fits.fz  59702.827574688  59702.827809503  5450  1.7997e-14  2.0851e-16
cpt0m407-kb87-20220504-0208-e91.fits.fz  59703.860604653  59703.860839410  5450  2.0454e-14  2.3324e-16
cpt0m407-kb87-20220505-0173-e91.fits.fz  59704.836133785  59704.836368554  5450  2.6450e-14  2.3432e-16
lsc0m412-kb26-20220506-0152-e91.fits.fz  59706.076504804  59706.076739561  5450  2.1996e-14  3.6898e-16
lsc0m409-kb29-20220508-0119-e91.fits.fz  59708.121582836  59708.121817697  5450  1.6100e-14  2.1856e-16
cpt0m407-kb87-20220509-0115-e91.fits.fz  59708.796974630  59708.797209399  5450  1.7111e-14  2.0923e-16
cpt0m407-kb87-20220510-0093-e91.fits.fz  59709.823154746  59709.823389515  5450  2.0787e-14  2.2182e-16
cpt0m407-kb87-20220511-0131-e91.fits.fz  59710.791475197  59710.791709966  5450  2.2722e-14  2.3442e-16
coj1m011-fa12-20220725-0150-e91.fits.fz  59785.526985012  59785.527042651  5450  1.9402e-14  1.7313e-16
coj1m003-fa19-20220726-0097-e91.fits.fz  59786.400456320  59786.400515070  5450  1.9217e-14  9.0913e-17
lsc1m009-fa04-20220728-0058-e91.fits.fz  59788.970216285  59788.970273971  5450  2.2826e-14  1.5171e-16
coj1m003-fa19-20220729-0165-e91.fits.fz  59789.553752142  59789.553810799  5450  2.0303e-14  9.5719e-17
cpt1m010-fa16-20220730-0082-e91.fits.fz  59790.776192304  59790.776250869  5450  2.0013e-14  1.5208e-16
coj1m011-fa12-20220801-0126-e91.fits.fz  59792.497295544  59792.497353183  5450  2.3109e-14  9.5065e-17
lsc1m009-fa04-20220803-0128-e91.fits.fz  59795.137113797  59795.137171482  5450  2.0008e-14  1.0183e-16
lsc0m409-kb29-20220131-0078-e91.fits.fz  59611.380134607  59611.380253600  7670  3.2831e-14  5.9855e-16
lsc0m409-kb29-20220201-0181-e91.fits.fz  59612.313147790  59612.313266841  7670  4.0231e-14  6.4536e-16
lsc0m412-kb26-20220204-0345-e91.fits.fz  59615.302487825  59615.302606852  7670  3.6476e-14  7.4758e-16
cpt0m407-kb87-20220205-0178-e91.fits.fz  59616.054290440  59616.054409457  7670  3.8263e-14  3.5342e-16
cpt0m407-kb87-20220206-0148-e91.fits.fz  59617.048426297  59617.048545336  7670  3.5606e-14  3.5326e-16
lsc0m409-kb29-20220207-0163-e91.fits.fz  59618.293982188  59618.294101204  7670  4.0428e-14  6.0521e-16
cpt0m407-kb87-20220208-0156-e91.fits.fz  59619.045162559  59619.045281586  7670  4.3526e-14  3.6053e-16
cpt0m407-kb87-20220209-0149-e91.fits.fz  59620.040226320  59620.040345301  7670  3.5108e-14  3.1381e-16
lsc0m412-kb26-20220418-0133-e91.fits.fz  59688.113082501  59688.113201528  7670  3.9496e-14  4.9674e-16
lsc0m409-kb29-20220420-0097-e91.fits.fz  59690.111838646  59690.111957720  7670  4.1588e-14  4.4012e-16
lsc0m412-kb26-20220421-0147-e91.fits.fz  59691.104908600  59691.105027605  7670  4.0007e-14  4.4268e-16
lsc0m409-kb29-20220422-0171-e91.fits.fz  59692.102234179  59692.102353218  7670  3.1562e-14  3.4340e-16
lsc0m409-kb29-20220423-0151-e91.fits.fz  59693.099569445  59693.099688519  7670  3.6239e-14  3.5687e-16
lsc0m409-kb29-20220424-0168-e91.fits.fz  59694.104208253  59694.104327223  7670  3.6791e-14  4.1867e-16
lsc0m412-kb26-20220425-0156-e91.fits.fz  59695.199973485  59695.200092489  7670  3.0894e-14  4.2092e-16
lsc0m409-kb29-20220426-0058-e91.fits.fz  59696.233216436  59696.233335440  7670  3.6754e-14  3.7745e-16
cpt0m407-kb87-20220427-0186-e91.fits.fz  59697.083910660  59697.084029688  7670  3.8140e-14  3.2246e-16
lsc0m409-kb29-20220429-0142-e91.fits.fz  59699.101420834  59699.101539815  7670  3.4096e-14  3.5762e-16
lsc0m412-kb26-20220429-0192-e91.fits.fz  59699.341917153  59699.342036135  7670  3.2309e-14  7.2265e-16
coj0m405-kb88-20220430-0052-e91.fits.fz  59699.625624272  59699.625743265  7670  3.3803e-14  3.7735e-16
coj0m403-kb24-20220430-0080-e91.fits.fz  59699.712449318  59699.712567790  7670  3.3135e-14  3.7348e-16
coj0m403-kb24-20220430-0082-e91.fits.fz  59699.718624734  59699.718743195  7670  3.3302e-14  2.9905e-16
coj0m405-kb88-20220430-0118-e91.fits.fz  59699.812917489  59699.813036517  7670  3.0721e-14  4.8896e-16
cpt0m407-kb87-20220430-0188-e91.fits.fz  59699.822889804  59699.823008855  7670  3.2325e-14  3.5983e-16
cpt0m407-kb87-20220430-0190-e91.fits.fz  59699.833136910  59699.833255892  7670  3.2495e-14  3.7084e-16
cpt0m407-kb87-20220430-0192-e91.fits.fz  59699.843554827  59699.843673808  7670  3.1614e-14  3.4137e-16
cpt0m407-kb87-20220430-0205-e91.fits.fz  59699.857662755  59699.857781748  7670  3.1520e-14  3.0897e-16
cpt0m407-kb87-20220430-0209-e91.fits.fz  59699.864434572  59699.864553600  7670  3.1341e-14  3.1884e-16
cpt0m407-kb87-20220430-0214-e91.fits.fz  59699.874930035  59699.875049052  7670  3.1326e-14  3.3164e-16
cpt0m407-kb87-20220430-0225-e91.fits.fz  59699.885085093  59699.885204121  7670  3.2889e-14  3.8025e-16
cpt0m407-kb87-20220430-0282-e91.fits.fz  59699.977659561  59699.977778577  7670  3.1141e-14  3.1313e-16
cpt0m407-kb87-20220430-0287-e91.fits.fz  59699.983953519  59699.984072570  7670  3.1649e-14  3.2282e-16
cpt0m407-kb87-20220430-0289-e91.fits.fz  59699.994249005  59699.994367998  7670  3.1299e-14  3.0912e-16
cpt0m407-kb87-20220430-0294-e91.fits.fz  59700.004785059  59700.004904075  7670  3.1287e-14  3.0830e-16
cpt0m407-kb87-20220430-0298-e91.fits.fz  59700.015148218  59700.015267292  7670  3.1517e-14  3.1420e-16
cpt0m407-kb87-20220430-0302-e91.fits.fz  59700.025542061  59700.025661089  7670  3.0895e-14  3.0192e-16
cpt0m407-kb87-20220430-0320-e91.fits.fz  59700.038751042  59700.038870116  7670  3.1169e-14  3.0338e-16
cpt0m407-kb87-20220430-0322-e91.fits.fz  59700.046328924  59700.046447940  7670  3.1305e-14  3.0700e-16
cpt0m407-kb87-20220430-0333-e91.fits.fz  59700.062790822  59700.062909862  7670  3.0707e-14  3.0424e-16
cpt0m407-kb87-20220430-0339-e91.fits.fz  59700.068254445  59700.068373473  7670  3.1267e-14  3.0843e-16
cpt0m407-kb87-20220430-0374-e91.fits.fz  59700.113075741  59700.113194769  7670  2.9728e-14  3.1267e-16
lsc0m409-kb29-20220430-0144-e91.fits.fz  59700.119422535  59700.119541656  7670  2.9708e-14  3.6336e-16
cpt0m407-kb87-20220430-0385-e91.fits.fz  59700.129780683  59700.129899711  7670  2.9717e-14  3.1309e-16
lsc0m409-kb29-20220430-0159-e91.fits.fz  59700.140301922  59700.140421065  7670  2.9607e-14  3.7331e-16
cpt0m407-kb87-20220430-0395-e91.fits.fz  59700.150699028  59700.150818056  7670  3.0480e-14  3.1659e-16
lsc0m409-kb29-20220430-0174-e91.fits.fz  59700.176786644  59700.176905637  7670  3.0596e-14  3.4217e-16
lsc0m409-kb29-20220430-0176-e91.fits.fz  59700.182505695  59700.182624711  7670  2.9944e-14  3.4631e-16
lsc0m409-kb29-20220430-0183-e91.fits.fz  59700.193496482  59700.193615475  7670  3.0546e-14  3.4122e-16
lsc0m409-kb29-20220430-0185-e91.fits.fz  59700.195371957  59700.195491089  7670  3.0015e-14  3.5437e-16
lsc0m409-kb29-20220430-0191-e91.fits.fz  59700.204163322  59700.204282327  7670  3.0176e-14  3.4074e-16
lsc0m409-kb29-20220430-0202-e91.fits.fz  59700.218502940  59700.218621956  7670  3.1125e-14  3.4062e-16
lsc0m409-kb29-20220430-0204-e91.fits.fz  59700.224173103  59700.224292061  7670  2.9726e-14  3.3551e-16
lsc0m409-kb29-20220430-0206-e91.fits.fz  59700.234596794  59700.234715892  7670  2.9667e-14  3.2874e-16
lsc0m409-kb29-20220430-0208-e91.fits.fz  59700.245021065  59700.245140128  7670  2.9401e-14  3.3041e-16
lsc0m412-kb26-20220430-0150-e91.fits.fz  59700.255500625  59700.255619642  7670  3.3000e-14  4.8353e-16
lsc0m412-kb26-20220430-0161-e91.fits.fz  59700.265850741  59700.265969769  7670  3.4253e-14  4.6681e-16
coj0m403-kb24-20220501-0130-e91.fits.fz  59700.495157570  59700.495276065  7670  3.2485e-14  3.4911e-16
coj0m403-kb24-20220501-0148-e91.fits.fz  59700.593749607  59700.593868091  7670  3.4694e-14  3.0569e-16
coj0m403-kb24-20220501-0161-e91.fits.fz  59700.631893681  59700.632012107  7670  3.2858e-14  2.4402e-16
coj0m403-kb24-20220501-0172-e91.fits.fz  59700.642333241  59700.642451783  7670  3.4479e-14  2.6568e-16
coj0m403-kb24-20220501-0194-e91.fits.fz  59700.684560614  59700.684679098  7670  3.4459e-14  4.7098e-16
coj0m403-kb24-20220501-0207-e91.fits.fz  59700.698702825  59700.698821228  7670  2.7072e-14  1.8475e-15
cpt0m407-kb87-20220501-0184-e91.fits.fz  59700.820100371  59700.820219399  7670  3.3748e-14  3.5100e-16
cpt0m407-kb87-20220501-0190-e91.fits.fz  59700.827713670  59700.827832698  7670  3.3669e-14  3.4391e-16
cpt0m407-kb87-20220501-0192-e91.fits.fz  59700.830356598  59700.830475660  7670  3.3871e-14  3.4287e-16
cpt0m407-kb87-20220501-0208-e91.fits.fz  59700.842400452  59700.842519480  7670  3.3221e-14  3.2665e-16
cpt0m407-kb87-20220501-0224-e91.fits.fz  59700.853857038  59700.853976065  7670  3.2953e-14  3.1666e-16
cpt0m407-kb87-20220501-0237-e91.fits.fz  59700.867899387  59700.868018438  7670  3.2850e-14  3.1351e-16
cpt0m407-kb87-20220501-0364-e91.fits.fz  59701.104610221  59701.104729260  7670  3.3380e-14  3.1067e-16
coj0m405-kb88-20220502-0131-e91.fits.fz  59701.594380764  59701.594499804  7670  3.2848e-14  1.5320e-15
cpt0m407-kb87-20220503-0140-e91.fits.fz  59702.827961505  59702.828080522  7670  3.5582e-14  3.3649e-16
cpt0m407-kb87-20220504-0209-e91.fits.fz  59703.860990024  59703.861109051  7670  3.9424e-14  3.6806e-16
cpt0m407-kb87-20220505-0174-e91.fits.fz  59704.836516274  59704.836635301  7670  4.3516e-14  3.7562e-16
lsc0m412-kb26-20220506-0153-e91.fits.fz  59706.076890440  59706.077009468  7670  3.7095e-14  4.3865e-16
lsc0m409-kb29-20220508-0120-e91.fits.fz  59708.122030521  59708.122149653  7670  3.1939e-14  3.4574e-16
cpt0m407-kb87-20220509-0116-e91.fits.fz  59708.797360267  59708.797479294  7670  3.4560e-14  3.2775e-16
cpt0m407-kb87-20220510-0094-e91.fits.fz  59709.823538936  59709.823657917  7670  3.8180e-14  3.4932e-16
cpt0m407-kb87-20220511-0132-e91.fits.fz  59710.791860614  59710.791979642  7670  3.9936e-14  3.6340e-16
coj1m011-fa12-20220725-0151-e91.fits.fz  59785.527453345  59785.527487790  7670  4.1961e-14  1.2590e-15
coj1m003-fa19-20220726-0098-e91.fits.fz  59786.400931251  59786.400966992  7670  3.7804e-14  1.3449e-16
lsc1m009-fa04-20220728-0059-e91.fits.fz  59788.970668936  59788.970703380  7670  3.8435e-14  1.8356e-16
coj1m003-fa19-20220729-0166-e91.fits.fz  59789.554215996  59789.554251459  7670  3.8564e-14  1.4024e-16
cpt1m010-fa16-20220730-0083-e91.fits.fz  59790.776651563  59790.776687026  7670  3.9088e-14  1.8153e-16
coj1m011-fa12-20220801-0127-e91.fits.fz  59792.497759387  59792.497793831  7670  3.9294e-14  1.3208e-16
lsc1m009-fa04-20220803-0129-e91.fits.fz  59795.137587049  59795.137621447  7670  4.1093e-14  1.4984e-16
