;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
ogg0m406-kb27-20211012-0196-e91.fits.fz  59500.496012130  59500.501798600  3560  1.4292e-15  4.8402e-17
ogg0m406-kb27-20211012-0200-e91.fits.fz  59500.506454943  59500.512241378  3560  1.4048e-15  4.7456e-17
ogg0m406-kb27-20211012-0204-e91.fits.fz  59500.516864457  59500.522650915  3560  1.6093e-15  4.9232e-17
ogg0m406-kb27-20211012-0208-e91.fits.fz  59500.527266193  59500.533052616  3560  1.5266e-15  4.8682e-17
ogg0m404-kb82-20211012-0256-e91.fits.fz  59500.634965336  59500.640751621  3560  1.7373e-15  7.0197e-17
elp0m411-kb92-20211013-0139-e91.fits.fz  59501.333282535  59501.339072963  3560  2.9344e-15  3.5503e-16
ogg0m406-kb27-20211013-0192-e91.fits.fz  59501.592614156  59501.598400545  3560  3.1099e-15  5.9084e-17
elp0m411-kb92-20211014-0427-e91.fits.fz  59502.292544017  59502.298334410  3560  3.3356e-15  3.7640e-16
elp0m411-kb92-20211014-0431-e91.fits.fz  59502.302991853  59502.308782269  3560  2.4084e-15  3.3886e-16
elp0m411-kb92-20211014-0435-e91.fits.fz  59502.313374341  59502.319164711  3560  2.7555e-15  3.3314e-16
elp0m411-kb92-20211014-0474-e91.fits.fz  59502.358212512  59502.364002894  3560  2.3622e-15  2.7690e-16
tfn0m410-kb98-20211015-0481-e91.fits.fz  59503.127631586  59503.133421956  3560  1.5429e-15  1.3257e-16
elp0m411-kb92-20211015-0482-e91.fits.fz  59503.489240163  59503.495030556  3560  2.5257e-15  4.1156e-16
ogg0m404-kb82-20211016-0482-e91.fits.fz  59504.586298091  59504.592084387  3560  8.0339e-16  5.5078e-17
tfn0m410-kb98-20211017-0197-e91.fits.fz  59505.125796794  59505.131587153  3560  7.9852e-16  1.2023e-16
ogg0m404-kb82-20211017-0484-e91.fits.fz  59505.636806632  59505.642592963  3560  1.1795e-15  5.3283e-17
elp0m411-kb92-20211018-0161-e91.fits.fz  59506.335021181  59506.340811598  3560  2.2578e-15  3.0631e-16
ogg0m406-kb27-20211018-0190-e91.fits.fz  59506.599600116  59506.605386517  3560  1.4903e-15  5.0274e-17
ogg0m404-kb82-20211018-0184-e91.fits.fz  59506.609923021  59506.615709260  3560  1.4949e-15  5.5802e-17
ogg0m406-kb27-20211018-0194-e91.fits.fz  59506.620352281  59506.626138844  3560  1.2449e-15  4.5541e-17
ogg0m404-kb82-20211018-0197-e91.fits.fz  59506.630747848  59506.636534098  3560  1.4602e-15  5.7468e-17
ogg0m404-kb82-20211019-0162-e91.fits.fz  59507.573668542  59507.579454827  3560  2.2988e-15  5.9420e-17
elp0m411-kb92-20211020-0279-e91.fits.fz  59508.378334283  59508.384124700  3560  4.1881e-15  2.4984e-16
ogg0m406-kb27-20211020-0215-e91.fits.fz  59508.636808797  59508.642595232  3560  5.8616e-15  8.3911e-17
elp0m411-kb92-20211021-0117-e91.fits.fz  59509.244130487  59509.249920938  3560  4.3538e-15  5.8496e-16
ogg0m406-kb27-20211021-0180-e91.fits.fz  59509.627259376  59509.633045776  3560  5.2278e-15  8.9032e-17
ogg0m406-kb27-20211021-0184-e91.fits.fz  59509.637694862  59509.643481320  3560  4.7303e-15  7.5736e-17
tfn0m410-kb98-20211022-0156-e91.fits.fz  59510.005386470  59510.011176864  3560  3.2779e-15  1.7727e-16
elp0m411-kb92-20211022-0734-e91.fits.fz  59510.436893716  59510.442684133  3560  1.4222e-15  2.8156e-16
ogg0m406-kb27-20211023-0716-e91.fits.fz  59511.636809017  59511.642595568  3560  4.8548e-15  6.3001e-16
elp0m411-kb92-20211024-0150-e91.fits.fz  59512.236808368  59512.242598796  3560  1.7826e-15  3.2442e-16
tfn0m410-kb98-20211025-0167-e91.fits.fz  59513.214474815  59513.220265185  3560  1.5313e-15  1.2196e-16
tfn0m410-kb98-20211026-0243-e91.fits.fz  59514.123175903  59514.128966285  3560  1.4646e-15  1.3006e-16
elp0m411-kb92-20211026-0174-e91.fits.fz  59514.269642582  59514.275432987  3560  1.8677e-15  3.2985e-16
elp0m411-kb92-20211026-0182-e91.fits.fz  59514.290464190  59514.296254630  3560  3.4537e-15  5.1380e-16
ogg0m404-kb82-20211026-0391-e91.fits.fz  59514.636817616  59514.642603971  3560  1.6230e-15  6.8876e-17
tfn0m410-kb98-20211028-0179-e91.fits.fz  59515.986087570  59515.991877917  3560  1.0640e-15  1.3750e-16
tfn0m410-kb98-20211029-0192-e91.fits.fz  59517.038365973  59517.044156343  3560  1.5815e-15  1.7287e-16
tfn0m410-kb98-20211029-0196-e91.fits.fz  59517.048814503  59517.054604861  3560  1.4860e-15  1.5362e-16
tfn0m410-kb98-20211029-0200-e91.fits.fz  59517.058514677  59517.064304989  3560  1.3292e-15  1.3554e-16
tfn0m410-kb98-20211029-0204-e91.fits.fz  59517.068924167  59517.074714561  3560  1.4354e-15  1.4669e-16
ogg0m406-kb27-20211029-0149-e91.fits.fz  59517.375121945  59517.380908334  3560  9.2058e-16  5.2708e-17
ogg0m406-kb27-20211030-0139-e91.fits.fz  59518.379648785  59518.385435232  3560  8.1019e-16  4.6026e-17
elp0m411-kb92-20211031-0235-e91.fits.fz  59519.333935522  59519.339725938  3560  1.6732e-15  2.1092e-16
ogg0m406-kb27-20211102-0149-e91.fits.fz  59521.367896135  59521.373682535  3560  1.5861e-15  5.2796e-17
tfn0m410-kb98-20211104-0093-e91.fits.fz  59523.178096378  59523.183886772  3560  1.0480e-15  1.1493e-16
elp0m411-kb92-20211104-0318-e91.fits.fz  59523.367273044  59523.373063449  3560  1.4771e-15  2.1657e-16
ogg0m406-kb27-20211105-0194-e91.fits.fz  59524.356708033  59524.362494468  3560  1.2997e-15  5.8374e-17
ogg0m406-kb27-20211106-0130-e91.fits.fz  59525.353286644  59525.359073033  3560  1.6313e-15  5.3102e-17
ogg0m406-kb27-20211107-0114-e91.fits.fz  59526.350583936  59526.356370429  3560  1.7996e-15  6.0699e-17
ogg0m406-kb27-20211108-0115-e91.fits.fz  59527.347835498  59527.353621980  3560  1.4075e-15  6.2790e-17
elp0m411-kb92-20211205-0270-e91.fits.fz  59554.324477986  59554.330268391  3560  2.5438e-15  2.8413e-16
elp0m411-kb92-20211205-0274-e91.fits.fz  59554.334938554  59554.340728959  3560  2.0726e-15  3.0299e-16
elp0m411-kb92-20211207-0250-e91.fits.fz  59556.250091806  59556.255882223  3560  1.4964e-15  2.0843e-16
tfn0m414-kb95-20211208-0172-e91.fits.fz  59556.947524376  59556.953314526  3560  2.8294e-15  7.8284e-17
tfn0m414-kb95-20211209-0153-e91.fits.fz  59558.100912604  59558.106704306  3560  1.9725e-15  7.4254e-17
tfn0m414-kb95-20211211-0138-e91.fits.fz  59559.870994514  59559.876784711  3560  1.5121e-15  9.9534e-17
elp0m411-kb92-20211211-0090-e91.fits.fz  59560.192562813  59560.198353207  3560  1.6030e-14  5.0968e-16
tfn0m414-kb95-20211212-0127-e91.fits.fz  59560.884132744  59560.889923033  3560  1.3037e-15  9.5325e-17
tfn0m414-kb95-20211212-0196-e91.fits.fz  59561.041879734  59561.047670012  3560  1.4763e-15  5.6126e-17
tfn0m414-kb95-20211213-0176-e91.fits.fz  59562.041908855  59562.047699075  3560  2.4170e-15  8.5878e-17
elp0m411-kb92-20211220-0082-e91.fits.fz  59569.082786922  59569.088577327  3560  2.7355e-15  5.1500e-16
elp0m411-kb55-20220223-0064-e91.fits.fz  59634.101302304  59634.107093310  3560  1.9162e-15  7.6075e-17
elp0m411-kb55-20220226-0114-e91.fits.fz  59637.117347547  59637.123138589  3560  1.4070e-15  7.1013e-17
elp0m411-kb55-20220227-0114-e91.fits.fz  59638.111994954  59638.117786007  3560  7.0327e-16  5.6401e-17
elp0m411-kb55-20220227-0127-e91.fits.fz  59638.128932327  59638.134723357  3560  7.0324e-16  5.1171e-17
tfn0m414-kb95-20220302-0103-e91.fits.fz  59640.885999063  59640.891789213  3560  1.6602e-15  8.2143e-17
tfn0m414-kb95-20220303-0132-e91.fits.fz  59641.884723554  59641.890513832  3560  2.0829e-15  9.2916e-17
elp0m411-kb55-20220303-0106-e91.fits.fz  59642.127284700  59642.133075764  3560  2.2457e-15  7.9375e-17
elp0m411-kb55-20220304-0083-e91.fits.fz  59643.111217940  59643.117008993  3560  2.0434e-15  8.2655e-17
elp0m411-kb55-20220312-0091-e91.fits.fz  59651.112146956  59651.117937952  3560  1.0241e-15  7.2245e-17
elp0m411-kb55-20220313-0080-e91.fits.fz  59652.107402871  59652.113193936  3560  2.7371e-15  8.6549e-17
tfn0m414-kb93-20210728-0133-e91.fits.fz  59424.216111748  59424.216346378  5450  5.2787e-14  2.6350e-16
tfn0m414-kb93-20210729-0118-e91.fits.fz  59425.213412859  59425.213647582  5450  5.7290e-14  2.8068e-16
tfn0m414-kb93-20210730-0128-e91.fits.fz  59426.210662107  59426.210896841  5450  5.3608e-14  2.8322e-16
tfn0m410-kb98-20210805-0167-e91.fits.fz  59432.194354121  59432.194588901  5450  5.5259e-14  3.0985e-16
tfn0m410-kb98-20210806-0246-e91.fits.fz  59433.192847246  59433.193081991  5450  4.9223e-14  2.7390e-16
tfn0m410-kb98-20210807-0202-e91.fits.fz  59434.190160880  59434.190395649  5450  5.1992e-14  2.9531e-16
tfn0m410-kb98-20210808-0145-e91.fits.fz  59435.187368727  59435.187603519  5450  4.8116e-14  2.8027e-16
tfn0m410-kb98-20210809-0389-e91.fits.fz  59436.184672790  59436.184907593  5450  5.4064e-14  3.1719e-16
tfn0m410-kb98-20210810-0234-e91.fits.fz  59437.199974815  59437.200209630  5450  5.2217e-14  2.8802e-16
tfn0m410-kb98-20210811-0234-e91.fits.fz  59438.184488612  59438.184723415  5450  4.7948e-14  2.8542e-16
elp0m411-kb92-20211002-0206-e91.fits.fz  59490.354284480  59490.354519237  5450  5.3478e-14  3.8103e-16
tfn0m410-kb98-20211003-0203-e91.fits.fz  59491.107829514  59491.108064260  5450  5.1318e-14  2.8900e-16
elp0m411-kb92-20211004-0197-e91.fits.fz  59492.298062605  59492.298297350  5450  4.7719e-14  3.7206e-16
tfn0m410-kb98-20211005-0198-e91.fits.fz  59493.051188311  59493.051423149  5450  4.7874e-14  2.8475e-16
tfn0m410-kb98-20211006-0188-e91.fits.fz  59494.061341633  59494.061576494  5450  4.6693e-14  3.9965e-16
tfn0m410-kb98-20211007-0219-e91.fits.fz  59495.107327593  59495.107562327  5450  4.1092e-14  2.7157e-16
tfn0m410-kb98-20211008-0473-e91.fits.fz  59496.104015672  59496.104250440  5450  4.5023e-14  4.5796e-16
elp0m411-kb92-20211009-0287-e91.fits.fz  59497.377377674  59497.377612396  5450  5.1160e-14  3.4247e-16
ogg0m404-kb82-20211010-0248-e91.fits.fz  59498.628090163  59498.628320915  5450  4.5187e-14  1.7917e-16
tfn0m410-kb98-20211012-0218-e91.fits.fz  59500.140942304  59500.141177003  5450  4.6296e-14  2.9028e-16
ogg0m406-kb27-20211012-0197-e91.fits.fz  59500.502025024  59500.502255741  5450  4.9919e-14  2.3090e-16
ogg0m406-kb27-20211012-0201-e91.fits.fz  59500.512467558  59500.512698346  5450  5.1790e-14  2.3746e-16
ogg0m406-kb27-20211012-0205-e91.fits.fz  59500.522875325  59500.523106089  5450  5.1027e-14  2.3788e-16
ogg0m406-kb27-20211012-0209-e91.fits.fz  59500.533282327  59500.533513160  5450  4.9495e-14  2.2848e-16
ogg0m404-kb82-20211012-0257-e91.fits.fz  59500.640978484  59500.641209295  5450  4.7026e-14  2.0342e-16
elp0m411-kb92-20211013-0140-e91.fits.fz  59501.339234399  59501.339469121  5450  5.1148e-14  4.8362e-16
ogg0m406-kb27-20211013-0193-e91.fits.fz  59501.598625614  59501.598856401  5450  4.9296e-14  2.2524e-16
elp0m411-kb92-20211014-0424-e91.fits.fz  59502.288048589  59502.288283334  5450  4.8452e-14  4.1972e-16
elp0m411-kb92-20211014-0428-e91.fits.fz  59502.298491308  59502.298726089  5450  5.0520e-14  4.1332e-16
elp0m411-kb92-20211014-0432-e91.fits.fz  59502.308940313  59502.309175093  5450  5.0734e-14  4.1958e-16
elp0m411-kb92-20211014-0436-e91.fits.fz  59502.319382257  59502.319617037  5450  5.0629e-14  4.5999e-16
elp0m411-kb92-20211014-0475-e91.fits.fz  59502.364162941  59502.364397697  5450  5.6016e-14  4.2859e-16
tfn0m410-kb98-20211015-0482-e91.fits.fz  59503.133654538  59503.133889318  5450  5.1477e-14  2.8171e-16
elp0m411-kb92-20211015-0483-e91.fits.fz  59503.495191656  59503.495426389  5450  4.6429e-14  4.9589e-16
ogg0m404-kb82-20211016-0483-e91.fits.fz  59504.592358137  59504.592588878  5450  4.6161e-14  1.9982e-16
tfn0m410-kb98-20211017-0198-e91.fits.fz  59505.131822107  59505.132056864  5450  4.6388e-14  2.8791e-16
ogg0m404-kb82-20211017-0485-e91.fits.fz  59505.642817419  59505.643048207  5450  4.6279e-14  1.8723e-16
elp0m411-kb92-20211018-0162-e91.fits.fz  59506.340980186  59506.341214954  5450  4.1444e-14  3.8841e-16
ogg0m406-kb27-20211018-0191-e91.fits.fz  59506.605621401  59506.605852165  5450  4.7259e-14  2.1925e-16
ogg0m404-kb82-20211018-0185-e91.fits.fz  59506.615929792  59506.616160649  5450  4.6399e-14  1.8508e-16
ogg0m406-kb27-20211018-0195-e91.fits.fz  59506.626363878  59506.626594630  5450  4.6506e-14  2.1411e-16
ogg0m404-kb82-20211018-0198-e91.fits.fz  59506.636769086  59506.636999850  5450  4.6173e-14  1.8606e-16
tfn0m410-kb98-20211019-0241-e91.fits.fz  59507.111697825  59507.111932639  5450  4.8573e-14  3.8356e-16
ogg0m404-kb82-20211019-0163-e91.fits.fz  59507.579678334  59507.579909144  5450  5.3073e-14  1.9873e-16
elp0m411-kb92-20211020-0280-e91.fits.fz  59508.384299538  59508.384534306  5450  6.8640e-14  4.3608e-16
ogg0m406-kb27-20211020-0216-e91.fits.fz  59508.642817744  59508.643048565  5450  6.9133e-14  2.6059e-16
elp0m411-kb92-20211021-0118-e91.fits.fz  59509.250083183  59509.250317906  5450  6.6008e-14  9.3282e-16
ogg0m406-kb27-20211021-0181-e91.fits.fz  59509.633270267  59509.633501066  5450  7.4154e-14  2.7432e-16
ogg0m406-kb27-20211021-0185-e91.fits.fz  59509.643709318  59509.643940116  5450  7.3206e-14  2.8678e-16
tfn0m410-kb98-20211022-0157-e91.fits.fz  59510.011447154  59510.011681957  5450  5.8532e-14  3.4363e-16
elp0m411-kb92-20211022-0735-e91.fits.fz  59510.442839792  59510.443074537  5450  5.2916e-14  6.6930e-16
ogg0m406-kb27-20211023-0717-e91.fits.fz  59511.642823693  59511.643054480  5450  4.2800e-14  1.4093e-15
elp0m411-kb92-20211024-0151-e91.fits.fz  59512.242757200  59512.242991968  5450  4.4177e-14  5.6322e-16
tfn0m410-kb98-20211025-0168-e91.fits.fz  59513.220504607  59513.220739399  5450  4.9573e-14  3.0566e-16
elp0m411-kb92-20211025-0268-e91.fits.fz  59513.442790197  59513.443024966  5450  4.9504e-14  4.0494e-16
tfn0m410-kb98-20211026-0244-e91.fits.fz  59514.129195209  59514.129429977  5450  5.4139e-14  3.0227e-16
elp0m411-kb92-20211026-0171-e91.fits.fz  59514.265338948  59514.265573704  5450  5.2172e-14  4.6248e-16
elp0m411-kb92-20211026-0175-e91.fits.fz  59514.275639086  59514.275873855  5450  5.2988e-14  4.7248e-16
elp0m411-kb92-20211026-0179-e91.fits.fz  59514.287582478  59514.287817188  5450  5.4722e-14  4.9892e-16
elp0m411-kb92-20211026-0183-e91.fits.fz  59514.296472709  59514.296707489  5450  5.1188e-14  8.3820e-16
ogg0m404-kb82-20211026-0392-e91.fits.fz  59514.642831204  59514.643062061  5450  4.8436e-14  2.1640e-16
elp0m411-kb92-20211027-0214-e91.fits.fz  59515.339412848  59515.339647593  5450  4.7665e-14  3.7392e-16
tfn0m410-kb98-20211028-0180-e91.fits.fz  59515.992111482  59515.992346216  5450  4.8293e-14  2.9561e-16
ogg0m404-kb82-20211028-0461-e91.fits.fz  59516.596743403  59516.596974225  5450  5.1956e-14  9.5503e-16
tfn0m410-kb98-20211029-0193-e91.fits.fz  59517.044397651  59517.044632466  5450  4.5661e-14  3.0189e-16
tfn0m410-kb98-20211029-0197-e91.fits.fz  59517.054839989  59517.055074792  5450  4.5765e-14  2.9583e-16
tfn0m410-kb98-20211029-0201-e91.fits.fz  59517.064563693  59517.064798531  5450  4.8435e-14  2.9067e-16
tfn0m410-kb98-20211029-0205-e91.fits.fz  59517.074946795  59517.075181528  5450  4.6540e-14  2.8260e-16
ogg0m406-kb27-20211029-0150-e91.fits.fz  59517.381139468  59517.381370267  5450  4.3205e-14  2.2171e-16
tfn0m410-kb98-20211030-0139-e91.fits.fz  59518.009085915  59518.009320649  5450  4.5714e-14  3.1014e-16
ogg0m406-kb27-20211030-0140-e91.fits.fz  59518.385668924  59518.385899688  5450  4.4892e-14  2.1238e-16
elp0m411-kb92-20211031-0236-e91.fits.fz  59519.339890765  59519.340125487  5450  4.7361e-14  3.3342e-16
elp0m411-kb92-20211101-0230-e91.fits.fz  59520.347835614  59520.348070325  5450  5.0167e-14  3.7221e-16
ogg0m406-kb27-20211102-0150-e91.fits.fz  59521.373910487  59521.374141193  5450  5.3723e-14  2.2537e-16
tfn0m410-kb98-20211104-0094-e91.fits.fz  59523.184119491  59523.184354248  5450  4.5613e-14  2.8052e-16
elp0m411-kb92-20211104-0319-e91.fits.fz  59523.373223010  59523.373457779  5450  4.8494e-14  3.3659e-16
ogg0m406-kb27-20211105-0195-e91.fits.fz  59524.362722732  59524.362953531  5450  4.7343e-14  2.2062e-16
ogg0m406-kb27-20211106-0131-e91.fits.fz  59525.359302015  59525.359532836  5450  5.1541e-14  2.3065e-16
ogg0m406-kb27-20211107-0115-e91.fits.fz  59526.356606945  59526.356837790  5450  5.5579e-14  2.4165e-16
ogg0m406-kb27-20211108-0116-e91.fits.fz  59527.353863727  59527.354094526  5450  5.4395e-14  2.8275e-16
elp0m411-kb92-20211205-0156-e91.fits.fz  59554.141722559  59554.141957292  5450  3.8906e-14  3.8346e-16
elp0m411-kb92-20211205-0267-e91.fits.fz  59554.320113334  59554.320348102  5450  4.0658e-14  4.0516e-16
elp0m411-kb92-20211205-0271-e91.fits.fz  59554.330425278  59554.330660058  5450  4.1100e-14  4.0291e-16
elp0m411-kb92-20211205-0275-e91.fits.fz  59554.340887038  59554.341121783  5450  4.1852e-14  4.1627e-16
tfn0m414-kb95-20211206-0074-e91.fits.fz  59554.901889526  59554.902124132  5450  4.5146e-14  6.4028e-16
elp0m411-kb92-20211207-0251-e91.fits.fz  59556.256041656  59556.256276401  5450  4.2804e-14  3.4340e-16
tfn0m414-kb95-20211208-0173-e91.fits.fz  59556.953549596  59556.953784237  5450  5.2541e-14  2.0980e-16
elp0m411-kb92-20211208-0179-e91.fits.fz  59557.186913878  59557.187148600  5450  5.4244e-14  5.4463e-16
tfn0m414-kb95-20211209-0154-e91.fits.fz  59558.106935787  59558.107170394  5450  5.2935e-14  2.3829e-16
elp0m411-kb92-20211210-0194-e91.fits.fz  59559.228534572  59559.228769295  5450  4.5816e-14  4.7538e-16
tfn0m414-kb95-20211211-0139-e91.fits.fz  59559.877019283  59559.877253878  5450  3.4715e-14  2.5930e-16
elp0m411-kb92-20211211-0091-e91.fits.fz  59560.198508959  59560.198743716  5450  3.4198e-14  5.2526e-16
elp0m411-kb92-20211211-0095-e91.fits.fz  59560.209104491  59560.209339237  5450  3.5978e-14  5.5747e-16
elp0m411-kb92-20211211-0099-e91.fits.fz  59560.219332373  59560.219567153  5450  3.6159e-14  5.7431e-16
elp0m411-kb92-20211211-0103-e91.fits.fz  59560.229767929  59560.230002732  5450  3.5890e-14  5.2069e-16
tfn0m414-kb95-20211212-0128-e91.fits.fz  59560.890160151  59560.890394746  5450  3.7657e-14  2.8458e-16
tfn0m414-kb95-20211212-0197-e91.fits.fz  59561.047935996  59561.048170741  5450  4.6234e-14  1.9306e-16
tfn0m414-kb95-20211213-0177-e91.fits.fz  59562.047937280  59562.048171991  5450  5.2328e-14  2.5837e-16
elp0m411-kb92-20211220-0083-e91.fits.fz  59569.088736320  59569.088971077  5450  4.0780e-14  6.1309e-16
elp0m411-kb92-20211222-0086-e91.fits.fz  59571.095604341  59571.095839110  5450  4.9747e-14  9.8852e-16
tfn0m414-kb95-20211224-0079-e91.fits.fz  59572.845919515  59572.846154086  5450  4.6898e-14  5.2501e-16
elp0m411-kb92-20211225-0096-e91.fits.fz  59574.105913669  59574.106148438  5450  5.2308e-14  5.8346e-16
elp0m411-kb92-20211226-0067-e91.fits.fz  59575.087514294  59575.087749074  5450  4.5863e-14  6.0566e-16
elp0m411-kb55-20220223-0065-e91.fits.fz  59634.107250707  59634.107486135  5450  5.1673e-14  2.4969e-16
elp0m411-kb55-20220226-0115-e91.fits.fz  59637.123296193  59637.123531644  5450  4.5004e-14  2.2209e-16
elp0m411-kb55-20220227-0115-e91.fits.fz  59638.117949144  59638.118184619  5450  3.9530e-14  2.0798e-16
elp0m411-kb55-20220227-0128-e91.fits.fz  59638.134879445  59638.135114920  5450  4.0164e-14  2.0483e-16
tfn0m414-kb95-20220302-0104-e91.fits.fz  59640.892039723  59640.892274422  5450  5.3836e-14  2.7052e-16
tfn0m414-kb95-20220303-0133-e91.fits.fz  59641.890747339  59641.890981957  5450  4.6406e-14  2.7046e-16
elp0m411-kb55-20220303-0107-e91.fits.fz  59642.133231540  59642.133466968  5450  5.0564e-14  2.6023e-16
elp0m411-kb55-20220304-0084-e91.fits.fz  59643.117172963  59643.117408426  5450  4.8285e-14  2.2819e-16
elp0m411-kb55-20220312-0092-e91.fits.fz  59651.118096933  59651.118332442  5450  4.6504e-14  2.6180e-16
elp0m411-kb55-20220313-0081-e91.fits.fz  59652.113354352  59652.113589769  5450  6.1454e-14  2.6150e-16
tfn0m414-kb93-20210728-0134-e91.fits.fz  59424.216559052  59424.216678114  7670  6.8488e-14  3.3841e-16
tfn0m410-kb98-20210805-0168-e91.fits.fz  59432.194805406  59432.194924410  7670  7.0792e-14  3.9044e-16
tfn0m410-kb98-20210806-0247-e91.fits.fz  59433.193302582  59433.193421551  7670  6.6491e-14  3.6725e-16
tfn0m410-kb98-20210807-0203-e91.fits.fz  59434.190612720  59434.190731760  7670  6.9547e-14  4.1334e-16
tfn0m410-kb98-20210808-0146-e91.fits.fz  59435.187820244  59435.187939248  7670  6.7236e-14  3.7004e-16
tfn0m410-kb98-20210809-0390-e91.fits.fz  59436.185131991  59436.185250973  7670  7.1452e-14  4.1719e-16
tfn0m410-kb98-20210810-0235-e91.fits.fz  59437.200429144  59437.200548137  7670  7.0671e-14  3.8391e-16
tfn0m410-kb98-20210811-0235-e91.fits.fz  59438.184947084  59438.185066216  7670  6.4713e-14  3.6009e-16
elp0m411-kb92-20211002-0207-e91.fits.fz  59490.354667454  59490.354786482  7670  7.1071e-14  5.0128e-16
tfn0m410-kb98-20211003-0204-e91.fits.fz  59491.108281285  59491.108400267  7670  6.8683e-14  4.1559e-16
elp0m411-kb92-20211004-0198-e91.fits.fz  59492.298445672  59492.298564711  7670  6.6697e-14  4.6584e-16
tfn0m410-kb98-20211005-0199-e91.fits.fz  59493.051642570  59493.051761610  7670  6.6646e-14  4.0568e-16
tfn0m410-kb98-20211006-0189-e91.fits.fz  59494.061830846  59494.061949839  7670  6.6706e-14  5.5416e-16
tfn0m410-kb98-20211007-0220-e91.fits.fz  59495.107780950  59495.107899931  7670  6.2526e-14  4.0608e-16
tfn0m410-kb98-20211008-0474-e91.fits.fz  59496.104475846  59496.104594897  7670  6.2523e-14  6.5032e-16
elp0m411-kb92-20211009-0288-e91.fits.fz  59497.377760325  59497.377879306  7670  7.1095e-14  4.6102e-16
ogg0m404-kb82-20211010-0249-e91.fits.fz  59498.628534086  59498.628649155  7670  6.4580e-14  2.6021e-16
tfn0m410-kb98-20211012-0219-e91.fits.fz  59500.141395834  59500.141514862  7670  6.5764e-14  3.9972e-16
ogg0m406-kb27-20211012-0198-e91.fits.fz  59500.502471610  59500.502586644  7670  7.0631e-14  3.5918e-16
ogg0m406-kb27-20211012-0202-e91.fits.fz  59500.512910950  59500.513026031  7670  7.1491e-14  3.5460e-16
ogg0m406-kb27-20211012-0206-e91.fits.fz  59500.523321424  59500.523436447  7670  6.9248e-14  3.5389e-16
ogg0m406-kb27-20211012-0210-e91.fits.fz  59500.533724225  59500.533839214  7670  7.1326e-14  3.6122e-16
ogg0m404-kb82-20211012-0258-e91.fits.fz  59500.641423450  59500.641538438  7670  6.3750e-14  2.8612e-16
elp0m411-kb92-20211013-0141-e91.fits.fz  59501.339627639  59501.339746667  7670  7.1235e-14  5.8902e-16
ogg0m406-kb27-20211013-0194-e91.fits.fz  59501.599067315  59501.599182373  7670  6.6797e-14  3.3036e-16
elp0m411-kb92-20211014-0425-e91.fits.fz  59502.288437454  59502.288556482  7670  6.8119e-14  4.8166e-16
elp0m411-kb92-20211014-0429-e91.fits.fz  59502.298871065  59502.298990093  7670  6.8542e-14  4.9023e-16
elp0m411-kb92-20211014-0433-e91.fits.fz  59502.309325556  59502.309444538  7670  6.7357e-14  5.0427e-16
elp0m411-kb92-20211014-0437-e91.fits.fz  59502.319778924  59502.319897941  7670  6.9988e-14  5.3370e-16
elp0m411-kb92-20211014-0476-e91.fits.fz  59502.364548253  59502.364667304  7670  7.5271e-14  5.3753e-16
tfn0m410-kb98-20211015-0483-e91.fits.fz  59503.134105591  59503.134224607  7670  6.8794e-14  4.0107e-16
elp0m411-kb92-20211015-0484-e91.fits.fz  59503.495573565  59503.495692605  7670  6.5421e-14  5.6451e-16
