;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
lsc0m409-kb29-20210717-0106-e91.fits.fz  59413.131463785  59413.132161586  5450  7.7327e-16  1.0646e-16
lsc0m409-kb29-20210717-0110-e91.fits.fz  59413.152208693  59413.152906505  5450  2.0591e-15  1.0653e-16
lsc0m409-kb29-20210717-0134-e91.fits.fz  59413.183452419  59413.184150209  5450  1.6026e-15  1.2438e-16
lsc0m409-kb29-20210717-0136-e91.fits.fz  59413.193870267  59413.194567987  5450  1.6067e-15  1.0743e-16
ogg0m406-kb27-20210717-0067-e91.fits.fz  59413.253620903  59413.254314711  5450  1.5762e-15  7.5387e-17
ogg0m406-kb27-20210717-0069-e91.fits.fz  59413.259835996  59413.260529676  5450  1.7741e-15  7.8172e-17
ogg0m406-kb27-20210717-0071-e91.fits.fz  59413.270254272  59413.270947998  5450  1.7252e-15  6.6887e-17
ogg0m406-kb27-20210717-0073-e91.fits.fz  59413.280679399  59413.281373241  5450  1.9071e-15  8.3718e-17
ogg0m406-kb27-20210717-0075-e91.fits.fz  59413.291084584  59413.291778345  5450  1.6800e-15  6.5952e-17
ogg0m406-kb27-20210717-0087-e91.fits.fz  59413.312057859  59413.312751725  5450  1.7758e-15  7.4932e-17
ogg0m404-kb82-20210717-0099-e91.fits.fz  59413.322336193  59413.323029885  5450  1.9315e-15  6.6636e-17
coj0m403-kb24-20210718-0047-e91.fits.fz  59413.489952998  59413.490650186  5450  1.8280e-15  7.7715e-17
coj0m405-kb88-20210721-0057-e91.fits.fz  59416.361482859  59416.362180591  5450  1.8082e-15  1.1930e-16
lsc0m409-kb29-20210724-0082-e91.fits.fz  59419.982923438  59419.983621204  5450  1.4729e-15  1.0614e-16
coj0m403-kb24-20210725-0064-e91.fits.fz  59420.347371228  59420.348068438  5450  1.6710e-15  5.0876e-17
coj0m403-kb24-20210726-0048-e91.fits.fz  59421.399163345  59421.399860487  5450  5.5857e-16  7.6780e-17
coj0m403-kb24-20210727-0036-e91.fits.fz  59422.352895441  59422.353592616  5450  1.9272e-15  5.8227e-17
lsc0m412-kb26-20210728-0071-e91.fits.fz  59423.972393449  59423.973091181  5450  1.4787e-15  1.7235e-16
coj0m403-kb24-20210927-0064-e91.fits.fz  59484.372071447  59484.372768612  5450  1.6833e-15  5.4481e-17
lsc0m409-kb29-20211001-0064-e91.fits.fz  59488.986344028  59488.987041829  5450  1.6347e-15  1.0935e-16
coj0m405-kb88-20211003-0049-e91.fits.fz  59490.374907778  59490.375605452  5450  1.7955e-15  5.4184e-17
coj0m405-kb88-20211004-0073-e91.fits.fz  59491.384297859  59491.384995660  5450  1.6953e-15  4.8814e-17
coj0m403-kb24-20211005-0079-e91.fits.fz  59492.392554920  59492.393252107  5450  1.7541e-15  5.5819e-17
coj0m403-kb24-20211006-0068-e91.fits.fz  59493.378713565  59493.379410764  5450  1.9604e-15  6.7804e-17
lsc0m412-kb26-20220131-0100-e91.fits.fz  59611.382205892  59611.382905070  5450  1.8269e-15  2.0261e-16
cpt0m407-kb87-20220205-0186-e91.fits.fz  59616.073087188  59616.073784954  5450  1.7647e-15  6.8773e-17
cpt0m407-kb87-20220206-0159-e91.fits.fz  59617.062448056  59617.063145822  5450  1.6703e-15  7.1505e-17
cpt0m407-kb87-20220207-0178-e91.fits.fz  59618.090451146  59618.091148890  5450  1.6988e-15  7.0412e-17
cpt0m407-kb87-20220208-0163-e91.fits.fz  59619.055707477  59619.056405232  5450  1.8730e-15  7.0669e-17
cpt0m407-kb87-20220209-0158-e91.fits.fz  59620.051846853  59620.052544584  5450  1.7356e-15  6.0380e-17
lsc0m412-kb26-20220421-0154-e91.fits.fz  59691.117127257  59691.117824954  5450  1.3423e-15  1.0670e-16
lsc0m409-kb29-20220422-0184-e91.fits.fz  59692.115153207  59692.115850973  5450  1.5103e-15  7.7845e-17
lsc0m409-kb29-20220423-0166-e91.fits.fz  59693.120454503  59693.121152281  5450  1.6120e-15  7.2388e-17
lsc0m412-kb26-20220424-0161-e91.fits.fz  59694.111106818  59694.111804584  5450  1.7385e-15  1.1833e-16
lsc0m409-kb29-20220425-0258-e91.fits.fz  59695.406446181  59695.407143901  5450  1.6406e-15  7.8383e-17
cpt0m407-kb87-20220427-0140-e91.fits.fz  59697.030929075  59697.031626783  5450  7.1259e-16  5.7836e-17
cpt0m407-kb87-20220428-0179-e91.fits.fz  59698.132620244  59698.133317975  5450  1.6700e-15  6.3813e-17
cpt0m407-kb87-20220430-0295-e91.fits.fz  59700.007119653  59700.007817385  5450  1.6654e-15  5.6741e-17
cpt0m407-kb87-20220501-0299-e91.fits.fz  59700.999163160  59700.999860892  5450  1.6758e-15  5.8480e-17
cpt0m407-kb87-20220501-0361-e91.fits.fz  59701.100084896  59701.100782651  5450  5.6101e-16  5.5097e-17
coj0m405-kb88-20220502-0115-e91.fits.fz  59701.569010244  59701.569708010  5450  6.0358e-16  7.0962e-17
coj0m405-kb88-20220502-0128-e91.fits.fz  59701.587872952  59701.588570672  5450  1.1909e-15  2.0324e-16
coj0m405-kb88-20220502-0304-e91.fits.fz  59701.811076621  59701.811774376  5450  1.3175e-14  1.1084e-15
cpt0m407-kb87-20220502-0199-e91.fits.fz  59701.828735533  59701.829433265  5450  6.8514e-16  7.2030e-17
cpt0m407-kb87-20220502-0220-e91.fits.fz  59701.843933936  59701.844631644  5450  7.2544e-16  6.7892e-17
cpt0m407-kb87-20220502-0222-e91.fits.fz  59701.849422454  59701.850120186  5450  8.1168e-16  6.7481e-17
cpt0m407-kb87-20220502-0243-e91.fits.fz  59701.864532304  59701.865230024  5450  7.9124e-16  6.3077e-17
cpt0m407-kb87-20220502-0247-e91.fits.fz  59701.871166783  59701.871864514  5450  1.8414e-15  6.6489e-17
cpt0m407-kb87-20220502-0263-e91.fits.fz  59701.882426089  59701.883123774  5450  7.4811e-16  6.2786e-17
cpt0m407-kb87-20220502-0274-e91.fits.fz  59701.891271297  59701.891969028  5450  7.7889e-16  6.3069e-17
cpt0m407-kb87-20220502-0290-e91.fits.fz  59701.904484364  59701.905182130  5450  7.1404e-16  6.1980e-17
cpt0m407-kb87-20220502-0292-e91.fits.fz  59701.906835220  59701.907532905  5450  6.4478e-16  6.2166e-17
cpt0m407-kb87-20220502-0297-e91.fits.fz  59701.917079503  59701.917777223  5450  7.9185e-16  6.0656e-17
cpt0m407-kb87-20220502-0302-e91.fits.fz  59701.924927223  59701.925624954  5450  1.7730e-15  6.6816e-17
cpt0m407-kb87-20220502-0335-e91.fits.fz  59701.964070903  59701.964768646  5450  8.6634e-16  7.3289e-17
cpt0m407-kb87-20220502-0341-e91.fits.fz  59701.972495313  59701.973193056  5450  9.7371e-16  9.2812e-17
cpt0m407-kb87-20220502-0346-e91.fits.fz  59701.982373125  59701.983070868  5450  9.1380e-16  5.9910e-17
cpt0m407-kb87-20220502-0348-e91.fits.fz  59701.991092096  59701.991789792  5450  9.3273e-16  6.4817e-17
cpt0m407-kb87-20220502-0364-e91.fits.fz  59702.002960683  59702.003659919  5450  1.6257e-15  6.4778e-17
cpt0m407-kb87-20220502-0369-e91.fits.fz  59702.012015417  59702.012713149  5450  8.4660e-16  6.1614e-17
cpt0m407-kb87-20220502-0382-e91.fits.fz  59702.025802003  59702.026499746  5450  2.0899e-15  1.2025e-16
cpt0m407-kb87-20220502-0386-e91.fits.fz  59702.032803137  59702.033500857  5450  2.1159e-15  1.3473e-16
cpt0m407-kb87-20220502-0399-e91.fits.fz  59702.053592802  59702.054290533  5450  2.3157e-15  1.4939e-16
cpt0m407-kb87-20220502-0414-e91.fits.fz  59702.064635869  59702.065333577  5450  1.7355e-15  6.7424e-17
lsc0m409-kb29-20220502-0141-e91.fits.fz  59702.074544572  59702.075242292  5450  1.0928e-15  8.7761e-17
cpt0m407-kb87-20220502-0428-e91.fits.fz  59702.088729572  59702.089427339  5450  7.9716e-16  6.4604e-17
cpt0m407-kb87-20220502-0430-e91.fits.fz  59702.095255139  59702.095952871  5450  8.5244e-16  6.5956e-17
cpt0m407-kb87-20220502-0432-e91.fits.fz  59702.105676529  59702.106374272  5450  1.0667e-15  8.5646e-17
cpt0m407-kb87-20220502-0434-e91.fits.fz  59702.116082767  59702.116780510  5450  8.6857e-16  6.8007e-17
lsc0m409-kb29-20220502-0208-e91.fits.fz  59702.165554769  59702.166252558  5450  1.7111e-15  8.3670e-17
lsc0m409-kb29-20220502-0226-e91.fits.fz  59702.182112593  59702.182810348  5450  1.6954e-15  8.1131e-17
lsc0m409-kb29-20220502-0237-e91.fits.fz  59702.195711297  59702.196409017  5450  1.8306e-15  7.2653e-17
lsc0m409-kb29-20220502-0241-e91.fits.fz  59702.205023773  59702.205721470  5450  1.7286e-15  7.1843e-17
lsc0m409-kb29-20220502-0249-e91.fits.fz  59702.215232281  59702.215930012  5450  1.6443e-15  6.7989e-17
lsc0m409-kb29-20220502-0280-e91.fits.fz  59702.237384595  59702.238082304  5450  1.6282e-15  6.9576e-17
lsc0m409-kb29-20220502-0282-e91.fits.fz  59702.244568866  59702.245266679  5450  1.6454e-15  7.4373e-17
lsc0m409-kb29-20220502-0284-e91.fits.fz  59702.254975753  59702.255673473  5450  1.6068e-15  6.8826e-17
lsc0m409-kb29-20220502-0299-e91.fits.fz  59702.328175846  59702.328873600  5450  1.7035e-15  6.3990e-17
coj0m405-kb88-20220503-0249-e91.fits.fz  59702.594868681  59702.595566424  5450  1.7538e-15  4.6516e-17
cpt0m407-kb87-20220503-0141-e91.fits.fz  59702.829532443  59702.830230209  5450  6.6026e-16  6.9024e-17
lsc0m412-kb26-20220503-0179-e91.fits.fz  59703.166831563  59703.167529329  5450  1.6174e-15  1.0042e-16
cpt0m407-kb87-20220504-0385-e91.fits.fz  59704.166978473  59704.167676193  5450  1.5495e-15  7.1880e-17
cpt0m407-kb87-20220505-0313-e91.fits.fz  59705.170142339  59705.170840070  5450  1.7101e-15  7.9776e-17
lsc0m412-kb26-20220506-0236-e91.fits.fz  59706.180471621  59706.181169341  5450  1.4926e-15  1.1175e-16
lsc0m409-kb29-20220508-0183-e91.fits.fz  59708.256901748  59708.257599456  5450  1.8222e-15  6.7770e-17
lsc0m409-kb29-20220509-0123-e91.fits.fz  59709.166890927  59709.167588612  5450  1.7112e-15  8.3275e-17
lsc0m409-kb29-20220510-0224-e91.fits.fz  59710.223162119  59710.223859804  5450  1.7183e-15  7.6989e-17
lsc0m412-kb26-20220511-0114-e91.fits.fz  59711.173821748  59711.174519480  5450  1.5961e-15  9.4745e-17
lsc1m005-fa15-20220727-0095-e91.fits.fz  59788.052451505  59788.052624804  5450  5.0958e-16  1.7494e-17
coj1m003-fa19-20220729-0118-e91.fits.fz  59789.459732662  59789.459907061  5450  4.5677e-16  1.3142e-17
lsc1m009-fa04-20220731-0083-e91.fits.fz  59792.041640000  59792.041813334  5450  4.5979e-16  2.2673e-17
lsc1m009-fa04-20220802-0138-e91.fits.fz  59794.170515429  59794.170689688  5450  5.8574e-16  2.0263e-17
cpt1m012-fa06-20220804-0126-e91.fits.fz  59795.910946239  59795.911119572  5450  4.7755e-16  3.3579e-17
cpt1m012-fa06-20220805-0130-e91.fits.fz  59796.902951459  59796.903125579  5450  4.6056e-16  4.1892e-17
coj0m405-kb88-20210307-0189-e91.fits.fz  59280.650742339  59280.651092836  7670  6.0938e-15  9.7217e-17
cpt0m407-kb84-20210308-0642-e91.fits.fz  59281.988571876  59281.988922327  7670  6.2687e-15  1.9914e-16
coj0m405-kb88-20210309-0329-e91.fits.fz  59282.629851042  59282.630201552  7670  6.4032e-15  3.7405e-16
lsc0m409-kb29-20210310-0267-e91.fits.fz  59284.231902605  59284.232253126  7670  5.8402e-15  4.2829e-16
cpt0m407-kb84-20210311-0223-e91.fits.fz  59284.972024433  59284.972374966  7670  5.9532e-15  1.4235e-16
coj0m405-kb88-20210312-0292-e91.fits.fz  59285.615310151  59285.615660614  7670  6.3069e-15  1.2933e-16
cpt0m407-kb84-20210313-0290-e91.fits.fz  59287.034513369  59287.034863878  7670  4.7545e-15  2.1399e-16
lsc0m412-kb26-20210314-0181-e91.fits.fz  59288.220922281  59288.221272790  7670  6.5936e-15  2.3861e-16
coj0m405-kb88-20210315-0200-e91.fits.fz  59288.757754572  59288.758105116  7670  6.1267e-15  1.2420e-16
lsc0m412-kb26-20210316-0171-e91.fits.fz  59290.219142721  59290.219493218  7670  5.5545e-15  1.7278e-16
coj0m403-kb24-20210707-0069-e91.fits.fz  59402.351782732  59402.352132651  7670  6.0358e-15  7.9605e-17
lsc0m412-kb26-20210707-0117-e91.fits.fz  59403.105165753  59403.105516262  7670  1.8810e-15  1.5422e-16
lsc0m409-kb29-20210709-0115-e91.fits.fz  59405.057398912  59405.057749422  7670  6.1254e-15  1.2736e-16
lsc0m412-kb26-20210711-0080-e91.fits.fz  59406.965705394  59406.966055904  7670  5.9204e-15  1.7204e-16
lsc0m409-kb29-20210712-0068-e91.fits.fz  59407.966670660  59407.967021204  7670  5.6724e-15  1.2771e-16
lsc0m409-kb29-20210713-0058-e91.fits.fz  59408.956267917  59408.956618438  7670  2.4562e-15  1.3867e-16
lsc0m412-kb26-20210714-0081-e91.fits.fz  59409.969685047  59409.970035568  7670  6.4541e-15  2.1377e-16
lsc0m412-kb26-20210716-0071-e91.fits.fz  59412.001033739  59412.001384248  7670  6.0975e-15  1.8948e-16
lsc0m409-kb29-20210716-0075-e91.fits.fz  59412.046237743  59412.046588264  7670  5.2203e-15  1.5452e-16
lsc0m409-kb29-20210716-0086-e91.fits.fz  59412.056641297  59412.056991795  7670  5.7939e-15  1.3946e-16
lsc0m409-kb29-20210716-0089-e91.fits.fz  59412.071954468  59412.072305012  7670  5.8160e-15  1.4020e-16
lsc0m409-kb29-20210716-0091-e91.fits.fz  59412.077416875  59412.077767385  7670  5.6754e-15  1.4517e-16
lsc0m409-kb29-20210716-0098-e91.fits.fz  59412.087901066  59412.088251586  7670  5.7049e-15  1.3797e-16
lsc0m409-kb29-20210716-0109-e91.fits.fz  59412.101806216  59412.102156714  7670  6.0888e-15  1.3942e-16
lsc0m409-kb29-20210716-0111-e91.fits.fz  59412.108670255  59412.109020753  7670  5.7541e-15  1.4026e-16
lsc0m409-kb29-20210716-0113-e91.fits.fz  59412.114107883  59412.114458322  7670  5.9376e-15  1.3864e-16
lsc0m409-kb29-20210716-0115-e91.fits.fz  59412.119082142  59412.119432628  7670  5.6948e-15  1.3930e-16
lsc0m409-kb29-20210716-0118-e91.fits.fz  59412.129569422  59412.129919931  7670  5.9055e-15  1.4637e-16
lsc0m409-kb29-20210716-0129-e91.fits.fz  59412.139991065  59412.140341621  7670  6.0510e-15  1.4459e-16
lsc0m409-kb29-20210716-0135-e91.fits.fz  59412.152904017  59412.153254515  7670  6.0236e-15  1.3992e-16
lsc0m409-kb29-20210716-0146-e91.fits.fz  59412.161279445  59412.161629920  7670  5.8996e-15  1.4100e-16
lsc0m409-kb29-20210716-0157-e91.fits.fz  59412.173353936  59412.173704387  7670  6.0224e-15  1.3719e-16
lsc0m409-kb29-20210716-0160-e91.fits.fz  59412.181643484  59412.181993912  7670  5.5527e-15  1.3960e-16
lsc0m409-kb29-20210716-0162-e91.fits.fz  59412.192014850  59412.192365394  7670  5.9588e-15  1.4596e-16
lsc0m409-kb29-20210716-0164-e91.fits.fz  59412.202418091  59412.202768554  7670  6.1301e-15  1.4965e-16
ogg0m404-kb82-20210716-0060-e91.fits.fz  59412.255742362  59412.256088878  7670  6.4397e-15  1.1673e-16
ogg0m406-kb27-20210716-0067-e91.fits.fz  59412.265736216  59412.266082686  7670  6.0740e-15  9.7318e-17
ogg0m404-kb82-20210716-0062-e91.fits.fz  59412.276014630  59412.276361146  7670  6.2929e-15  9.1181e-17
ogg0m404-kb82-20210716-0064-e91.fits.fz  59412.286439735  59412.286786332  7670  6.2752e-15  8.7769e-17
ogg0m404-kb82-20210716-0089-e91.fits.fz  59412.317986239  59412.318332790  7670  5.9112e-15  9.2228e-17
lsc0m409-kb29-20210717-0075-e91.fits.fz  59413.032398299  59413.032748843  7670  5.5121e-15  1.4826e-16
lsc0m409-kb29-20210717-0077-e91.fits.fz  59413.038531436  59413.038881922  7670  5.4522e-15  1.4947e-16
lsc0m409-kb29-20210717-0083-e91.fits.fz  59413.059522015  59413.059872559  7670  4.9806e-15  1.4505e-16
lsc0m412-kb26-20210717-0075-e91.fits.fz  59413.069713311  59413.070063855  7670  4.6180e-15  2.1289e-16
lsc0m409-kb29-20210717-0086-e91.fits.fz  59413.080307026  59413.080657524  7670  5.0868e-15  1.7673e-16
lsc0m409-kb29-20210717-0088-e91.fits.fz  59413.090615290  59413.090965926  7670  5.2227e-15  1.6324e-16
lsc0m409-kb29-20210717-0090-e91.fits.fz  59413.097447790  59413.097798392  7670  5.4294e-15  1.5923e-16
lsc0m409-kb29-20210717-0092-e91.fits.fz  59413.101031447  59413.101381980  7670  5.3008e-15  1.6164e-16
lsc0m409-kb29-20210717-0094-e91.fits.fz  59413.111460614  59413.111811193  7670  5.1858e-15  1.5262e-16
lsc0m409-kb29-20210717-0096-e91.fits.fz  59413.121871621  59413.122222153  7670  5.2855e-15  1.5921e-16
lsc0m409-kb29-20210717-0107-e91.fits.fz  59413.132373936  59413.132724526  7670  6.3483e-15  1.5570e-16
lsc0m409-kb29-20210717-0109-e91.fits.fz  59413.142718357  59413.143068924  7670  5.7978e-15  1.4519e-16
lsc0m409-kb29-20210717-0111-e91.fits.fz  59413.153120892  59413.153471412  7670  2.8579e-15  1.4996e-16
lsc0m409-kb29-20210717-0122-e91.fits.fz  59413.163693230  59413.164043797  7670  5.3945e-15  1.5466e-16
lsc0m409-kb29-20210717-0133-e91.fits.fz  59413.174135787  59413.174486331  7670  5.6883e-15  1.5967e-16
lsc0m409-kb29-20210717-0135-e91.fits.fz  59413.184362257  59413.184712824  7670  5.8612e-15  1.5697e-16
lsc0m409-kb29-20210717-0137-e91.fits.fz  59413.194788704  59413.195139294  7670  5.8616e-15  1.4915e-16
lsc0m409-kb29-20210717-0148-e91.fits.fz  59413.233785267  59413.234135834  7670  6.1926e-15  2.4406e-16
ogg0m406-kb27-20210717-0068-e91.fits.fz  59413.254526436  59413.254873045  7670  5.7274e-15  1.1400e-16
ogg0m406-kb27-20210717-0070-e91.fits.fz  59413.260744075  59413.261090568  7670  5.9741e-15  1.1688e-16
ogg0m406-kb27-20210717-0072-e91.fits.fz  59413.271163091  59413.271509572  7670  6.2458e-15  1.0894e-16
ogg0m406-kb27-20210717-0074-e91.fits.fz  59413.281587350  59413.281933855  7670  6.1807e-15  1.0934e-16
ogg0m406-kb27-20210717-0076-e91.fits.fz  59413.291994873  59413.292341424  7670  6.1813e-15  1.0433e-16
ogg0m404-kb82-20210717-0100-e91.fits.fz  59413.323257211  59413.323603727  7670  6.6995e-15  1.0502e-16
coj0m405-kb88-20210718-0033-e91.fits.fz  59413.451832721  59413.452183207  7670  6.7364e-15  1.3563e-16
coj0m403-kb24-20210718-0048-e91.fits.fz  59413.490872500  59413.491222443  7670  5.6355e-15  1.1428e-16
lsc0m412-kb26-20210718-0067-e91.fits.fz  59413.959869769  59413.960220243  7670  5.9652e-15  2.8361e-16
lsc0m409-kb29-20210718-0073-e91.fits.fz  59414.080892443  59414.081242906  7670  5.2525e-15  1.5685e-16
lsc0m409-kb29-20210719-0067-e91.fits.fz  59414.960316725  59414.960667327  7670  6.1292e-15  2.1575e-16
coj0m405-kb88-20210721-0058-e91.fits.fz  59416.362398473  59416.362748970  7670  6.6395e-15  1.7327e-16
lsc0m409-kb29-20210723-0083-e91.fits.fz  59418.989034792  59418.989385244  7670  2.1664e-15  1.6417e-16
lsc0m409-kb29-20210724-0083-e91.fits.fz  59419.983832836  59419.984183392  7670  5.4958e-15  1.5126e-16
coj0m403-kb24-20210725-0065-e91.fits.fz  59420.348294595  59420.348644503  7670  5.7389e-15  9.4472e-17
coj0m403-kb24-20210726-0049-e91.fits.fz  59421.400109827  59421.400459792  7670  6.2406e-15  1.4049e-16
coj0m403-kb24-20210727-0037-e91.fits.fz  59422.353819792  59422.354169723  7670  6.7325e-15  9.7537e-17
coj0m403-kb24-20210927-0065-e91.fits.fz  59484.372991910  59484.373341818  7670  5.6503e-15  8.8880e-17
lsc0m409-kb29-20210928-0066-e91.fits.fz  59485.987340463  59485.987690915  7670  5.8627e-15  1.4725e-16
lsc0m412-kb26-20210930-0078-e91.fits.fz  59487.996408415  59487.996758901  7670  6.2617e-15  1.7562e-16
lsc0m409-kb29-20211001-0065-e91.fits.fz  59488.987254028  59488.987604561  7670  5.7964e-15  1.6077e-16
lsc0m412-kb26-20211002-0074-e91.fits.fz  59489.993327489  59489.993677998  7670  5.4678e-15  2.0485e-16
coj0m405-kb88-20211003-0050-e91.fits.fz  59490.375829468  59490.376179977  7670  6.2831e-15  1.0093e-16
coj0m405-kb88-20211004-0074-e91.fits.fz  59491.385252570  59491.385603160  7670  6.5544e-15  8.9235e-17
coj0m403-kb24-20211005-0080-e91.fits.fz  59492.393473669  59492.393823693  7670  6.0169e-15  8.4629e-17
coj0m403-kb24-20211006-0069-e91.fits.fz  59493.379666563  59493.380016471  7670  6.0146e-15  8.7539e-17
lsc0m412-kb26-20220131-0101-e91.fits.fz  59611.383049121  59611.383399630  7670  5.8842e-15  2.8060e-16
lsc0m409-kb29-20220201-0190-e91.fits.fz  59612.323831818  59612.324182269  7670  5.9069e-15  2.1615e-16
lsc0m409-kb29-20220204-0233-e91.fits.fz  59615.312647558  59615.312998033  7670  5.8934e-15  1.8891e-16
cpt0m407-kb87-20220205-0187-e91.fits.fz  59616.073929075  59616.074279596  7670  5.9858e-15  1.1456e-16
cpt0m407-kb87-20220206-0160-e91.fits.fz  59617.063289954  59617.063640464  7670  6.0452e-15  1.1909e-16
cpt0m407-kb87-20220207-0179-e91.fits.fz  59618.091302350  59618.091652813  7670  6.0236e-15  1.1377e-16
cpt0m407-kb87-20220208-0164-e91.fits.fz  59619.056555626  59619.056906135  7670  6.3274e-15  1.1845e-16
cpt0m407-kb87-20220209-0159-e91.fits.fz  59620.052687825  59620.053038380  7670  6.2419e-15  1.0620e-16
lsc0m412-kb26-20220421-0155-e91.fits.fz  59691.117979549  59691.118330047  7670  5.7996e-15  1.4597e-16
lsc0m409-kb29-20220422-0185-e91.fits.fz  59692.116058056  59692.116408554  7670  5.8860e-15  1.3151e-16
