;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
lsc0m409-kb29-20220321-0183-e91.fits.fz  59660.161928658  59660.162163554  5450  3.3327e-14  4.9306e-16
lsc0m409-kb29-20220321-0188-e91.fits.fz  59660.169614376  59660.169849202  5450  3.4584e-14  4.7041e-16
lsc0m409-kb29-20220321-0190-e91.fits.fz  59660.172339133  59660.172573936  5450  3.2696e-14  4.4762e-16
coj0m403-kb24-20220322-0124-e91.fits.fz  59660.454554954  59660.454789225  5450  4.9559e-14  4.2989e-16
coj0m403-kb24-20220322-0229-e91.fits.fz  59660.694157952  59660.694392234  5450  5.3916e-14  8.3477e-16
lsc0m409-kb29-20220322-0155-e91.fits.fz  59661.083411945  59661.083646714  5450  5.2795e-14  4.9285e-16
lsc0m409-kb29-20220322-0196-e91.fits.fz  59661.159873183  59661.160107917  5450  5.1872e-14  5.0016e-16
lsc0m409-kb29-20220323-0181-e91.fits.fz  59662.157869537  59662.158104294  5450  5.8176e-14  5.0122e-16
lsc0m412-kb26-20220324-0165-e91.fits.fz  59663.161895209  59663.162129978  5450  4.0496e-14  6.2318e-16
lsc0m409-kb29-20220325-0161-e91.fits.fz  59664.157881517  59664.158116366  5450  2.9411e-14  5.0473e-16
lsc0m409-kb29-20220326-0185-e91.fits.fz  59665.163297859  59665.163532674  5450  4.4336e-14  4.5925e-16
lsc0m409-kb29-20220327-0161-e91.fits.fz  59666.159364711  59666.159599595  5450  5.3610e-14  4.6617e-16
lsc0m409-kb29-20220328-0208-e91.fits.fz  59667.158483739  59667.158718496  5450  4.8642e-14  4.9342e-16
lsc0m409-kb29-20220329-0169-e91.fits.fz  59668.157886598  59668.158121343  5450  4.3580e-14  5.4668e-16
lsc0m409-kb29-20220330-0169-e91.fits.fz  59669.157851667  59669.158086494  5450  4.5477e-14  5.0485e-16
lsc0m409-kb29-20220331-0154-e91.fits.fz  59670.159942096  59670.160176945  5450  3.0681e-14  4.3392e-16
lsc1m004-fa03-20220614-0068-e91.fits.fz  59744.955818600  59744.955865463  5450  7.5045e-14  4.4937e-16
lsc1m004-fa03-20220615-0081-e91.fits.fz  59746.010205104  59746.010251169  5450  7.5803e-14  4.0882e-16
lsc1m005-fa15-20220616-0033-e91.fits.fz  59746.973999885  59746.974045857  5450  5.3097e-14  7.0411e-16
lsc1m005-fa15-20220617-0058-e91.fits.fz  59747.949694283  59747.949740313  5450  5.8232e-14  2.8411e-16
lsc1m005-fa15-20220618-0074-e91.fits.fz  59748.963725093  59748.963771066  5450  2.7566e-14  2.2798e-16
lsc1m004-fa03-20220620-0048-e91.fits.fz  59750.953093681  59750.953139700  5450  5.5642e-14  3.3780e-16
coj1m011-fa12-20220622-0083-e91.fits.fz  59752.388400684  59752.388446748  5450  5.4202e-14  3.6687e-16
lsc0m409-kb29-20211124-0317-e91.fits.fz  59543.332925371  59543.333044387  7670  2.0904e-13  8.8747e-16
lsc0m409-kb29-20211125-0326-e91.fits.fz  59544.332216239  59544.332335209  7670  1.4124e-13  7.6231e-16
lsc0m412-kb26-20211126-0234-e91.fits.fz  59545.352509317  59545.352628345  7670  1.4205e-13  1.3638e-15
lsc0m409-kb29-20211127-0216-e91.fits.fz  59546.324780579  59546.324899595  7670  1.4119e-13  7.9628e-16
lsc0m409-kb29-20211128-0303-e91.fits.fz  59547.322111007  59547.322230058  7670  8.7628e-14  7.1100e-16
cpt0m407-kb87-20211129-0225-e91.fits.fz  59548.071006713  59548.071125695  7670  1.5591e-13  5.0085e-16
lsc0m409-kb29-20211130-0195-e91.fits.fz  59549.316554271  59549.316673345  7670  1.4347e-13  8.0791e-16
lsc0m409-kb29-20211201-0204-e91.fits.fz  59550.313838670  59550.313957767  7670  1.4505e-13  8.3632e-16
lsc0m412-kb26-20211202-0228-e91.fits.fz  59551.311044526  59551.311163588  7670  1.1179e-13  1.0852e-15
lsc0m409-kb29-20211203-0185-e91.fits.fz  59552.308376505  59552.308495533  7670  1.2835e-13  8.2878e-16
lsc0m412-kb26-20220310-0166-e91.fits.fz  59649.229962616  59649.230081644  7670  7.9040e-14  6.2136e-16
lsc0m412-kb26-20220311-0202-e91.fits.fz  59650.229770301  59650.229889329  7670  5.9801e-14  5.7490e-16
lsc0m409-kb29-20220312-0190-e91.fits.fz  59651.229786991  59651.229906019  7670  5.5352e-14  4.7515e-16
lsc0m409-kb29-20220313-0188-e91.fits.fz  59652.229835162  59652.229954236  7670  3.4700e-14  4.6231e-16
lsc0m409-kb29-20220314-0183-e91.fits.fz  59653.229855452  59653.229974514  7670  4.7574e-14  4.9356e-16
lsc0m412-kb26-20220315-0235-e91.fits.fz  59654.229764653  59654.229883693  7670  4.9084e-14  5.6734e-16
lsc0m409-kb29-20220316-0183-e91.fits.fz  59655.229885880  59655.230004885  7670  7.6104e-14  5.1889e-16
lsc0m409-kb29-20220317-0193-e91.fits.fz  59656.229853670  59656.229972651  7670  7.3174e-14  5.0713e-16
lsc0m412-kb26-20220318-0140-e91.fits.fz  59657.229794086  59657.229913114  7670  3.9843e-14  5.7251e-16
lsc0m412-kb26-20220319-0168-e91.fits.fz  59658.229761019  59658.229880035  7670  3.7396e-14  7.2488e-16
coj0m403-kb24-20220320-0190-e91.fits.fz  59658.708374028  59658.708492500  7670  3.2378e-14  3.5802e-16
lsc0m412-kb26-20220320-0116-e91.fits.fz  59659.124028230  59659.124147211  7670  4.5976e-14  5.9714e-16
coj0m403-kb24-20220321-0114-e91.fits.fz  59659.457810232  59659.457928612  7670  4.1859e-14  3.7293e-16
coj0m403-kb24-20220321-0208-e91.fits.fz  59659.632652709  59659.632771239  7670  3.6541e-14  3.3607e-16
coj0m403-kb24-20220321-0210-e91.fits.fz  59659.638770614  59659.638889005  7670  3.5863e-14  3.3478e-16
coj0m403-kb24-20220321-0212-e91.fits.fz  59659.645632489  59659.645750915  7670  3.6927e-14  3.4807e-16
coj0m403-kb24-20220321-0214-e91.fits.fz  59659.649207836  59659.649326285  7670  3.6925e-14  3.3944e-16
coj0m405-kb88-20220321-0147-e91.fits.fz  59659.659700440  59659.659819503  7670  3.7226e-14  3.3336e-16
coj0m403-kb24-20220321-0222-e91.fits.fz  59659.670175174  59659.670293577  7670  3.6459e-14  3.2789e-16
coj0m403-kb24-20220321-0224-e91.fits.fz  59659.680432200  59659.680550637  7670  3.5860e-14  3.4258e-16
coj0m403-kb24-20220321-0226-e91.fits.fz  59659.690841887  59659.690960359  7670  3.6786e-14  3.5018e-16
coj0m403-kb24-20220321-0228-e91.fits.fz  59659.701277084  59659.701395475  7670  3.5651e-14  3.1906e-16
coj0m403-kb24-20220321-0236-e91.fits.fz  59659.711830116  59659.711948565  7670  3.3813e-14  3.0892e-16
coj0m403-kb24-20220321-0238-e91.fits.fz  59659.722107686  59659.722226100  7670  3.4438e-14  3.2634e-16
coj0m403-kb24-20220321-0243-e91.fits.fz  59659.732886841  59659.733005244  7670  3.4145e-14  3.1810e-16
coj0m403-kb24-20220321-0245-e91.fits.fz  59659.742974468  59659.743092998  7670  3.4636e-14  3.2947e-16
coj0m403-kb24-20220321-0247-e91.fits.fz  59659.753407142  59659.753525602  7670  3.4943e-14  3.4983e-16
coj0m403-kb24-20220321-0249-e91.fits.fz  59659.763771748  59659.763890290  7670  3.5167e-14  3.3994e-16
coj0m403-kb24-20220321-0251-e91.fits.fz  59659.774197072  59659.774315602  7670  3.4097e-14  3.3450e-16
lsc0m409-kb29-20220321-0095-e91.fits.fz  59660.018749294  59660.018868311  7670  3.9012e-14  4.5849e-16
lsc0m409-kb29-20220321-0097-e91.fits.fz  59660.027645452  59660.027764514  7670  3.9229e-14  4.2036e-16
lsc0m409-kb29-20220321-0105-e91.fits.fz  59660.038267813  59660.038386841  7670  4.0171e-14  4.4787e-16
lsc0m409-kb29-20220321-0116-e91.fits.fz  59660.049100765  59660.049219769  7670  3.8622e-14  4.4358e-16
lsc0m409-kb29-20220321-0123-e91.fits.fz  59660.058949931  59660.059068936  7670  4.1018e-14  4.4086e-16
lsc0m409-kb29-20220321-0140-e91.fits.fz  59660.083302801  59660.083421818  7670  4.3678e-14  4.6960e-16
lsc0m409-kb29-20220321-0142-e91.fits.fz  59660.086493519  59660.086612524  7670  4.3386e-14  4.3396e-16
lsc0m412-kb26-20220321-0114-e91.fits.fz  59660.089478368  59660.089597350  7670  4.6514e-14  5.7958e-16
lsc0m409-kb29-20220321-0147-e91.fits.fz  59660.100018820  59660.100137975  7670  4.3568e-14  4.6504e-16
lsc0m409-kb29-20220321-0156-e91.fits.fz  59660.112337709  59660.112456725  7670  4.8103e-14  5.2760e-16
lsc0m412-kb26-20220321-0132-e91.fits.fz  59660.123205105  59660.123324179  7670  5.1332e-14  5.6766e-16
lsc0m412-kb26-20220321-0137-e91.fits.fz  59660.131140545  59660.131259572  7670  5.0116e-14  5.3124e-16
lsc0m409-kb29-20220321-0180-e91.fits.fz  59660.142320695  59660.142439734  7670  5.0692e-14  4.5302e-16
lsc0m409-kb29-20220321-0182-e91.fits.fz  59660.151945579  59660.152064584  7670  5.2537e-14  4.5523e-16
lsc0m409-kb29-20220321-0184-e91.fits.fz  59660.162369410  59660.162488426  7670  5.5254e-14  5.2750e-16
lsc0m409-kb29-20220321-0189-e91.fits.fz  59660.170100302  59660.170219237  7670  5.5557e-14  5.0766e-16
lsc0m409-kb29-20220321-0191-e91.fits.fz  59660.172782211  59660.172901216  7670  5.4282e-14  4.7489e-16
coj0m403-kb24-20220322-0125-e91.fits.fz  59660.455052697  59660.455171135  7670  7.3159e-14  4.3777e-16
coj0m403-kb24-20220322-0230-e91.fits.fz  59660.694638496  59660.694756922  7670  8.7289e-14  1.0013e-15
lsc0m409-kb29-20220322-0156-e91.fits.fz  59661.083850614  59661.083969630  7670  8.1507e-14  5.4086e-16
lsc0m409-kb29-20220322-0197-e91.fits.fz  59661.160315741  59661.160434758  7670  7.9416e-14  5.5229e-16
lsc0m409-kb29-20220323-0182-e91.fits.fz  59662.158311332  59662.158430348  7670  9.2160e-14  5.9484e-16
lsc0m412-kb26-20220324-0166-e91.fits.fz  59663.162281794  59663.162400811  7670  6.3934e-14  6.2419e-16
lsc0m409-kb29-20220325-0162-e91.fits.fz  59664.158327188  59664.158446193  7670  4.4624e-14  4.6863e-16
lsc0m409-kb29-20220326-0186-e91.fits.fz  59665.163744827  59665.163863901  7670  7.1413e-14  5.0292e-16
lsc0m409-kb29-20220327-0162-e91.fits.fz  59666.159835382  59666.159954456  7670  8.3032e-14  5.0861e-16
lsc0m409-kb29-20220328-0209-e91.fits.fz  59667.158918288  59667.159037327  7670  7.9993e-14  5.1408e-16
lsc0m409-kb29-20220329-0170-e91.fits.fz  59668.158337408  59668.158456459  7670  6.4213e-14  4.7363e-16
lsc0m409-kb29-20220330-0170-e91.fits.fz  59669.158290660  59669.158409735  7670  7.1128e-14  4.7317e-16
lsc0m409-kb29-20220331-0155-e91.fits.fz  59670.160400059  59670.160519052  7670  4.8034e-14  4.6696e-16
lsc1m004-fa03-20220614-0069-e91.fits.fz  59744.956275464  59744.956298889  7670  1.0995e-13  8.4912e-16
lsc1m004-fa03-20220615-0082-e91.fits.fz  59746.010663207  59746.010686679  7670  1.1545e-13  3.4487e-16
lsc1m005-fa15-20220616-0034-e91.fits.fz  59746.974460440  59746.974483866  7670  8.6244e-14  1.0721e-15
lsc1m005-fa15-20220617-0059-e91.fits.fz  59747.950153693  59747.950177119  7670  9.2151e-14  3.6190e-16
lsc1m005-fa15-20220618-0075-e91.fits.fz  59748.964186540  59748.964209966  7670  4.8785e-14  2.4946e-16
lsc1m005-fa15-20220619-0064-e91.fits.fz  59749.956767072  59749.956790498  7670  9.7075e-14  1.6661e-15
lsc1m004-fa03-20220620-0049-e91.fits.fz  59750.953558507  59750.953581980  7670  8.9104e-14  3.1995e-16
coj1m011-fa12-20220622-0084-e91.fits.fz  59752.388869619  59752.388893091  7670  8.5092e-14  3.8490e-16
