;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
coj0m403-kb24-20210429-0164-e91.fits.fz  59333.636129318  59333.636247848  7670  1.4091e-14  2.2394e-16
lsc0m409-kb29-20210501-0328-e91.fits.fz  59336.289956968  59336.290075984  7670  1.6225e-14  4.7297e-16
lsc0m409-kb29-20210503-0138-e91.fits.fz  59338.067815278  59338.067934237  7670  1.5233e-14  3.9619e-16
lsc0m409-kb29-20210503-0232-e91.fits.fz  59338.243619387  59338.243738392  7670  1.4563e-14  3.8463e-16
ogg0m406-kb27-20210503-0073-e91.fits.fz  59338.501287431  59338.501402408  7670  1.4062e-14  3.3837e-16
ogg0m406-kb27-20210503-0079-e91.fits.fz  59338.507546841  59338.507661852  7670  1.4835e-14  3.4959e-16
ogg0m406-kb27-20210503-0085-e91.fits.fz  59338.517973172  59338.518088253  7670  1.4429e-14  3.0523e-16
ogg0m406-kb27-20210503-0091-e91.fits.fz  59338.528389017  59338.528504028  7670  1.5796e-14  3.1145e-16
ogg0m404-kb82-20210503-0083-e91.fits.fz  59338.538819873  59338.538934954  7670  1.5499e-14  2.7768e-16
cpt0m407-kb84-20210504-0097-e91.fits.fz  59339.024846748  59339.024965742  7670  1.3832e-14  4.0098e-16
cpt0m407-kb84-20210504-0135-e91.fits.fz  59339.071798102  59339.071917130  7670  1.3861e-14  3.7905e-16
lsc0m409-kb29-20210504-0155-e91.fits.fz  59339.347796482  59339.347915545  7670  1.4198e-14  3.9356e-16
cpt0m407-kb84-20210505-0130-e91.fits.fz  59339.804816135  59339.804935163  7670  1.2188e-14  5.5915e-16
cpt0m407-kb84-20210506-0128-e91.fits.fz  59340.809565383  59340.809684410  7670  1.3230e-14  5.2949e-16
coj0m403-kb24-20210507-0114-e91.fits.fz  59341.741352304  59341.741470765  7670  1.5244e-14  4.7842e-16
cpt0m407-kb84-20210508-0143-e91.fits.fz  59342.802611818  59342.802730880  7670  1.4068e-14  4.2614e-16
coj0m403-kb24-20210509-0142-e91.fits.fz  59343.667310116  59343.667428612  7670  1.4370e-14  2.0375e-16
cpt0m407-kb84-20210510-0127-e91.fits.fz  59344.795654352  59344.795773368  7670  1.3771e-14  3.7449e-16
cpt0m407-kb84-20210511-0151-e91.fits.fz  59345.816543531  59345.816662558  7670  1.3036e-14  3.7180e-16
cpt0m407-kb84-20210513-0147-e91.fits.fz  59347.799234445  59347.799353473  7670  1.3089e-14  3.6541e-16
cpt0m407-kb84-20210514-0124-e91.fits.fz  59348.816518774  59348.816637790  7670  1.4329e-14  4.1584e-16
lsc0m412-kb26-20210728-0070-e91.fits.fz  59423.970864630  59423.970983658  7670  1.3096e-14  5.7440e-16
lsc0m409-kb29-20210729-0065-e91.fits.fz  59424.961191158  59424.961310174  7670  1.3602e-14  3.5693e-16
coj0m403-kb24-20210731-0067-e91.fits.fz  59426.353016274  59426.353134700  7670  1.4288e-14  2.4487e-16
lsc0m412-kb26-20210731-0071-e91.fits.fz  59427.033543068  59427.033662095  7670  1.3696e-14  4.1838e-16
lsc0m412-kb26-20210802-0071-e91.fits.fz  59428.974289618  59428.974408623  7670  1.3493e-14  4.6094e-16
lsc0m412-kb26-20210803-0135-e91.fits.fz  59430.127834584  59430.127953612  7670  1.3551e-14  4.6476e-16
lsc0m409-kb29-20210804-0075-e91.fits.fz  59430.972249317  59430.972368357  7670  1.3929e-14  3.5277e-16
lsc0m412-kb26-20210805-0079-e91.fits.fz  59431.982658554  59431.982777570  7670  1.2823e-14  7.1363e-16
