;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
lsc0m409-kb29-20210402-0130-e91.fits.fz  59307.205703172  59307.211493438  3560  4.6367e-14  1.0521e-15
cpt0m407-kb84-20210403-0128-e91.fits.fz  59307.796931470  59307.802721829  3560  1.0647e-13  9.4222e-16
lsc0m409-kb29-20210403-0116-e91.fits.fz  59308.053775949  59308.059566227  3560  9.4781e-14  2.5918e-15
coj0m405-kb88-20210404-0077-e91.fits.fz  59308.381726829  59308.387517130  3560  5.0581e-14  5.3669e-16
cpt0m407-kb84-20210404-0103-e91.fits.fz  59308.759994132  59308.765784457  3560  9.1078e-14  8.9208e-16
lsc0m409-kb29-20210404-0296-e91.fits.fz  59309.068789607  59309.074579943  3560  1.2880e-13  1.2296e-15
lsc0m409-kb29-20210404-0321-e91.fits.fz  59309.159193878  59309.164984179  3560  1.6910e-13  1.4755e-15
lsc0m409-kb29-20210404-0328-e91.fits.fz  59309.169867674  59309.175657975  3560  1.7105e-13  1.5323e-15
lsc0m409-kb29-20210404-0331-e91.fits.fz  59309.180003079  59309.185793357  3560  1.7741e-13  1.5740e-15
lsc0m409-kb29-20210404-0334-e91.fits.fz  59309.190423646  59309.196213901  3560  1.8908e-13  1.6074e-15
cpt0m407-kb84-20210405-0150-e91.fits.fz  59309.805756609  59309.811546957  3560  9.3766e-14  9.3896e-16
lsc0m409-kb29-20210405-0107-e91.fits.fz  59310.044400267  59310.050190591  3560  1.3608e-13  1.0870e-15
cpt0m407-kb84-20210406-0102-e91.fits.fz  59310.759493045  59310.765283415  3560  3.8661e-14  9.0989e-16
coj0m403-kb24-20210407-0068-e91.fits.fz  59311.369346991  59311.375136737  3560  7.4329e-14  5.8534e-16
cpt0m407-kb84-20210407-0105-e91.fits.fz  59311.757984908  59311.763775220  3560  3.1834e-14  8.8304e-16
lsc0m409-kb29-20210407-0091-e91.fits.fz  59312.038389086  59312.044179456  3560  3.6692e-14  9.2784e-16
coj0m405-kb88-20210408-0067-e91.fits.fz  59312.374665811  59312.380456123  3560  3.7656e-14  7.1800e-16
coj0m405-kb88-20210408-0098-e91.fits.fz  59312.536273762  59312.542064179  3560  3.9696e-14  6.1668e-16
coj0m403-kb24-20210408-0171-e91.fits.fz  59312.546715707  59312.552505406  3560  5.5388e-14  6.0610e-16
coj0m403-kb24-20210408-0174-e91.fits.fz  59312.557087605  59312.562877362  3560  5.7908e-14  6.0529e-16
coj0m403-kb24-20210408-0181-e91.fits.fz  59312.568034827  59312.573824665  3560  4.2996e-14  6.2103e-16
cpt0m407-kb84-20210408-0111-e91.fits.fz  59312.772120405  59312.777910741  3560  3.5566e-14  9.9999e-16
lsc0m409-kb29-20210408-0097-e91.fits.fz  59313.030503890  59313.036294179  3560  3.1930e-14  9.3423e-16
lsc0m409-kb29-20210409-0096-e91.fits.fz  59314.031426667  59314.037217014  3560  5.1968e-14  9.2450e-16
lsc0m409-kb29-20210410-0083-e91.fits.fz  59315.030502489  59315.036292801  3560  7.5673e-14  1.1058e-15
lsc0m409-kb29-20210411-0080-e91.fits.fz  59316.024373519  59316.030163855  3560  5.3759e-14  1.0284e-15
lsc0m409-kb29-20210412-0089-e91.fits.fz  59317.023881783  59317.029672130  3560  2.2943e-13  1.3876e-15
lsc0m409-kb29-20210413-0090-e91.fits.fz  59318.024431123  59318.030221413  3560  4.4488e-14  1.1139e-15
lsc0m409-kb29-20210414-0074-e91.fits.fz  59319.017587420  59319.023377778  3560  4.1553e-14  1.0630e-15
lsc0m409-kb29-20210415-0083-e91.fits.fz  59320.024416251  59320.030206540  3560  5.9326e-14  9.1820e-16
lsc0m409-kb29-20210416-0074-e91.fits.fz  59321.009682107  59321.015472397  3560  7.9503e-14  1.1913e-15
lsc0m409-kb29-20210417-0105-e91.fits.fz  59322.013947721  59322.019738103  3560  9.9080e-14  1.1269e-15
coj0m405-kb88-20210702-0044-e91.fits.fz  59397.386405081  59397.392195359  3560  5.4568e-14  6.3728e-16
coj0m405-kb88-20210704-0048-e91.fits.fz  59399.381584306  59399.387374607  3560  2.0933e-13  4.5268e-15
coj0m405-kb88-20210706-0094-e91.fits.fz  59401.390674734  59401.396465024  3560  6.8909e-14  9.9065e-16
coj0m403-kb24-20210707-0064-e91.fits.fz  59402.341353797  59402.347143427  3560  5.6054e-14  5.6875e-16
lsc0m412-kb26-20210711-0081-e91.fits.fz  59406.967559607  59406.973349920  3560  1.0153e-13  1.3842e-15
lsc0m412-kb26-20210712-0068-e91.fits.fz  59407.962834792  59407.968625162  3560  6.6739e-14  1.4078e-15
lsc0m409-kb29-20210713-0060-e91.fits.fz  59408.961350637  59408.967140927  3560  8.8272e-14  1.3699e-15
lsc0m412-kb26-20210715-0064-e91.fits.fz  59410.956001691  59410.961792049  3560  4.7663e-14  1.4393e-15
lsc0m409-kb29-20211221-0150-e91.fits.fz  59570.238640382  59570.244430695  3560  1.0044e-13  2.1422e-15
lsc0m409-kb29-20211222-0143-e91.fits.fz  59571.238528288  59571.244318589  3560  9.1709e-14  1.8499e-15
coj0m403-kb24-20211224-0123-e91.fits.fz  59572.614276309  59572.620066100  3560  8.1190e-14  2.0524e-15
lsc0m409-kb29-20211224-0130-e91.fits.fz  59573.227643496  59573.233433854  3560  1.2422e-13  2.0754e-15
lsc0m409-kb29-20211225-0122-e91.fits.fz  59574.292807952  59574.298598242  3560  8.7607e-14  1.7658e-15
lsc0m412-kb26-20211227-0148-e91.fits.fz  59576.216991285  59576.222781633  3560  1.0002e-13  2.1411e-15
lsc0m412-kb26-20211228-0267-e91.fits.fz  59577.234190487  59577.239980834  3560  1.0829e-13  1.8632e-15
cpt0m407-kb87-20211229-0155-e91.fits.fz  59578.003633276  59578.009423577  3560  1.2443e-13  2.2252e-15
cpt0m407-kb87-20211230-0174-e91.fits.fz  59579.005758716  59579.011549005  3560  9.6065e-14  8.5403e-16
lsc0m412-kb26-20220319-0151-e91.fits.fz  59658.166854260  59658.172644572  3560  6.2686e-14  9.2027e-16
lsc0m409-kb29-20220320-0151-e91.fits.fz  59659.166897535  59659.172687917  3560  9.3948e-14  8.1829e-16
lsc0m412-kb26-20220321-0142-e91.fits.fz  59660.167472478  59660.173262767  3560  9.9164e-14  9.3616e-16
lsc0m409-kb29-20220322-0207-e91.fits.fz  59661.169993033  59661.175783334  3560  6.6320e-14  7.3258e-16
lsc0m412-kb26-20220323-0209-e91.fits.fz  59662.166881447  59662.172671817  3560  9.5058e-14  9.4512e-16
lsc0m409-kb29-20220324-0187-e91.fits.fz  59663.166852697  59663.172643044  3560  7.4954e-14  7.9822e-16
lsc0m409-kb29-20220325-0172-e91.fits.fz  59664.168228924  59664.174019190  3560  6.3769e-14  7.6729e-16
lsc0m409-kb29-20220326-0187-e91.fits.fz  59665.166887743  59665.172678045  3560  4.9603e-14  7.3380e-16
lsc0m409-kb29-20220327-0163-e91.fits.fz  59666.166881690  59666.172671980  3560  9.9550e-14  8.5293e-16
lsc0m409-kb29-20220328-0210-e91.fits.fz  59667.166893843  59667.172684144  3560  6.7778e-14  8.1221e-16
lsc0m409-kb29-20220329-0203-e91.fits.fz  59668.212640498  59668.218430764  3560  7.6590e-14  8.6918e-16
coj0m405-kb88-20220330-0085-e91.fits.fz  59668.405640082  59668.411430406  3560  6.7084e-14  7.0974e-16
coj0m403-kb24-20220330-0089-e91.fits.fz  59668.407248924  59668.413038646  3560  6.8898e-14  6.9275e-16
lsc0m409-kb29-20220330-0094-e91.fits.fz  59669.016789977  59669.022580347  3560  4.3737e-14  1.0433e-15
lsc0m412-kb26-20220330-0105-e91.fits.fz  59669.094433137  59669.100223507  3560  8.9955e-14  8.7629e-16
lsc0m412-kb26-20220331-0092-e91.fits.fz  59670.020151158  59670.025941493  3560  7.7397e-14  1.1017e-15
lsc0m409-kb29-20220401-0099-e91.fits.fz  59671.023939491  59671.029729838  3560  5.3377e-14  9.8954e-16
lsc0m409-kb29-20220401-0183-e91.fits.fz  59671.176420081  59671.182210429  3560  6.1505e-14  7.3579e-16
coj0m403-kb24-20220402-0090-e91.fits.fz  59671.449536818  59671.455326505  3560  5.5457e-14  6.2150e-16
coj0m405-kb88-20220402-0113-e91.fits.fz  59671.460823114  59671.466613531  3560  6.9935e-14  6.3751e-16
coj0m403-kb24-20220402-0094-e91.fits.fz  59671.470316297  59671.476106019  3560  4.7370e-14  6.3056e-16
coj0m405-kb88-20220402-0117-e91.fits.fz  59671.480734920  59671.486525244  3560  6.9990e-14  6.7417e-16
coj0m403-kb24-20220402-0098-e91.fits.fz  59671.491334711  59671.497124387  3560  5.8994e-14  6.6470e-16
coj0m403-kb24-20220402-0108-e91.fits.fz  59671.523391934  59671.529181679  3560  6.3096e-14  6.8681e-16
lsc0m412-kb26-20220402-0094-e91.fits.fz  59672.010466957  59672.016257327  3560  3.8846e-14  9.4065e-16
lsc0m409-kb29-20220402-0261-e91.fits.fz  59672.217473218  59672.223263612  3560  2.9650e-14  8.6410e-16
lsc0m409-kb29-20220403-0111-e91.fits.fz  59673.033114306  59673.038904596  3560  8.1778e-14  9.4014e-16
coj0m403-kb24-20220404-0186-e91.fits.fz  59673.566900440  59673.572690255  3560  9.9574e-14  5.6786e-16
coj0m403-kb24-20220404-0190-e91.fits.fz  59673.577252269  59673.583042061  3560  1.1309e-13  6.3917e-16
coj0m405-kb88-20220404-0146-e91.fits.fz  59673.587697697  59673.593488010  3560  1.0345e-13  8.2544e-16
coj0m403-kb24-20220404-0203-e91.fits.fz  59673.598117952  59673.603907674  3560  1.0829e-13  6.0847e-16
coj0m403-kb24-20220404-0207-e91.fits.fz  59673.607555556  59673.613345266  3560  1.1410e-13  6.9686e-16
lsc0m409-kb29-20220404-0119-e91.fits.fz  59674.031298600  59674.037088890  3560  1.0063e-13  8.9789e-16
coj0m405-kb88-20220405-0109-e91.fits.fz  59674.426593368  59674.432383634  3560  1.0560e-13  6.3802e-16
coj0m405-kb88-20220405-0113-e91.fits.fz  59674.436997894  59674.442788253  3560  1.1317e-13  6.7155e-16
coj0m405-kb88-20220405-0117-e91.fits.fz  59674.447401100  59674.453191378  3560  1.0974e-13  6.4440e-16
coj0m403-kb24-20220405-0281-e91.fits.fz  59674.457841644  59674.463631354  3560  9.3687e-14  5.2496e-16
coj0m405-kb88-20220405-0134-e91.fits.fz  59674.470031841  59674.475822176  3560  1.1473e-13  6.2450e-16
coj0m403-kb24-20220405-0381-e91.fits.fz  59674.646536274  59674.652325973  3560  8.2326e-14  7.1056e-16
lsc0m409-kb29-20220405-0098-e91.fits.fz  59675.017122119  59675.022912454  3560  5.2455e-14  9.9638e-16
lsc0m409-kb29-20220406-0115-e91.fits.fz  59676.034423774  59676.040214167  3560  8.9540e-14  9.5991e-16
lsc0m412-kb26-20220407-0081-e91.fits.fz  59676.993446412  59676.999236748  3560  1.1172e-13  1.1007e-15
lsc0m409-kb29-20220407-0140-e91.fits.fz  59677.075386042  59677.081176389  3560  1.5397e-13  1.0245e-15
lsc0m412-kb26-20220408-0081-e91.fits.fz  59677.995203265  59678.000993600  3560  7.2728e-14  1.1257e-15
lsc0m412-kb26-20220408-0120-e91.fits.fz  59678.117398322  59678.123188634  3560  6.1628e-14  9.7751e-16
lsc0m412-kb26-20220409-0101-e91.fits.fz  59678.992733369  59678.998523739  3560  1.1374e-13  1.0207e-15
lsc0m412-kb26-20220410-0077-e91.fits.fz  59679.987512153  59679.993302478  3560  1.1366e-13  1.0725e-15
lsc0m412-kb26-20220411-0077-e91.fits.fz  59680.988202894  59680.993993219  3560  9.4574e-14  9.8611e-16
lsc0m412-kb26-20220413-0070-e91.fits.fz  59682.984317952  59682.990108276  3560  1.0322e-13  1.1944e-15
lsc0m412-kb26-20220414-0079-e91.fits.fz  59683.992011748  59683.997802084  3560  8.3155e-14  1.1097e-15
lsc0m409-kb29-20220415-0121-e91.fits.fz  59685.028578299  59685.034368589  3560  1.0807e-13  1.1537e-15
lsc0m412-kb26-20220416-0085-e91.fits.fz  59685.992772489  59685.998562790  3560  7.1314e-14  8.4511e-16
lsc0m412-kb26-20220417-0075-e91.fits.fz  59686.983754572  59686.989546389  3560  9.5899e-14  1.0450e-15
lsc0m409-kb29-20220418-0100-e91.fits.fz  59688.004678450  59688.010468785  3560  9.8703e-14  9.7575e-16
lsc0m412-kb26-20220424-0110-e91.fits.fz  59694.013242628  59694.019032998  3560  1.7732e-13  1.1800e-15
lsc0m412-kb26-20220424-0227-e91.fits.fz  59694.221596239  59694.227386564  3560  2.2177e-13  1.3915e-15
lsc0m409-kb29-20220425-0098-e91.fits.fz  59695.003328403  59695.009118786  3560  1.0096e-13  1.0174e-15
lsc0m412-kb26-20220426-0042-e91.fits.fz  59696.215312338  59696.221102686  3560  9.0493e-14  1.3422e-15
lsc0m409-kb29-20220426-0050-e91.fits.fz  59696.219731609  59696.225521887  3560  6.6571e-14  1.0851e-15
cpt0m407-kb87-20220427-0104-e91.fits.fz  59696.928320718  59696.934111030  3560  6.9799e-14  7.2246e-16
lsc0m409-kb29-20220428-0109-e91.fits.fz  59698.007149075  59698.012939387  3560  9.8012e-14  1.0415e-15
lsc0m412-kb26-20220429-0061-e91.fits.fz  59698.965128843  59698.970919156  3560  1.1213e-13  8.9696e-16
cpt0m407-kb87-20220430-0252-e91.fits.fz  59699.920718079  59699.926508415  3560  1.1320e-13  7.2515e-16
cpt0m407-kb87-20220501-0081-e91.fits.fz  59700.726633507  59700.732425348  3560  1.3738e-13  7.1097e-16
cpt0m407-kb87-20220502-0148-e91.fits.fz  59701.769062165  59701.774852477  3560  1.6372e-13  7.0435e-16
cpt0m407-kb87-20220503-0087-e91.fits.fz  59702.732626934  59702.738417258  3560  9.1754e-14  7.2699e-16
lsc0m409-kb29-20220504-0115-e91.fits.fz  59704.031406817  59704.037197119  3560  7.7129e-14  7.9867e-16
lsc0m409-kb29-20220505-0218-e91.fits.fz  59705.183389873  59705.189180163  3560  9.8488e-14  1.1142e-15
lsc0m412-kb26-20220506-0240-e91.fits.fz  59706.187703241  59706.193493553  3560  5.7532e-14  1.1418e-15
coj0m405-kb88-20220711-0047-e91.fits.fz  59771.399583207  59771.405373472  3560  8.3514e-14  1.4309e-15
cpt1m012-fa06-20220722-0077-e91.fits.fz  59782.736235406  59782.737681957  3560  2.7701e-13  8.0100e-16
cpt1m012-fa06-20220728-0058-e91.fits.fz  59788.704103854  59788.705550729  3560  7.4254e-14  1.4894e-16
lsc0m412-kb26-20201215-0360-e91.fits.fz  59199.294485973  59199.294720741  5450  1.5950e-13  5.4615e-16
cpt0m407-kb84-20201216-0170-e91.fits.fz  59200.096589086  59200.096823820  5450  1.3177e-13  3.7242e-16
lsc0m409-kb29-20201217-0135-e91.fits.fz  59201.249567732  59201.249802593  5450  1.3842e-13  4.4801e-16
lsc0m412-kb26-20201218-0173-e91.fits.fz  59202.348742454  59202.348977258  5450  1.2348e-13  4.8107e-16
lsc0m412-kb26-20201219-0154-e91.fits.fz  59203.351798739  59203.352033473  5450  1.3365e-13  5.2161e-16
lsc0m412-kb26-20201220-0180-e91.fits.fz  59204.351914711  59204.352149480  5450  1.3654e-13  5.0811e-16
lsc0m412-kb26-20201221-0169-e91.fits.fz  59205.355200961  59205.355435718  5450  1.3724e-13  5.1881e-16
coj0m405-kb56-20201222-0134-e91.fits.fz  59205.742212443  59205.742447246  5450  1.3333e-13  1.0133e-15
coj0m405-kb56-20201224-0187-e91.fits.fz  59207.729883334  59207.730118195  5450  1.2906e-13  4.0062e-16
lsc0m409-kb29-20201225-0199-e91.fits.fz  59209.321739063  59209.321973901  5450  1.4391e-13  4.5033e-16
lsc0m409-kb29-20201226-0170-e91.fits.fz  59210.227189654  59210.227424411  5450  1.8318e-13  8.0497e-16
cpt0m407-kb84-20201227-0271-e91.fits.fz  59211.080477396  59211.080712200  5450  1.4140e-13  1.5391e-15
coj0m405-kb88-20210225-0187-e91.fits.fz  59270.630013276  59270.630248125  5450  1.2677e-13  2.9722e-16
cpt0m407-kb84-20210226-0329-e91.fits.fz  59272.039905544  59272.040140313  5450  1.3342e-13  6.0116e-16
coj0m405-kb88-20210227-0082-e91.fits.fz  59272.684297501  59272.684532258  5450  1.2361e-13  3.1763e-16
lsc0m409-kb29-20210228-0129-e91.fits.fz  59274.147408021  59274.147642801  5450  1.2856e-13  5.1068e-16
coj0m405-kb88-20210301-0054-e91.fits.fz  59274.436845568  59274.437080290  5450  1.4250e-13  3.3773e-16
coj0m405-kb88-20210302-0075-e91.fits.fz  59275.434038565  59275.434273403  5450  1.4000e-13  3.1720e-16
coj0m405-kb88-20210303-0095-e91.fits.fz  59276.451040533  59276.451275301  5450  1.2604e-13  3.2975e-16
coj0m405-kb88-20210304-0066-e91.fits.fz  59277.494042998  59277.494277859  5450  1.2797e-13  2.9823e-16
coj0m405-kb88-20210305-0091-e91.fits.fz  59278.431992686  59278.432227547  5450  1.1074e-13  2.8792e-16
coj0m405-kb88-20210306-0084-e91.fits.fz  59279.424974584  59279.425209364  5450  1.7147e-13  4.3131e-16
coj0m405-kb88-20210329-0007-e91.fits.fz  59302.387637304  59302.387872130  5450  1.3838e-13  3.5669e-16
cpt0m407-kb84-20210329-0046-e91.fits.fz  59302.817580035  59302.817814804  5450  1.1541e-13  4.4172e-16
lsc0m409-kb29-20210329-0075-e91.fits.fz  59303.083601042  59303.083835764  5450  1.1270e-13  4.9065e-16
coj0m405-kb88-20210330-0053-e91.fits.fz  59303.388042096  59303.388276806  5450  1.4061e-13  3.7345e-16
cpt0m407-kb84-20210330-0106-e91.fits.fz  59303.789787616  59303.790022385  5450  1.3657e-13  4.3475e-16
lsc0m409-kb29-20210330-0108-e91.fits.fz  59304.078807177  59304.079042084  5450  1.4994e-13  5.3082e-16
coj0m405-kb88-20210331-0081-e91.fits.fz  59304.393237524  59304.393472281  5450  1.6137e-13  3.3076e-16
coj0m403-kb24-20210331-0082-e91.fits.fz  59304.401316702  59304.401550903  5450  1.6083e-13  3.3531e-16
coj0m403-kb24-20210331-0085-e91.fits.fz  59304.411721529  59304.411955695  5450  1.5901e-13  3.2804e-16
coj0m403-kb24-20210331-0088-e91.fits.fz  59304.422147258  59304.422381436  5450  1.5591e-13  3.3541e-16
coj0m405-kb88-20210331-0093-e91.fits.fz  59304.432622848  59304.432857686  5450  1.5883e-13  3.5672e-16
cpt0m407-kb84-20210331-0094-e91.fits.fz  59304.764050070  59304.764284792  5450  1.3498e-13  4.1644e-16
lsc0m409-kb29-20210331-0108-e91.fits.fz  59305.064304561  59305.064539306  5450  1.2945e-13  5.0910e-16
coj0m405-kb88-20210401-0078-e91.fits.fz  59305.390386054  59305.390620834  5450  1.5243e-13  3.5022e-16
coj0m405-kb88-20210401-0094-e91.fits.fz  59305.459782755  59305.460017639  5450  1.5660e-13  3.5108e-16
coj0m403-kb24-20210401-0109-e91.fits.fz  59305.470115267  59305.470349514  5450  1.5469e-13  3.3718e-16
coj0m405-kb88-20210401-0110-e91.fits.fz  59305.480529792  59305.480764572  5450  1.5401e-13  3.3425e-16
coj0m403-kb24-20210401-0121-e91.fits.fz  59305.490946251  59305.491180417  5450  1.5049e-13  3.3128e-16
cpt0m407-kb84-20210401-0141-e91.fits.fz  59305.808252512  59305.808487327  5450  1.2401e-13  5.6769e-16
coj0m405-kb88-20210402-0077-e91.fits.fz  59306.387525093  59306.387759850  5450  1.3151e-13  3.2785e-16
cpt0m407-kb84-20210402-0168-e91.fits.fz  59306.831207466  59306.831442234  5450  1.3249e-13  4.1503e-16
lsc0m409-kb29-20210402-0092-e91.fits.fz  59307.093516494  59307.093751216  5450  1.6145e-13  5.6596e-16
lsc0m409-kb29-20210402-0122-e91.fits.fz  59307.180496852  59307.180731667  5450  1.7239e-13  1.2353e-15
lsc0m409-kb29-20210402-0125-e91.fits.fz  59307.190919607  59307.191154352  5450  1.5664e-13  1.9558e-15
lsc0m409-kb29-20210402-0131-e91.fits.fz  59307.211728646  59307.211963345  5450  1.4800e-13  1.6423e-15
coj0m405-kb88-20210403-0160-e91.fits.fz  59307.554009769  59307.554244607  5450  1.6693e-13  3.4934e-16
cpt0m407-kb84-20210403-0129-e91.fits.fz  59307.802877547  59307.803112315  5450  1.5589e-13  4.2256e-16
lsc0m409-kb29-20210403-0117-e91.fits.fz  59308.059795174  59308.060030035  5450  1.4226e-13  7.0839e-16
coj0m405-kb88-20210404-0078-e91.fits.fz  59308.387759596  59308.387994353  5450  1.3394e-13  3.1405e-16
cpt0m407-kb84-20210404-0104-e91.fits.fz  59308.765948415  59308.766183183  5450  1.4638e-13  4.0955e-16
lsc0m409-kb29-20210404-0297-e91.fits.fz  59309.074802523  59309.075037373  5450  1.7820e-13  6.0614e-16
lsc0m409-kb29-20210404-0322-e91.fits.fz  59309.165217558  59309.165452338  5450  1.8833e-13  5.9143e-16
lsc0m409-kb29-20210404-0329-e91.fits.fz  59309.175881424  59309.176116204  5450  1.9055e-13  5.9338e-16
lsc0m409-kb29-20210404-0332-e91.fits.fz  59309.186014966  59309.186249699  5450  1.9200e-13  5.8968e-16
lsc0m409-kb29-20210404-0335-e91.fits.fz  59309.196429827  59309.196664561  5450  1.9800e-13  5.8949e-16
cpt0m407-kb84-20210405-0151-e91.fits.fz  59309.811708635  59309.811943369  5450  1.7524e-13  5.4633e-16
lsc0m409-kb29-20210405-0108-e91.fits.fz  59310.050454156  59310.050688970  5450  1.8877e-13  5.7004e-16
cpt0m407-kb84-20210406-0103-e91.fits.fz  59310.765444237  59310.765678982  5450  1.1876e-13  3.9780e-16
coj0m403-kb24-20210407-0069-e91.fits.fz  59311.375367512  59311.375601818  5450  1.3549e-13  3.4694e-16
cpt0m407-kb84-20210407-0106-e91.fits.fz  59311.763939294  59311.764174075  5450  1.0889e-13  3.7264e-16
lsc0m409-kb29-20210407-0092-e91.fits.fz  59312.044397986  59312.044632813  5450  1.1335e-13  4.5948e-16
coj0m405-kb88-20210408-0068-e91.fits.fz  59312.380726239  59312.380961019  5450  1.1358e-13  3.0183e-16
coj0m405-kb88-20210408-0099-e91.fits.fz  59312.542303114  59312.542537860  5450  1.1419e-13  2.9052e-16
coj0m403-kb24-20210408-0172-e91.fits.fz  59312.552745614  59312.552979827  5450  1.1524e-13  2.7916e-16
coj0m403-kb24-20210408-0175-e91.fits.fz  59312.563121147  59312.563355336  5450  1.1316e-13  2.7259e-16
coj0m403-kb24-20210408-0182-e91.fits.fz  59312.574061424  59312.574295568  5450  1.1699e-13  2.8354e-16
cpt0m407-kb84-20210408-0112-e91.fits.fz  59312.778069619  59312.778304376  5450  1.0610e-13  3.6051e-16
lsc0m409-kb29-20210408-0098-e91.fits.fz  59313.036524491  59313.036759341  5450  1.1229e-13  4.6388e-16
lsc0m409-kb29-20210409-0097-e91.fits.fz  59314.037441250  59314.037675996  5450  1.2817e-13  5.1670e-16
lsc0m409-kb29-20210410-0084-e91.fits.fz  59315.036517235  59315.036752061  5450  1.3282e-13  5.0334e-16
lsc0m409-kb29-20210411-0081-e91.fits.fz  59316.030389352  59316.030624155  5450  1.2483e-13  4.7998e-16
