;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
coj0m403-kb24-20210510-0067-e91.fits.fz  59344.407299676  59344.407533855  5450  9.5154e-15  2.8856e-16
cpt0m407-kb84-20210511-0072-e91.fits.fz  59345.715016760  59345.715251482  5450  7.7757e-15  2.5044e-16
cpt0m407-kb84-20210513-0068-e91.fits.fz  59347.703890660  59347.704125429  5450  5.1117e-15  2.5437e-16
coj0m403-kb24-20210516-0100-e91.fits.fz  59350.392552084  59350.392786285  5450  3.7985e-15  1.9077e-16
cpt0m407-kb84-20210516-0070-e91.fits.fz  59350.705041621  59350.705276424  5450  4.0998e-15  2.9771e-16
cpt0m407-kb84-20210517-0057-e91.fits.fz  59351.695741667  59351.695976436  5450  3.7500e-15  2.5506e-16
cpt0m407-kb84-20210518-0066-e91.fits.fz  59352.697283172  59352.697517917  5450  3.8781e-15  2.7313e-16
coj0m403-kb24-20210520-0077-e91.fits.fz  59354.361303183  59354.361537350  5450  3.7804e-15  3.6645e-16
coj0m403-kb24-20210521-0078-e91.fits.fz  59355.361297037  59355.361531227  5450  3.8796e-15  1.2398e-16
coj0m403-kb24-20210522-0087-e91.fits.fz  59356.371705383  59356.371939549  5450  3.2504e-15  1.3694e-16
cpt0m407-kb84-20210522-0106-e91.fits.fz  59356.748202778  59356.748437547  5450  4.0822e-15  2.5180e-16
cpt0m407-kb84-20210523-0087-e91.fits.fz  59357.724496610  59357.724731355  5450  4.6496e-15  2.5455e-16
coj0m403-kb24-20210524-0151-e91.fits.fz  59358.492977003  59358.493211192  5450  4.7176e-15  2.5623e-16
cpt0m407-kb84-20210525-0130-e91.fits.fz  59359.814009329  59359.814244063  5450  9.4810e-15  2.9037e-16
coj0m403-kb24-20210527-0195-e91.fits.fz  59361.514023670  59361.514257929  5450  1.0113e-14  2.1124e-16
lsc0m409-kb29-20210528-0064-e91.fits.fz  59362.949545961  59362.949780695  5450  8.4491e-15  2.8947e-16
lsc0m409-kb29-20210528-0096-e91.fits.fz  59363.035669028  59363.035903762  5450  7.8121e-15  2.9419e-16
lsc0m409-kb29-20210528-0102-e91.fits.fz  59363.041914804  59363.042149561  5450  7.2214e-15  2.9031e-16
lsc0m409-kb29-20210528-0109-e91.fits.fz  59363.054763646  59363.054998496  5450  7.8216e-15  2.8844e-16
lsc0m409-kb29-20210528-0116-e91.fits.fz  59363.062745128  59363.062979931  5450  7.8423e-15  2.9303e-16
lsc0m409-kb29-20210528-0127-e91.fits.fz  59363.073119375  59363.073354167  5450  8.0830e-15  2.8529e-16
lsc0m409-kb29-20210528-0138-e91.fits.fz  59363.100772790  59363.101007570  5450  8.4622e-15  3.5919e-16
lsc0m409-kb29-20210528-0144-e91.fits.fz  59363.107463658  59363.107698380  5450  8.3718e-15  3.0477e-16
lsc0m409-kb29-20210528-0150-e91.fits.fz  59363.119599375  59363.119834225  5450  8.2995e-15  3.5275e-16
lsc0m409-kb29-20210528-0162-e91.fits.fz  59363.127531922  59363.127766667  5450  8.0179e-15  3.3549e-16
lsc0m409-kb29-20210528-0175-e91.fits.fz  59363.142464943  59363.142699677  5450  7.3079e-15  2.7714e-16
lsc0m409-kb29-20210528-0192-e91.fits.fz  59363.148289410  59363.148524179  5450  7.6677e-15  2.8972e-16
lsc0m409-kb29-20210528-0198-e91.fits.fz  59363.159526193  59363.159760938  5450  7.6127e-15  2.9965e-16
coj0m403-kb24-20210529-0064-e91.fits.fz  59363.337569017  59363.337803184  5450  7.9796e-15  1.7704e-16
coj0m403-kb24-20210529-0072-e91.fits.fz  59363.347171898  59363.347406135  5450  7.3485e-15  1.6456e-16
coj0m403-kb24-20210529-0084-e91.fits.fz  59363.362153762  59363.362387929  5450  7.3300e-15  1.5416e-16
coj0m405-kb88-20210529-0062-e91.fits.fz  59363.368113646  59363.368348380  5450  7.3109e-15  1.6118e-16
coj0m405-kb88-20210529-0064-e91.fits.fz  59363.377195521  59363.377430290  5450  7.6388e-15  1.4297e-16
coj0m403-kb24-20210529-0097-e91.fits.fz  59363.392289746  59363.392523947  5450  8.2663e-15  1.3918e-16
coj0m405-kb88-20210529-0079-e91.fits.fz  59363.398141031  59363.398375845  5450  7.5731e-15  1.4368e-16
coj0m403-kb24-20210529-0105-e91.fits.fz  59363.413372813  59363.413606957  5450  7.7389e-15  1.5601e-16
coj0m403-kb24-20210529-0110-e91.fits.fz  59363.418949272  59363.419183438  5450  7.8691e-15  1.4444e-16
coj0m403-kb24-20210529-0116-e91.fits.fz  59363.430486737  59363.430720950  5450  7.8762e-15  1.5831e-16
coj0m405-kb88-20210529-0102-e91.fits.fz  59363.444690915  59363.444925649  5450  7.4680e-15  1.4365e-16
coj0m405-kb88-20210529-0109-e91.fits.fz  59363.455039538  59363.455274294  5450  7.6323e-15  1.4157e-16
coj0m405-kb88-20210529-0111-e91.fits.fz  59363.460527720  59363.460762431  5450  7.7797e-15  1.4910e-16
lsc0m409-kb29-20210529-0095-e91.fits.fz  59364.025962662  59364.026197466  5450  7.8604e-15  3.8796e-16
lsc0m409-kb29-20210529-0101-e91.fits.fz  59364.032216366  59364.032451100  5450  8.3923e-15  4.7494e-16
lsc0m409-kb29-20210529-0117-e91.fits.fz  59364.057040000  59364.057274723  5450  7.8895e-15  9.5613e-16
lsc0m409-kb29-20210529-0127-e91.fits.fz  59364.073805521  59364.074040313  5450  6.8511e-15  2.6934e-16
lsc0m409-kb29-20210529-0150-e91.fits.fz  59364.096974538  59364.097209283  5450  7.2257e-15  3.6742e-16
lsc0m409-kb29-20210529-0157-e91.fits.fz  59364.105108068  59364.105342929  5450  7.7929e-15  3.0395e-16
lsc0m409-kb29-20210529-0171-e91.fits.fz  59364.136233646  59364.136468450  5450  7.7806e-15  4.9135e-16
lsc0m409-kb29-20210529-0182-e91.fits.fz  59364.146916436  59364.147151239  5450  7.5049e-15  2.7759e-16
lsc0m409-kb29-20210529-0188-e91.fits.fz  59364.157168843  59364.157403635  5450  7.8396e-15  2.7380e-16
coj0m405-kb88-20210531-0084-e91.fits.fz  59365.364742558  59365.364977373  5450  6.2387e-15  1.5382e-16
lsc0m409-kb29-20210601-0044-e91.fits.fz  59366.949072466  59366.949422952  5450  5.0263e-15  2.0250e-16
lsc0m409-kb29-20210601-0054-e91.fits.fz  59366.965446366  59366.965681123  5450  4.9600e-15  2.6723e-16
lsc0m409-kb29-20210602-0065-e91.fits.fz  59367.958485811  59367.958720591  5450  4.2529e-15  2.6410e-16
lsc0m409-kb29-20210603-0070-e91.fits.fz  59368.958547304  59368.958897813  5450  3.6708e-15  1.7994e-16
lsc0m409-kb29-20210604-0072-e91.fits.fz  59369.958223750  59369.958574317  5450  3.4746e-15  2.1804e-16
lsc0m409-kb29-20210604-0124-e91.fits.fz  59370.041915868  59370.042266355  5450  4.3322e-15  6.2054e-16
lsc0m409-kb29-20210604-0130-e91.fits.fz  59370.048866852  59370.049217373  5450  3.4688e-15  5.3267e-16
lsc0m409-kb29-20210604-0140-e91.fits.fz  59370.062412813  59370.062763264  5450  3.5669e-15  2.8300e-16
lsc0m409-kb29-20210604-0146-e91.fits.fz  59370.069681100  59370.070031679  5450  3.5476e-15  2.6482e-16
coj0m405-kb88-20210605-0079-e91.fits.fz  59370.354300626  59370.354535417  5450  3.4470e-15  1.6152e-16
lsc0m409-kb29-20210605-0070-e91.fits.fz  59370.955034781  59370.955385348  5450  3.5325e-15  5.7363e-16
coj0m405-kb88-20210606-0064-e91.fits.fz  59371.336768970  59371.337003866  5450  3.7772e-15  1.6101e-16
lsc0m409-kb29-20210606-0079-e91.fits.fz  59371.961201505  59371.961551991  5450  6.1360e-15  2.0019e-16
lsc0m409-kb29-20210606-0081-e91.fits.fz  59371.963209005  59371.963443762  5450  5.4459e-15  2.5253e-16
lsc0m409-kb29-20210607-0057-e91.fits.fz  59372.948751482  59372.948986239  5450  5.6344e-15  2.6408e-16
lsc0m409-kb29-20210607-0059-e91.fits.fz  59372.950620116  59372.950970649  5450  6.1893e-15  1.9111e-16
lsc0m409-kb29-20210608-0057-e91.fits.fz  59373.948771528  59373.949122049  5450  4.2593e-15  2.2932e-16
lsc0m412-kb26-20210608-0032-e91.fits.fz  59373.948798739  59373.949033461  5450  4.6592e-15  5.0810e-16
coj0m405-kb88-20210613-0044-e91.fits.fz  59378.409695151  59378.409929861  5450  7.2263e-15  1.5866e-16
lsc0m412-kb26-20210613-0090-e91.fits.fz  59379.043407732  59379.043642501  5450  6.9370e-15  3.9668e-16
coj0m403-kb24-20210614-0097-e91.fits.fz  59379.412402593  59379.412752512  5450  7.6662e-15  3.1268e-16
lsc0m409-kb29-20210614-0057-e91.fits.fz  59379.949028438  59379.949378994  5450  6.5506e-15  2.3253e-16
lsc0m412-kb26-20210723-0057-e91.fits.fz  59418.958689480  59418.959039989  5450  3.9037e-15  3.0251e-16
lsc0m409-kb29-20210723-0057-e91.fits.fz  59418.958725475  59418.958960244  5450  3.8428e-15  3.0339e-16
lsc0m412-kb26-20210724-0073-e91.fits.fz  59419.982903415  59419.983138160  5450  4.2635e-15  4.4119e-16
lsc0m409-kb29-20210726-0059-e91.fits.fz  59421.961811308  59421.962046019  5450  6.1380e-15  3.0832e-16
coj0m403-kb24-20210727-0038-e91.fits.fz  59422.355550787  59422.355785000  5450  6.9277e-15  1.9034e-16
lsc0m409-kb29-20210728-0057-e91.fits.fz  59423.960445128  59423.960795556  5450  6.8198e-15  2.3667e-16
lsc0m409-kb29-20210728-0069-e91.fits.fz  59423.972852755  59423.973087535  5450  5.2298e-15  3.0828e-16
coj0m403-kb24-20210729-0057-e91.fits.fz  59424.348859596  59424.349093762  5450  6.7687e-15  2.1245e-16
coj0m403-kb24-20210729-0059-e91.fits.fz  59424.350852836  59424.351202755  5450  6.7407e-15  1.2631e-16
coj0m403-kb24-20210730-0066-e91.fits.fz  59425.351803299  59425.352037581  5450  7.4480e-15  1.4104e-16
coj0m403-kb24-20210730-0068-e91.fits.fz  59425.354317431  59425.354667327  5450  8.2800e-15  1.0081e-16
coj0m403-kb24-20210731-0077-e91.fits.fz  59426.362048172  59426.362282327  5450  7.4269e-15  2.5395e-16
coj0m405-kb88-20210731-0085-e91.fits.fz  59426.369102605  59426.369337292  5450  8.0029e-15  3.2935e-16
cpt0m407-kb84-20210207-0104-e91.fits.fz  59252.865864179  59252.865983195  7670  1.2276e-14  3.5358e-16
cpt0m407-kb84-20210208-0100-e91.fits.fz  59253.874194457  59253.874313485  7670  1.1740e-14  3.0828e-16
cpt0m407-kb84-20210209-0093-e91.fits.fz  59254.858642304  59254.858761285  7670  1.4215e-14  3.3304e-16
cpt0m407-kb84-20210210-0102-e91.fits.fz  59255.855473947  59255.855592975  7670  1.5243e-14  3.7151e-16
lsc0m409-kb29-20210211-0124-e91.fits.fz  59257.136267500  59257.136386494  7670  1.3754e-14  4.3768e-16
cpt0m407-kb84-20210213-0127-e91.fits.fz  59258.847245498  59258.847364526  7670  9.7695e-15  3.6593e-16
cpt0m407-kb84-20210214-0112-e91.fits.fz  59259.844476737  59259.844595764  7670  1.0920e-14  3.7987e-16
cpt0m407-kb84-20210215-0129-e91.fits.fz  59260.841894792  59260.842013785  7670  1.3937e-14  4.0794e-16
cpt0m407-kb84-20210216-0125-e91.fits.fz  59261.840769433  59261.840888461  7670  1.7505e-14  3.9909e-16
coj0m405-kb88-20210307-0086-e91.fits.fz  59280.448431320  59280.448550359  7670  1.0365e-14  3.1826e-16
lsc0m409-kb29-20210310-0117-e91.fits.fz  59284.065055961  59284.065175082  7670  1.1771e-14  3.4103e-16
lsc0m409-kb29-20210314-0119-e91.fits.fz  59288.054664781  59288.054783843  7670  1.0693e-14  4.6944e-16
coj0m403-kb24-20210417-0068-e91.fits.fz  59321.359517952  59321.359636355  7670  9.0855e-15  5.2600e-16
coj0m403-kb24-20210418-0066-e91.fits.fz  59322.359735429  59322.359853866  7670  1.3332e-14  2.0221e-16
coj0m403-kb24-20210419-0066-e91.fits.fz  59323.358063669  59323.358182084  7670  1.9102e-14  2.0668e-16
coj0m405-kb88-20210420-0074-e91.fits.fz  59324.363232107  59324.363351146  7670  2.8084e-14  4.3228e-15
coj0m403-kb24-20210421-0066-e91.fits.fz  59325.356243126  59325.356361563  7670  1.7593e-14  2.0610e-16
coj0m403-kb24-20210422-0066-e91.fits.fz  59326.355555035  59326.355673554  7670  1.3987e-14  2.1994e-16
coj0m403-kb24-20210423-0053-e91.fits.fz  59327.361753102  59327.361871575  7670  1.4965e-14  2.0640e-16
coj0m405-kb88-20210424-0071-e91.fits.fz  59328.357958600  59328.358077581  7670  1.3924e-14  2.5771e-16
coj0m405-kb88-20210425-0097-e91.fits.fz  59329.384729387  59329.384848496  7670  1.3812e-14  2.4767e-16
coj0m405-kb88-20210426-0072-e91.fits.fz  59330.361773994  59330.361892952  7670  1.4415e-14  2.3747e-16
coj0m403-kb24-20210427-0066-e91.fits.fz  59331.354806945  59331.354925383  7670  1.3185e-14  2.0440e-16
lsc0m409-kb29-20210427-0166-e91.fits.fz  59332.157494121  59332.157613125  7670  1.3516e-14  3.9545e-16
coj0m403-kb24-20210429-0073-e91.fits.fz  59333.399943426  59333.400061875  7670  1.2069e-14  2.6429e-16
coj0m403-kb24-20210429-0153-e91.fits.fz  59333.604873299  59333.604991818  7670  1.1561e-14  2.2659e-16
coj0m403-kb24-20210429-0155-e91.fits.fz  59333.610984908  59333.611103369  7670  1.2101e-14  2.2671e-16
coj0m403-kb24-20210429-0157-e91.fits.fz  59333.621402246  59333.621520753  7670  1.1665e-14  2.1625e-16
coj0m403-kb24-20210429-0162-e91.fits.fz  59333.631907500  59333.632025996  7670  1.1457e-14  2.1766e-16
cpt0m407-kb84-20210429-0041-e91.fits.fz  59333.743547176  59333.743666216  7670  1.3001e-14  9.7789e-16
cpt0m407-kb84-20210429-0047-e91.fits.fz  59333.754085857  59333.754204885  7670  1.4124e-14  7.8421e-16
cpt0m407-kb84-20210429-0052-e91.fits.fz  59333.774809167  59333.774928183  7670  1.2244e-14  6.5216e-16
cpt0m407-kb84-20210501-0097-e91.fits.fz  59335.747999074  59335.748118091  7670  1.0431e-14  4.1114e-16
lsc0m409-kb29-20210501-0076-e91.fits.fz  59335.974243890  59335.974362917  7670  1.0072e-14  5.3262e-16
coj0m403-kb24-20210502-0096-e91.fits.fz  59336.356342813  59336.356461285  7670  9.2654e-15  2.4465e-16
coj0m405-kb88-20210503-0095-e91.fits.fz  59337.372869133  59337.372988102  7670  1.1409e-14  3.6557e-16
cpt0m407-kb84-20210505-0071-e91.fits.fz  59339.712328369  59339.712447362  7670  1.1582e-14  3.8820e-16
cpt0m407-kb84-20210506-0083-e91.fits.fz  59340.756899943  59340.757018982  7670  8.6489e-15  4.0817e-16
coj0m405-kb88-20210507-0037-e91.fits.fz  59341.398002882  59341.398122003  7670  1.1059e-14  3.2708e-16
cpt0m407-kb84-20210508-0069-e91.fits.fz  59342.705400626  59342.705519653  7670  1.1565e-14  3.5230e-16
coj0m405-kb88-20210509-0059-e91.fits.fz  59343.507907014  59343.508026019  7670  1.4695e-14  3.9730e-16
coj0m403-kb24-20210510-0068-e91.fits.fz  59344.407757477  59344.407876019  7670  1.5881e-14  5.1817e-16
cpt0m407-kb84-20210511-0073-e91.fits.fz  59345.715403299  59345.715522327  7670  1.4680e-14  3.3049e-16
cpt0m407-kb84-20210513-0069-e91.fits.fz  59347.704306910  59347.704425892  7670  1.1038e-14  3.5481e-16
cpt0m407-kb84-20210514-0054-e91.fits.fz  59348.705034908  59348.705153936  7670  1.0242e-14  4.6642e-16
coj0m403-kb24-20210516-0101-e91.fits.fz  59350.393039468  59350.393157906  7670  1.1994e-14  2.4151e-16
cpt0m407-kb84-20210516-0071-e91.fits.fz  59350.705425336  59350.705544329  7670  1.1299e-14  3.7467e-16
cpt0m407-kb84-20210517-0058-e91.fits.fz  59351.696154514  59351.696273542  7670  1.0737e-14  3.2709e-16
cpt0m407-kb84-20210518-0067-e91.fits.fz  59352.697667524  59352.697786540  7670  1.0115e-14  3.8467e-16
coj0m403-kb24-20210520-0078-e91.fits.fz  59354.361766320  59354.361884804  7670  9.7872e-15  8.0674e-16
coj0m403-kb24-20210521-0079-e91.fits.fz  59355.361749190  59355.361867674  7670  9.4190e-15  1.8922e-16
coj0m403-kb24-20210522-0088-e91.fits.fz  59356.372157188  59356.372275660  7670  9.8383e-15  2.0289e-16
cpt0m407-kb84-20210522-0107-e91.fits.fz  59356.748584387  59356.748703415  7670  9.4038e-15  3.5383e-16
cpt0m407-kb84-20210523-0088-e91.fits.fz  59357.724882269  59357.725001262  7670  1.1501e-14  3.8127e-16
coj0m403-kb24-20210524-0152-e91.fits.fz  59358.493435915  59358.493554329  7670  1.1964e-14  2.6638e-16
cpt0m407-kb84-20210525-0131-e91.fits.fz  59359.814407674  59359.814526702  7670  1.5430e-14  3.6379e-16
coj0m403-kb24-20210527-0196-e91.fits.fz  59361.514479781  59361.514598172  7670  1.3514e-14  2.9237e-16
lsc0m409-kb29-20210528-0065-e91.fits.fz  59362.950037559  59362.950156609  7670  1.3290e-14  3.6884e-16
lsc0m409-kb29-20210528-0097-e91.fits.fz  59363.036122165  59363.036241285  7670  1.2377e-14  3.2857e-16
lsc0m409-kb29-20210528-0103-e91.fits.fz  59363.042357894  59363.042476876  7670  1.2539e-14  3.5484e-16
lsc0m409-kb29-20210528-0110-e91.fits.fz  59363.055199480  59363.055318623  7670  1.2226e-14  3.4844e-16
lsc0m409-kb29-20210528-0117-e91.fits.fz  59363.063189271  59363.063308357  7670  1.2785e-14  3.3773e-16
lsc0m409-kb29-20210528-0128-e91.fits.fz  59363.073566424  59363.073685498  7670  1.3343e-14  3.5503e-16
lsc0m409-kb29-20210528-0139-e91.fits.fz  59363.101263438  59363.101382477  7670  1.3855e-14  3.5255e-16
lsc0m409-kb29-20210528-0145-e91.fits.fz  59363.107961459  59363.108080475  7670  1.3190e-14  3.7062e-16
lsc0m409-kb29-20210528-0151-e91.fits.fz  59363.120044769  59363.120163820  7670  1.3221e-14  4.0643e-16
lsc0m409-kb29-20210528-0163-e91.fits.fz  59363.128014711  59363.128133681  7670  1.3099e-14  3.7017e-16
lsc0m409-kb29-20210528-0176-e91.fits.fz  59363.142951783  59363.143070787  7670  1.3408e-14  3.5841e-16
lsc0m409-kb29-20210528-0193-e91.fits.fz  59363.148733207  59363.148852200  7670  1.3365e-14  3.6069e-16
lsc0m409-kb29-20210528-0199-e91.fits.fz  59363.159967454  59363.160086540  7670  1.2913e-14  3.8328e-16
coj0m403-kb24-20210529-0065-e91.fits.fz  59363.338064399  59363.338182813  7670  1.3359e-14  2.5377e-16
coj0m403-kb24-20210529-0073-e91.fits.fz  59363.347620186  59363.347738612  7670  1.3421e-14  2.3892e-16
coj0m403-kb24-20210529-0085-e91.fits.fz  59363.362608103  59363.362726552  7670  1.3093e-14  2.3024e-16
coj0m405-kb88-20210529-0063-e91.fits.fz  59363.368577304  59363.368696285  7670  1.3187e-14  2.2568e-16
coj0m405-kb88-20210529-0065-e91.fits.fz  59363.377648878  59363.377767929  7670  1.3731e-14  2.0820e-16
coj0m403-kb24-20210529-0098-e91.fits.fz  59363.392746656  59363.392865174  7670  1.3510e-14  2.0447e-16
coj0m405-kb88-20210529-0080-e91.fits.fz  59363.398597153  59363.398716274  7670  1.3352e-14  2.0952e-16
coj0m403-kb24-20210529-0106-e91.fits.fz  59363.413825660  59363.413944098  7670  1.3816e-14  2.4068e-16
coj0m403-kb24-20210529-0111-e91.fits.fz  59363.419408357  59363.419526829  7670  1.3678e-14  2.0864e-16
coj0m403-kb24-20210529-0117-e91.fits.fz  59363.430942269  59363.431060718  7670  1.3538e-14  2.0065e-16
coj0m405-kb88-20210529-0103-e91.fits.fz  59363.445143669  59363.445262813  7670  1.3356e-14  2.2051e-16
coj0m405-kb88-20210529-0110-e91.fits.fz  59363.455497639  59363.455616667  7670  1.3854e-14  2.1576e-16
coj0m405-kb88-20210529-0112-e91.fits.fz  59363.460983461  59363.461102477  7670  1.3360e-14  2.2460e-16
lsc0m409-kb29-20210529-0069-e91.fits.fz  59363.962300660  59363.962419665  7670  1.6957e-14  1.0914e-15
lsc0m409-kb29-20210529-0096-e91.fits.fz  59364.026405186  59364.026524306  7670  1.2801e-14  7.5339e-16
lsc0m409-kb29-20210529-0102-e91.fits.fz  59364.032661077  59364.032780151  7670  1.4060e-14  7.2457e-16
lsc0m409-kb29-20210529-0108-e91.fits.fz  59364.043073229  59364.043192257  7670  1.2193e-14  5.8193e-16
lsc0m409-kb29-20210529-0118-e91.fits.fz  59364.057481552  59364.057600533  7670  1.3094e-14  4.4840e-16
lsc0m409-kb29-20210529-0123-e91.fits.fz  59364.063820255  59364.063939306  7670  1.2934e-14  4.5237e-16
lsc0m409-kb29-20210529-0128-e91.fits.fz  59364.074249133  59364.074368172  7670  1.3512e-14  3.5247e-16
lsc0m409-kb29-20210529-0151-e91.fits.fz  59364.097465521  59364.097584514  7670  1.3518e-14  6.8235e-16
lsc0m409-kb29-20210529-0158-e91.fits.fz  59364.105543577  59364.105662605  7670  1.3170e-14  3.9082e-16
lsc0m409-kb29-20210529-0164-e91.fits.fz  59364.120059410  59364.120178392  7670  1.3190e-14  3.3343e-16
lsc0m409-kb29-20210529-0170-e91.fits.fz  59364.132560602  59364.132679619  7670  1.4145e-14  1.0944e-15
lsc0m409-kb29-20210529-0172-e91.fits.fz  59364.136680510  59364.136799549  7670  7.9540e-15  1.2270e-15
lsc0m409-kb29-20210529-0183-e91.fits.fz  59364.147353589  59364.147472640  7670  1.4621e-14  1.4680e-15
lsc0m409-kb29-20210529-0189-e91.fits.fz  59364.157626262  59364.157745301  7670  1.3232e-14  3.4748e-16
coj0m405-kb88-20210531-0085-e91.fits.fz  59365.365199908  59365.365318924  7670  1.3385e-14  2.1684e-16
lsc0m409-kb29-20210601-0045-e91.fits.fz  59366.949635290  59366.949754306  7670  1.2661e-14  3.7642e-16
lsc0m409-kb29-20210601-0055-e91.fits.fz  59366.965884283  59366.966003346  7670  1.1529e-14  3.3542e-16
coj0m405-kb88-20210602-0067-e91.fits.fz  59367.345440255  59367.345559260  7670  1.3631e-14  1.4984e-15
lsc0m409-kb29-20210602-0066-e91.fits.fz  59367.958927315  59367.959046355  7670  1.0527e-14  3.2929e-16
lsc0m409-kb29-20210603-0071-e91.fits.fz  59368.959108565  59368.959227663  7670  1.0407e-14  3.5210e-16
lsc0m409-kb29-20210604-0073-e91.fits.fz  59369.958789815  59369.958908808  7670  1.0712e-14  4.2546e-16
lsc0m409-kb29-20210604-0125-e91.fits.fz  59370.042474306  59370.042593311  7670  9.0596e-15  1.6356e-15
lsc0m409-kb29-20210604-0131-e91.fits.fz  59370.049428565  59370.049547605  7670  8.6355e-15  9.3597e-16
lsc0m409-kb29-20210604-0141-e91.fits.fz  59370.062976737  59370.063095822  7670  1.0419e-14  4.2856e-16
