;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
tfn0m410-kb98-20201213-0173-e91.fits.fz  59196.982932663  59196.983109607  7670  1.4371e-14  4.2173e-16
ogg0m406-kb27-20201214-0099-e91.fits.fz  59198.315103820  59198.315276725  7670  1.4673e-14  1.8365e-16
tfn0m414-kb81-20201215-0150-e91.fits.fz  59199.008952003  59199.009128878  7670  1.3073e-14  3.4415e-16
lsc0m412-kb26-20201216-0122-e91.fits.fz  59200.247247998  59200.247424931  7670  1.1888e-14  2.5276e-16
lsc0m409-kb29-20201217-0075-e91.fits.fz  59201.065741609  59201.065918473  7670  1.4017e-14  2.0213e-16
tfn0m410-kb98-20201218-0184-e91.fits.fz  59202.084913681  59202.085090626  7670  1.0353e-14  3.7203e-16
tfn0m414-kb81-20201220-0125-e91.fits.fz  59203.910498959  59203.910675903  7670  1.0720e-14  3.6761e-16
tfn0m414-kb81-20201220-0223-e91.fits.fz  59204.020457049  59204.020633924  7670  1.2629e-14  3.1168e-16
tfn0m410-kb98-20201221-0160-e91.fits.fz  59205.042617234  59205.042794133  7670  9.5856e-15  5.0114e-16
tfn0m414-kb81-20201222-0156-e91.fits.fz  59205.993797153  59205.993974017  7670  1.5123e-14  3.0209e-16
lsc0m412-kb26-20210304-0060-e91.fits.fz  59278.006521679  59278.006698566  7670  1.2879e-14  3.3504e-16
lsc0m409-kb29-20210305-0062-e91.fits.fz  59279.013537200  59279.013714167  7670  9.9013e-15  2.1335e-16
lsc0m412-kb26-20210306-0063-e91.fits.fz  59280.009372813  59280.009549711  7670  1.2249e-14  4.1706e-16
lsc0m412-kb26-20210307-0058-e91.fits.fz  59281.001900892  59281.002077790  7670  1.2596e-14  3.2402e-16
lsc0m412-kb26-20210308-0073-e91.fits.fz  59282.014739653  59282.014916540  7670  1.2320e-14  3.9000e-16
lsc0m412-kb26-20210309-0067-e91.fits.fz  59283.008464700  59283.008641609  7670  1.1110e-14  3.3015e-16
lsc0m409-kb29-20210310-0070-e91.fits.fz  59284.007724341  59284.007901262  7670  1.0001e-14  2.2652e-16
lsc0m409-kb29-20210311-0063-e91.fits.fz  59285.002426540  59285.002603415  7670  8.4916e-15  2.2226e-16
lsc0m412-kb26-20210312-0068-e91.fits.fz  59286.007413322  59286.007590209  7670  1.1204e-14  3.3387e-16
lsc0m412-kb26-20210313-0111-e91.fits.fz  59287.033309954  59287.033486852  7670  1.4340e-14  3.2619e-16
