;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
lsc0m409-kb29-20210717-0106-e91.fits.fz  59413.131463785  59413.132161586  5450  7.7327e-16  1.0646e-16
lsc0m409-kb29-20210717-0110-e91.fits.fz  59413.152208693  59413.152906505  5450  2.0591e-15  1.0653e-16
lsc0m409-kb29-20210717-0134-e91.fits.fz  59413.183452419  59413.184150209  5450  1.6026e-15  1.2438e-16
lsc0m409-kb29-20210717-0136-e91.fits.fz  59413.193870267  59413.194567987  5450  1.6067e-15  1.0743e-16
ogg0m406-kb27-20210717-0067-e91.fits.fz  59413.253620903  59413.254314711  5450  1.5762e-15  7.5387e-17
ogg0m406-kb27-20210717-0069-e91.fits.fz  59413.259835996  59413.260529676  5450  1.7741e-15  7.8172e-17
ogg0m406-kb27-20210717-0071-e91.fits.fz  59413.270254272  59413.270947998  5450  1.7252e-15  6.6887e-17
ogg0m406-kb27-20210717-0073-e91.fits.fz  59413.280679399  59413.281373241  5450  1.9071e-15  8.3718e-17
ogg0m406-kb27-20210717-0075-e91.fits.fz  59413.291084584  59413.291778345  5450  1.6800e-15  6.5952e-17
ogg0m406-kb27-20210717-0087-e91.fits.fz  59413.312057859  59413.312751725  5450  1.7758e-15  7.4932e-17
ogg0m404-kb82-20210717-0099-e91.fits.fz  59413.322336193  59413.323029885  5450  1.9315e-15  6.6636e-17
coj0m403-kb24-20210718-0047-e91.fits.fz  59413.489952998  59413.490650186  5450  1.8280e-15  7.7715e-17
coj0m405-kb88-20210721-0057-e91.fits.fz  59416.361482859  59416.362180591  5450  1.8082e-15  1.1930e-16
lsc0m409-kb29-20210724-0082-e91.fits.fz  59419.982923438  59419.983621204  5450  1.4729e-15  1.0614e-16
coj0m403-kb24-20210725-0064-e91.fits.fz  59420.347371228  59420.348068438  5450  1.6710e-15  5.0876e-17
coj0m403-kb24-20210726-0048-e91.fits.fz  59421.399163345  59421.399860487  5450  5.5857e-16  7.6780e-17
coj0m403-kb24-20210727-0036-e91.fits.fz  59422.352895441  59422.353592616  5450  1.9272e-15  5.8227e-17
lsc0m412-kb26-20210728-0071-e91.fits.fz  59423.972393449  59423.973091181  5450  1.4787e-15  1.7235e-16
coj0m403-kb24-20210927-0064-e91.fits.fz  59484.372071447  59484.372768612  5450  1.6833e-15  5.4481e-17
lsc0m409-kb29-20211001-0064-e91.fits.fz  59488.986344028  59488.987041829  5450  1.6347e-15  1.0935e-16
coj0m405-kb88-20211003-0049-e91.fits.fz  59490.374907778  59490.375605452  5450  1.7955e-15  5.4184e-17
coj0m405-kb88-20211004-0073-e91.fits.fz  59491.384297859  59491.384995660  5450  1.6953e-15  4.8814e-17
coj0m403-kb24-20211005-0079-e91.fits.fz  59492.392554920  59492.393252107  5450  1.7541e-15  5.5819e-17
coj0m403-kb24-20211006-0068-e91.fits.fz  59493.378713565  59493.379410764  5450  1.9604e-15  6.7804e-17
coj0m405-kb88-20210307-0189-e91.fits.fz  59280.650742339  59280.651092836  7670  6.0938e-15  9.7217e-17
cpt0m407-kb84-20210308-0642-e91.fits.fz  59281.988571876  59281.988922327  7670  6.2687e-15  1.9914e-16
coj0m405-kb88-20210309-0329-e91.fits.fz  59282.629851042  59282.630201552  7670  6.4032e-15  3.7405e-16
lsc0m409-kb29-20210310-0267-e91.fits.fz  59284.231902605  59284.232253126  7670  5.8402e-15  4.2829e-16
cpt0m407-kb84-20210311-0223-e91.fits.fz  59284.972024433  59284.972374966  7670  5.9532e-15  1.4235e-16
coj0m405-kb88-20210312-0292-e91.fits.fz  59285.615310151  59285.615660614  7670  6.3069e-15  1.2933e-16
cpt0m407-kb84-20210313-0290-e91.fits.fz  59287.034513369  59287.034863878  7670  4.7545e-15  2.1399e-16
lsc0m412-kb26-20210314-0181-e91.fits.fz  59288.220922281  59288.221272790  7670  6.5936e-15  2.3861e-16
coj0m405-kb88-20210315-0200-e91.fits.fz  59288.757754572  59288.758105116  7670  6.1267e-15  1.2420e-16
lsc0m412-kb26-20210316-0171-e91.fits.fz  59290.219142721  59290.219493218  7670  5.5545e-15  1.7278e-16
coj0m403-kb24-20210707-0069-e91.fits.fz  59402.351782732  59402.352132651  7670  6.0358e-15  7.9605e-17
lsc0m412-kb26-20210707-0117-e91.fits.fz  59403.105165753  59403.105516262  7670  1.8810e-15  1.5422e-16
lsc0m409-kb29-20210709-0115-e91.fits.fz  59405.057398912  59405.057749422  7670  6.1254e-15  1.2736e-16
lsc0m412-kb26-20210711-0080-e91.fits.fz  59406.965705394  59406.966055904  7670  5.9204e-15  1.7204e-16
lsc0m409-kb29-20210712-0068-e91.fits.fz  59407.966670660  59407.967021204  7670  5.6724e-15  1.2771e-16
lsc0m409-kb29-20210713-0058-e91.fits.fz  59408.956267917  59408.956618438  7670  2.4562e-15  1.3867e-16
lsc0m412-kb26-20210714-0081-e91.fits.fz  59409.969685047  59409.970035568  7670  6.4541e-15  2.1377e-16
lsc0m412-kb26-20210716-0071-e91.fits.fz  59412.001033739  59412.001384248  7670  6.0975e-15  1.8948e-16
lsc0m409-kb29-20210716-0075-e91.fits.fz  59412.046237743  59412.046588264  7670  5.2203e-15  1.5452e-16
lsc0m409-kb29-20210716-0086-e91.fits.fz  59412.056641297  59412.056991795  7670  5.7939e-15  1.3946e-16
lsc0m409-kb29-20210716-0089-e91.fits.fz  59412.071954468  59412.072305012  7670  5.8160e-15  1.4020e-16
lsc0m409-kb29-20210716-0091-e91.fits.fz  59412.077416875  59412.077767385  7670  5.6754e-15  1.4517e-16
lsc0m409-kb29-20210716-0098-e91.fits.fz  59412.087901066  59412.088251586  7670  5.7049e-15  1.3797e-16
lsc0m409-kb29-20210716-0109-e91.fits.fz  59412.101806216  59412.102156714  7670  6.0888e-15  1.3942e-16
lsc0m409-kb29-20210716-0111-e91.fits.fz  59412.108670255  59412.109020753  7670  5.7541e-15  1.4026e-16
lsc0m409-kb29-20210716-0113-e91.fits.fz  59412.114107883  59412.114458322  7670  5.9376e-15  1.3864e-16
lsc0m409-kb29-20210716-0115-e91.fits.fz  59412.119082142  59412.119432628  7670  5.6948e-15  1.3930e-16
lsc0m409-kb29-20210716-0118-e91.fits.fz  59412.129569422  59412.129919931  7670  5.9055e-15  1.4637e-16
lsc0m409-kb29-20210716-0129-e91.fits.fz  59412.139991065  59412.140341621  7670  6.0510e-15  1.4459e-16
lsc0m409-kb29-20210716-0135-e91.fits.fz  59412.152904017  59412.153254515  7670  6.0236e-15  1.3992e-16
lsc0m409-kb29-20210716-0146-e91.fits.fz  59412.161279445  59412.161629920  7670  5.8996e-15  1.4100e-16
lsc0m409-kb29-20210716-0157-e91.fits.fz  59412.173353936  59412.173704387  7670  6.0224e-15  1.3719e-16
lsc0m409-kb29-20210716-0160-e91.fits.fz  59412.181643484  59412.181993912  7670  5.5527e-15  1.3960e-16
lsc0m409-kb29-20210716-0162-e91.fits.fz  59412.192014850  59412.192365394  7670  5.9588e-15  1.4596e-16
lsc0m409-kb29-20210716-0164-e91.fits.fz  59412.202418091  59412.202768554  7670  6.1301e-15  1.4965e-16
ogg0m404-kb82-20210716-0060-e91.fits.fz  59412.255742362  59412.256088878  7670  6.4397e-15  1.1673e-16
ogg0m406-kb27-20210716-0067-e91.fits.fz  59412.265736216  59412.266082686  7670  6.0740e-15  9.7318e-17
ogg0m404-kb82-20210716-0062-e91.fits.fz  59412.276014630  59412.276361146  7670  6.2929e-15  9.1181e-17
ogg0m404-kb82-20210716-0064-e91.fits.fz  59412.286439735  59412.286786332  7670  6.2752e-15  8.7769e-17
ogg0m404-kb82-20210716-0089-e91.fits.fz  59412.317986239  59412.318332790  7670  5.9112e-15  9.2228e-17
lsc0m409-kb29-20210717-0075-e91.fits.fz  59413.032398299  59413.032748843  7670  5.5121e-15  1.4826e-16
lsc0m409-kb29-20210717-0077-e91.fits.fz  59413.038531436  59413.038881922  7670  5.4522e-15  1.4947e-16
lsc0m409-kb29-20210717-0083-e91.fits.fz  59413.059522015  59413.059872559  7670  4.9806e-15  1.4505e-16
lsc0m412-kb26-20210717-0075-e91.fits.fz  59413.069713311  59413.070063855  7670  4.6180e-15  2.1289e-16
lsc0m409-kb29-20210717-0086-e91.fits.fz  59413.080307026  59413.080657524  7670  5.0868e-15  1.7673e-16
lsc0m409-kb29-20210717-0088-e91.fits.fz  59413.090615290  59413.090965926  7670  5.2227e-15  1.6324e-16
lsc0m409-kb29-20210717-0090-e91.fits.fz  59413.097447790  59413.097798392  7670  5.4294e-15  1.5923e-16
lsc0m409-kb29-20210717-0092-e91.fits.fz  59413.101031447  59413.101381980  7670  5.3008e-15  1.6164e-16
lsc0m409-kb29-20210717-0094-e91.fits.fz  59413.111460614  59413.111811193  7670  5.1858e-15  1.5262e-16
lsc0m409-kb29-20210717-0096-e91.fits.fz  59413.121871621  59413.122222153  7670  5.2855e-15  1.5921e-16
lsc0m409-kb29-20210717-0107-e91.fits.fz  59413.132373936  59413.132724526  7670  6.3483e-15  1.5570e-16
lsc0m409-kb29-20210717-0109-e91.fits.fz  59413.142718357  59413.143068924  7670  5.7978e-15  1.4519e-16
lsc0m409-kb29-20210717-0111-e91.fits.fz  59413.153120892  59413.153471412  7670  2.8579e-15  1.4996e-16
lsc0m409-kb29-20210717-0122-e91.fits.fz  59413.163693230  59413.164043797  7670  5.3945e-15  1.5466e-16
lsc0m409-kb29-20210717-0133-e91.fits.fz  59413.174135787  59413.174486331  7670  5.6883e-15  1.5967e-16
lsc0m409-kb29-20210717-0135-e91.fits.fz  59413.184362257  59413.184712824  7670  5.8612e-15  1.5697e-16
lsc0m409-kb29-20210717-0137-e91.fits.fz  59413.194788704  59413.195139294  7670  5.8616e-15  1.4915e-16
lsc0m409-kb29-20210717-0148-e91.fits.fz  59413.233785267  59413.234135834  7670  6.1926e-15  2.4406e-16
ogg0m406-kb27-20210717-0068-e91.fits.fz  59413.254526436  59413.254873045  7670  5.7274e-15  1.1400e-16
ogg0m406-kb27-20210717-0070-e91.fits.fz  59413.260744075  59413.261090568  7670  5.9741e-15  1.1688e-16
ogg0m406-kb27-20210717-0072-e91.fits.fz  59413.271163091  59413.271509572  7670  6.2458e-15  1.0894e-16
ogg0m406-kb27-20210717-0074-e91.fits.fz  59413.281587350  59413.281933855  7670  6.1807e-15  1.0934e-16
ogg0m406-kb27-20210717-0076-e91.fits.fz  59413.291994873  59413.292341424  7670  6.1813e-15  1.0433e-16
ogg0m404-kb82-20210717-0100-e91.fits.fz  59413.323257211  59413.323603727  7670  6.6995e-15  1.0502e-16
coj0m405-kb88-20210718-0033-e91.fits.fz  59413.451832721  59413.452183207  7670  6.7364e-15  1.3563e-16
coj0m403-kb24-20210718-0048-e91.fits.fz  59413.490872500  59413.491222443  7670  6.0386e-15  1.1267e-16
lsc0m412-kb26-20210718-0067-e91.fits.fz  59413.959869769  59413.960220243  7670  5.9652e-15  2.8361e-16
lsc0m409-kb29-20210718-0073-e91.fits.fz  59414.080892443  59414.081242906  7670  5.2525e-15  1.5685e-16
lsc0m409-kb29-20210719-0067-e91.fits.fz  59414.960316725  59414.960667327  7670  6.1292e-15  2.1575e-16
coj0m405-kb88-20210721-0058-e91.fits.fz  59416.362398473  59416.362748970  7670  6.6395e-15  1.7327e-16
lsc0m409-kb29-20210723-0083-e91.fits.fz  59418.989034792  59418.989385244  7670  2.1664e-15  1.6417e-16
lsc0m409-kb29-20210724-0083-e91.fits.fz  59419.983832836  59419.984183392  7670  5.4958e-15  1.5126e-16
coj0m403-kb24-20210725-0065-e91.fits.fz  59420.348294595  59420.348644503  7670  5.7389e-15  9.4472e-17
coj0m403-kb24-20210726-0049-e91.fits.fz  59421.400109827  59421.400459792  7670  6.2406e-15  1.4049e-16
coj0m403-kb24-20210727-0037-e91.fits.fz  59422.353819792  59422.354169723  7670  6.7325e-15  9.7537e-17
coj0m403-kb24-20210927-0065-e91.fits.fz  59484.372991910  59484.373341818  7670  5.6503e-15  8.8880e-17
lsc0m409-kb29-20210928-0066-e91.fits.fz  59485.987340463  59485.987690915  7670  5.8627e-15  1.4725e-16
lsc0m412-kb26-20210930-0078-e91.fits.fz  59487.996408415  59487.996758901  7670  6.2617e-15  1.7562e-16
lsc0m409-kb29-20211001-0065-e91.fits.fz  59488.987254028  59488.987604561  7670  5.7964e-15  1.6077e-16
lsc0m412-kb26-20211002-0074-e91.fits.fz  59489.993327489  59489.993677998  7670  5.4678e-15  2.0485e-16
coj0m405-kb88-20211003-0050-e91.fits.fz  59490.375829468  59490.376179977  7670  6.2831e-15  1.0093e-16
coj0m405-kb88-20211004-0074-e91.fits.fz  59491.385252570  59491.385603160  7670  6.5544e-15  8.9235e-17
coj0m403-kb24-20211005-0080-e91.fits.fz  59492.393473669  59492.393823693  7670  6.0169e-15  8.4629e-17
coj0m403-kb24-20211006-0069-e91.fits.fz  59493.379666563  59493.380016471  7670  6.0146e-15  8.7539e-17
