;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
cpt0m407-kb84-20201127-0259-e91.fits.fz  59181.066187952  59181.066538473  5450  9.5580e-15  1.4134e-16
cpt0m407-kb84-20201127-0265-e91.fits.fz  59181.076756274  59181.077106783  5450  9.8563e-15  1.3278e-16
cpt0m407-kb84-20201127-0271-e91.fits.fz  59181.086985498  59181.087335973  5450  9.5986e-15  1.3705e-16
lsc0m412-kb26-20201127-0090-e91.fits.fz  59181.116820880  59181.117171389  5450  8.0686e-15  5.1587e-16
lsc0m409-kb29-20201127-0094-e91.fits.fz  59181.118273450  59181.118623924  5450  8.6541e-15  2.0077e-16
lsc0m409-kb29-20201127-0096-e91.fits.fz  59181.128590822  59181.128941366  5450  8.8333e-15  1.9713e-16
lsc0m412-kb26-20201127-0096-e91.fits.fz  59181.135624376  59181.135974873  5450  9.6831e-15  3.2777e-16
lsc0m409-kb29-20201127-0102-e91.fits.fz  59181.139065799  59181.139416366  5450  8.9803e-15  1.8245e-16
lsc0m409-kb29-20201127-0108-e91.fits.fz  59181.149523728  59181.149874272  5450  9.1690e-15  1.8347e-16
lsc0m409-kb29-20201127-0133-e91.fits.fz  59181.195332963  59181.195683461  5450  8.3237e-15  1.7975e-16
lsc0m409-kb29-20201127-0135-e91.fits.fz  59181.201509086  59181.201859619  5450  8.3219e-15  1.8215e-16
lsc0m409-kb29-20201127-0145-e91.fits.fz  59181.211984538  59181.212335001  5450  8.9033e-15  1.7998e-16
lsc0m409-kb29-20201127-0151-e91.fits.fz  59181.222405105  59181.222755591  5450  8.9373e-15  1.7891e-16
lsc0m409-kb29-20201127-0157-e91.fits.fz  59181.232815058  59181.233165626  5450  9.7662e-15  1.8134e-16
coj0m405-kb56-20201128-0148-e91.fits.fz  59181.644444896  59181.644795452  5450  8.8532e-15  2.4719e-16
cpt0m407-kb84-20201128-0122-e91.fits.fz  59181.864712720  59181.865063230  5450  1.5940e-14  4.6705e-16
lsc0m412-kb26-20201128-0096-e91.fits.fz  59182.153317975  59182.153668473  5450  8.5185e-15  3.1605e-16
ogg0m406-kb27-20201128-0085-e91.fits.fz  59182.453928947  59182.454275487  5450  9.8230e-15  1.2420e-16
ogg0m406-kb27-20201128-0087-e91.fits.fz  59182.459861910  59182.460208392  5450  9.6666e-15  1.1434e-16
lsc0m409-kb29-20201129-0137-e91.fits.fz  59183.126277836  59183.126628345  5450  9.3966e-15  2.4339e-16
lsc0m412-kb26-20201129-0115-e91.fits.fz  59183.127404838  59183.127755371  5450  1.0079e-14  3.3296e-16
cpt0m407-kb84-20201130-0121-e91.fits.fz  59183.861123716  59183.861474202  5450  8.5762e-15  2.0727e-16
lsc0m412-kb26-20201130-0138-e91.fits.fz  59184.173773982  59184.174124457  5450  8.8744e-15  3.1607e-16
ogg0m406-kb27-20201130-0113-e91.fits.fz  59184.459864885  59184.460211470  5450  8.6130e-15  1.7628e-16
lsc0m412-kb26-20201201-0155-e91.fits.fz  59185.173799352  59185.174149850  5450  1.1685e-14  3.2494e-16
ogg0m406-kb27-20201201-0159-e91.fits.fz  59185.459863068  59185.460209572  5450  1.0194e-14  1.2314e-16
tfn0m410-kb98-20201202-0268-e91.fits.fz  59186.173774410  59186.174124919  5450  1.4228e-14  4.0601e-16
ogg0m406-kb27-20201202-0153-e91.fits.fz  59186.459954966  59186.460301540  5450  1.3334e-14  1.2039e-16
lsc0m412-kb26-20201203-0135-e91.fits.fz  59187.173839769  59187.174190278  5450  9.3722e-15  2.2835e-16
ogg0m406-kb27-20201203-0167-e91.fits.fz  59187.459857049  59187.460203704  5450  9.6518e-15  1.3597e-16
lsc0m412-kb26-20201204-0136-e91.fits.fz  59188.173853669  59188.174204155  5450  1.0794e-14  2.2795e-16
ogg0m406-kb27-20201204-0191-e91.fits.fz  59188.514558126  59188.514904654  5450  1.0311e-14  1.1076e-16
lsc0m412-kb26-20201205-0200-e91.fits.fz  59189.173775278  59189.174125799  5450  1.2565e-14  2.3356e-16
ogg0m406-kb27-20201205-0188-e91.fits.fz  59189.459861054  59189.460207686  5450  1.1429e-14  1.0651e-16
tfn0m410-kb98-20201206-0174-e91.fits.fz  59190.173781320  59190.174131818  5450  1.1560e-14  2.7984e-16
ogg0m406-kb27-20201206-0210-e91.fits.fz  59190.459854318  59190.460200811  5450  1.4591e-14  1.1397e-16
tfn0m410-kb98-20201207-0241-e91.fits.fz  59191.173782686  59191.174133241  5450  1.3029e-14  2.9285e-16
ogg0m404-kb82-20201207-0144-e91.fits.fz  59191.469014179  59191.469360765  5450  1.3782e-14  1.0273e-16
lsc0m412-kb26-20201208-0134-e91.fits.fz  59192.173790012  59192.174140521  5450  1.1817e-14  2.3464e-16
tfn0m410-kb98-20201209-0086-e91.fits.fz  59193.173993403  59193.174343935  5450  7.4580e-15  3.0409e-16
lsc0m412-kb26-20210219-0057-e91.fits.fz  59265.014500290  59265.014850799  5450  7.0918e-15  2.6105e-16
lsc0m409-kb29-20210220-0057-e91.fits.fz  59266.013718588  59266.014069167  5450  1.3830e-14  2.1434e-16
lsc0m409-kb29-20210221-0066-e91.fits.fz  59267.020748392  59267.021098855  5450  1.3078e-14  2.2568e-16
lsc0m412-kb26-20210222-0057-e91.fits.fz  59268.012136540  59268.012487003  5450  1.0462e-14  3.1641e-16
lsc0m409-kb29-20210223-0063-e91.fits.fz  59269.018547570  59269.018898114  5450  8.6767e-15  1.9317e-16
lsc0m412-kb26-20210224-0063-e91.fits.fz  59270.017361644  59270.017712188  5450  8.6334e-15  2.9135e-16
lsc0m412-kb26-20210225-0051-e91.fits.fz  59271.111604989  59271.111956991  5450  9.1760e-15  5.7651e-16
lsc0m412-kb26-20210226-0057-e91.fits.fz  59272.008920487  59272.009271007  5450  9.8556e-15  3.2373e-16
lsc0m412-kb26-20210227-0077-e91.fits.fz  59273.027922038  59273.028272524  5450  7.4002e-15  2.5994e-16
lsc0m412-kb26-20210228-0066-e91.fits.fz  59274.018471540  59274.018822026  5450  7.6896e-15  3.1863e-16
ogg0m404-kb82-20200828-0186-e91.fits.fz  59090.594955961  59090.595128866  7670  1.4006e-14  1.3981e-16
ogg0m404-kb82-20200828-0195-e91.fits.fz  59090.604673357  59090.604846228  7670  1.3824e-14  1.4351e-16
ogg0m406-kb27-20200829-0182-e91.fits.fz  59091.593824815  59091.593997663  7670  1.3323e-14  2.3609e-16
ogg0m406-kb27-20200829-0212-e91.fits.fz  59091.626666783  59091.626839746  7670  1.2666e-14  1.6504e-16
ogg0m406-kb27-20200830-0236-e91.fits.fz  59092.591566783  59092.591739619  7670  1.2441e-14  1.7174e-16
ogg0m406-kb27-20200831-0225-e91.fits.fz  59093.595548079  59093.595721031  7670  1.3055e-14  1.8702e-16
ogg0m406-kb27-20200831-0228-e91.fits.fz  59093.598012605  59093.598185475  7670  1.3237e-14  1.6577e-16
ogg0m404-kb82-20200901-0245-e91.fits.fz  59094.587746378  59094.587919295  7670  1.4556e-14  1.4992e-16
ogg0m406-kb27-20200901-0412-e91.fits.fz  59094.619106228  59094.619279086  7670  1.4102e-14  1.7673e-16
ogg0m404-kb82-20200916-0329-e91.fits.fz  59109.581297026  59109.581470001  7670  1.4801e-14  1.3664e-16
ogg0m404-kb82-20200918-0234-e91.fits.fz  59111.568611494  59111.568784491  7670  1.3126e-14  2.1463e-16
ogg0m404-kb82-20200919-0081-e91.fits.fz  59112.563209028  59112.563382003  7670  1.5588e-14  1.9873e-16
ogg0m404-kb82-20200919-0087-e91.fits.fz  59112.573614711  59112.573787674  7670  1.5077e-14  1.5085e-16
ogg0m404-kb82-20200920-0193-e91.fits.fz  59113.545466320  59113.545639248  7670  1.3087e-14  1.5051e-16
ogg0m404-kb82-20200920-0210-e91.fits.fz  59113.568889202  59113.569062049  7670  1.2745e-14  2.3242e-16
ogg0m404-kb82-20200921-0176-e91.fits.fz  59114.530225336  59114.530398276  7670  1.2581e-14  1.4826e-16
cpt0m407-kb84-20200924-0106-e91.fits.fz  59117.044832929  59117.045009815  7670  1.3053e-14  2.0495e-16
coj0m403-kb24-20201114-0199-e91.fits.fz  59167.721545058  59167.721721355  7670  1.3359e-14  1.5861e-16
cpt0m407-kb84-20201114-0229-e91.fits.fz  59168.043151135  59168.043328033  7670  1.2999e-14  2.0645e-16
coj0m403-kb24-20201115-0207-e91.fits.fz  59168.721688797  59168.721865116  7670  1.4063e-14  1.6795e-16
lsc0m409-kb29-20201115-0122-e91.fits.fz  59169.150192466  59169.150369410  7670  1.4602e-14  2.1032e-16
lsc0m412-kb26-20201116-0054-e91.fits.fz  59170.147276667  59170.147453554  7670  1.6639e-14  3.7695e-16
lsc0m409-kb29-20201116-0188-e91.fits.fz  59170.153490140  59170.153667096  7670  1.6831e-14  3.4111e-16
cpt0m407-kb84-20201117-0166-e91.fits.fz  59170.895318125  59170.895495058  7670  1.2107e-14  7.2010e-16
cpt0m407-kb84-20201117-0224-e91.fits.fz  59170.965227998  59170.965404873  7670  1.3545e-14  6.8363e-16
coj0m405-kb56-20201118-0297-e91.fits.fz  59171.721547049  59171.721724005  7670  1.2907e-14  2.7602e-16
lsc0m412-kb26-20201118-0164-e91.fits.fz  59172.146391158  59172.146568033  7670  1.4120e-14  2.7859e-16
coj0m403-kb24-20201119-0146-e91.fits.fz  59172.721668345  59172.721844700  7670  1.2272e-14  2.8236e-16
cpt0m407-kb84-20201119-0271-e91.fits.fz  59172.965241875  59172.965418797  7670  1.2684e-14  2.5156e-16
coj0m403-kb24-20201120-0217-e91.fits.fz  59173.721665058  59173.721841436  7670  1.2496e-14  1.4266e-16
cpt0m407-kb84-20201120-0200-e91.fits.fz  59173.965232257  59173.965409121  7670  1.1225e-14  1.4438e-15
cpt0m407-kb84-20201121-0177-e91.fits.fz  59174.882779688  59174.882956586  7670  1.2406e-14  3.8961e-16
cpt0m407-kb84-20201121-0238-e91.fits.fz  59174.965246077  59174.965422964  7670  1.2454e-14  4.3601e-16
cpt0m407-kb84-20201122-0109-e91.fits.fz  59175.986722130  59175.986899028  7670  1.3955e-14  2.2653e-16
lsc0m409-kb29-20201122-0496-e91.fits.fz  59176.219302651  59176.219479468  7670  1.4370e-14  2.0922e-16
tfn0m410-kb98-20201123-0128-e91.fits.fz  59176.979828218  59176.980005093  7670  1.5919e-14  4.8212e-16
tfn0m410-kb98-20201124-0113-e91.fits.fz  59178.069449318  59178.069626169  7670  1.3568e-14  3.6762e-16
lsc0m412-kb26-20201124-0066-e91.fits.fz  59178.125313021  59178.125489896  7670  1.3355e-14  5.4632e-16
elp0m411-kb92-20201124-0188-e91.fits.fz  59178.421197917  59178.421374815  7670  1.3593e-14  2.0119e-16
ogg0m406-kb27-20201124-0095-e91.fits.fz  59178.591835591  59178.592008508  7670  1.2430e-14  1.6531e-16
cpt0m407-kb84-20201125-0198-e91.fits.fz  59179.096766551  59179.096943484  7670  1.1610e-14  1.8448e-16
lsc0m412-kb26-20201125-0076-e91.fits.fz  59179.122612049  59179.122788913  7670  1.1520e-14  2.7575e-16
coj0m403-kb24-20201126-0102-e91.fits.fz  59179.550784665  59179.550960973  7670  1.1997e-14  1.4367e-16
coj0m403-kb24-20201126-0104-e91.fits.fz  59179.556954931  59179.557131250  7670  1.2066e-14  1.3970e-16
coj0m403-kb24-20201126-0106-e91.fits.fz  59179.567370938  59179.567547304  7670  1.1735e-14  1.3420e-16
ogg0m406-kb27-20201125-0087-e91.fits.fz  59179.577847188  59179.578020128  7670  1.2222e-14  1.6457e-16
coj0m403-kb24-20201126-0117-e91.fits.fz  59179.588238878  59179.588415278  7670  1.1536e-14  1.3308e-16
coj0m403-kb24-20201126-0119-e91.fits.fz  59179.598632941  59179.598809191  7670  1.1247e-14  1.3752e-16
coj0m403-kb24-20201126-0121-e91.fits.fz  59179.609035220  59179.609211528  7670  1.1483e-14  1.3218e-16
ogg0m406-kb27-20201125-0089-e91.fits.fz  59179.609502836  59179.609675695  7670  1.1597e-14  1.5975e-16
coj0m403-kb24-20201126-0123-e91.fits.fz  59179.619450811  59179.619627107  7670  1.1606e-14  1.3095e-16
coj0m405-kb56-20201126-0121-e91.fits.fz  59179.629907859  59179.630084700  7670  1.1669e-14  1.9148e-16
coj0m405-kb56-20201126-0123-e91.fits.fz  59179.640295614  59179.640472477  7670  1.1375e-14  1.9035e-16
coj0m403-kb24-20201126-0136-e91.fits.fz  59179.650714329  59179.650890626  7670  1.1927e-14  1.3683e-16
coj0m403-kb24-20201126-0138-e91.fits.fz  59179.661120799  59179.661297130  7670  1.1567e-14  1.3709e-16
coj0m405-kb56-20201126-0134-e91.fits.fz  59179.671655579  59179.671832443  7670  1.1676e-14  2.5238e-16
coj0m405-kb56-20201126-0140-e91.fits.fz  59179.682014294  59179.682191158  7670  1.1620e-14  6.5295e-16
coj0m403-kb24-20201126-0158-e91.fits.fz  59179.692426077  59179.692602373  7670  1.1512e-14  1.4313e-16
coj0m403-kb24-20201126-0160-e91.fits.fz  59179.702798658  59179.702974954  7670  1.1500e-14  1.3494e-16
coj0m405-kb56-20201126-0151-e91.fits.fz  59179.713308762  59179.713485649  7670  1.1583e-14  1.9115e-16
coj0m403-kb24-20201126-0175-e91.fits.fz  59179.723729850  59179.723906170  7670  1.1377e-14  1.4012e-16
coj0m403-kb24-20201126-0177-e91.fits.fz  59179.734049063  59179.734225452  7670  1.0772e-14  6.0754e-16
lsc0m412-kb26-20201126-0083-e91.fits.fz  59180.120008901  59180.120185753  7670  1.2476e-14  2.5741e-16
lsc0m409-kb29-20201126-0132-e91.fits.fz  59180.202861806  59180.203038692  7670  1.2405e-14  2.0718e-16
lsc0m412-kb26-20201126-0112-e91.fits.fz  59180.208996702  59180.209173635  7670  1.1995e-14  2.8107e-16
lsc0m409-kb29-20201126-0137-e91.fits.fz  59180.219522049  59180.219698936  7670  1.1700e-14  2.0186e-16
lsc0m409-kb29-20201126-0139-e91.fits.fz  59180.229860255  59180.230037142  7670  1.2168e-14  2.0515e-16
lsc0m412-kb26-20201126-0125-e91.fits.fz  59180.240282616  59180.240459514  7670  1.2076e-14  3.0438e-16
ogg0m406-kb27-20201126-0061-e91.fits.fz  59180.437975244  59180.438148253  7670  1.2240e-14  1.5626e-16
coj0m403-kb24-20201127-0136-e91.fits.fz  59180.627341864  59180.627518218  7670  1.2427e-14  1.3339e-16
cpt0m407-kb84-20201127-0254-e91.fits.fz  59181.060383195  59181.060560093  7670  1.3552e-14  2.0162e-16
cpt0m407-kb84-20201127-0260-e91.fits.fz  59181.066817165  59181.066994028  7670  1.4096e-14  2.0242e-16
cpt0m407-kb84-20201127-0266-e91.fits.fz  59181.077277454  59181.077454352  7670  1.4718e-14  2.0512e-16
cpt0m407-kb84-20201127-0272-e91.fits.fz  59181.087504329  59181.087681227  7670  1.4465e-14  2.1210e-16
lsc0m412-kb26-20201127-0091-e91.fits.fz  59181.117337547  59181.117514445  7670  1.3377e-14  4.9344e-16
lsc0m409-kb29-20201127-0095-e91.fits.fz  59181.118850521  59181.119027431  7670  1.4050e-14  2.5295e-16
lsc0m409-kb29-20201127-0097-e91.fits.fz  59181.129192547  59181.129369491  7670  1.3753e-14  2.3658e-16
lsc0m412-kb26-20201127-0097-e91.fits.fz  59181.136146239  59181.136323137  7670  1.3987e-14  3.2709e-16
lsc0m409-kb29-20201127-0103-e91.fits.fz  59181.139640822  59181.139817720  7670  1.3825e-14  2.1515e-16
lsc0m409-kb29-20201127-0109-e91.fits.fz  59181.150145776  59181.150322651  7670  1.3957e-14  2.1202e-16
lsc0m409-kb29-20201127-0134-e91.fits.fz  59181.195910857  59181.196087790  7670  1.3281e-14  2.1361e-16
lsc0m409-kb29-20201127-0136-e91.fits.fz  59181.202088056  59181.202265024  7670  1.3132e-14  2.1004e-16
lsc0m409-kb29-20201127-0146-e91.fits.fz  59181.212608404  59181.212785394  7670  1.3610e-14  2.1493e-16
lsc0m409-kb29-20201127-0152-e91.fits.fz  59181.222980880  59181.223157790  7670  1.3403e-14  2.1243e-16
lsc0m409-kb29-20201127-0158-e91.fits.fz  59181.233409908  59181.233586795  7670  1.3529e-14  2.1292e-16
coj0m405-kb56-20201128-0149-e91.fits.fz  59181.645041262  59181.645218149  7670  1.3432e-14  3.4523e-16
cpt0m407-kb84-20201128-0123-e91.fits.fz  59181.865350452  59181.865527350  7670  1.2804e-14  6.0353e-16
lsc0m412-kb26-20201128-0097-e91.fits.fz  59182.153831528  59182.154008403  7670  1.3923e-14  4.0310e-16
ogg0m406-kb27-20201128-0086-e91.fits.fz  59182.454507269  59182.454680232  7670  1.3771e-14  1.6200e-16
ogg0m406-kb27-20201128-0088-e91.fits.fz  59182.460431795  59182.460604700  7670  1.3825e-14  1.6202e-16
lsc0m409-kb29-20201129-0138-e91.fits.fz  59183.126880591  59183.127057489  7670  1.4423e-14  2.6760e-16
lsc0m412-kb26-20201129-0116-e91.fits.fz  59183.127922894  59183.128099781  7670  1.4513e-14  3.4343e-16
coj0m403-kb24-20201130-0099-e91.fits.fz  59183.501522026  59183.501698369  7670  1.3759e-14  3.1246e-16
cpt0m407-kb84-20201130-0122-e91.fits.fz  59183.861762848  59183.861939711  7670  1.2985e-14  2.2444e-16
lsc0m412-kb26-20201130-0139-e91.fits.fz  59184.174295938  59184.174472836  7670  1.4097e-14  3.2255e-16
ogg0m406-kb27-20201130-0114-e91.fits.fz  59184.460436887  59184.460609862  7670  1.0980e-14  2.1633e-16
lsc0m412-kb26-20201201-0156-e91.fits.fz  59185.174321922  59185.174498809  7670  1.5986e-14  3.7561e-16
ogg0m406-kb27-20201201-0160-e91.fits.fz  59185.460438368  59185.460611320  7670  1.4326e-14  1.6687e-16
tfn0m410-kb98-20201202-0269-e91.fits.fz  59186.174355649  59186.174532582  7670  1.6832e-14  5.3560e-16
ogg0m406-kb27-20201202-0154-e91.fits.fz  59186.460526332  59186.460699272  7670  1.5923e-14  1.7580e-16
lsc0m412-kb26-20201203-0136-e91.fits.fz  59187.174355186  59187.174532061  7670  1.4598e-14  2.7483e-16
ogg0m406-kb27-20201203-0168-e91.fits.fz  59187.460432304  59187.460605186  7670  1.4326e-14  2.0002e-16
lsc0m412-kb26-20201204-0137-e91.fits.fz  59188.174382003  59188.174558947  7670  1.4771e-14  2.8000e-16
ogg0m406-kb27-20201204-0192-e91.fits.fz  59188.515129086  59188.515302118  7670  1.3965e-14  1.6364e-16
lsc0m412-kb26-20201205-0201-e91.fits.fz  59189.174296783  59189.174473681  7670  1.6489e-14  3.3189e-16
ogg0m406-kb27-20201205-0189-e91.fits.fz  59189.460434190  59189.460607072  7670  1.4402e-14  1.6421e-16
tfn0m410-kb98-20201206-0175-e91.fits.fz  59190.174363473  59190.174540394  7670  1.5334e-14  3.7899e-16
ogg0m406-kb27-20201206-0211-e91.fits.fz  59190.460426459  59190.460599306  7670  1.7264e-14  1.6554e-16
tfn0m410-kb98-20201207-0242-e91.fits.fz  59191.174364075  59191.174540950  7670  1.6449e-14  4.1535e-16
ogg0m404-kb82-20201207-0145-e91.fits.fz  59191.469581470  59191.469754410  7670  1.6067e-14  1.3876e-16
